#NettingSet,Date,Time,CollateralBalance,COLVA Increment,COLVA,CollateralFloor Increment,CollateralFloor
CPTY_B,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,3333042908513951744.0000
CPTY_B,2016-05-06,0.2486,1015198617353783680.0000,0.0000,0.0000,0.0000,0.0000
CPTY_B,2016-08-05,0.4973,-21194499617277870080.0000,0.0000,0.0000,0.0000,0.0000
CPTY_B,2016-11-07,0.7541,2221488107419935232.0000,0.0000,0.0000,0.0000,0.0000
CPTY_B,2017-02-06,1.0030,1022447130343804928.0000,0.0000,0.0000,0.0000,0.0000
CPTY_B,2017-05-05,1.2441,898273372934619648.0000,0.0000,0.0000,0.0000,0.0000
CPTY_B,2017-08-07,1.5016,313989235470573504.0000,0.0000,0.0000,0.0000,0.0000
CPTY_B,2017-11-06,1.7509,4259558560897005568.0000,0.0000,0.0000,0.0000,0.0000
CPTY_B,2018-02-05,2.0003,161442903878860931072.0000,0.0000,0.0000,0.0000,0.0000
CPTY_B,2018-05-08,2.2523,7708678762331507785728.0000,0.0000,0.0000,0.0000,0.0000
CPTY_B,2018-08-06,2.4989,125148005630210473984.0000,0.0000,0.0000,0.0000,0.0000
CPTY_B,2018-11-05,2.7482,29701948098510716928.0000,0.0000,0.0000,0.0000,0.0000
CPTY_B,2019-02-05,3.0003,23095773398256586752.0000,0.0000,0.0000,-4732541272818500.0000,-4732541272818500.0000
CPTY_B,2019-05-07,3.2496,30552672048681041920.0000,0.0000,0.0000,1184524388922809.5000,-3548016883895690.5000
CPTY_B,2019-08-05,3.4962,-314550952651729272832.0000,0.0000,0.0000,166668580393810336.0000,163120563509914656.0000
CPTY_B,2019-11-05,3.7482,-27947711015194169344.0000,0.0000,0.0000,-4810815250794036.0000,158309748259120608.0000
CPTY_B,2020-02-05,4.0000,440821969730504491008.0000,0.0000,0.0000,-29017888459526184.0000,129291859799594416.0000
CPTY_B,2020-05-05,4.2459,62748115144323653632.0000,0.0000,0.0000,13110232886690094.0000,142402092686284528.0000
CPTY_B,2020-08-05,4.4973,-118516449415404896256.0000,0.0000,0.0000,-9130897989051444.0000,133271194697233104.0000
CPTY_B,2020-11-05,4.7486,2633043651185436262400.0000,0.0000,0.0000,-187275476084255456.0000,-54004281387022368.0000
CPTY_B,2021-02-05,5.0003,-33316720133248126976.0000,0.0000,0.0000,-841855707913885.7500,-54846137094936256.0000
CPTY_B,2021-05-05,5.2441,-47196233181707182080.0000,0.0000,0.0000,7306140391971712.0000,-47539996702964544.0000
CPTY_B,2021-08-05,5.4962,-8806984072571712512.0000,0.0000,0.0000,0.0000,-47539996702964544.0000
CPTY_B,2021-11-05,5.7482,434314034643289984.0000,0.0000,0.0000,895761244751893.1250,-46644235458212648.0000
CPTY_B,2022-02-07,6.0057,-28026646975476617216.0000,0.0000,0.0000,36240999122482464.0000,-10403236335730184.0000
CPTY_B,2022-05-05,6.2441,-34611897564561899520.0000,0.0000,0.0000,12697125519531064.0000,2293889183800880.0000
CPTY_B,2022-08-05,6.4962,-9964863613224132608.0000,0.0000,0.0000,18014974855739056.0000,20308864039539936.0000
CPTY_B,2022-11-07,6.7537,-133780475386760003584.0000,0.0000,0.0000,115831643092285088.0000,136140507131825024.0000
CPTY_B,2023-02-06,7.0030,-121514559583573917696.0000,0.0000,0.0000,138837655005432768.0000,274978162137257792.0000
CPTY_B,2023-05-05,7.2441,-926677342208060948480.0000,0.0000,0.0000,1120363952442524928.0000,1395342114579782656.0000
CPTY_B,2023-08-07,7.5016,309289008192299335680.0000,0.0000,0.0000,-200387826027810080.0000,1194954288551972608.0000
CPTY_B,2023-11-06,7.7509,841214922743460134912.0000,0.0000,0.0000,-181641720628595840.0000,1013312567923376896.0000
CPTY_B,2024-02-05,8.0000,33934825870927347712.0000,0.0000,0.0000,-25881590240433484.0000,987430977682943232.0000
CPTY_B,2024-05-07,8.2514,185232960987363639296.0000,0.0000,0.0000,-106867752935233008.0000,880563224747710208.0000
CPTY_B,2024-08-05,8.4973,-35768293139886223360.0000,0.0000,0.0000,-94207240685438832.0000,786355984062271360.0000
CPTY_B,2024-11-05,8.7486,75116650910093066240.0000,0.0000,0.0000,-28659384062937276.0000,757696599999334144.0000
CPTY_B,2025-02-05,9.0003,-402352569077403942912.0000,0.0000,0.0000,690522036411703808.0000,1448218636411037952.0000
CPTY_B,2025-05-06,9.2468,366552034847074418688.0000,0.0000,0.0000,-140258101557248896.0000,1307960534853789184.0000
CPTY_B,2025-08-05,9.4962,-100816719113037922304.0000,0.0000,0.0000,43039563632263832.0000,1351000098486053120.0000
CPTY_B,2025-11-05,9.7482,-334316073803018665984.0000,0.0000,0.0000,377137681570999296.0000,1728137780057052416.0000
CPTY_B,2026-02-05,10.0003,74717523237757337600.0000,0.0000,0.0000,-76200567250252896.0000,1651937212806799616.0000
CPTY_B,2026-05-05,10.2441,-903823124406427451392.0000,0.0000,0.0000,1525435863903467520.0000,3177373076710266880.0000
CPTY_B,2026-08-05,10.4962,-106344601636239507456.0000,0.0000,0.0000,268168839519401216.0000,3445541916229667840.0000
CPTY_B,2026-11-05,10.7482,18874440119888244736.0000,0.0000,0.0000,-51535306005424304.0000,3394006610224243712.0000
CPTY_B,2027-02-05,11.0003,-30718464406998732800.0000,0.0000,0.0000,75431175793317632.0000,3469437786017561600.0000
CPTY_B,2027-05-05,11.2441,-15521113475508961280.0000,0.0000,0.0000,30906506829045932.0000,3500344292846607360.0000
CPTY_B,2027-08-05,11.4962,5295347073581005824.0000,0.0000,0.0000,-11313075287620194.0000,3489031217558987264.0000
CPTY_B,2027-11-05,11.7482,3597751315352161792.0000,0.0000,0.0000,-5871222835371612.0000,3483159994723615744.0000
CPTY_B,2028-02-07,12.0055,17356567493423497216.0000,0.0000,0.0000,-58224254765703888.0000,3424935739957912064.0000
CPTY_B,2028-05-05,12.2459,2670116765060401664.0000,0.0000,0.0000,-71851990916085608.0000,3353083749041826304.0000
CPTY_B,2028-08-07,12.5027,6650218017336424448.0000,0.0000,0.0000,-20040840527875524.0000,3333042908513950720.0000
CPTY_B,2028-11-06,12.7514,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2029-02-05,13.0003,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2029-05-08,13.2523,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2029-08-06,13.4989,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2029-11-05,13.7482,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2030-02-05,14.0003,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2030-05-07,14.2496,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2030-08-05,14.4962,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2030-11-05,14.7482,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2031-02-05,15.0003,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2031-05-06,15.2468,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2031-08-05,15.4962,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2031-11-05,15.7482,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2032-02-05,16.0000,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2032-05-05,16.2459,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2032-08-05,16.4973,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2032-11-05,16.7486,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2033-02-07,17.0057,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2033-05-05,17.2441,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2033-08-05,17.4962,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2033-11-07,17.7537,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2034-02-06,18.0030,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2034-05-05,18.2441,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2034-08-07,18.5016,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2034-11-06,18.7509,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2035-02-05,19.0003,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2035-05-08,19.2523,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2035-08-06,19.4989,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2035-11-05,19.7482,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2036-02-05,20.0000,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2036-05-06,20.2486,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2036-08-05,20.4973,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2036-11-05,20.7486,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2037-02-05,21.0003,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2037-05-05,21.2441,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2037-08-05,21.4962,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2037-11-05,21.7482,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
CPTY_B,2038-02-05,22.0003,0.0000,0.0000,0.0000,0.0000,3333042908513950720.0000
