#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_B,2016-02-05,0.000000,16474.09,0.00,16474.09,16474.09,16474.09,16474.09,16474.09,16474.09
CPTY_B,2016-05-06,0.248634,1150999694527076480.00,225777321154243136.00,8899714675378085888.00,1015198617353783680.00,1156819752704455936.00,1156819752704455936.00,1156819752704455936.00,1156819752704455936.00
CPTY_B,2016-08-05,0.497268,18138091241559209984.00,22303924126849839104.00,118593293039672754176.00,-21194499617277870080.00,18321524816465272832.00,18321524816465272832.00,9739172284584865792.00,9739172284584865792.00
CPTY_B,2016-11-07,0.754098,13378051749251801088.00,5621863077050791936.00,41435784227900956672.00,2221488107419935488.00,13583225736415737856.00,18321524816465272832.00,11048378894991032320.00,12662147422254280704.00
CPTY_B,2017-02-06,1.003002,548571785455386304.00,2480159913708128768.00,3487510077029142528.00,1022447130343805056.00,559758947900870400.00,18321524816465272832.00,8445539138136505344.00,14066569791927691264.00
CPTY_B,2017-05-05,1.244098,2081331702488251392.00,2018065466034470144.00,7388526083065611264.00,898273372934619648.00,2134155112071696896.00,18321524816465272832.00,7222444795141089280.00,14891145098820673536.00
CPTY_B,2017-08-07,1.501632,1010877195859961600.00,861876374801136512.00,9359685121102647296.00,313989235470573504.00,1041920503119826944.00,18321524816465272832.00,6162466839962455040.00,15479465232646412288.00
CPTY_B,2017-11-06,1.750947,1364411545133510912.00,6556140544238390272.00,10846767825784813568.00,4259558560897005056.00,1413350752758967552.00,18321524816465272832.00,5486246342245823488.00,15884142421205510144.00
CPTY_B,2018-02-05,2.000262,34983004788579799040.00,20898481848340770816.00,311397392378148225024.00,161442903878860931072.00,36418268375883149312.00,36418268375883149312.00,9341650888593612800.00,18443540655011600384.00
CPTY_B,2018-05-08,2.252317,1071822679185671323648.00,1719595696216685936640.00,11788655408667403747328.00,7708678762331507785728.00,1121453813641179037696.00,1121453813641179037696.00,133797146620230729728.00,141880451894082322432.00
CPTY_B,2018-08-06,2.498892,27778277653040746496.00,46468351981205200896.00,67601036903019044864.00,125148005630210473984.00,29208787542632980480.00,1121453813641179037696.00,123477009099850203136.00,238538740576391790592.00
CPTY_B,2018-11-05,2.748207,24236493825858916352.00,2015478516114103552.00,31767269616387981312.00,29701948098510716928.00,25612481616665006080.00,1121453813641179037696.00,114598820671256313856.00,318636060685169328128.00
CPTY_B,2019-02-05,3.000262,9367377374729160704.00,8043942435040849920.00,50520586537695444992.00,23095773398256586752.00,9949412143574714368.00,1121453813641179037696.00,105807126745421807616.00,386081525131807293440.00
CPTY_B,2019-05-07,3.249577,7294123662062154752.00,24397563125869944832.00,31615215118539317248.00,30552672048681041920.00,7786211891209948160.00,1121453813641179037696.00,98286735439662727168.00,442500987990599532544.00
CPTY_B,2019-08-05,3.496152,74387259451857960960.00,80901563949184630784.00,370692443348148682752.00,-314550952651729272832.00,79799737611393302528.00,1121453813641179037696.00,96982891301735186432.00,490385921492358725632.00
CPTY_B,2019-11-05,3.748207,16159549012074723328.00,9008283834133562368.00,130525388177277779968.00,-27947711015194173440.00,17423272226125035520.00,1121453813641179037696.00,91632764597921038336.00,532823193326157103104.00
CPTY_B,2020-02-05,4.000000,102595071221603254272.00,79035705091518791680.00,499793456573980868608.00,440821969730504491008.00,111179461198365310976.00,1121453813641179037696.00,92863193959305019392.00,569876431172433805312.00
CPTY_B,2020-05-05,4.245902,25412159709282680832.00,14624450410827212800.00,196182258421961162752.00,62748115144323653632.00,27675112620397985792.00,1121453813641179037696.00,89087822453190721536.00,601821067222747054080.00
CPTY_B,2020-08-05,4.497268,42258761614716354560.00,118293122365666426880.00,292037846328430034944.00,-118516449415404912640.00,46255364545127923712.00,1121453813641179037696.00,86693784708633133056.00,630864938833011933184.00
CPTY_B,2020-11-05,4.748634,837968556349350215680.00,98216125961080913920.00,6724128296396409274368.00,2633043651185436262400.00,921871918538860396544.00,1121453813641179037696.00,130903444266965057536.00,656833970180739956736.00
CPTY_B,2021-02-05,5.000262,7796370799015194624.00,3114981255028457472.00,41933854348076351488.00,-33316720133248126976.00,8620508230921331712.00,1121453813641179037696.00,124749801752759468032.00,680215028195399958528.00
CPTY_B,2021-05-05,5.244098,5352761830678082560.00,3563177523535065088.00,19444372281925959680.00,-47196233181707182080.00,5947633074152702976.00,1121453813641179037696.00,119225838970842562560.00,700731376136273920000.00
