TradeID	PortfolioID	ProductClass	RiskType	Qualifier	Bucket	Label1	Label2	AmountCurrency	Amount
1292250778A	9534	RatesFX	Risk_FX	BRL				USD	12310.53807
1292250778A	9534	RatesFX	Risk_FX	JPY				USD	-17455.90555
1292250778A	9534	RatesFX	Risk_FX	USD				USD	3185.421139
1292250778A	9534	RatesFX	Risk_IRCurve	BRL	1	2y	Libor1m	USD	-273.6224407
1292250778A	9534	RatesFX	Risk_IRCurve	BRL	1	3y	Libor1m	USD	-318.7786956
1292250778A	9534	RatesFX	Risk_IRCurve	JPY	2	10y	Libor6m	USD	-1.232420904
1292250778A	9534	RatesFX	Risk_IRCurve	JPY	2	1y	Libor6m	USD	-27.73291036
1292250778A	9534	RatesFX	Risk_IRCurve	JPY	2	2y	Libor6m	USD	101.8835356
1292250778A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	-106.5163154
1292250778A	9534	RatesFX	Risk_IRCurve	JPY	2	3y	Libor6m	USD	767.3833904
1292250778A	9534	RatesFX	Risk_IRCurve	JPY	2	5y	Libor6m	USD	-17.28188251
1292250778A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	234.2037394
1292250778A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	-0.006258702
1292250778A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.197738275
1292250778A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	0.428716846
1292250778A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	68.11498479
1292250778A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	-0.248133683
1292250778A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	0.014527101
1292250778A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.776231579
1293109005A	9534	RatesFX	Risk_FX	BRL				USD	-10823.6472
1293109005A	9534	RatesFX	Risk_FX	JPY				USD	26743.80508
1293109005A	9534	RatesFX	Risk_FX	USD				USD	-65.28697199
1293109005A	9534	RatesFX	Risk_IRCurve	BRL	1	1y	Libor1m	USD	54.33053412
1293109005A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	83.9012577
1293109005A	9534	RatesFX	Risk_IRCurve	JPY	2	1y	Libor6m	USD	-29.68140139
1293109005A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	-1.101772432
1293109005A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	-120.7107007
1293109005A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	0.147647919
1293109008A	9534	RatesFX	Risk_FX	BRL				USD	2011.194504
1293109008A	9534	RatesFX	Risk_FX	USD				USD	-21775.67001
1293109008A	9534	RatesFX	Risk_IRCurve	BRL	1	1y	Libor1m	USD	-5.76487665
1293109008A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	-41.92442602
1293109008A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	2.561694601
1293109008A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	0.004235544
1293109008A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	93.01851967
1293109008A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	36.32046654
1293540230A	9534	RatesFX	Risk_FX	BRL				USD	-44073.30666
1293540230A	9534	RatesFX	Risk_FX	USD				USD	52026.10357
1293540230A	9534	RatesFX	Risk_IRCurve	BRL	1	3y	Libor1m	USD	5.316381055
1293540230A	9534	RatesFX	Risk_IRCurve	BRL	1	5y	Libor1m	USD	952.3130534
1293540230A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	-55.5416318
1293540230A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	5.357168308
1293540230A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	1.572726422
1293540230A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-49.67924217
1293540230A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	32.90029688
1293540230A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	-3633.936298
1293540230A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	3.666418322
1300039150A	9534	RatesFX	Risk_FX	INR				USD	94200.35885
1300039150A	9534	RatesFX	Risk_FX	USD				USD	-50998.53326
1300039150A	9534	RatesFX	Risk_IRCurve	INR	1	1y	Libor12m	USD	-5.767430969
1300039150A	9534	RatesFX	Risk_IRCurve	INR	1	2y	Libor12m	USD	-5533.359905
1300039150A	9534	RatesFX	Risk_IRCurve	INR	1	3m	Libor12m	USD	10.21896387
1300039150A	9534	RatesFX	Risk_IRCurve	INR	1	3y	Libor12m	USD	115.9741596
1300039150A	9534	RatesFX	Risk_IRCurve	INR	1	6m	Libor12m	USD	2.737889576
1300039150A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	-0.001459137
1300039150A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	3198.717776
1300039150A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	864.6242608
1300039150A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	1645.330956
1300039150A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	-57.89143534
1300039150A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	3.963293198
1300039150A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	1821.445602
1309109564A	9534	RatesFX	Risk_FX	COP				USD	-3458.447694
1309109564A	9534	RatesFX	Risk_FX	USD				USD	440.0412206
1309109564A	9534	RatesFX	Risk_IRCurve	COP	1	3m	Libor1m	USD	0.584999649
1309109564A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-1.370401754
1309267754A	9534	RatesFX	Risk_FX	IDR				USD	5402.350999
1309267754A	9534	RatesFX	Risk_FX	JPY				USD	-34390.56314
1309267754A	9534	RatesFX	Risk_FX	USD				USD	2254.604708
1309267754A	9534	RatesFX	Risk_IRCurve	IDR	1	10y	Libor6m	USD	0.00247545
1309267754A	9534	RatesFX	Risk_IRCurve	IDR	1	1y	Libor6m	USD	10.87078076
1309267754A	9534	RatesFX	Risk_IRCurve	IDR	1	2y	Libor6m	USD	19.90922169
1309267754A	9534	RatesFX	Risk_IRCurve	IDR	1	3m	Libor6m	USD	0.330923228
1309267754A	9534	RatesFX	Risk_IRCurve	IDR	1	3y	Libor6m	USD	-624.1865899
1309267754A	9534	RatesFX	Risk_IRCurve	IDR	1	5y	Libor6m	USD	-154.2061806
1309267754A	9534	RatesFX	Risk_IRCurve	IDR	1	6m	Libor6m	USD	3.446815822
1309267754A	9534	RatesFX	Risk_IRCurve	JPY	2	10y	Libor6m	USD	-0.208232993
1309267754A	9534	RatesFX	Risk_IRCurve	JPY	2	1y	Libor6m	USD	-1.75444712
1309267754A	9534	RatesFX	Risk_IRCurve	JPY	2	2y	Libor6m	USD	0.139863736
1309267754A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	1.078395276
1309267754A	9534	RatesFX	Risk_IRCurve	JPY	2	3y	Libor6m	USD	665.4562879
1309267754A	9534	RatesFX	Risk_IRCurve	JPY	2	5y	Libor6m	USD	64.09761341
1309267754A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	0.355116557
1309267754A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	0.003407281
1309267754A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.152690492
1309267754A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	0.017474617
1309267754A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-1.984730553
1309267754A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	-0.357461706
1309267754A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	-0.006790715
1309267754A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.23420723
1309901605A	9534	RatesFX	Risk_FX	BRL				USD	-70158.33293
1309901605A	9534	RatesFX	Risk_FX	USD				USD	5688.490926
1309901605A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	10.21175248
1309901605A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-26.0356526
1309901605A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.014274771
1310049323A	9534	RatesFX	Risk_FX	BRL				USD	-34940.79211
1310049323A	9534	RatesFX	Risk_FX	USD				USD	4509.350344
1310049323A	9534	RatesFX	Risk_IRCurve	BRL	1	1y	Libor1m	USD	71.24774686
1310049323A	9534	RatesFX	Risk_IRCurve	BRL	1	2y	Libor1m	USD	457.8519492
1310049323A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	0.031271496
1310049323A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-446.6736317
1310049323A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	-128.9233431
1310049323A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-571.7985607
1310049323A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	-17.17004896
1310049323A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	0.565298692
1310049323A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-61.42155336
1310051884A	9534	RatesFX	Risk_FX	CNY				USD	24039.92654
1310051884A	9534	RatesFX	Risk_FX	USD				USD	-10917.49246
1310051884A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	-2.504492969
1310051884A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	5.949112006
1310051884A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.001706829
1310432605A	9534	RatesFX	Risk_FX	CNY				USD	3162.516833
1310432605A	9534	RatesFX	Risk_FX	USD				USD	-1015.675383
1310432605A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	-5.033958167
1310432605A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	0.78025831
1310432605A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.010333778
1311616338A	9534	RatesFX	Risk_FX	BRL				USD	-33617.14721
1311616338A	9534	RatesFX	Risk_FX	USD				USD	792.8232214
1311616338A	9534	RatesFX	Risk_IRCurve	BRL	1	10y	Libor1m	USD	370.4714249
1311616338A	9534	RatesFX	Risk_IRCurve	BRL	1	5y	Libor1m	USD	33.87997712
1311616338A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	-561.8529356
1311616338A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	5.942285198
1311616338A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	1.533472144
1311616338A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-121.7099314
1311616338A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	52.21106103
1311616338A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	-3603.91992
1311616338A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	1.295301962
1311714574A	9534	RatesFX	Risk_FX	COP				USD	141830.7807
1311714574A	9534	RatesFX	Risk_FX	USD				USD	-17637.30114
1311714574A	9534	RatesFX	Risk_IRCurve	COP	1	3m	Libor1m	USD	-37.85951198
1311714574A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	27.85753375
1311714574A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.05220482
1312270218A	9534	RatesFX	Risk_FX	IDR				USD	-22241.24723
1312270218A	9534	RatesFX	Risk_FX	USD				USD	6479.194491
1312270218A	9534	RatesFX	Risk_IRCurve	IDR	1	3m	Libor6m	USD	3.165940669
1312270218A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-6.235702166
1312270218A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.010927389
1312467983A	9534	RatesFX	Risk_FX	BRL				USD	-11399.97821
1312467983A	9534	RatesFX	Risk_FX	USD				USD	23021.91677
1312467983A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	32.42989376
1312467983A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.042715237
1312467983A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-17.41666601
1312467983A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.746699462
1313150638A	9534	RatesFX	Risk_FX	CLP				USD	-42256.4252
1313150638A	9534	RatesFX	Risk_FX	USD				USD	59676.67545
1313150638A	9534	RatesFX	Risk_IRCurve	CLP	1	3m	Libor1m	USD	38.08953596
1313150638A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-4.57453174
1313150638A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.016958172
1314672554A	9534	RatesFX	Risk_FX	CNY				USD	-8916.275451
1314672554A	9534	RatesFX	Risk_FX	USD				USD	9660.648262
1314672554A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	2.313717003
1314672554A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-6.552771765
1314672554A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.005604699
1314672603A	9534	RatesFX	Risk_FX	CNY				USD	-9708.093782
1314672603A	9534	RatesFX	Risk_FX	USD				USD	21432.41179
1314672603A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	6.324442818
1314672603A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-6.595154654
1314672603A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.00207239
1314794294A	9534	RatesFX	Risk_FX	BRL				USD	-70977.97718
1314794294A	9534	RatesFX	Risk_FX	USD				USD	69769.9162
1314794294A	9534	RatesFX	Risk_IRCurve	BRL	1	3y	Libor1m	USD	222.6389667
1314794294A	9534	RatesFX	Risk_IRCurve	BRL	1	5y	Libor1m	USD	635.1539753
1314794294A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	15.8878698
1314794294A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-10.37630776
1314794294A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	-15.8408439
1314794294A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-35.24272232
1314794294A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	-1677.198148
1314794294A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	-1856.544127
1314794294A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-4.229595774
1314990328A	9534	RatesFX	Risk_FX	BRL				USD	-275.0089801
1314990328A	9534	RatesFX	Risk_FX	JPY				USD	438.5963755
1314990328A	9534	RatesFX	Risk_FX	USD				USD	-854.3571099
1314990328A	9534	RatesFX	Risk_IRCurve	BRL	1	1y	Libor1m	USD	0.235149799
1314990328A	9534	RatesFX	Risk_IRCurve	BRL	1	2y	Libor1m	USD	28.20273396
1314990328A	9534	RatesFX	Risk_IRCurve	BRL	1	3y	Libor1m	USD	1.397164903
1314990328A	9534	RatesFX	Risk_IRCurve	JPY	2	10y	Libor6m	USD	0.005541288
1314990328A	9534	RatesFX	Risk_IRCurve	JPY	2	1y	Libor6m	USD	26.60820181
1314990328A	9534	RatesFX	Risk_IRCurve	JPY	2	2y	Libor6m	USD	-14.0120865
1314990328A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	0.383716842
1314990328A	9534	RatesFX	Risk_IRCurve	JPY	2	3y	Libor6m	USD	-3.083044528
1314990328A	9534	RatesFX	Risk_IRCurve	JPY	2	5y	Libor6m	USD	1.054007813
1314990328A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	-32.4649801
1314990328A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.03086121
1314990328A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	-0.006504938
1314990328A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-15.94465617
1314990328A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	0.121672228
1314990328A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	-0.009835161
1314990328A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.02654357
1314990337A	9534	RatesFX	Risk_FX	BRL				USD	5850.714668
1314990337A	9534	RatesFX	Risk_FX	JPY				USD	-544.7185328
1314990337A	9534	RatesFX	Risk_FX	USD				USD	2121.76425
1314990337A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	-7.795312317
1314990337A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	10.58360821
1314990337A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	0.02235977
1315092566A	9534	RatesFX	Risk_FX	BRL				USD	-11445.03285
1315092566A	9534	RatesFX	Risk_FX	USD				USD	121798.7142
1315092566A	9534	RatesFX	Risk_IRCurve	BRL	1	1y	Libor1m	USD	288.9995961
1315092566A	9534	RatesFX	Risk_IRCurve	BRL	1	2y	Libor1m	USD	0.961511313
1315092566A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-231.8001089
1315092566A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	0.173874368
1315092566A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-200.5029114
1315092566A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-312.7634368
1315730204A	9534	RatesFX	Risk_FX	BRL				USD	9636.836525
1315730204A	9534	RatesFX	Risk_FX	USD				USD	-1634.862619
1315730204A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	-12.31681383
1315730204A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.001896101
1315730204A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	21.06274419
1315730204A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.17052574
1316221195A	9534	RatesFX	Risk_FX	RUB				USD	-16437.70248
1316221195A	9534	RatesFX	Risk_FX	USD				USD	33922.69446
1316221195A	9534	RatesFX	Risk_IRCurve	RUB	1	3m	Libor3m	USD	20.30954327
1316221195A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.025810688
1316221195A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-20.5244861
1316221195A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.300841117
1317290239A	9534	RatesFX	Risk_FX	TWD				USD	-152871.5658
1317290239A	9534	RatesFX	Risk_FX	USD				USD	10250.24764
1317290239A	9534	RatesFX	Risk_IRCurve	TWD	1	3m	Libor3m	USD	24.48057013
1317290239A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.199303178
1317290239A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-142.7737427
1317290239A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-1.529240592
1317494856A	9534	RatesFX	Risk_FX	BRL				USD	-2568.929943
1317494856A	9534	RatesFX	Risk_FX	JPY				USD	5476.524882
1317494856A	9534	RatesFX	Risk_FX	USD				USD	-735.887678
1317494856A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	3.962629288
1317494856A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	-6.015527946
1317494856A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-0.004096831
1317731818A	9534	RatesFX	Risk_FX	BRL				USD	-78173.30095
1317731818A	9534	RatesFX	Risk_FX	USD				USD	10753.82426
1317731818A	9534	RatesFX	Risk_IRCurve	BRL	1	1y	Libor1m	USD	28.19513864
1317731818A	9534	RatesFX	Risk_IRCurve	BRL	1	2y	Libor1m	USD	1680.288766
1317731818A	9534	RatesFX	Risk_IRCurve	BRL	1	3y	Libor1m	USD	169.8688145
1317731818A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	0.401195939
1317731818A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-1345.438911
1317731818A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	-355.4851479
1317731818A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-659.5255629
1317731818A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	-215.9148212
1317731818A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	40.7909879
1317731818A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-854.5916118
1318160797A	9534	RatesFX	Risk_FX	BRL				USD	-15562.65253
1318160797A	9534	RatesFX	Risk_FX	USD				USD	77310.63122
1318160797A	9534	RatesFX	Risk_IRCurve	BRL	1	1y	Libor1m	USD	468.0699384
1318160797A	9534	RatesFX	Risk_IRCurve	BRL	1	2y	Libor1m	USD	27.19845456
1318160797A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-109.6697711
1318160797A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	1.093698236
1318160797A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-812.3369698
1318160797A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-454.8967018
1318182021A	9534	RatesFX	Risk_FX	BRL				USD	-29162.99253
1318182021A	9534	RatesFX	Risk_FX	USD				USD	30259.68546
1318182021A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	82.37351838
1318182021A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	152.7067157
1318182021A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.53570462
1318182021A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	0.053058315
1318182021A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-291.69367
1318182021A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-32.83193436
1318339985A	9534	RatesFX	Risk_FX	INR				USD	81518.90129
1318339985A	9534	RatesFX	Risk_FX	USD				USD	-57380.52687
1318339985A	9534	RatesFX	Risk_IRCurve	INR	1	3m	Libor12m	USD	-22.08837598
1318339985A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.145046906
1318339985A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	3.312268994
1318339985A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.540041927
1319263778A	9534	RatesFX	Risk_FX	BRL				USD	-85271.24338
1319263778A	9534	RatesFX	Risk_FX	USD				USD	265047.0782
1319263778A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	173.6993678
1319263778A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.071538782
1319263778A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-505.734005
1319263778A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-1.313663536
1319949963A	9534	RatesFX	Risk_FX	BRL				USD	-40352.70655
1319949963A	9534	RatesFX	Risk_FX	USD				USD	37929.18312
1319949963A	9534	RatesFX	Risk_IRCurve	BRL	1	3y	Libor1m	USD	278.6958025
1319949963A	9534	RatesFX	Risk_IRCurve	BRL	1	5y	Libor1m	USD	62.17751969
1319949963A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	6.799593977
1319949963A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-8.830205015
1319949963A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	-2.966948864
1319949963A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-10.11789821
1319949963A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	-383.3829213
1319949963A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	-1693.272032
1319949963A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.111477939
1320226697A	9534	RatesFX	Risk_FX	CNY				USD	-165511.1406
1320226697A	9534	RatesFX	Risk_FX	USD				USD	385135.2502
1320226697A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	750.6492881
1320226697A	9534	RatesFX	Risk_IRCurve	CNY	1	6m	Libor3m	USD	-0.015524977
1320226697A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	1.046339114
1320226697A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-315.8119012
1320226697A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-4.42756478
1320361110A	9534	RatesFX	Risk_FX	CNY				USD	318979.2294
1320361110A	9534	RatesFX	Risk_FX	USD				USD	-372130.936
1320361110A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	-111.5765122
1320361110A	9534	RatesFX	Risk_IRCurve	CNY	1	6m	Libor3m	USD	0.116861808
1320361110A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.536615846
1320361110A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	549.8311544
1320361110A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	1.703437181
1320590400A	9534	RatesFX	Risk_FX	INR				USD	712341.7101
1320590400A	9534	RatesFX	Risk_FX	USD				USD	-158552.4069
1320590400A	9534	RatesFX	Risk_IRCurve	INR	1	3m	Libor12m	USD	-53.14541171
1320590400A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	322.9278842
1322218132A	9534	RatesFX	Risk_FX	CNY				USD	74851.64472
1322218132A	9534	RatesFX	Risk_FX	USD				USD	-66237.39808
1322218132A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	-106.908143
1322218132A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.014410388
1322218132A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	7.718826597
1322218132A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.66192211
1323839870A	9534	RatesFX	Risk_FX	BRL				USD	-20416.98325
1323839870A	9534	RatesFX	Risk_FX	USD				USD	54928.19828
1323839870A	9534	RatesFX	Risk_IRCurve	BRL	1	10y	Libor1m	USD	583.6968119
1323839870A	9534	RatesFX	Risk_IRCurve	BRL	1	5y	Libor1m	USD	1531.797274
1323839870A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	-1464.7949
1323839870A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	5.30330666
1323839870A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	1.705707239
1323839870A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-125.8645478
