#Id,NettingSet,DateIndex,Date,Sample,Depth,Value
collar_01,CPTY_A,0,2016-02-05,0,0,-559693.5000
swap_01,CPTY_A,0,2016-02-05,0,0,367781.3750
collar_01,CPTY_A,1,2016-05-06,1,0,-536354.0000
collar_01,CPTY_A,1,2016-05-06,2,0,-516120.9375
collar_01,CPTY_A,1,2016-05-06,3,0,-556901.0625
collar_01,CPTY_A,1,2016-05-06,4,0,-444999.4688
collar_01,CPTY_A,1,2016-05-06,5,0,-562834.8125
collar_01,CPTY_A,1,2016-05-06,6,0,-500288.7813
collar_01,CPTY_A,1,2016-05-06,7,0,-645637.6875
collar_01,CPTY_A,1,2016-05-06,8,0,-499185.7188
collar_01,CPTY_A,1,2016-05-06,9,0,-499386.1875
collar_01,CPTY_A,1,2016-05-06,10,0,-410484.0000
collar_01,CPTY_A,1,2016-05-06,11,0,-669583.6875
collar_01,CPTY_A,1,2016-05-06,12,0,-716100.6250
collar_01,CPTY_A,1,2016-05-06,13,0,-517423.4688
collar_01,CPTY_A,1,2016-05-06,14,0,-531016.5625
collar_01,CPTY_A,1,2016-05-06,15,0,-474251.6875
collar_01,CPTY_A,1,2016-05-06,16,0,-538867.6250
collar_01,CPTY_A,1,2016-05-06,17,0,-455622.0938
collar_01,CPTY_A,1,2016-05-06,18,0,-411165.7813
collar_01,CPTY_A,1,2016-05-06,19,0,-635077.6250
collar_01,CPTY_A,1,2016-05-06,20,0,-574767.5000
collar_01,CPTY_A,1,2016-05-06,21,0,-446923.2188
collar_01,CPTY_A,1,2016-05-06,22,0,-571357.7500
collar_01,CPTY_A,1,2016-05-06,23,0,-546484.9375
collar_01,CPTY_A,1,2016-05-06,24,0,-670831.5625
collar_01,CPTY_A,1,2016-05-06,25,0,-421307.5000
collar_01,CPTY_A,1,2016-05-06,26,0,-582142.7500
collar_01,CPTY_A,1,2016-05-06,27,0,-695790.0625
collar_01,CPTY_A,1,2016-05-06,28,0,-479490.5000
collar_01,CPTY_A,1,2016-05-06,29,0,-532477.0000
collar_01,CPTY_A,1,2016-05-06,30,0,-492153.3125
collar_01,CPTY_A,1,2016-05-06,31,0,-567567.1250
collar_01,CPTY_A,1,2016-05-06,32,0,-626788.5000
collar_01,CPTY_A,1,2016-05-06,33,0,-352197.2813
collar_01,CPTY_A,1,2016-05-06,34,0,-488459.8125
collar_01,CPTY_A,1,2016-05-06,35,0,-593849.5000
collar_01,CPTY_A,1,2016-05-06,36,0,-481982.3438
collar_01,CPTY_A,1,2016-05-06,37,0,-560560.0000
collar_01,CPTY_A,1,2016-05-06,38,0,-507851.1563
collar_01,CPTY_A,1,2016-05-06,39,0,-604499.7500
collar_01,CPTY_A,1,2016-05-06,40,0,-573615.5625
collar_01,CPTY_A,1,2016-05-06,41,0,-531134.2500
collar_01,CPTY_A,1,2016-05-06,42,0,-432680.4063
collar_01,CPTY_A,1,2016-05-06,43,0,-620427.0000
collar_01,CPTY_A,1,2016-05-06,44,0,-537700.1250
collar_01,CPTY_A,1,2016-05-06,45,0,-433004.5000
collar_01,CPTY_A,1,2016-05-06,46,0,-609843.8750
collar_01,CPTY_A,1,2016-05-06,47,0,-612255.5000
collar_01,CPTY_A,1,2016-05-06,48,0,-513582.6250
collar_01,CPTY_A,1,2016-05-06,49,0,-514904.8750
collar_01,CPTY_A,1,2016-05-06,50,0,-402382.8125
collar_01,CPTY_A,2,2016-08-05,1,0,-533252.2500
collar_01,CPTY_A,2,2016-08-05,2,0,-410747.6250
collar_01,CPTY_A,2,2016-08-05,3,0,-668933.1875
collar_01,CPTY_A,2,2016-08-05,4,0,-498872.2813
collar_01,CPTY_A,2,2016-08-05,5,0,-542920.6250
collar_01,CPTY_A,2,2016-08-05,6,0,-503600.0313
collar_01,CPTY_A,2,2016-08-05,7,0,-589499.0000
collar_01,CPTY_A,2,2016-08-05,8,0,-667852.0625
collar_01,CPTY_A,2,2016-08-05,9,0,-442210.3438
collar_01,CPTY_A,2,2016-08-05,10,0,-351493.4688
collar_01,CPTY_A,2,2016-08-05,11,0,-673114.5625
collar_01,CPTY_A,2,2016-08-05,12,0,-669303.3750
collar_01,CPTY_A,2,2016-08-05,13,0,-516557.6563
collar_01,CPTY_A,2,2016-08-05,14,0,-460596.1875
collar_01,CPTY_A,2,2016-08-05,15,0,-524914.8750
collar_01,CPTY_A,2,2016-08-05,16,0,-617091.9375
collar_01,CPTY_A,2,2016-08-05,17,0,-293192.0313
collar_01,CPTY_A,2,2016-08-05,18,0,-519776.6250
collar_01,CPTY_A,2,2016-08-05,19,0,-722952.5000
collar_01,CPTY_A,2,2016-08-05,20,0,-554963.0000
collar_01,CPTY_A,2,2016-08-05,21,0,-484911.6563
collar_01,CPTY_A,2,2016-08-05,22,0,-432152.0625
collar_01,CPTY_A,2,2016-08-05,23,0,-585364.0625
collar_01,CPTY_A,2,2016-08-05,24,0,-721362.9375
collar_01,CPTY_A,2,2016-08-05,25,0,-405374.5938
collar_01,CPTY_A,2,2016-08-05,26,0,-386193.5000
collar_01,CPTY_A,2,2016-08-05,27,0,-879351.3125
collar_01,CPTY_A,2,2016-08-05,28,0,-473282.0313
collar_01,CPTY_A,2,2016-08-05,29,0,-400295.6875
collar_01,CPTY_A,2,2016-08-05,30,0,-621323.3125
collar_01,CPTY_A,2,2016-08-05,31,0,-563045.5000
collar_01,CPTY_A,2,2016-08-05,32,0,-699722.0625
collar_01,CPTY_A,2,2016-08-05,33,0,-374144.8438
collar_01,CPTY_A,2,2016-08-05,34,0,-343763.0313
collar_01,CPTY_A,2,2016-08-05,35,0,-727653.7500
collar_01,CPTY_A,2,2016-08-05,36,0,-452607.8438
collar_01,CPTY_A,2,2016-08-05,37,0,-401399.8438
collar_01,CPTY_A,2,2016-08-05,38,0,-603096.6875
collar_01,CPTY_A,2,2016-08-05,39,0,-607387.8125
collar_01,CPTY_A,2,2016-08-05,40,0,-613068.2500
collar_01,CPTY_A,2,2016-08-05,41,0,-271408.2188
collar_01,CPTY_A,2,2016-08-05,42,0,-421315.5313
collar_01,CPTY_A,2,2016-08-05,43,0,-613514.3125
collar_01,CPTY_A,2,2016-08-05,44,0,-499810.3125
collar_01,CPTY_A,2,2016-08-05,45,0,-484328.9688
collar_01,CPTY_A,2,2016-08-05,46,0,-532124.1875
collar_01,CPTY_A,2,2016-08-05,47,0,-741099.6250
collar_01,CPTY_A,2,2016-08-05,48,0,-599074.1250
collar_01,CPTY_A,2,2016-08-05,49,0,-425402.4688
collar_01,CPTY_A,2,2016-08-05,50,0,-295918.3750
collar_01,CPTY_A,3,2016-11-07,1,0,-509584.5938
collar_01,CPTY_A,3,2016-11-07,2,0,-336185.7500
collar_01,CPTY_A,3,2016-11-07,3,0,-711003.5625
collar_01,CPTY_A,3,2016-11-07,4,0,-452161.0000
collar_01,CPTY_A,3,2016-11-07,5,0,-525975.4375
collar_01,CPTY_A,3,2016-11-07,6,0,-476926.7500
collar_01,CPTY_A,3,2016-11-07,7,0,-587522.0625
collar_01,CPTY_A,3,2016-11-07,8,0,-454356.3125
collar_01,CPTY_A,3,2016-11-07,9,0,-399960.7500
collar_01,CPTY_A,3,2016-11-07,10,0,-373437.6563
collar_01,CPTY_A,3,2016-11-07,11,0,-629848.8750
collar_01,CPTY_A,3,2016-11-07,12,0,-553474.2500
collar_01,CPTY_A,3,2016-11-07,13,0,-566039.1250
collar_01,CPTY_A,3,2016-11-07,14,0,-655281.8125
collar_01,CPTY_A,3,2016-11-07,15,0,-474544.1250
collar_01,CPTY_A,3,2016-11-07,16,0,-537397.9375
collar_01,CPTY_A,3,2016-11-07,17,0,-270957.6875
collar_01,CPTY_A,3,2016-11-07,18,0,-667789.8750
collar_01,CPTY_A,3,2016-11-07,19,0,-660603.6875
collar_01,CPTY_A,3,2016-11-07,20,0,-434558.9063
collar_01,CPTY_A,3,2016-11-07,21,0,-622879.8750
collar_01,CPTY_A,3,2016-11-07,22,0,-477552.6875
collar_01,CPTY_A,3,2016-11-07,23,0,-488339.8125
collar_01,CPTY_A,3,2016-11-07,24,0,-809370.0625
collar_01,CPTY_A,3,2016-11-07,25,0,-346358.8750
collar_01,CPTY_A,3,2016-11-07,26,0,-186566.1563
collar_01,CPTY_A,3,2016-11-07,27,0,-848777.5625
collar_01,CPTY_A,3,2016-11-07,28,0,-500810.8125
collar_01,CPTY_A,3,2016-11-07,29,0,-398874.2188
collar_01,CPTY_A,3,2016-11-07,30,0,-599220.8750
collar_01,CPTY_A,3,2016-11-07,31,0,-496703.5000
collar_01,CPTY_A,3,2016-11-07,32,0,-793467.9375
collar_01,CPTY_A,3,2016-11-07,33,0,-334835.4375
collar_01,CPTY_A,3,2016-11-07,34,0,-261027.0469
collar_01,CPTY_A,3,2016-11-07,35,0,-870629.4375
collar_01,CPTY_A,3,2016-11-07,36,0,-365115.5000
collar_01,CPTY_A,3,2016-11-07,37,0,-284548.1250
collar_01,CPTY_A,3,2016-11-07,38,0,-591323.6250
collar_01,CPTY_A,3,2016-11-07,39,0,-544347.0000
collar_01,CPTY_A,3,2016-11-07,40,0,-574510.3125
collar_01,CPTY_A,3,2016-11-07,41,0,-324638.3438
collar_01,CPTY_A,3,2016-11-07,42,0,-400242.7813
collar_01,CPTY_A,3,2016-11-07,43,0,-400299.4063
collar_01,CPTY_A,3,2016-11-07,44,0,-410394.1250
collar_01,CPTY_A,3,2016-11-07,45,0,-632264.3750
collar_01,CPTY_A,3,2016-11-07,46,0,-557403.5625
collar_01,CPTY_A,3,2016-11-07,47,0,-611096.8750
collar_01,CPTY_A,3,2016-11-07,48,0,-532650.5625
collar_01,CPTY_A,3,2016-11-07,49,0,-553458.1875
collar_01,CPTY_A,3,2016-11-07,50,0,-328256.0938
collar_01,CPTY_A,4,2017-02-06,1,0,-506481.3438
collar_01,CPTY_A,4,2017-02-06,2,0,-387260.9375
collar_01,CPTY_A,4,2017-02-06,3,0,-637972.0625
collar_01,CPTY_A,4,2017-02-06,4,0,-330250.0625
collar_01,CPTY_A,4,2017-02-06,5,0,-491819.4688
collar_01,CPTY_A,4,2017-02-06,6,0,-681259.0625
collar_01,CPTY_A,4,2017-02-06,7,0,-549683.7500
collar_01,CPTY_A,4,2017-02-06,8,0,-474252.5938
collar_01,CPTY_A,4,2017-02-06,9,0,-314591.6563
collar_01,CPTY_A,4,2017-02-06,10,0,-411417.0938
collar_01,CPTY_A,4,2017-02-06,11,0,-660208.2500
collar_01,CPTY_A,4,2017-02-06,12,0,-632181.4375
collar_01,CPTY_A,4,2017-02-06,13,0,-545359.3750
collar_01,CPTY_A,4,2017-02-06,14,0,-701464.3125
collar_01,CPTY_A,4,2017-02-06,15,0,-371391.6250
collar_01,CPTY_A,4,2017-02-06,16,0,-519261.3125
collar_01,CPTY_A,4,2017-02-06,17,0,-245507.9688
collar_01,CPTY_A,4,2017-02-06,18,0,-599541.1875
collar_01,CPTY_A,4,2017-02-06,19,0,-771233.1250
collar_01,CPTY_A,4,2017-02-06,20,0,-456592.4063
collar_01,CPTY_A,4,2017-02-06,21,0,-839660.3125
collar_01,CPTY_A,4,2017-02-06,22,0,-359212.9375
collar_01,CPTY_A,4,2017-02-06,23,0,-476142.6563
collar_01,CPTY_A,4,2017-02-06,24,0,-795547.0000
collar_01,CPTY_A,4,2017-02-06,25,0,-439187.8750
collar_01,CPTY_A,4,2017-02-06,26,0,-137409.3125
collar_01,CPTY_A,4,2017-02-06,27,0,-865118.6875
collar_01,CPTY_A,4,2017-02-06,28,0,-302405.1250
collar_01,CPTY_A,4,2017-02-06,29,0,-446334.3750
collar_01,CPTY_A,4,2017-02-06,30,0,-679013.8750
collar_01,CPTY_A,4,2017-02-06,31,0,-459997.1563
collar_01,CPTY_A,4,2017-02-06,32,0,-673200.1250
collar_01,CPTY_A,4,2017-02-06,33,0,-394125.0938
collar_01,CPTY_A,4,2017-02-06,34,0,-184162.2188
collar_01,CPTY_A,4,2017-02-06,35,0,-858079.3125
collar_01,CPTY_A,4,2017-02-06,36,0,-271315.2813
collar_01,CPTY_A,4,2017-02-06,37,0,-394765.8125
collar_01,CPTY_A,4,2017-02-06,38,0,-578106.0625
collar_01,CPTY_A,4,2017-02-06,39,0,-427949.7500
collar_01,CPTY_A,4,2017-02-06,40,0,-601510.6875
collar_01,CPTY_A,4,2017-02-06,41,0,-381897.1875
collar_01,CPTY_A,4,2017-02-06,42,0,-314123.5938
collar_01,CPTY_A,4,2017-02-06,43,0,-461877.4375
collar_01,CPTY_A,4,2017-02-06,44,0,-329171.8125
collar_01,CPTY_A,4,2017-02-06,45,0,-690389.3750
collar_01,CPTY_A,4,2017-02-06,46,0,-554775.1250
collar_01,CPTY_A,4,2017-02-06,47,0,-765448.2500
collar_01,CPTY_A,4,2017-02-06,48,0,-547311.9375
collar_01,CPTY_A,4,2017-02-06,49,0,-428809.1563
collar_01,CPTY_A,4,2017-02-06,50,0,-323290.5938
collar_01,CPTY_A,5,2017-05-05,1,0,-482910.3125
collar_01,CPTY_A,5,2017-05-05,2,0,-348228.7500
collar_01,CPTY_A,5,2017-05-05,3,0,-635057.2500
collar_01,CPTY_A,5,2017-05-05,4,0,-178380.6719
collar_01,CPTY_A,5,2017-05-05,5,0,-581668.1875
collar_01,CPTY_A,5,2017-05-05,6,0,-713258.8750
collar_01,CPTY_A,5,2017-05-05,7,0,-531401.0625
collar_01,CPTY_A,5,2017-05-05,8,0,-417198.4688
collar_01,CPTY_A,5,2017-05-05,9,0,-309844.3750
collar_01,CPTY_A,5,2017-05-05,10,0,-267873.0625
collar_01,CPTY_A,5,2017-05-05,11,0,-688061.1875
collar_01,CPTY_A,5,2017-05-05,12,0,-569153.8750
collar_01,CPTY_A,5,2017-05-05,13,0,-565597.6875
collar_01,CPTY_A,5,2017-05-05,14,0,-699556.3125
collar_01,CPTY_A,5,2017-05-05,15,0,-425769.8125
collar_01,CPTY_A,5,2017-05-05,16,0,-578661.9375
collar_01,CPTY_A,5,2017-05-05,17,0,-156681.7813
collar_01,CPTY_A,5,2017-05-05,18,0,-522482.6875
collar_01,CPTY_A,5,2017-05-05,19,0,-588942.7500
collar_01,CPTY_A,5,2017-05-05,20,0,-508496.6563
collar_01,CPTY_A,5,2017-05-05,21,0,-883453.8125
collar_01,CPTY_A,5,2017-05-05,22,0,-373566.5313
collar_01,CPTY_A,5,2017-05-05,23,0,-417142.6250
collar_01,CPTY_A,5,2017-05-05,24,0,-789728.1875
collar_01,CPTY_A,5,2017-05-05,25,0,-365951.9063
collar_01,CPTY_A,5,2017-05-05,26,0,-168230.6875
collar_01,CPTY_A,5,2017-05-05,27,0,-788557.9375
