#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,838462.22,0.00,838462.22,838462.22,838462.22,838462.22,838462.22,838462.22
CPTY_A,2016-05-05,0.245902,838485.90,0.00,1085936.81,0.00,842667.67,842667.67,842667.67,842667.67
CPTY_A,2016-08-05,0.497268,838131.17,0.00,1185609.38,0.00,846605.61,846605.61,844658.28,844658.28
CPTY_A,2016-11-07,0.754098,838444.04,0.00,1276541.34,0.00,851220.87,851220.87,846893.36,846893.36
CPTY_A,2017-02-06,1.003002,838349.71,0.00,1340405.81,0.00,855302.56,855302.56,848980.18,848980.18
CPTY_A,2017-05-05,1.244098,837901.45,0.00,1415055.19,0.00,858902.30,858902.30,850903.00,850903.00
CPTY_A,2017-08-07,1.501632,837091.34,0.00,1474623.56,0.00,862422.63,862422.63,852878.65,852878.65
CPTY_A,2017-11-06,1.750947,836817.60,0.00,1528706.34,0.00,866372.13,866372.13,854799.97,854799.97
CPTY_A,2018-02-05,2.000262,837586.21,0.00,1588392.75,0.00,871424.08,871424.08,856872.02,856872.02
CPTY_A,2018-05-08,2.252317,837545.26,0.00,1652804.25,0.00,875739.95,875739.95,858983.51,858983.51
CPTY_A,2018-08-06,2.498892,837193.04,0.00,1701194.63,0.00,879656.21,879656.21,861023.37,861023.37
CPTY_A,2018-11-05,2.748207,837843.53,0.00,1765931.81,0.00,884696.55,884696.55,863170.98,863170.98
CPTY_A,2019-02-05,3.000262,838063.14,0.00,1810535.63,0.00,889356.26,889356.26,865370.83,865370.83
CPTY_A,2019-05-07,3.249577,836430.17,0.00,1836045.00,0.00,892016.12,892016.12,867415.12,867415.12
CPTY_A,2019-08-05,3.496152,836449.15,0.00,1869398.06,0.00,896402.35,896402.35,869459.52,869459.52
CPTY_A,2019-11-05,3.748207,836702.21,0.00,1899846.19,0.00,901159.98,901159.98,871591.27,871591.27
CPTY_A,2020-02-05,4.000000,837435.50,0.00,1996531.31,0.00,906462.61,906462.61,873786.36,873786.36
