#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CPTY_B,2016-02-05,0.000000,88746.55,0.00,88746.55,-88746.55,88746.55,88746.55
CPTY_B,2016-05-06,0.248634,82085.32,0.00,112557.27,0.00,82038.21,88746.55
CPTY_B,2016-08-05,0.497268,79528.41,0.00,124958.56,0.00,79425.42,88746.55
CPTY_B,2016-11-07,0.754098,74576.53,570.98,139379.30,0.00,74403.96,88746.55
CPTY_B,2017-02-06,1.003002,74037.15,1604.68,146057.75,0.00,73802.20,88746.55
CPTY_B,2017-05-05,1.244098,69468.51,3173.37,142973.27,0.00,69179.92,88746.55
CPTY_B,2017-08-07,1.501632,68842.43,3697.36,149103.88,0.00,68495.28,88746.55
CPTY_B,2017-11-06,1.750947,66035.94,7569.94,147909.45,0.00,65644.29,88746.55
CPTY_B,2018-02-05,2.000262,64617.08,6865.19,149767.00,0.00,64165.53,88746.55
CPTY_B,2018-05-08,2.252317,61847.55,7778.41,150533.52,0.00,61376.25,88746.55
CPTY_B,2018-08-06,2.498892,61793.25,7669.09,135329.06,0.00,61286.37,88746.55
CPTY_B,2018-11-05,2.748207,57897.92,8679.99,143895.58,0.00,57388.91,88746.55
CPTY_B,2019-02-05,3.000262,60361.31,10492.47,167508.55,0.00,59794.74,88746.55
CPTY_B,2019-05-07,3.249577,60227.83,14112.22,155085.91,0.00,59650.96,88746.55
CPTY_B,2019-08-05,3.496152,63644.86,17262.96,154411.56,0.00,63025.25,88746.55
CPTY_B,2019-11-05,3.748207,60620.99,16446.69,159480.22,0.00,60021.08,88746.55
CPTY_B,2020-02-05,4.000000,61691.58,17725.84,169389.61,0.00,61071.17,88746.55
CPTY_B,2020-05-05,4.245902,56581.02,17564.64,156568.09,0.00,56027.19,88746.55
CPTY_B,2020-08-05,4.497268,57920.24,18803.67,173552.86,0.00,57370.99,88746.55
CPTY_B,2020-11-05,4.748634,51873.32,16717.94,150343.44,0.00,51397.28,88746.55
CPTY_B,2021-02-05,5.000262,51689.15,16937.13,138045.44,0.00,51230.59,88746.55
