#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
Swap_FedFunds_20y,false,DiscountCurve/USD/2/3M,0.000100,,0.000000,USD,-12.62,0.02,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/3/6M,0.000100,,0.000000,USD,-12.62,0.00,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/4/1Y,0.000100,,0.000000,USD,-12.62,-0.21,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/5/2Y,0.000100,,0.000000,USD,-12.62,-0.70,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/6/3Y,0.000100,,0.000000,USD,-12.62,0.32,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/7/5Y,0.000100,,0.000000,USD,-12.62,1.03,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/8/10Y,0.000100,,0.000000,USD,-12.62,0.95,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/9/15Y,0.000100,,0.000000,USD,-12.62,1.04,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/10/20Y,0.000100,,0.000000,USD,-12.62,0.46,0.00
Swap_FedFunds_20y,false,DiscountCurve/USD/11/30Y,0.000100,,0.000000,USD,-12.62,0.00,0.00
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/0/2W,0.000100,,0.000000,USD,-12.62,10.23,0.00
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/1/1M,0.000100,,0.000000,USD,-12.62,58.29,0.00
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,USD,-12.62,-0.26,-0.01
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,USD,-12.62,-1.09,-0.02
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/4/1Y,0.000100,,0.000000,USD,-12.62,-5.35,-0.06
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/5/2Y,0.000100,,0.000000,USD,-12.62,-16.33,-0.17
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/6/3Y,0.000100,,0.000000,USD,-12.62,-49.75,-0.30
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/7/5Y,0.000100,,0.000000,USD,-12.62,-274.59,-0.40
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/8/10Y,0.000100,,0.000000,USD,-12.62,-882.25,-0.84
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/9/15Y,0.000100,,0.000000,USD,-12.62,-1313.11,-1.71
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/10/20Y,0.000100,,0.000000,USD,-12.62,-14647.93,-1.43
Swap_FedFunds_20y,false,IndexCurve/USD-LIBOR-3M/11/30Y,0.000100,,0.000000,USD,-12.62,-154.62,0.00
Swap_Prime_20y,false,DiscountCurve/USD/2/3M,0.000100,,0.000000,USD,-2692.01,-0.23,0.00
Swap_Prime_20y,false,DiscountCurve/USD/3/6M,0.000100,,0.000000,USD,-2692.01,-0.95,0.00
Swap_Prime_20y,false,DiscountCurve/USD/4/1Y,0.000100,,0.000000,USD,-2692.01,-3.11,0.00
Swap_Prime_20y,false,DiscountCurve/USD/5/2Y,0.000100,,0.000000,USD,-2692.01,-6.52,0.00
Swap_Prime_20y,false,DiscountCurve/USD/6/3Y,0.000100,,0.000000,USD,-2692.01,-11.48,0.00
Swap_Prime_20y,false,DiscountCurve/USD/7/5Y,0.000100,,0.000000,USD,-2692.01,-25.25,0.01
Swap_Prime_20y,false,DiscountCurve/USD/8/10Y,0.000100,,0.000000,USD,-2692.01,23.12,-0.01
Swap_Prime_20y,false,DiscountCurve/USD/9/15Y,0.000100,,0.000000,USD,-2692.01,155.67,-0.16
Swap_Prime_20y,false,DiscountCurve/USD/10/20Y,0.000100,,0.000000,USD,-2692.01,112.91,-0.15
Swap_Prime_20y,false,DiscountCurve/USD/11/30Y,0.000100,,0.000000,USD,-2692.01,0.10,0.00
Swap_Prime_20y,false,IndexCurve/USD-LIBOR-3M/0/2W,0.000100,,0.000000,USD,-2692.01,10.23,0.00
Swap_Prime_20y,false,IndexCurve/USD-LIBOR-3M/1/1M,0.000100,,0.000000,USD,-2692.01,58.29,0.00
Swap_Prime_20y,false,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,USD,-2692.01,-0.26,-0.01
Swap_Prime_20y,false,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,USD,-2692.01,-1.09,-0.02
Swap_Prime_20y,false,IndexCurve/USD-LIBOR-3M/4/1Y,0.000100,,0.000000,USD,-2692.01,-5.35,-0.06
Swap_Prime_20y,false,IndexCurve/USD-LIBOR-3M/5/2Y,0.000100,,0.000000,USD,-2692.01,-16.33,-0.17
Swap_Prime_20y,false,IndexCurve/USD-LIBOR-3M/6/3Y,0.000100,,0.000000,USD,-2692.01,-49.75,-0.30
