#Scenario,ParKey,BaseParRate,ScenarioParRate
cds_spread_par,IndexCurve/EUR-ESTER/8,0.037960534163,0.037960534163
cds_spread_par,IndexCurve/EUR-ESTER/9,0.037994012065,0.037994012065
cds_spread_par,IndexCurve/EUR-ESTER/10,0.037991271920,0.037991271920
cds_spread_par,IndexCurve/EUR-ESTER/11,0.036957625168,0.036957625168
cds_spread_par,IndexCurve/EUR-ESTER/12,0.035896587534,0.035896587534
cds_spread_par,IndexCurve/EUR-ESTER/13,0.035989382860,0.035989382860
cds_spread_par,IndexCurve/EUR-ESTER/14,0.034954000422,0.034954000422
cds_spread_par,IndexCurve/EUR-ESTER/15,0.034986454801,0.034986454801
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/7,0.030000000000,0.030000000000
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/8,0.027999999999,0.027999999999
cds_spread_par,IndexCurve/USD-SOFR/2,0.040816151954,0.040816151954
cds_spread_par,IndexCurve/USD-SOFR/3,0.040857807205,0.040857807205
cds_spread_par,IndexCurve/USD-SOFR/4,0.058908877323,0.058908877323
cds_spread_par,IndexCurve/USD-SOFR/5,0.050449557080,0.050449557080
cds_spread_par,IndexCurve/USD-SOFR/6,0.052305253214,0.052305253214
cds_spread_par,IndexCurve/USD-SOFR/7,0.057123223729,0.057123223729
cds_spread_par,IndexCurve/USD-SOFR/8,0.049127591335,0.049127591335
cds_spread_par,IndexCurve/USD-SOFR/9,0.052102547004,0.052102547004
cds_spread_par,IndexCurve/USD-SOFR/10,0.057311322948,0.057311322948
cds_spread_par,IndexCurve/USD-SOFR/11,0.051410629697,0.051410629697
cds_spread_par,IndexCurve/USD-SOFR/12,0.047569541564,0.047569541564
cds_spread_par,IndexCurve/USD-SOFR/13,0.046533751353,0.046533751353
cds_spread_par,IndexCurve/USD-SOFR/14,0.045757389874,0.045757389874
cds_spread_par,DiscountCurve/EUR/16,0.032937845076,0.032937845076
cds_spread_par,DiscountCurve/EUR/17,0.031984492387,0.031984492387
cds_spread_par,DiscountCurve/EUR/18,0.030985095608,0.030985095608
cds_spread_par,DiscountCurve/EUR/19,0.029955536059,0.029955536059
cds_spread_par,DiscountCurve/USD/1,1.080167992651,1.080167992651
cds_spread_par,DiscountCurve/USD/2,1.080209993468,1.080209993468
cds_spread_par,DiscountCurve/USD/3,1.080294000000,1.080294000000
cds_spread_par,DiscountCurve/USD/4,1.080589000000,1.080589000000
cds_spread_par,DiscountCurve/USD/5,1.080886000000,1.080886000000
cds_spread_par,DiscountCurve/USD/6,1.081405000000,1.081405000000
cds_spread_par,DiscountCurve/USD/7,1.082701000000,1.082701000000
cds_spread_par,DiscountCurve/USD/8,1.084074000000,1.084074000000
cds_spread_par,DiscountCurve/USD/9,1.085518000000,1.085518000000
cds_spread_par,DiscountCurve/USD/10,1.086920000000,1.086920000000
cds_spread_par,DiscountCurve/USD/11,1.088440000000,1.088440000000
cds_spread_par,DiscountCurve/USD/12,1.089835000000,1.089835000000
cds_spread_par,DiscountCurve/USD/13,1.091345000000,1.091345000000
cds_spread_par,DiscountCurve/USD/14,1.092905000000,1.092905000000
cds_spread_par,DiscountCurve/USD/15,1.094732000000,1.094732000000
cds_spread_par,DiscountCurve/USD/16,1.096245000000,1.096245000000
cds_spread_par,DiscountCurve/USD/17,1.097620000000,1.097620000000
cds_spread_par,IndexCurve/EUR-ESTER/16,0.032937845076,0.032937845076
cds_spread_par,IndexCurve/EUR-ESTER/17,0.031984492387,0.031984492387
cds_spread_par,IndexCurve/EUR-ESTER/18,0.030985095608,0.030985095608
cds_spread_par,IndexCurve/EUR-ESTER/19,0.029955536059,0.029955536059
cds_spread_par,IndexCurve/USD-SOFR/15,0.046228719202,0.046228719202
cds_spread_par,IndexCurve/USD-SOFR/16,0.044528505494,0.044528505494
cds_spread_par,IndexCurve/USD-SOFR/17,0.044751319269,0.044751319269
cds_spread_par,IndexCurve/USD-SOFR/18,0.045001135407,0.045001135407
cds_spread_par,DiscountCurve/USD/18,1.102264000000,1.102264000000
cds_spread_par,DiscountCurve/USD/19,1.106555000000,1.106555000000
cds_spread_par,DiscountCurve/USD/20,1.110854000000,1.110854000000
cds_spread_par,DiscountCurve/EUR/20,0.026987892159,0.026987892159
cds_spread_par,SurvivalProbability/Underlying1/0,0.022061736024,0.032061736013
cds_spread_par,IndexCurve/EUR-ESTER/20,0.026987892159,0.026987892159
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/9,0.030850000000,0.030850000000
cds_spread_par,IndexCurve/USD-SOFR/19,0.041972643896,0.041972643896
cds_spread_par,DiscountCurve/USD/21,-0.001201577890,-0.001201577890
cds_spread_par,DiscountCurve/EUR/21,0.025988273006,0.025988273006
cds_spread_par,IndexCurve/EUR-ESTER/21,0.025988273006,0.025988273006
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/10,0.030790000000,0.030790000000
cds_spread_par,IndexCurve/USD-SOFR/20,0.038985360659,0.038985360659
cds_spread_par,DiscountCurve/USD/22,-0.001301082273,-0.001301082273
cds_spread_par,SurvivalProbability/Underlying1/1,0.022046921886,0.032046921886
cds_spread_par,DiscountCurve/EUR/22,0.024989445009,0.024989445009
cds_spread_par,IndexCurve/EUR-ESTER/22,0.024989445009,0.024989445009
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/11,0.030720000000,0.030720000000
cds_spread_par,IndexCurve/USD-SOFR/21,0.037993618052,0.037993618052
cds_spread_par,DiscountCurve/USD/23,-0.001399889815,-0.001399889815
cds_spread_par,SurvivalProbability/Underlying1/2,0.026619039587,0.036619039587
cds_spread_par,DiscountCurve/EUR/23,0.024992936722,0.024992936722
cds_spread_par,IndexCurve/EUR-ESTER/23,0.024992936722,0.024992936722
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/12,0.030640000000,0.030640000000
cds_spread_par,IndexCurve/USD-SOFR/22,0.037995294136,0.037995294136
cds_spread_par,DiscountCurve/USD/24,-0.001499881944,-0.001499881944
cds_spread_par,DiscountCurve/EUR/24,0.024993871357,0.024993871357
cds_spread_par,IndexCurve/EUR-ESTER/24,0.024993871357,0.024993871357
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/13,0.030560000000,0.030560000000
cds_spread_par,IndexCurve/USD-SOFR/23,0.037996190858,0.037996190858
cds_spread_par,DiscountCurve/USD/25,-0.001499881944,-0.001499881944
cds_spread_par,SurvivalProbability/Underlying1/3,0.030020993307,0.040020993307
cds_spread_par,DiscountCurve/EUR/25,0.024994477970,0.024994477970
cds_spread_par,IndexCurve/EUR-ESTER/25,0.024994477970,0.024994477970
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/14,0.030480000000,0.030480000000
cds_spread_par,IndexCurve/USD-SOFR/24,0.035994869839,0.035994869839
cds_spread_par,DiscountCurve/USD/26,-0.001599874074,-0.001599874074
cds_spread_par,DiscountCurve/EUR/26,0.024995032103,0.024995032103
cds_spread_par,IndexCurve/EUR-ESTER/26,0.024995032103,0.024995032103
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/15,0.030400000000,0.030400000000
cds_spread_par,DiscountCurve/USD/27,-0.001700337221,-0.001700337221
cds_spread_par,DiscountCurve/EUR/27,0.024995553002,0.024995553002
cds_spread_par,IndexCurve/EUR-ESTER/27,0.024995553002,0.024995553002
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/16,0.030300000000,0.030300000000
cds_spread_par,DiscountCurve/USD/28,-0.001699866204,-0.001699866204
cds_spread_par,DiscountCurve/EUR/28,0.024995909330,0.024995909330
cds_spread_par,IndexCurve/EUR-ESTER/28,0.024995909330,0.024995909330
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/17,0.030200000000,0.030200000000
cds_spread_par,DiscountCurve/USD/29,-0.001799858333,-0.001799858333
cds_spread_par,DiscountCurve/EUR/29,0.024996206543,0.024996206543
cds_spread_par,IndexCurve/EUR-ESTER/29,0.024996206543,0.024996206543
cds_spread_par,SurvivalProbability/Underlying1/4,0.032365184128,0.042365184127
cds_spread_par,DiscountCurve/EUR/30,0.025997052805,0.025997052805
cds_spread_par,DiscountCurve/USD/30,-0.001799858333,-0.001799858333
cds_spread_par,IndexCurve/EUR-ESTER/30,0.025997052805,0.025997052805
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/18,0.030030000000,0.030030000000
cds_spread_par,DiscountCurve/EUR/31,0.024997495291,0.024997495291
cds_spread_par,DiscountCurve/USD/31,-0.001899850463,-0.001899850463
cds_spread_par,IndexCurve/EUR-ESTER/31,0.024997495291,0.024997495291
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/19,0.029800000000,0.029800000000
cds_spread_par,DiscountCurve/EUR/32,0.024997885672,0.024997885672
cds_spread_par,DiscountCurve/USD/32,-0.001799858333,-0.001799858333
cds_spread_par,IndexCurve/EUR-ESTER/32,0.024997885672,0.024997885672
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/20,0.029500000000,0.029500000000
cds_spread_par,DiscountCurve/EUR/33,0.023996693368,0.023996693368
cds_spread_par,DiscountCurve/USD/33,-0.001400070458,-0.001400070458
cds_spread_par,IndexCurve/EUR-ESTER/33,0.023996693368,0.023996693368
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/21,0.029380000000,0.029380000000
cds_spread_par,DiscountCurve/EUR/34,0.021997864645,0.021997864645
cds_spread_par,DiscountCurve/USD/34,-0.001100061001,-0.001100061001
cds_spread_par,IndexCurve/EUR-ESTER/34,0.021997864645,0.021997864645
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/22,0.019300000000,0.019300000000
cds_spread_par,DiscountCurve/EUR/35,0.020998222812,0.020998222812
cds_spread_par,DiscountCurve/USD/35,-0.000599952778,-0.000599952778
cds_spread_par,IndexCurve/EUR-ESTER/35,0.020998222812,0.020998222812
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/23,0.019100000000,0.019100000000
cds_spread_par,DiscountCurve/EUR/36,0.021998923569,0.021998923569
cds_spread_par,DiscountCurve/USD/36,-0.000099992130,-0.000099992130
cds_spread_par,IndexCurve/EUR-ESTER/36,0.021998923569,0.021998923569
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/24,0.018950000000,0.018950000000
cds_spread_par,IndexCurve/EUR-EURIBOR-6M/25,0.018920000000,0.018920000000
eur6m_no_caplet,DiscountCurve/EUR/0,0.039000000000,0.039000000000
eur6m_no_caplet,IndexCurve/EUR-ESTER/0,0.039000000000,0.039000000000
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/0,0.039000000000,0.048999999993
eur6m_no_caplet,IndexCurve/USD-SOFR/0,0.053000000000,0.053000000000
eur6m_no_caplet,DiscountCurve/EUR/1,0.039000000000,0.039000000000
eur6m_no_caplet,IndexCurve/EUR-ESTER/1,0.039000000000,0.039000000000
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/1,0.039000000000,0.048999999986
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/2,0.037000000000,0.046999999972
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/3,0.036000000000,0.045999999949
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/4,0.035000000000,0.044999999914
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/5,0.034000000000,0.043999999864
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/6,0.033000000000,0.042999999786
eur6m_no_caplet,IndexCurve/USD-SOFR/1,0.040799967980,0.040799967980
eur6m_no_caplet,DiscountCurve/EUR/2,0.038997535417,0.038997535417
eur6m_no_caplet,DiscountCurve/EUR/3,0.038996987941,0.038996987941
eur6m_no_caplet,DiscountCurve/EUR/4,0.038996172693,0.038996172693
eur6m_no_caplet,DiscountCurve/EUR/5,0.038996934917,0.038996934917
eur6m_no_caplet,DiscountCurve/EUR/6,0.038996599707,0.038996599707
eur6m_no_caplet,DiscountCurve/EUR/7,0.038995879819,0.038995879819
eur6m_no_caplet,DiscountCurve/EUR/8,0.037960534163,0.037960534163
eur6m_no_caplet,DiscountCurve/EUR/9,0.037994012065,0.037994012065
eur6m_no_caplet,DiscountCurve/EUR/10,0.037991271920,0.037991271920
eur6m_no_caplet,DiscountCurve/EUR/11,0.036957625168,0.036957625168
eur6m_no_caplet,DiscountCurve/EUR/12,0.035896587534,0.035896587534
eur6m_no_caplet,DiscountCurve/EUR/13,0.035989382860,0.035989382860
eur6m_no_caplet,DiscountCurve/EUR/14,0.034954000422,0.034954000422
eur6m_no_caplet,DiscountCurve/EUR/15,0.034986454801,0.034986454801
eur6m_no_caplet,DiscountCurve/USD/0,1.080042000000,1.080042000000
eur6m_no_caplet,IndexCurve/EUR-ESTER/2,0.038997535417,0.038997535417
eur6m_no_caplet,IndexCurve/EUR-ESTER/3,0.038996987941,0.038996987941
eur6m_no_caplet,IndexCurve/EUR-ESTER/4,0.038996172693,0.038996172693
eur6m_no_caplet,IndexCurve/EUR-ESTER/5,0.038996934917,0.038996934917
eur6m_no_caplet,IndexCurve/EUR-ESTER/6,0.038996599707,0.038996599707
eur6m_no_caplet,IndexCurve/EUR-ESTER/7,0.038995879819,0.038995879819
eur6m_no_caplet,IndexCurve/EUR-ESTER/8,0.037960534163,0.037960534163
eur6m_no_caplet,IndexCurve/EUR-ESTER/9,0.037994012065,0.037994012065
eur6m_no_caplet,IndexCurve/EUR-ESTER/10,0.037991271920,0.037991271920
eur6m_no_caplet,IndexCurve/EUR-ESTER/11,0.036957625168,0.036957625168
eur6m_no_caplet,IndexCurve/EUR-ESTER/12,0.035896587534,0.035896587534
eur6m_no_caplet,IndexCurve/EUR-ESTER/13,0.035989382860,0.035989382860
eur6m_no_caplet,IndexCurve/EUR-ESTER/14,0.034954000422,0.034954000422
eur6m_no_caplet,IndexCurve/EUR-ESTER/15,0.034986454801,0.034986454801
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/7,0.030000000000,0.039999999351
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/8,0.027999999999,0.037999998415
eur6m_no_caplet,IndexCurve/USD-SOFR/2,0.040816151954,0.040816151954
eur6m_no_caplet,IndexCurve/USD-SOFR/3,0.040857807205,0.040857807205
eur6m_no_caplet,IndexCurve/USD-SOFR/4,0.058908877323,0.058908877323
eur6m_no_caplet,IndexCurve/USD-SOFR/5,0.050449557080,0.050449557080
eur6m_no_caplet,IndexCurve/USD-SOFR/6,0.052305253214,0.052305253214
eur6m_no_caplet,IndexCurve/USD-SOFR/7,0.057123223729,0.057123223729
eur6m_no_caplet,IndexCurve/USD-SOFR/8,0.049127591335,0.049127591335
eur6m_no_caplet,IndexCurve/USD-SOFR/9,0.052102547004,0.052102547004
eur6m_no_caplet,IndexCurve/USD-SOFR/10,0.057311322948,0.057311322948
eur6m_no_caplet,IndexCurve/USD-SOFR/11,0.051410629697,0.051410629697
eur6m_no_caplet,IndexCurve/USD-SOFR/12,0.047569541564,0.047569541564
eur6m_no_caplet,IndexCurve/USD-SOFR/13,0.046533751353,0.046533751353
eur6m_no_caplet,IndexCurve/USD-SOFR/14,0.045757389874,0.045757389874
eur6m_no_caplet,DiscountCurve/EUR/16,0.032937845076,0.032937845076
eur6m_no_caplet,DiscountCurve/EUR/17,0.031984492387,0.031984492387
eur6m_no_caplet,DiscountCurve/EUR/18,0.030985095608,0.030985095608
eur6m_no_caplet,DiscountCurve/EUR/19,0.029955536059,0.029955536059
eur6m_no_caplet,DiscountCurve/USD/1,1.080167992651,1.080167992651
eur6m_no_caplet,DiscountCurve/USD/2,1.080209993468,1.080209993468
eur6m_no_caplet,DiscountCurve/USD/3,1.080294000000,1.080294000000
eur6m_no_caplet,DiscountCurve/USD/4,1.080589000000,1.080589000000
eur6m_no_caplet,DiscountCurve/USD/5,1.080886000000,1.080886000000
eur6m_no_caplet,DiscountCurve/USD/6,1.081405000000,1.081405000000
eur6m_no_caplet,DiscountCurve/USD/7,1.082701000000,1.082701000000
eur6m_no_caplet,DiscountCurve/USD/8,1.084074000000,1.084074000000
eur6m_no_caplet,DiscountCurve/USD/9,1.085518000000,1.085518000000
eur6m_no_caplet,DiscountCurve/USD/10,1.086920000000,1.086920000000
eur6m_no_caplet,DiscountCurve/USD/11,1.088440000000,1.088440000000
eur6m_no_caplet,DiscountCurve/USD/12,1.089835000000,1.089835000000
eur6m_no_caplet,DiscountCurve/USD/13,1.091345000000,1.091345000000
eur6m_no_caplet,DiscountCurve/USD/14,1.092905000000,1.092905000000
eur6m_no_caplet,DiscountCurve/USD/15,1.094732000000,1.094732000000
eur6m_no_caplet,DiscountCurve/USD/16,1.096245000000,1.096245000000
eur6m_no_caplet,DiscountCurve/USD/17,1.097620000000,1.097620000000
eur6m_no_caplet,IndexCurve/EUR-ESTER/16,0.032937845076,0.032937845076
eur6m_no_caplet,IndexCurve/EUR-ESTER/17,0.031984492387,0.031984492387
eur6m_no_caplet,IndexCurve/EUR-ESTER/18,0.030985095608,0.030985095608
eur6m_no_caplet,IndexCurve/EUR-ESTER/19,0.029955536059,0.029955536059
eur6m_no_caplet,IndexCurve/USD-SOFR/15,0.046228719202,0.046228719202
eur6m_no_caplet,IndexCurve/USD-SOFR/16,0.044528505494,0.044528505494
eur6m_no_caplet,IndexCurve/USD-SOFR/17,0.044751319269,0.044751319269
eur6m_no_caplet,IndexCurve/USD-SOFR/18,0.045001135407,0.045001135407
eur6m_no_caplet,DiscountCurve/USD/18,1.102264000000,1.102264000000
eur6m_no_caplet,DiscountCurve/USD/19,1.106555000000,1.106555000000
eur6m_no_caplet,DiscountCurve/USD/20,1.110854000000,1.110854000000
eur6m_no_caplet,DiscountCurve/EUR/20,0.026987892159,0.026987892159
eur6m_no_caplet,SurvivalProbability/Underlying1/0,0.022061736024,0.022061736024
eur6m_no_caplet,IndexCurve/EUR-ESTER/20,0.026987892159,0.026987892159
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/9,0.030850000000,0.040850000000
eur6m_no_caplet,IndexCurve/USD-SOFR/19,0.041972643896,0.041972643896
eur6m_no_caplet,DiscountCurve/USD/21,-0.001201577890,-0.001201577890
eur6m_no_caplet,DiscountCurve/EUR/21,0.025988273006,0.025988273006
eur6m_no_caplet,IndexCurve/EUR-ESTER/21,0.025988273006,0.025988273006
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/10,0.030790000000,0.040790000000
eur6m_no_caplet,IndexCurve/USD-SOFR/20,0.038985360659,0.038985360659
eur6m_no_caplet,DiscountCurve/USD/22,-0.001301082273,-0.001301082273
eur6m_no_caplet,SurvivalProbability/Underlying1/1,0.022046921886,0.022046921886
eur6m_no_caplet,DiscountCurve/EUR/22,0.024989445009,0.024989445009
eur6m_no_caplet,IndexCurve/EUR-ESTER/22,0.024989445009,0.024989445009
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/11,0.030720000000,0.040720000000
eur6m_no_caplet,IndexCurve/USD-SOFR/21,0.037993618052,0.037993618052
eur6m_no_caplet,DiscountCurve/USD/23,-0.001399889815,-0.001399889815
eur6m_no_caplet,SurvivalProbability/Underlying1/2,0.026619039587,0.026619039587
eur6m_no_caplet,DiscountCurve/EUR/23,0.024992936722,0.024992936722
eur6m_no_caplet,IndexCurve/EUR-ESTER/23,0.024992936722,0.024992936722
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/12,0.030640000000,0.040640000000
eur6m_no_caplet,IndexCurve/USD-SOFR/22,0.037995294136,0.037995294136
eur6m_no_caplet,DiscountCurve/USD/24,-0.001499881944,-0.001499881944
eur6m_no_caplet,DiscountCurve/EUR/24,0.024993871357,0.024993871357
eur6m_no_caplet,IndexCurve/EUR-ESTER/24,0.024993871357,0.024993871357
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/13,0.030560000000,0.040560000000
eur6m_no_caplet,IndexCurve/USD-SOFR/23,0.037996190858,0.037996190858
eur6m_no_caplet,DiscountCurve/USD/25,-0.001499881944,-0.001499881944
eur6m_no_caplet,SurvivalProbability/Underlying1/3,0.030020993307,0.030020993307
eur6m_no_caplet,DiscountCurve/EUR/25,0.024994477970,0.024994477970
eur6m_no_caplet,IndexCurve/EUR-ESTER/25,0.024994477970,0.024994477970
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/14,0.030480000000,0.040480000000
eur6m_no_caplet,IndexCurve/USD-SOFR/24,0.035994869839,0.035994869839
eur6m_no_caplet,DiscountCurve/USD/26,-0.001599874074,-0.001599874074
eur6m_no_caplet,DiscountCurve/EUR/26,0.024995032103,0.024995032103
eur6m_no_caplet,IndexCurve/EUR-ESTER/26,0.024995032103,0.024995032103
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/15,0.030400000000,0.040400000000
eur6m_no_caplet,DiscountCurve/USD/27,-0.001700337221,-0.001700337221
eur6m_no_caplet,DiscountCurve/EUR/27,0.024995553002,0.024995553002
eur6m_no_caplet,IndexCurve/EUR-ESTER/27,0.024995553002,0.024995553002
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/16,0.030300000000,0.040300000001
eur6m_no_caplet,DiscountCurve/USD/28,-0.001699866204,-0.001699866204
eur6m_no_caplet,DiscountCurve/EUR/28,0.024995909330,0.024995909330
eur6m_no_caplet,IndexCurve/EUR-ESTER/28,0.024995909330,0.024995909330
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/17,0.030200000000,0.040200000001
eur6m_no_caplet,DiscountCurve/USD/29,-0.001799858333,-0.001799858333
eur6m_no_caplet,DiscountCurve/EUR/29,0.024996206543,0.024996206543
eur6m_no_caplet,IndexCurve/EUR-ESTER/29,0.024996206543,0.024996206543
eur6m_no_caplet,SurvivalProbability/Underlying1/4,0.032365184128,0.032365184128
eur6m_no_caplet,DiscountCurve/EUR/30,0.025997052805,0.025997052805
eur6m_no_caplet,DiscountCurve/USD/30,-0.001799858333,-0.001799858333
eur6m_no_caplet,IndexCurve/EUR-ESTER/30,0.025997052805,0.025997052805
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/18,0.030030000000,0.040030000001
eur6m_no_caplet,DiscountCurve/EUR/31,0.024997495291,0.024997495291
eur6m_no_caplet,DiscountCurve/USD/31,-0.001899850463,-0.001899850463
eur6m_no_caplet,IndexCurve/EUR-ESTER/31,0.024997495291,0.024997495291
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/19,0.029800000000,0.039800000004
eur6m_no_caplet,DiscountCurve/EUR/32,0.024997885672,0.024997885672
eur6m_no_caplet,DiscountCurve/USD/32,-0.001799858333,-0.001799858333
eur6m_no_caplet,IndexCurve/EUR-ESTER/32,0.024997885672,0.024997885672
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/20,0.029500000000,0.039500000023
eur6m_no_caplet,DiscountCurve/EUR/33,0.023996693368,0.023996693368
eur6m_no_caplet,DiscountCurve/USD/33,-0.001400070458,-0.001400070458
eur6m_no_caplet,IndexCurve/EUR-ESTER/33,0.023996693368,0.023996693368
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/21,0.029380000000,0.039379999980
eur6m_no_caplet,DiscountCurve/EUR/34,0.021997864645,0.021997864645
eur6m_no_caplet,DiscountCurve/USD/34,-0.001100061001,-0.001100061001
eur6m_no_caplet,IndexCurve/EUR-ESTER/34,0.021997864645,0.021997864645
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/22,0.019300000000,0.029300000000
eur6m_no_caplet,DiscountCurve/EUR/35,0.020998222812,0.020998222812
eur6m_no_caplet,DiscountCurve/USD/35,-0.000599952778,-0.000599952778
eur6m_no_caplet,IndexCurve/EUR-ESTER/35,0.020998222812,0.020998222812
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/23,0.019100000000,0.029099999994
eur6m_no_caplet,DiscountCurve/EUR/36,0.021998923569,0.021998923569
eur6m_no_caplet,DiscountCurve/USD/36,-0.000099992130,-0.000099992130
eur6m_no_caplet,IndexCurve/EUR-ESTER/36,0.021998923569,0.021998923569
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/24,0.018950000000,0.028950000000
eur6m_no_caplet,IndexCurve/EUR-EURIBOR-6M/25,0.018920000000,0.028919999968
eur6m_par,DiscountCurve/EUR/0,0.039000000000,0.039000000000
eur6m_par,IndexCurve/EUR-ESTER/0,0.039000000000,0.039000000000
eur6m_par,IndexCurve/EUR-EURIBOR-6M/0,0.039000000000,0.048999999993
eur6m_par,IndexCurve/USD-SOFR/0,0.053000000000,0.053000000000
eur6m_par,DiscountCurve/EUR/1,0.039000000000,0.039000000000
eur6m_par,IndexCurve/EUR-ESTER/1,0.039000000000,0.039000000000
eur6m_par,IndexCurve/EUR-EURIBOR-6M/1,0.039000000000,0.048999999986
eur6m_par,IndexCurve/EUR-EURIBOR-6M/2,0.037000000000,0.046999999972
eur6m_par,IndexCurve/EUR-EURIBOR-6M/3,0.036000000000,0.045999999949
eur6m_par,IndexCurve/EUR-EURIBOR-6M/4,0.035000000000,0.044999999914
eur6m_par,IndexCurve/EUR-EURIBOR-6M/5,0.034000000000,0.043999999864
