#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,0.00,36514744.00,0.00,-36514743.25,0.00,0.00,0.00,0.00
CPTY_A,2016-05-06,0.248634,0.00,36379688.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-08-05,0.497268,0.00,35968420.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2016-11-07,0.754098,0.00,36430500.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2017-02-06,1.003002,0.00,35004128.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2017-05-05,1.244098,0.00,34952668.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2017-08-07,1.501632,0.00,33505842.00,0.00,0.00,0.00,0.00,0.00,0.00
CPTY_A,2017-11-06,1.750947,20677.16,33681072.00,0.00,0.00,21418.82,21418.82,3049.80,3049.80
CPTY_A,2018-02-05,2.000262,15216.19,32220676.00,0.00,0.00,15840.47,21418.82,4644.04,5339.33
CPTY_A,2018-05-08,2.252317,60130.67,32230484.00,0.00,0.00,62915.04,62915.04,11165.10,11782.58
CPTY_A,2018-08-06,2.498892,58684.98,31301470.00,0.00,0.00,61707.10,62915.04,16152.27,16828.02
CPTY_A,2018-11-05,2.748207,0.00,31468480.00,0.00,0.00,0.00,62915.04,14686.95,21009.00
CPTY_A,2019-02-05,3.000262,0.00,30535908.00,0.00,0.00,0.00,62915.04,13453.09,24529.56
CPTY_A,2019-05-07,3.249577,27724.90,30544204.00,0.00,0.00,29595.32,62915.04,14691.56,27474.58
CPTY_A,2019-08-05,3.496152,16498.08,29727462.00,0.00,0.00,17698.50,62915.04,14903.63,29974.12
CPTY_A,2019-11-05,3.748207,35811.84,29783414.00,0.00,0.00,38612.43,62915.04,16497.97,32189.29
CPTY_A,2020-02-05,4.000000,12335.41,28545680.00,0.00,0.00,13367.54,62915.04,16300.91,34123.42
CPTY_A,2020-05-05,4.245902,99986.91,28619302.00,0.00,0.00,108890.74,108890.74,21663.26,38453.57
CPTY_A,2020-08-05,4.497268,88319.79,28245114.00,0.00,0.00,96672.59,108890.74,25855.76,42390.52
CPTY_A,2020-11-05,4.748634,216151.47,28594980.00,0.00,0.00,237794.08,237794.08,37074.59,52734.09
CPTY_A,2021-02-05,5.000262,339621.38,27780816.00,3809093.98,0.00,375522.00,375522.00,54106.28,68977.74
CPTY_A,2021-05-05,5.244098,610520.44,27771550.00,6050260.76,0.00,678369.69,678369.69,83132.75,97312.74
CPTY_A,2021-08-05,5.496152,723957.13,27278462.00,3626180.93,0.00,808493.69,808493.69,116397.97,129927.66
CPTY_A,2021-11-05,5.748207,908446.50,27685310.00,4794520.36,0.00,1019672.37,1019672.37,156005.91,168942.33
CPTY_A,2022-02-07,6.005741,884980.25,27033184.00,2523520.96,0.00,998481.79,1019672.37,192132.40,205422.77
CPTY_A,2022-05-05,6.244098,1150346.88,26901632.00,4849313.51,0.00,1304107.77,1304107.77,234579.88,247362.92
CPTY_A,2022-08-05,6.496152,1080511.13,26338146.00,4663462.67,0.00,1231151.34,1304107.77,273247.48,288365.28
CPTY_A,2022-11-07,6.753687,1502923.13,26366886.00,10721912.21,0.00,1721330.40,1721330.40,328466.35,343007.67
CPTY_A,2023-02-06,7.003002,1562130.00,25792556.00,10768082.24,0.00,1798118.40,1798118.40,380787.68,394811.32
CPTY_A,2023-05-05,7.244098,1478971.75,25376878.00,11217594.62,0.00,1710657.16,1798118.40,425048.00,441515.77
CPTY_A,2023-08-07,7.501632,1416578.75,24624082.00,11268440.95,0.00,1646983.00,1798118.40,466997.55,488088.52
CPTY_A,2023-11-06,7.750947,1345081.75,24614168.00,4140582.12,0.00,1571703.83,1798118.40,502531.27,530226.62
CPTY_A,2024-02-05,8.000000,1469340.13,24217222.00,8562434.58,0.00,1725512.04,1798118.40,540604.66,569698.16
CPTY_A,2024-05-07,8.251366,1475124.88,24197418.00,11579547.98,0.00,1741092.51,1798118.40,577175.81,607120.24
CPTY_A,2024-08-05,8.497268,1396114.75,23778080.00,10561664.99,0.00,1656013.28,1798118.40,608396.19,641586.42
CPTY_A,2024-11-05,8.748634,1472984.50,24037326.00,9072327.24,0.00,1756055.69,1798118.40,641370.79,674815.95
CPTY_A,2025-02-05,9.000262,1638538.75,23529850.00,14590040.22,0.00,1963334.14,1963334.14,678330.06,710840.16
CPTY_A,2025-05-06,9.246837,2029170.63,23652710.00,14624489.89,0.00,2443463.56,2443463.56,725398.95,757042.15
CPTY_A,2025-08-05,9.496152,2170156.00,23068932.00,15260946.96,0.00,2626346.13,2626346.13,775307.04,806119.46
CPTY_A,2025-11-05,9.748207,2372347.75,23198812.00,19935797.36,0.00,2885605.29,2885605.29,829872.03,859887.74
CPTY_A,2026-02-05,10.000262,919526.69,503630.69,2747005.77,0.00,1124140.27,2885605.29,837289.00,910945.59
CPTY_A,2026-05-05,10.244098,794496.44,523750.19,2698037.98,0.00,976054.32,2885605.29,840591.97,957947.52
CPTY_A,2026-08-05,10.496152,798255.63,544147.56,2750128.65,0.00,985647.28,2885605.29,844075.33,1004238.33
CPTY_A,2026-11-05,10.748207,794290.25,500695.41,2651412.30,0.00,985726.19,2885605.29,847397.17,1048358.02
CPTY_A,2027-02-05,11.000262,810519.94,544481.31,2730478.24,0.00,1010970.10,2885605.29,851145.20,1090455.83
CPTY_A,2027-05-05,11.244098,848032.75,454315.88,2864486.78,0.00,1062950.57,2885605.29,855738.34,1129384.82
CPTY_A,2027-08-05,11.496152,848645.56,469089.66,2686549.30,0.00,1069114.74,2885605.29,860416.65,1167890.21
CPTY_A,2027-11-05,11.748207,731911.31,480536.69,2671733.02,0.00,926731.54,2885605.29,861839.42,1204743.35
CPTY_A,2028-02-07,12.005464,730522.69,505892.22,2700817.03,0.00,929767.81,2885605.29,863295.01,1240761.44
CPTY_A,2028-05-05,12.245902,806109.81,407776.38,2732997.23,0.00,1030948.45,2885605.29,866586.73,1273056.46
