EigenValue,EigenVector,Currency,USD,,,,,
0.000433025108922,0.156409114256165,0.290589630606524,0.317552553450591,0.386971180048145,0.420358183290295,0.408674867811843,0.399289915835804,0.370619684369859
0.000072483270840,0.360983326857180,0.521674926494350,0.439762314623853,0.228691012404636,-0.130149923993075,-0.246503151711410,-0.314699901723953,-0.418469833579583
