EigenValue,EigenVector,Currency,EUR,,,,,
0.000260203059203,0.206098331609995,0.341052914893492,0.382242157851121,0.410922516783764,0.397376880178768,0.372885889466142,0.351050148917488,0.325655533337126
0.000046514952684,0.290670068110457,0.453727196934780,0.403857099334837,0.221986763159716,-0.138414215627745,-0.290752207805125,-0.388791081977302,-0.492351516407347
