Date,Scenario,Numeraire,IndexCurve/EUR-EURIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/7,IndexCurve/GBP-LIBOR-3M/0,IndexCurve/GBP-LIBOR-3M/1,IndexCurve/GBP-LIBOR-3M/2,IndexCurve/GBP-LIBOR-3M/3,IndexCurve/GBP-LIBOR-3M/4,IndexCurve/GBP-LIBOR-3M/5,IndexCurve/GBP-LIBOR-3M/6,IndexCurve/GBP-LIBOR-3M/7,IndexCurve/USD-LIBOR-3M/0,IndexCurve/USD-LIBOR-3M/1,IndexCurve/USD-LIBOR-3M/2,IndexCurve/USD-LIBOR-3M/3,IndexCurve/USD-LIBOR-3M/4,IndexCurve/USD-LIBOR-3M/5,IndexCurve/USD-LIBOR-3M/6,IndexCurve/USD-LIBOR-3M/7,FXSpot/EURUSD/0,FXSpot/GBPUSD/0
2008-04-15,1,1,0.9558248867886581,0.9195916865589786,0.8848851852788422,0.8138089049294466,0.6447199417042495,0.5030395607863479,0.3924408060191214,0.2389110481856086,0.9485086512788802,0.906378674749202,0.8655865788053962,0.7844641211513682,0.6113160838442183,0.4822162015160778,0.38913767464677557,0.2641301744777886,0.974541203221858,0.9461587200584117,0.912082022706385,0.8351234110302106,0.646160697622839,0.4911099894563223,0.37581938943129106,0.22557695679370127,1.5786,1.9613
2008-04-16,1,1,0.9552354025103288,0.9177688091177348,0.8820093201730852,0.8102596975487142,0.6396605908377407,0.4973948645492669,0.3867169161461902,0.23382803178119904,0.9479681674373766,0.9052687111554,0.8639526617237087,0.7820504813431925,0.6070117853158878,0.47718606973988653,0.38379301793618903,0.25884017475853743,0.9732268120226157,0.9430725991041672,0.9070044966244548,0.8272714766467774,0.6374943878621848,0.48353636230770436,0.3697693566428728,0.22240648913149882,1.5955,1.9704
2008-04-17,1,1,0.9548900696798709,0.916522970122316,0.8801707789658098,0.8086585811156638,0.636740432584481,0.4926909359161777,0.3811761471833621,0.22821805771158346,0.9475741497741086,0.9030166981071999,0.8606252981179189,0.7770248907761755,0.5996775734336294,0.4691179021944061,0.3771366046545169,0.25523005397201354,0.971827157697694,0.9409695387915161,0.9052931424087219,0.8270425170851653,0.6395265984855345,0.48548591399312957,0.3697663735870629,0.22152703467863546,1.5881,1.9901
2008-04-18,1,1,0.9545748969795994,0.9152519521545286,0.8779173830464088,0.8073247761811413,0.637018430274076,0.4954538400549769,0.3852961107776254,0.23307571634755464,0.9466107144770654,0.9004370318799892,0.8568602845485226,0.7731558791887607,0.597598594457248,0.46849627586441533,0.37812783939348765,0.2595878300634116,0.971663140084791,0.941404209875014,0.9062084850334233,0.8296030145004158,0.6437030722390208,0.4906282122193906,0.3753638477322646,0.22558476881783576,1.5808,1.9946
2008-04-21,1,1,0.9545100994587316,0.9151750388751089,0.8780631246334092,0.8073723437241921,0.6373995070570764,0.49562943685179606,0.38533870089013006,0.23298790017621568,0.9467929549200829,0.9006231943018561,0.8570552607891546,0.7743104609504096,0.6004557435963362,0.471131782938235,0.37988679926396285,0.2599546461961413,0.9712739608584231,0.9405665820233626,0.9051230088831033,0.82821782873859,0.6432223895161704,0.49106993579902486,0.37711118264376553,0.22759449170067056,1.5925,1.9811
2008-04-22,1,1,0.9537748825490499,0.9141540260306943,0.8768975777551099,0.8061273249326351,0.6357583247727856,0.4937223539571138,0.3833658201313338,0.23120374281955924,0.945901550406622,0.8986768380554272,0.8538908352590949,0.7710899840640224,0.5999087480585863,0.47417860710077514,0.38364713392311106,0.266124480240868,0.971002039530793,0.9397207069532542,0.904093750237153,0.828334583850816,0.6467202633610581,0.4951474031281489,0.38202838060734284,0.2312314716918317,1.598,1.9948
2008-04-23,1,1,0.9536271064742363,0.9138920575734272,0.8765398165296827,0.80500971926084,0.6340049086497194,0.4898086658295743,0.37835452836003,0.22582219507317836,0.9462636603785394,0.8990361305294728,0.8553057077042249,0.7735349762900927,0.6039451089051455,0.47542644366499,0.3847849627178927,0.266748177826374,0.9711205752862825,0.9398637880849969,0.904075278595811,0.8276138350924583,0.6433036563947548,0.4908344301976111,0.37726456328053604,0.22644493169314037,1.5887,1.9797
2008-04-24,1,1,0.9535262258669152,0.9133133236432119,0.8756819744306653,0.8032991075343582,0.6314819878993919,0.48909588232651174,0.37876189009501193,0.22721256960114644,0.9459994764178321,0.8980957605140731,0.8536697984525239,0.7705763509965745,0.5980057249584587,0.4723232105577495,0.38176656705181283,0.26469401871689485,0.9703611548943398,0.9369902345374963,0.8998673851400331,0.8222684827444011,0.6367964840436958,0.4843111879046875,0.3711336991883058,0.2219251357792994,1.5674,1.9724
2008-04-25,1,1,0.9536268616346524,0.9136011682982839,0.8766261792908404,0.8037498315702521,0.6320254468012312,0.4894715231317181,0.37901771010975854,0.22732397160488552,0.9457699843025593,0.8972621418070934,0.8522265377184932,0.769315977491418,0.597564151963354,0.4703385821400024,0.38026403899535854,0.26367649319334013,0.9701482484570843,0.9365474999541777,0.8991622776676171,0.8205755160751517,0.6338748669972113,0.4815517638474209,0.3679684367987812,0.21934396129777226,1.5591,1.9826
2008-04-28,1,1,0.9538979516449297,0.9141161482208484,0.8765812833630046,0.8050339499503695,0.6320884333950769,0.4885562845477204,0.37756358736587065,0.2255607997578984,0.9464630621308033,0.8981768041087047,0.8529914015922344,0.7699978331562229,0.5994875196733677,0.47279311693753684,0.3828757270024732,0.2661844628888227,0.9708500516484062,0.9379515736723064,0.9010909276329633,0.8227951738086827,0.6373457390022146,0.48519837916918274,0.37199565793129225,0.22256811885604738,1.5639,1.9895
2008-04-29,1,1,0.9543265618275298,0.9154873093641455,0.8799223452487775,0.8076166871936867,0.6358956476354652,0.4926701245807477,0.3816505629308346,0.22909027703754456,0.9470816916662582,0.8994456651140748,0.8551671748718216,0.772204552875322,0.6011143937462954,0.47411164249607285,0.3832984876460774,0.2653454703617282,0.9712717728073527,0.9381808409465844,0.9011850188486493,0.8236386546763064,0.6391649963829718,0.486911464462124,0.37358179291337734,0.2245741288492357,1.5565,1.9683
2008-04-30,1,1,0.9547609599746965,0.9159159400088985,0.8806353836529807,0.8081806128443437,0.6377326901037176,0.49554323799794264,0.3850032811128713,0.2324610421184016,0.9473869597630447,0.8996254029007617,0.8553829548088117,0.7727701220318439,0.6034777118464674,0.47660142599545463,0.38622204064882615,0.2679823528651769,0.9720437188778004,0.938314017737867,0.9042154808704252,0.8282891933324208,0.645473433034325,0.49376989310129055,0.38051205712700187,0.23114253942543034,1.5612,1.9881
2008-05-01,1,1,0.9548584303056425,0.9165811347282602,0.8810062882268254,0.8087577395599246,0.6374109580383788,0.4914775531823368,0.3789012271018552,0.2252653197586208,0.9477273448709778,0.9011784310843569,0.8562137878326679,0.7747753723952003,0.6062771698414445,0.47996425250249536,0.38955347482630537,0.2714008715166965,0.9719431816793257,0.9389116070345235,0.9022293957542672,0.8260978822130866,0.6432598240142458,0.49198460790101045,0.3789028014118006,0.22931119286367993,1.5456,1.9748
2008-05-02,1,1,0.9545984152130127,0.9155383761269903,0.8780879576357887,0.8061190513425458,0.6350105835402693,0.49299212376147616,0.3826826647873349,0.23065178715706386,0.9474137002191351,0.8995367404647715,0.8555681866173844,0.7707516975457339,0.6008712011164921,0.4743844391010341,0.38187238739260715,0.27252233152790856,0.9719620974249269,0.9376531452486804,0.899820372734883,0.8217968098296918,0.637617410252119,0.4855431495180184,0.3728366965375819,0.22336848173302137,1.5412,1.9731
2008-05-05,1,1,0.9545984152130127,0.9155383761269903,0.8780879576357887,0.8061190513425458,0.6350105835402693,0.49299212376147616,0.3826826647873349,0.23065178715706386,0.9474137002191351,0.8995367404647715,0.8555681866173844,0.7707516975457339,0.6008712011164921,0.4743844391010341,0.38187238739260715,0.27252233152790856,0.9719620974249269,0.9376531452486804,0.899820372734883,0.8217968098296918,0.637617410252119,0.4855431495180184,0.3728366965375819,0.22336848173302137,1.5487,1.9719
2008-05-06,1,1,0.9543876306415292,0.9157946343987402,0.8788645087306193,0.8076327678496037,0.6366388770563477,0.4935028718112987,0.3824948933733463,0.22983634062544336,0.9480435010582015,0.9010311232970948,0.8568614677306831,0.7740824891457542,0.6030198533927932,0.4762231379872144,0.3855651420275838,0.2667511895936936,0.9721575284567054,0.9382131284006621,0.9002766718174863,0.8207950252334978,0.6317736414821681,0.47818673885606594,0.36432111695638436,0.21492348457894392,1.5523,1.9731
2008-05-07,1,1,0.9547716802640885,0.9162577186157169,0.8811952129773738,0.8092725860897626,0.6385135523624105,0.495598908031063,0.38461861471716435,0.23171318236159963,0.9481589354400172,0.9010715684429419,0.856534875976449,0.7734886872253309,0.601717139023146,0.47472394756267994,0.38329285706518834,0.2657911659651843,0.9724626766573434,0.9399628947616988,0.9029225204077117,0.8245126114541951,0.6373893083976464,0.4845330629520072,0.3704316018955064,0.22069505986327562,1.5404,1.9532
2008-05-08,1,1,0.9550344041114559,0.9173899015269089,0.88094081219915,0.8113703405608974,0.642730347453137,0.5012435369536913,0.39084956302478857,0.23771117019859106,0.9484235115383133,0.9024535606868788,0.8589392299580354,0.7774207527517659,0.6066750589883567,0.4798668868987145,0.3883805523973583,0.2686474635831829,0.9732051157314096,0.9420298894032386,0.90307733701866,0.829499741133706,0.6437820938113424,0.49107100520697206,0.376845002783019,0.22631290895501707,1.5396,1.9529
2008-05-09,1,1,0.9550136950471618,0.9176817884107394,0.8831767055067314,0.8121788431237632,0.6467208314967796,0.5065455723235821,0.39669990155568496,0.24336910188832367,0.9482733391496396,0.9023706252396024,0.8591077206943105,0.7771988103950048,0.6078485366624515,0.48071744293484786,0.38904949117664533,0.26876066422674133,0.9728812648141414,0.941459974693995,0.9054808051599181,0.8287945944607954,0.6427942198660231,0.49034413196171395,0.3768548799218854,0.22697297670916075,1.5482,1.9522
2008-05-12,1,1,0.9545014081771159,0.9167767993108473,0.8805443737117373,0.8106395525081826,0.6444098759102957,0.5049034782067744,0.3955455585395353,0.242822464233637,0.9473769642530943,0.901018560511962,0.8576071661394001,0.7750762676613674,0.6065278687522794,0.4797376440029031,0.3887686718524406,0.2700287873823475,0.972564469506452,0.9400779031463476,0.9036749967127138,0.826652354501552,0.6415715784343986,0.48958761750916024,0.3762309764281256,0.22667590312248426,1.5535,1.9568
2008-05-13,1,1,0.9539219034318938,0.9153588708450907,0.8797690875808439,0.8089063190980718,0.6406415781538187,0.5001266389738639,0.39037856459357945,0.23791164260789077,0.9459002157701963,0.8989751706866286,0.8554094429650562,0.7723482054553639,0.6020197865263933,0.475739740206673,0.3857635986610918,0.26979463854304203,0.9710111096261121,0.9364152718225324,0.9037265647029575,0.8271115542307352,0.6439009053321625,0.47955156224895285,0.366781866348269,0.2185941785921552,1.5477,1.9453
2008-05-14,1,1,0.9536100279477054,0.9139689376824799,0.8771705685082722,0.8056967685112403,0.636100911324601,0.49489664168426134,0.3849845456661969,0.23303452808975386,0.9446647670890012,0.89593840604644,0.850941520948615,0.7666351511208936,0.5963538057178428,0.4704222141957488,0.3817385784704036,0.269532862966404,0.9704691158526342,0.9351314936565359,0.8980750151668737,0.8188649815033183,0.6330308448388139,0.48160757793871073,0.3698978324898704,0.22176561872302358,1.546,1.9448
2008-05-15,1,1,0.9533273794488513,0.9131491188650209,0.8760484948609116,0.8053250528505801,0.6369806627029659,0.49914092424024037,0.39107685327829544,0.24013528167186235,0.9445786054710825,0.8956094714557288,0.850137040581448,0.7675158934818038,0.599653210117539,0.46998300286045713,0.3868382526541867,0.2674151935038857,0.9715911335246757,0.9378098480755198,0.9006006080083897,0.816905766151404,0.6422572266101138,0.49148564939882966,0.37769538265848684,0.2280478498821072,1.546,1.9471
2008-05-16,1,1,0.9534615911342066,0.9135472301307491,0.8771812161011693,0.8058265340803306,0.6377661591051591,0.4972743026499726,0.3876782009216074,0.23568962919756953,0.9447637744847414,0.895838240563973,0.8509981684791446,0.7678760343466414,0.6007064977461751,0.47585879673489684,0.3870580182208584,0.27476701219812927,0.9717273466269954,0.9374391916672968,0.8996405932525796,0.8235475096847994,0.6394893011104269,0.48834706295957286,0.37417593536276345,0.22483745727120627,1.5594,1.9554
2008-05-19,1,1,0.9534982531488372,0.9132958887154544,0.8759490842226588,0.8050409162470334,0.6367832249294144,0.4963741678615389,0.3868721654437126,0.23507291904120514,0.9446474104188912,0.8950786145922374,0.8506308678605192,0.7664046045864312,0.5992431056389278,0.4744959853846292,0.3858361072841101,0.2748021858993455,0.9721667875990843,0.938787766270955,0.9016877074182532,0.8252084710755097,0.6418605914632052,0.48931317933439583,0.3752426421550606,0.22576857602891842,1.5506,1.9476
2008-05-20,1,1,0.953689615351211,0.9132602655706948,0.8773044398183093,0.8053813592610104,0.6369864820236627,0.4964095278988573,0.38680376857079407,0.2349148557863477,0.9448572921637877,0.8954473794140564,0.8501833580883018,0.7673259125520531,0.6002336244270786,0.47534370494008166,0.3862141422781169,0.2743570810791344,0.9727227966803466,0.940196461673298,0.9034903920729388,0.8277113755804066,0.6441218935702298,0.4919781544784679,0.37769092109940133,0.22656253419336791,1.5664,1.9683
2008-05-21,1,1,0.9531390191108082,0.9119006565430607,0.8743865405391853,0.8027193925107752,0.6336558168101917,0.4927175892963545,0.38307417359071355,0.2316179182505958,0.9445987692369819,0.89469791710115,0.8487989021204159,0.7645154783964303,0.5961577322024316,0.47102777171436094,0.38199062798291933,0.2708082650751756,0.9723166044737269,0.9388217100744392,0.9014345456305605,0.8249177341947331,0.6417633234591089,0.4896088899856563,0.3759798351417489,0.22560661867230197,1.5788,1.9686
2008-05-22,1,1,0.9526094822438181,0.91014069578641,0.8723085910105939,0.8014782802145705,0.6334421742686501,0.49992545040073805,0.39450019218876187,0.24572184185422735,0.943186502387997,0.890917775563034,0.8425328053267462,0.7588287138730577,0.5928094422127553,0.4691988338482901,0.38114776217275453,0.2738129240984069,0.9713916488815998,0.9362699150760971,0.8974469953286336,0.8184050633140414,0.6340363245574474,0.48234353923061085,0.3682653251477266,0.21941862704079754,1.571,1.9785
2008-05-23,1,1,0.9524496860250913,0.9098242653552877,0.8723248308687557,0.8004412193627342,0.6321243983112443,0.49185212565918,0.38265454515352204,0.23167057415466272,0.9436891327696051,0.8916015652613897,0.8441186631712188,0.7596540522258345,0.5939733965913255,0.4717168371426807,0.3828499801640744,0.2713092074887281,0.9718565388048764,0.9374294328121316,0.8992466471237328,0.8210376437732156,0.637723308824886,0.4854423034452828,0.3714591956085844,0.22135231877135736,1.5773,1.9801
2008-05-26,1,1,0.9524496860250913,0.9098242653552877,0.8723248308687557,0.8004412193627342,0.6321243983112443,0.49185212565918,0.38265454515352204,0.23167057415466272,0.9436891327696051,0.8916015652613897,0.8441186631712188,0.7596540522258345,0.5939733965913255,0.4717168371426807,0.3828499801640744,0.2713092074887281,0.9718565388048764,0.9374294328121316,0.8992466471237328,0.8210376437732156,0.637723308824886,0.4854423034452828,0.3714591956085844,0.22135231877135736,1.577,1.9813
2008-05-27,1,1,0.9524341403124065,0.9093082787405034,0.8718679874367684,0.7983733271197865,0.6282762840968088,0.48719849348652705,0.3777467377479717,0.2271492268299629,0.9435933618738985,0.8914847708863145,0.8439537360143105,0.7586680839540983,0.5931222102497183,0.47090883953694185,0.38252889870472373,0.27131083977370474,0.9712312847258889,0.935651493538662,0.8961795150666404,0.8166572641777288,0.6319324839287358,0.4795013140857026,0.3651184863044568,0.21622629326018858,1.5693,1.9764
2008-05-28,1,1,0.9523747139642822,0.9090351730656058,0.8698097496535818,0.7969836970494988,0.6261934439695327,0.4844770806861626,0.37478045122896353,0.22433982155686882,0.9432462277811529,0.8905323667001418,0.8424516198297527,0.757309914164539,0.5919307084384476,0.4688796091521598,0.37877424229000917,0.2690596304183881,0.9706037549389065,0.9339306044387182,0.8934601605422474,0.8122154195098286,0.6276196975747902,0.47544538099125433,0.36203099410728934,0.21416412609133154,1.5643,1.9799
2008-05-29,1,1,0.9518882258019563,0.9079122729207648,0.8678976526563825,0.7948364258078537,0.6233361902666495,0.48165682330476606,0.3721274987793703,0.2221889789928175,0.9422040374053373,0.8879718729747862,0.8386172764129879,0.7535808336825702,0.5886337180671932,0.46613079805650365,0.37955067186051017,0.2709068924862321,0.970405222299302,0.9329750471777313,0.8915102672617022,0.8087429918722456,0.6224953414412462,0.46981078699935325,0.35684777368401244,0.20962857385401676,1.5499,1.9754
2008-05-30,1,1,0.9516300544740516,0.9074191467190127,0.8677716005686126,0.7941578934022232,0.6237587889039301,0.48277753866297374,0.3736082848441276,0.2238088495174288,0.9428247637647396,0.8895502560984935,0.8412837836917975,0.7555007861233145,0.5872451441189085,0.4646257335090637,0.3772737416714229,0.2675868669650844,0.9706305292294185,0.9335721830313559,0.8924368283354345,0.8092447697644385,0.622524417437939,0.4713143505318484,0.35786162874675714,0.21039857822557043,1.5555,1.9807
2008-06-02,1,1,0.9519626455475091,0.9087047456528425,0.8693469573804299,0.7974828808292727,0.628576568044215,0.4884745843377452,0.3795471900937725,0.22920988839583617,0.9439818147892904,0.8927508362289254,0.845639436707867,0.7600286733675866,0.5908735271058407,0.4676960332059353,0.37599368325380994,0.2653342598043443,0.9712185864831394,0.9358913230643542,0.8959640141041004,0.8152529088701058,0.6286498490350239,0.47629615153764054,0.36136977146707294,0.212105654193236,1.5538,1.9661
2008-06-03,1,1,0.9515660859773843,0.9072856093726852,0.8680496513664483,0.7957448856015205,0.6260119299968541,0.4859638850929969,0.3771943266164834,0.22730444226356866,0.9432120012272012,0.8910486397182383,0.842756446125466,0.7561218695933365,0.5876634008591155,0.4638281642636632,0.37258446622520763,0.26050186109205925,0.9715194159427365,0.9374866859228964,0.8983964896273796,0.8188004224033896,0.6321749920232679,0.480188520344411,0.36501705185574573,0.21492704713057473,1.546,1.9647
2008-06-04,1,1,0.951439034098174,0.9072765297516017,0.867604376286338,0.794779140168455,0.6249574212804336,0.4844782913777539,0.3755239648340004,0.225676034578281,0.9435787321264064,0.8920810800556137,0.8453212563254411,0.760165305040697,0.5904862953861866,0.4664453006902025,0.37781073325850933,0.2637448708442982,0.971190155807761,0.9363274556260565,0.8962463755721861,0.8138415792047115,0.6240600479332366,0.47158431556746083,0.3571260534507275,0.20791576527629943,1.5433,1.9543
2008-06-05,1,1,0.9493573005749381,0.9025640579082345,0.8616387322269826,0.7894417413992663,0.6231656555956265,0.4859608307601404,0.3789133219572248,0.23042807194392542,0.942268670133725,0.8891785444092101,0.8410981271410145,0.7549911905206174,0.5859236923286419,0.4616742700902316,0.3729742259424191,0.2610718784977083,0.9709382863011367,0.9348357374811679,0.8937288038524357,0.809930888164463,0.6184979994245541,0.465164724597027,0.35095544615311797,0.20454420444529753,1.5597,1.9589
2008-06-06,1,1,0.9487308124375493,0.9007122219317635,0.8588899595558052,0.7871691426918956,0.6270195055587761,0.494348258353076,0.3896982202034262,0.24223245833077678,0.9422364718298705,0.8893035413222922,0.8411397813957081,0.7549512782548777,0.5884763113261092,0.4651374510672605,0.37677934784367284,0.26397732567912074,0.971044513907492,0.9361942272783997,0.8956998721509969,0.8133224606510574,0.6244489543089377,0.4721016788153244,0.35852071005151276,0.21020029620845018,1.5769,1.9697
2008-06-09,1,1,0.9485858071527311,0.8989035713241813,0.8556135970143016,0.7817780525921909,0.6229019487490397,0.49374574630968954,0.3913197598983831,0.2458663723973485,0.9397988428017571,0.8833479575486793,0.8331406435551136,0.7448782130129629,0.5800171155645659,0.45862650716805436,0.37165473567994595,0.26076227672377367,0.9684590741043149,0.9298852517591438,0.8876550711955838,0.8055951326065548,0.6208499302023761,0.47110964667378835,0.3590204035990537,0.2127974869635124,1.5627,1.973
2008-06-10,1,1,0.9488274081785725,0.8995012372786474,0.855506541612166,0.7798535540243794,0.6171957965043459,0.48399488119616063,0.37949036668046987,0.2333653505858694,0.9404092102678815,0.8836301949142021,0.8326976736805186,0.7448685937765838,0.5799233055628945,0.45879282727281767,0.3716049793243979,0.26127757730618456,0.9669704433596278,0.925746340210302,0.8818423811980949,0.7981685018509125,0.6155720577031077,0.4673920935422664,0.35572367938110455,0.20860593291263838,1.5454,1.9544
2008-06-11,1,1,0.9493871809668063,0.9008692973676343,0.8579410138765775,0.782755327962656,0.6160508779660915,0.4794145107899765,0.37303203344080205,0.22590992738332014,0.9410014119136613,0.8852300421997604,0.8340054950575265,0.7455082193078338,0.5792233908601528,0.4569751906296051,0.37027252965510143,0.2569015783388411,0.9679155886748434,0.9282863642451047,0.8856025664286791,0.8032058055398694,0.6193799387210219,0.470350946408034,0.35766302633639263,0.21004327751995933,1.5557,1.9625
2008-06-12,1,1,0.9493921952307589,0.9004272170569252,0.8569594613237559,0.7812856033972874,0.6144309187163469,0.478390776895726,0.37242001294238347,0.22576285251288686,0.940363594221489,0.8828249980751646,0.8312605769375297,0.7428686101241817,0.5771403364483956,0.455959749416347,0.3693628659824209,0.259379278156811,0.9667693521570332,0.9239868143720898,0.8793139693192535,0.7945815275173422,0.6118265071856899,0.4652680847626109,0.3538395556526487,0.2075263824468446,1.5421,1.9473
2008-06-13,1,1,0.9491632130645354,0.8999432545977238,0.8558067938285554,0.7790206165832617,0.6125622636735792,0.4765282318036265,0.3706528166802993,0.22430765630130206,0.9398917758129963,0.8808973016976981,0.8281280851688148,0.7378557093193714,0.5715945641859405,0.4532141243554765,0.3669659754214706,0.25799523688389475,0.9661344109684933,0.9240487375148532,0.8793248589454198,0.7935167220581829,0.6089263030970684,0.46271465718953053,0.35091853599240824,0.20527056705764776,1.5361,1.9471
