#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
CallableSwap,CallableSwap,22,0,2016-04-01,Interest,3226.6667,EUR,-0.0013200000,0.2444444444,2016-01-04,2016-04-01,1173.3333,2015-12-30,-0.0013200000,10000000.0000,1.0003073351,3227.6583344633,1.0000000000,3227.6583344633,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,23,0,2016-07-01,InterestProjected,3739.2714,EUR,-0.0014792722,0.2527777778,2016-04-01,2016-07-01,0.0000,2016-03-30,-0.0014792722,10000000.0000,1.0010578153,3743.2268908773,1.0000000000,3743.2268908773,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,24,0,2016-10-03,InterestProjected,5157.0868,EUR,-0.0019750545,0.2611111111,2016-07-01,2016-10-03,0.0000,2016-06-29,-0.0019750545,10000000.0000,1.0018799240,5166.7817110500,1.0000000000,5166.7817110500,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,25,0,2017-01-02,InterestProjected,3811.7262,EUR,-0.0015079356,0.2527777778,2016-10-03,2017-01-02,0.0000,2016-09-29,-0.0015079356,10000000.0000,1.0028782695,3822.6973797122,1.0000000000,3822.6973797122,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,26,0,2017-04-03,InterestProjected,5455.8796,EUR,-0.0021583699,0.2527777778,2017-01-02,2017-04-03,0.0000,2016-12-29,-0.0021583699,10000000.0000,1.0038080469,5476.6558171696,1.0000000000,5476.6558171696,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,27,0,2017-07-03,InterestProjected,5204.9371,EUR,-0.0020590960,0.2527777778,2017-04-03,2017-07-03,0.0000,2017-03-30,-0.0020590960,10000000.0000,1.0047379198,5229.5976588675,1.0000000000,5229.5976588675,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,28,0,2017-10-02,InterestProjected,5133.9701,EUR,-0.0020310211,0.2527777778,2017-07-03,2017-10-02,0.0000,2017-06-29,-0.0020310211,10000000.0000,1.0056202725,5162.8244332106,1.0000000000,5162.8244332106,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,29,0,2018-01-02,InterestProjected,5190.3727,EUR,-0.0020310154,0.2555555556,2017-10-02,2018-01-02,0.0000,2017-09-28,-0.0020310154,10000000.0000,1.0066340000,5224.8056650934,1.0000000000,5224.8056650934,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,30,0,2018-04-03,InterestProjected,3303.3552,EUR,-0.0013068218,0.2527777778,2018-01-02,2018-04-03,0.0000,2017-12-28,-0.0013068218,10000000.0000,1.0074488158,3327.9612359814,1.0000000000,3327.9612359814,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,31,0,2018-07-02,InterestProjected,1968.7595,EUR,-0.0007875038,0.2500000000,2018-04-03,2018-07-02,0.0000,2018-03-28,-0.0007875038,10000000.0000,1.0080405097,1984.5892870075,1.0000000000,1984.5892870075,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,32,0,2018-10-01,InterestProjected,1990.6324,EUR,-0.0007875029,0.2527777778,2018-07-02,2018-10-01,0.0000,2018-06-28,-0.0007875029,10000000.0000,1.0086391312,2007.8297196012,1.0000000000,2007.8297196012,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,33,0,2019-01-02,InterestProjected,2034.3781,EUR,-0.0007875012,0.2583333333,2018-10-01,2019-01-02,0.0000,2018-09-27,-0.0007875012,10000000.0000,1.0092512766,2053.1986914456,1.0000000000,2053.1986914456,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,34,0,2019-04-01,InterestProjected,-845.0826,EUR,0.0003418312,0.2472222222,2019-01-02,2019-04-01,0.0000,2018-12-28,0.0003418312,10000000.0000,1.0096067265,-853.2010984752,1.0000000000,-853.2010984752,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,35,0,2019-07-01,InterestProjected,-3195.0509,EUR,0.0012639762,0.2527777778,2019-04-01,2019-07-01,0.0000,2019-03-28,0.0012639762,10000000.0000,1.0097687669,-3226.2626478930,1.0000000000,-3226.2626478930,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,36,0,2019-10-01,InterestProjected,-3230.1671,EUR,0.0012639784,0.2555555556,2019-07-01,2019-10-01,0.0000,2019-06-27,0.0012639784,10000000.0000,1.0099326144,-3262.2510638369,1.0000000000,-3262.2510638369,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,37,0,2020-01-02,InterestProjected,-3265.2833,EUR,0.0012639806,0.2583333333,2019-10-01,2020-01-02,0.0000,2019-09-27,0.0012639806,10000000.0000,1.0100982699,-3298.2570152252,1.0000000000,-3298.2570152252,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,38,0,2020-04-01,InterestProjected,-6452.7034,EUR,0.0025810814,0.2500000000,2020-01-02,2020-04-01,0.0000,2019-12-30,0.0025810814,10000000.0000,1.0100001743,-6517.2315710833,1.0000000000,-6517.2315710833,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,39,0,2020-07-01,InterestProjected,-9071.1620,EUR,0.0035885915,0.2527777778,2020-04-01,2020-07-01,0.0000,2020-03-30,0.0035885915,10000000.0000,1.0096920236,-9159.0798707562,1.0000000000,-9159.0798707562,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,40,0,2020-10-01,InterestProjected,-9170.8907,EUR,0.0035886094,0.2555555556,2020-07-01,2020-10-01,0.0000,2020-06-29,0.0035886094,10000000.0000,1.0093805822,-9256.9190431059,1.0000000000,-9256.9190431059,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,41,0,2021-01-04,InterestProjected,-9470.0831,EUR,0.0035886631,0.2638888889,2020-10-01,2021-01-04,0.0000,2020-09-29,0.0035886631,10000000.0000,1.0090590859,-9555.8733879777,1.0000000000,-9555.8733879777,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,42,0,2021-04-01,InterestProjected,-12377.2812,EUR,0.0051216336,0.2416666667,2021-01-04,2021-04-01,0.0000,2020-12-30,0.0051216336,10000000.0000,1.0082655230,-12479.5859234448,1.0000000000,-12479.5859234448,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,43,0,2021-07-01,InterestProjected,-15683.3112,EUR,0.0062043869,0.2527777778,2021-04-01,2021-07-01,0.0000,2021-03-30,0.0062043869,10000000.0000,1.0070502142,-15793.8819346766,1.0000000000,-15793.8819346766,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,44,0,2021-10-01,InterestProjected,-15855.7919,EUR,0.0062044403,0.2555555556,2021-07-01,2021-10-01,0.0000,2021-06-29,0.0062044403,10000000.0000,1.0058230395,-15948.1207734426,1.0000000000,-15948.1207734426,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,45,0,2022-01-03,InterestProjected,-16200.7621,EUR,0.0062045472,0.2611111111,2021-10-01,2022-01-03,0.0000,2021-09-29,0.0062045472,10000000.0000,1.0045707316,-16274.8113974482,1.0000000000,-16274.8113974482,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CallableSwap,CallableSwap,46,0,2022-04-01,InterestProjected,-18781.4181,EUR,0.0076833074,0.2444444444,2022-01-03,2022-04-01,0.0000,2021-12-30,0.0076833074,10000000.0000,1.0030082816,-18837.9178918612,1.0000000000,-18837.9178918612,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
