#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
EqCall_SP5,DiscountCurve/USD/2/2Y,Up,179760.02,0.000100,#N/A,179724.03,-36.00
EqCall_SP5,DiscountCurve/USD/2/2Y,Down,179760.02,0.000100,#N/A,179796.03,36.00
EqCall_SP5,EquitySpot/SP5/0/spot,Up,179760.02,21.475600,#N/A,187360.73,7600.70
EqCall_SP5,EquitySpot/SP5/0/spot,Down,179760.02,21.475600,#N/A,172315.62,-7444.40
EqFwd_SP5,DiscountCurve/USD/2/2Y,Up,38240.13,0.000100,#N/A,38232.47,-7.66
EqFwd_SP5,DiscountCurve/USD/2/2Y,Down,38240.13,0.000100,#N/A,38247.79,7.66
EqFwd_SP5,EquitySpot/SP5/0/spot,Up,38240.13,21.475600,#N/A,24308.13,-13932.00
EqFwd_SP5,EquitySpot/SP5/0/spot,Down,38240.13,21.475600,#N/A,52172.13,13932.00
EqPut_SP5,DiscountCurve/USD/2/2Y,Up,-218000.15,0.000100,#N/A,-217956.50,43.66
EqPut_SP5,DiscountCurve/USD/2/2Y,Down,-218000.15,0.000100,#N/A,-218043.82,-43.66
EqPut_SP5,EquitySpot/SP5/0/spot,Up,-218000.15,21.475600,#N/A,-211668.86,6331.30
EqPut_SP5,EquitySpot/SP5/0/spot,Down,-218000.15,21.475600,#N/A,-224487.75,-6487.60
EquitySwap_1,DiscountCurve/USD/0/6M,Up,22135599.45,0.000000,#N/A,22135513.17,-86.28
EquitySwap_1,DiscountCurve/USD/1/1Y,Up,22135599.45,0.000100,#N/A,22135441.47,-157.98
EquitySwap_1,DiscountCurve/USD/2/2Y,Up,22135599.45,0.000100,#N/A,22135163.49,-435.96
EquitySwap_1,DiscountCurve/USD/3/3Y,Up,22135599.45,0.000100,#N/A,22134534.79,-1064.66
EquitySwap_1,DiscountCurve/USD/4/5Y,Up,22135599.45,0.000100,#N/A,22133620.00,-1979.45
EquitySwap_1,DiscountCurve/USD/5/7Y,Up,22135599.45,0.000000,#N/A,22132090.55,-3508.90
EquitySwap_1,DiscountCurve/USD/6/10Y,Up,22135599.45,0.000100,#N/A,22132470.90,-3128.55
