#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
EqCall_Luft,EquityOption,1,0,2018-03-01,ExpectedFlow,1859.1432,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0072319484,1872.5884069846,1.0000000000,1872.5884069846,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EqCall_SP5,EquityOption,1,0,2018-02-05,ExpectedFlow,209009.9633,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9738718793,203548.9257063570,0.8831293157,179760.0234791912,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EqPut_Luft,EquityOption,1,0,2018-03-01,ExpectedFlow,1463.5288,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0072319484,1474.1129313502,1.0000000000,1474.1129313502,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EqPut_SP5,EquityOption,1,0,2018-02-05,ExpectedFlow,-253472.3957,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9738718793,-246849.6383741587,0.8831293157,-218000.1522286728,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,1,0,2016-05-05,Interest,2351222.1299,USD,-0.0235122213,0.2500000000,2016-02-05,2016-05-05,0.0000,2016-05-05,2144.8554059173,100000000.0000,0.9979118652,2346312.4611121416,0.8831293157,2072097.3183002423,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,2,0,2016-08-05,Interest,274913.8664,USD,-0.0028153334,0.2555555556,2016-05-05,2016-08-05,0.0000,2016-08-05,2138.8169228423,97648777.8701,0.9954392222,273660.0453218088,0.8831293157,241677.2085711310,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,3,0,2016-11-07,Interest,354513.8518,USD,-0.0036407496,0.2611111111,2016-08-05,2016-11-07,0.0000,2016-11-07,2131.0300260879,97373864.0037,0.9929485928,352014.0302496060,0.8831293157,310873.9096661206,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,4,0,2017-02-06,Interest,355925.9960,USD,-0.0036686083,0.2527777778,2016-11-07,2017-02-06,0.0000,2017-02-06,2123.2121115854,97019350.1520,0.9900885460,352398.2518704456,0.8831293157,311213.2270432262,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,5,0,2017-05-05,Interest,378290.0827,USD,-0.0039134770,0.2444444444,2017-02-06,2017-05-05,0.0000,2017-05-05,2114.9029699180,96663424.1559,0.9861434519,373048.2880078046,0.8831293157,329449.8793272714,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,6,0,2017-08-07,Interest,458688.2469,USD,-0.0047638532,0.2611111111,2017-05-05,2017-08-07,0.0000,2017-08-07,2104.8278825739,96285134.0732,0.9819467363,450407.4270668069,0.8831293157,397768.0028708829,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,7,0,2017-11-06,Interest,399545.8762,USD,-0.0041694740,0.2527777778,2017-08-07,2017-11-06,0.0000,2017-11-06,2096.0518574025,95826445.8263,0.9779009732,390716.3012201498,0.8831293157,345053.0197460206,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,8,0,2018-02-05,Interest,266912.7252,USD,-0.0027970386,0.2527777778,2017-11-06,2018-02-05,0.0000,2018-02-05,2090.1891193934,95426899.9500,0.9738718793,259938.7973014840,0.8831293157,229559.5721958074,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,9,0,2018-05-07,Interest,270970.4119,USD,-0.0028475247,0.2527777778,2018-02-05,2018-05-07,0.0000,2018-05-07,2084.2372542954,95159987.2248,0.9696024164,262733.5661681106,0.8831293157,232027.7145126500,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,10,0,2018-08-06,Interest,271107.9577,USD,-0.0028571058,0.2527777778,2018-05-07,2018-08-06,0.0000,2018-08-06,2078.2823680048,94889016.8129,0.9653399095,261711.3313480809,0.8831293157,231124.9489755090,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,11,0,2018-11-05,Interest,270333.3736,USD,-0.0028571058,0.2527777778,2018-08-06,2018-11-05,0.0000,2018-11-05,2072.3444954542,94617908.8552,0.9610961413,259816.3622021121,0.8831293157,229451.4461702763,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
