#NettingSetId,TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base XVA,Delta,Gamma
CPTY_A,Swap_EUR,false,DiscountCurve/EUR/0/1Y,0.000100,,0.000000,EUR,38457.37,8.39,#N/A
CPTY_A,Swap_EUR,false,DiscountCurve/EUR/1/5Y,0.000100,,0.000000,EUR,38457.37,-61.06,#N/A
CPTY_A,Swap_EUR,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.000100,,0.000000,EUR,38457.37,-103.71,#N/A
CPTY_A,Swap_EUR,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.000100,,0.000000,EUR,38457.37,530.67,#N/A
CPTY_A,Swap_EUR,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.000000,,0.000000,EUR,38457.37,405.60,#N/A
CPTY_A,Swap_EUR,false,SurvivalProbability/CPTY_A/0/1Y,0.000100,,0.000000,EUR,38457.37,-15.43,#N/A
CPTY_A,Swap_EUR,false,SurvivalProbability/CPTY_A/1/5Y,0.000100,,0.000000,EUR,38457.37,368.69,#N/A
CPTY_A,Swap_USD,false,DiscountCurve/USD/0/1Y,0.000100,,0.000000,EUR,53318.97,11.99,#N/A
CPTY_A,Swap_USD,false,DiscountCurve/USD/1/5Y,0.000100,,0.000000,EUR,53318.97,-86.44,#N/A
CPTY_A,Swap_USD,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.000100,,0.000000,EUR,53318.97,-0.02,#N/A
CPTY_A,Swap_USD,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.000100,,0.000000,EUR,53318.97,0.08,#N/A
CPTY_A,Swap_USD,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.000100,,0.000000,EUR,53318.97,-131.67,#N/A
CPTY_A,Swap_USD,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.000100,,0.000000,EUR,53318.97,667.63,#N/A
CPTY_A,Swap_USD,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.000000,,0.000000,EUR,53318.97,-25.32,#N/A
CPTY_A,Swap_USD,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.000000,,0.000000,EUR,53318.97,429.52,#N/A
CPTY_A,Swap_USD,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,53318.97,533.19,#N/A
CPTY_A,Swap_USD,false,FXVolatility/EURUSD/0/5Y/ATM,0.000000,,0.000000,EUR,53318.97,-25.19,#N/A
CPTY_A,Swap_USD,false,SurvivalProbability/CPTY_A/0/1Y,0.000100,,0.000000,EUR,53318.97,-21.12,#N/A
CPTY_A,Swap_USD,false,SurvivalProbability/CPTY_A/1/5Y,0.000100,,0.000000,EUR,53318.97,513.85,#N/A
CPTY_A,,false,DiscountCurve/EUR/0/1Y,0.000100,,0.000000,EUR,65111.66,5.56,#N/A
CPTY_A,,false,DiscountCurve/EUR/1/5Y,0.000100,,0.000000,EUR,65111.66,-40.14,#N/A
CPTY_A,,false,DiscountCurve/USD/0/1Y,0.000100,,0.000000,EUR,65111.66,9.03,#N/A
CPTY_A,,false,DiscountCurve/USD/1/5Y,0.000100,,0.000000,EUR,65111.66,-65.04,#N/A
CPTY_A,,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.000100,,0.000000,EUR,65111.66,-123.76,#N/A
CPTY_A,,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.000100,,0.000000,EUR,65111.66,630.69,#N/A
CPTY_A,,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.000100,,0.000000,EUR,65111.66,-114.82,#N/A
CPTY_A,,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.000100,,0.000000,EUR,65111.66,581.97,#N/A
CPTY_A,,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.000000,,0.000000,EUR,65111.66,251.72,#N/A
CPTY_A,,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.000000,,0.000000,EUR,65111.66,313.01,#N/A
CPTY_A,,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,65111.66,401.08,#N/A
CPTY_A,,false,FXVolatility/EURUSD/0/5Y/ATM,0.000000,,0.000000,EUR,65111.66,-2.74,#N/A
CPTY_A,,false,SurvivalProbability/CPTY_A/0/1Y,0.000100,,0.000000,EUR,65111.66,-25.71,#N/A
CPTY_A,,false,SurvivalProbability/CPTY_A/1/5Y,0.000100,,0.000000,EUR,65111.66,624.98,#N/A
