#NettingSetId,TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base XVA,Delta,Gamma
CPTY_A,Swap_EUR,true,DiscountCurve/EUR/0/1Y,0.000100,,0.000000,EUR,38457.3715,8.8606,#N/A
CPTY_A,Swap_EUR,true,DiscountCurve/EUR/1/5Y,0.000100,,0.000000,EUR,38457.3715,-61.6486,#N/A
CPTY_A,Swap_EUR,true,DiscountCurve/USD/0/1Y,0.000100,,0.000000,EUR,38457.3715,0.0259,#N/A
CPTY_A,Swap_EUR,true,DiscountCurve/USD/1/5Y,0.000100,,0.000000,EUR,38457.3715,0.4936,#N/A
CPTY_A,Swap_EUR,true,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.000100,,0.000000,EUR,38457.3715,-108.4187,#N/A
CPTY_A,Swap_EUR,true,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.000100,,0.000000,EUR,38457.3715,526.4380,#N/A
CPTY_A,Swap_EUR,true,IndexCurve/USD-LIBOR-3M/0/1Y,0.000100,,0.000000,EUR,38457.3715,-0.0031,#N/A
CPTY_A,Swap_EUR,true,IndexCurve/USD-LIBOR-3M/1/5Y,0.000100,,0.000000,EUR,38457.3715,-0.4803,#N/A
CPTY_A,Swap_EUR,true,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.000000,,0.000000,EUR,38457.3715,405.6038,#N/A
CPTY_A,Swap_EUR,true,SurvivalProbability/CPTY_A/0/1Y,0.000100,,0.000000,EUR,38457.3715,-39.9282,#N/A
CPTY_A,Swap_EUR,true,SurvivalProbability/CPTY_A/1/5Y,0.000100,,0.000000,EUR,38457.3715,633.8388,#N/A
CPTY_A,Swap_USD,true,DiscountCurve/EUR/0/1Y,0.000100,,0.000000,EUR,53318.9736,12.6900,#N/A
CPTY_A,Swap_USD,true,DiscountCurve/EUR/1/5Y,0.000100,,0.000000,EUR,53318.9736,-87.3018,#N/A
CPTY_A,Swap_USD,true,DiscountCurve/USD/0/1Y,0.000100,,0.000000,EUR,53318.9736,11.0132,#N/A
CPTY_A,Swap_USD,true,DiscountCurve/USD/1/5Y,0.000100,,0.000000,EUR,53318.9736,89.1929,#N/A
CPTY_A,Swap_USD,true,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.000100,,0.000000,EUR,53318.9736,-0.0164,#N/A
CPTY_A,Swap_USD,true,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.000100,,0.000000,EUR,53318.9736,0.0776,#N/A
CPTY_A,Swap_USD,true,IndexCurve/USD-LIBOR-3M/0/1Y,0.000100,,0.000000,EUR,53318.9736,-135.0138,#N/A
CPTY_A,Swap_USD,true,IndexCurve/USD-LIBOR-3M/1/5Y,0.000100,,0.000000,EUR,53318.9736,578.5020,#N/A
CPTY_A,Swap_USD,true,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.000000,,0.000000,EUR,53318.9736,-25.3184,#N/A
CPTY_A,Swap_USD,true,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.000000,,0.000000,EUR,53318.9736,429.5180,#N/A
CPTY_A,Swap_USD,true,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,53318.9736,533.1896,#N/A
CPTY_A,Swap_USD,true,FXVolatility/EURUSD/0/5Y/ATM,0.000000,,0.000000,EUR,53318.9736,-25.1909,#N/A
CPTY_A,Swap_USD,true,SurvivalProbability/CPTY_A/0/1Y,0.000100,,0.000000,EUR,53318.9736,-54.9922,#N/A
CPTY_A,Swap_USD,true,SurvivalProbability/CPTY_A/1/5Y,0.000100,,0.000000,EUR,53318.9736,883.3977,#N/A
CPTY_A,,true,DiscountCurve/EUR/0/1Y,0.000100,,0.000000,EUR,65111.6649,15.4155,#N/A
CPTY_A,,true,DiscountCurve/EUR/1/5Y,0.000100,,0.000000,EUR,65111.6649,-106.2129,#N/A
CPTY_A,,true,DiscountCurve/USD/0/1Y,0.000100,,0.000000,EUR,65111.6649,8.3068,#N/A
CPTY_A,,true,DiscountCurve/USD/1/5Y,0.000100,,0.000000,EUR,65111.6649,67.4322,#N/A
CPTY_A,,true,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.000100,,0.000000,EUR,65111.6649,-129.3581,#N/A
CPTY_A,,true,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.000100,,0.000000,EUR,65111.6649,625.6598,#N/A
CPTY_A,,true,IndexCurve/USD-LIBOR-3M/0/1Y,0.000100,,0.000000,EUR,65111.6649,-117.6763,#N/A
CPTY_A,,true,IndexCurve/USD-LIBOR-3M/1/5Y,0.000100,,0.000000,EUR,65111.6649,514.3140,#N/A
CPTY_A,,true,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.000000,,0.000000,EUR,65111.6649,251.7166,#N/A
CPTY_A,,true,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.000000,,0.000000,EUR,65111.6649,313.0147,#N/A
CPTY_A,,true,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,65111.6649,401.0803,#N/A
CPTY_A,,true,FXVolatility/EURUSD/0/5Y/ATM,0.000000,,0.000000,EUR,65111.6649,-2.7390,#N/A
CPTY_A,,true,SurvivalProbability/CPTY_A/0/1Y,0.000100,,0.000000,EUR,65111.6649,-66.9342,#N/A
CPTY_A,,true,SurvivalProbability/CPTY_A/1/5Y,0.000100,,0.000000,EUR,65111.6649,1074.4354,#N/A
