#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-05-06,14,3385629.963502,3300440.816463,0.000000,3421114.330004,CPTY_A,0.248634
1,2016-08-05,14,3308343.054965,3299309.445978,0.000000,2528041.972526,CPTY_A,0.497268
2,2016-11-07,14,3254269.317222,3203718.811590,0.000000,3896908.995234,CPTY_A,0.754098
3,2017-02-06,15,3482901.268040,3322742.223636,0.000000,2959721.166448,CPTY_A,1.003002
4,2017-05-05,14,3048956.416916,3037353.018757,0.000000,2501456.688526,CPTY_A,1.244098
5,2017-08-07,14,3325253.765634,3317125.803577,0.000000,2689421.927344,CPTY_A,1.501632
6,2017-11-06,14,3131171.981511,3100311.358493,0.000000,2818154.578264,CPTY_A,1.750947
7,2018-02-05,15,2894841.476595,2840322.174345,0.000000,2156732.804288,CPTY_A,2.000262
8,2018-05-08,14,3270455.043403,3218844.636638,0.000000,3539343.004776,CPTY_A,2.252317
9,2018-08-06,14,3613279.169712,3540802.916713,0.000000,4049213.775928,CPTY_A,2.498892
10,2018-11-05,14,3147651.813816,3003207.134105,0.000000,3266841.215461,CPTY_A,2.748207
11,2019-02-05,14,3981240.743949,3835449.286170,0.000000,4002548.398623,CPTY_A,3.000262
12,2019-05-07,14,3635254.518382,3440987.265377,0.000000,4490951.700432,CPTY_A,3.249577
13,2019-08-05,14,3457134.909267,3355597.037903,0.000000,3479037.371984,CPTY_A,3.496152
14,2019-11-05,14,3753596.077342,3572848.969311,0.000000,5288342.013646,CPTY_A,3.748207
15,2020-02-05,14,2467183.369928,2404032.288706,0.000000,3688519.516628,CPTY_A,4.000000
16,2020-05-05,14,3861158.053492,3188558.698361,0.000000,3391422.425717,CPTY_A,4.245902
17,2020-08-05,14,2819976.970366,2708213.159139,0.000000,2280496.045221,CPTY_A,4.497268
18,2020-11-05,14,3231954.921856,3052005.861038,0.000000,3479437.959005,CPTY_A,4.748634
