#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
BOND,YieldCurve/BENCHMARK_EUR/0/6M,Up,12902111.76,0.000100,#N/A,12902111.48,-0.27
BOND,YieldCurve/BENCHMARK_EUR/1/1Y,Up,12902111.76,0.000100,#N/A,12902061.75,-50.01
BOND,YieldCurve/BENCHMARK_EUR/2/2Y,Up,12902111.76,0.000100,#N/A,12902009.07,-102.68
BOND,YieldCurve/BENCHMARK_EUR/3/3Y,Up,12902111.76,0.000100,#N/A,12901872.27,-239.49
BOND,YieldCurve/BENCHMARK_EUR/4/5Y,Up,12902111.76,0.000100,#N/A,12896563.32,-5548.44
BOND,YieldCurve/BENCHMARK_EUR/0/6M,Down,12902111.76,0.000100,#N/A,12902112.03,0.27
BOND,YieldCurve/BENCHMARK_EUR/1/1Y,Down,12902111.76,0.000100,#N/A,12902161.77,50.01
BOND,YieldCurve/BENCHMARK_EUR/2/2Y,Down,12902111.76,0.000100,#N/A,12902214.46,102.71
BOND,YieldCurve/BENCHMARK_EUR/3/3Y,Down,12902111.76,0.000100,#N/A,12902351.30,239.55
BOND,YieldCurve/BENCHMARK_EUR/4/5Y,Down,12902111.76,0.000100,#N/A,12907662.94,5551.18
BOND,SurvivalProbability/CPTY_C/0/6M,Up,12902111.76,0.000100,#N/A,12902111.46,-0.30
BOND,SurvivalProbability/CPTY_C/1/1Y,Up,12902111.76,0.000100,#N/A,12902056.61,-55.15
BOND,SurvivalProbability/CPTY_C/2/2Y,Up,12902111.76,0.000100,#N/A,12901887.24,-224.52
BOND,SurvivalProbability/CPTY_C/3/5Y,Up,12902111.76,0.000100,#N/A,12898951.37,-3160.38
BOND,SurvivalProbability/CPTY_C/0/6M,Down,12902111.76,0.000100,#N/A,12902112.06,0.30
BOND,SurvivalProbability/CPTY_C/1/1Y,Down,12902111.76,0.000100,#N/A,12902166.91,55.16
BOND,SurvivalProbability/CPTY_C/2/2Y,Down,12902111.76,0.000100,#N/A,12902336.31,224.55
BOND,SurvivalProbability/CPTY_C/3/5Y,Down,12902111.76,0.000100,#N/A,12905273.68,3161.92
BOND,SecuritySpread/SECURITY_1/0/spread,Up,12902111.76,0.000100,#N/A,12896170.89,-5940.87
BOND,SecuritySpread/SECURITY_1/0/spread,Down,12902111.76,0.000100,#N/A,12908055.50,5943.74
Bond_Floating,IndexCurve/EUR-EURIBOR-6M/0/6M,Up,10765631.07,0.000100,#N/A,10765618.15,-12.92
Bond_Floating,IndexCurve/EUR-EURIBOR-6M/1/1Y,Up,10765631.07,0.000100,#N/A,10765526.30,-104.78
Bond_Floating,IndexCurve/EUR-EURIBOR-6M/2/2Y,Up,10765631.07,0.000100,#N/A,10765346.35,-284.73
Bond_Floating,IndexCurve/EUR-EURIBOR-6M/3/3Y,Up,10765631.07,0.000100,#N/A,10764971.05,-660.03
Bond_Floating,IndexCurve/EUR-EURIBOR-6M/4/5Y,Up,10765631.07,0.000100,#N/A,10762842.80,-2788.28
Bond_Floating,IndexCurve/EUR-EURIBOR-6M/0/6M,Down,10765631.07,0.000100,#N/A,10765644.78,13.70
Bond_Floating,IndexCurve/EUR-EURIBOR-6M/1/1Y,Down,10765631.07,0.000100,#N/A,10765742.93,111.86
Bond_Floating,IndexCurve/EUR-EURIBOR-6M/2/2Y,Down,10765631.07,0.000100,#N/A,10765949.59,318.52
Bond_Floating,IndexCurve/EUR-EURIBOR-6M/3/3Y,Down,10765631.07,0.000100,#N/A,10766347.60,716.53
Bond_Floating,IndexCurve/EUR-EURIBOR-6M/4/5Y,Down,10765631.07,0.000100,#N/A,10768464.85,2833.78
Bond_Floating,OptionletVolatility/EUR/0/1Y/0.01,Up,10765631.07,0.000000,#N/A,10765806.61,175.54
Bond_Floating,OptionletVolatility/EUR/5/2Y/0.01,Up,10765631.07,0.000000,#N/A,10766052.25,421.18
Bond_Floating,OptionletVolatility/EUR/10/3Y/0.01,Up,10765631.07,0.000100,#N/A,10766684.94,1053.87
Bond_Floating,OptionletVolatility/EUR/15/5Y/0.01,Up,10765631.07,0.000100,#N/A,10766224.06,592.98
Bond_Floating,OptionletVolatility/EUR/0/1Y/0.01,Down,10765631.07,0.000000,#N/A,10765461.66,-169.42
Bond_Floating,OptionletVolatility/EUR/5/2Y/0.01,Down,10765631.07,0.000000,#N/A,10765213.77,-417.31
Bond_Floating,OptionletVolatility/EUR/10/3Y/0.01,Down,10765631.07,0.000100,#N/A,10764577.82,-1053.26
Bond_Floating,OptionletVolatility/EUR/15/5Y/0.01,Down,10765631.07,0.000100,#N/A,10765038.13,-592.94
Bond_Floating,SurvivalProbability/CPTY_C/0/6M,Up,10765631.07,0.000100,#N/A,10765627.28,-3.80
Bond_Floating,SurvivalProbability/CPTY_C/1/1Y,Up,10765631.07,0.000100,#N/A,10765619.31,-11.77
Bond_Floating,SurvivalProbability/CPTY_C/2/2Y,Up,10765631.07,0.000100,#N/A,10765565.31,-65.77
Bond_Floating,SurvivalProbability/CPTY_C/3/5Y,Up,10765631.07,0.000100,#N/A,10762967.18,-2663.89
Bond_Floating,SurvivalProbability/CPTY_C/0/6M,Down,10765631.07,0.000100,#N/A,10765634.87,3.80
Bond_Floating,SurvivalProbability/CPTY_C/1/1Y,Down,10765631.07,0.000100,#N/A,10765642.84,11.77
Bond_Floating,SurvivalProbability/CPTY_C/2/2Y,Down,10765631.07,0.000100,#N/A,10765696.85,65.77
Bond_Floating,SurvivalProbability/CPTY_C/3/5Y,Down,10765631.07,0.000100,#N/A,10768296.30,2665.22
Bond_Floating,SecuritySpread/SECURITY_1/0/spread,Up,10765631.07,0.000100,#N/A,10760426.96,-5204.12
Bond_Floating,SecuritySpread/SECURITY_1/0/spread,Down,10765631.07,0.000100,#N/A,10770837.76,5206.69
Bond_Floating,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,10765631.07,0.000100,0.000100,10765618.15,-12.92
Bond_Floating,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,10765631.07,0.000100,0.000100,10765526.30,-104.78
Bond_Floating,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,10765631.07,0.000100,0.000100,10765346.35,-284.73
Bond_Floating,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,10765631.07,0.000100,0.000100,10764971.05,-660.03
Bond_Floating,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,10765631.07,0.000100,0.000100,10762842.80,-2788.28
Bond_Floating,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,10765631.07,0.000100,0.000100,10765618.15,-12.92
Bond_Floating,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,10765631.07,0.000100,0.000100,10765526.30,-104.78
Bond_Floating,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,10765631.07,0.000100,0.000100,10765346.35,-284.73
Bond_Floating,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,10765631.07,0.000100,0.000100,10764971.05,-660.03
Bond_Floating,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,10765631.07,0.000100,0.000100,10762842.80,-2788.28
Bond_Floating,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,10765631.07,0.000100,0.000100,10765618.15,-12.92
Bond_Floating,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,10765631.07,0.000100,0.000100,10765526.30,-104.78
Bond_Floating,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,10765631.07,0.000100,0.000100,10765346.35,-284.73
Bond_Floating,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,10765631.07,0.000100,0.000100,10764971.05,-660.03
Bond_Floating,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,10765631.07,0.000100,0.000100,10762842.80,-2788.28
Bond_Floating,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,10765631.07,0.000100,0.000100,10765618.15,-12.92
Bond_Floating,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,10765631.07,0.000100,0.000100,10765526.30,-104.78
Bond_Floating,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,10765631.07,0.000100,0.000100,10765346.35,-284.73
Bond_Floating,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,10765631.07,0.000100,0.000100,10764971.05,-660.03
Bond_Floating,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,10765631.07,0.000100,0.000100,10762842.80,-2788.28
Bond_Floating,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,10765631.07,0.000100,0.000100,10765618.15,-12.92
Bond_Floating,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,10765631.07,0.000100,0.000100,10765526.30,-104.78
