#NettingSet,Date,Time,CollateralBalance,COLVA Increment,COLVA,CollateralFloor Increment,CollateralFloor
CPTY_A,2016-12-23,0.8798,807835.1006,-32.1726,-804.2523,-723.3772,-9434.0552
CPTY_A,2017-01-06,0.9181,792089.8852,-31.7234,-835.9757,-828.5565,-10262.6117
CPTY_A,2017-01-20,0.9564,829814.8922,-33.1431,-869.1189,-798.6120,-11061.2237
CPTY_A,2017-02-03,0.9948,784659.3312,-31.5645,-900.6834,-860.3690,-11921.5927
CPTY_A,2017-02-17,1.0331,662791.2636,-26.8318,-927.5152,-799.9823,-12721.5750
CPTY_A,2017-03-03,1.0715,641700.7585,-26.1171,-953.6323,-904.1443,-13625.7193
CPTY_A,2017-03-17,1.1099,481516.5376,-20.0388,-973.6710,-968.0346,-14593.7539
CPTY_A,2017-03-31,1.1482,655270.3744,-26.9704,-1000.6414,-1148.3701,-15742.1240
CPTY_A,2017-04-18,1.1975,590111.1819,-31.5624,-1032.2038,-1510.0061,-17252.1301
CPTY_A,2017-04-28,1.2249,589245.8292,-17.4590,-1049.6629,-820.7804,-18072.9105
CPTY_A,2017-05-12,1.2633,489374.8563,-20.3351,-1069.9979,-967.4560,-19040.3665
CPTY_A,2017-05-26,1.3016,566971.0701,-23.5068,-1093.5047,-1054.4800,-20094.8465
CPTY_A,2017-06-09,1.3400,482117.5587,-20.1498,-1113.6545,-950.2662,-21045.1127
CPTY_A,2017-06-23,1.3783,553975.8046,-22.7272,-1136.3817,-808.8480,-21853.9607
CPTY_A,2017-07-07,1.4167,581692.6041,-24.0765,-1160.4582,-980.1904,-22834.1511
CPTY_A,2017-07-21,1.4551,626843.4345,-26.0942,-1186.5524,-1101.5344,-23935.6856
CPTY_A,2017-08-04,1.4934,666348.8850,-27.6343,-1214.1867,-1108.5314,-25044.2170
CPTY_A,2017-08-18,1.5318,567018.3496,-24.1035,-1238.2902,-1211.5948,-26255.8117
CPTY_A,2017-09-01,1.5701,544961.5513,-23.6835,-1261.9738,-1376.6822,-27632.4940
CPTY_A,2017-09-15,1.6085,582623.1748,-25.4423,-1287.4161,-1472.6756,-29105.1696
CPTY_A,2017-09-29,1.6468,512024.3473,-22.8210,-1310.2370,-1546.4495,-30651.6191
CPTY_A,2017-10-13,1.6852,531169.3833,-23.8685,-1334.1055,-1692.7747,-32344.3938
CPTY_A,2017-10-27,1.7235,498336.4299,-22.7906,-1356.8961,-1757.1702,-34101.5640
CPTY_A,2017-11-13,1.7701,265225.9999,-16.6050,-1373.5011,-2056.0088,-36157.5728
CPTY_A,2017-11-24,1.8003,263879.2669,-10.6286,-1384.1297,-1274.5418,-37432.1146
CPTY_A,2017-12-08,1.8386,253558.2350,-13.3001,-1397.4298,-1545.8430,-38977.9576
CPTY_A,2017-12-22,1.8770,292330.3520,-14.6251,-1412.0549,-1333.6472,-40311.6048
CPTY_A,2018-01-05,1.9153,138223.0717,-8.8975,-1420.9524,-1402.4015,-41714.0063
CPTY_A,2018-01-19,1.9537,189902.4998,-11.1757,-1432.1281,-1529.5324,-43243.5387
CPTY_A,2018-02-02,1.9920,267426.3238,-14.8245,-1446.9526,-1686.5760,-44930.1147
CPTY_A,2018-02-16,2.0304,171709.9651,-11.5735,-1458.5261,-1825.1376,-46755.2523
CPTY_A,2018-03-02,2.0688,162255.2273,-11.0116,-1469.5377,-1765.7633,-48521.0156
CPTY_A,2018-03-16,2.1071,87393.1917,-7.7923,-1477.3300,-1628.8138,-50149.8295
CPTY_A,2018-04-03,2.1564,254833.6855,-18.9461,-1496.2761,-2267.3960,-52417.2254
CPTY_A,2018-04-13,2.1838,253366.9754,-10.5094,-1506.7855,-1261.6293,-53678.8547
CPTY_A,2018-04-27,2.2222,332591.2651,-17.6127,-1524.3982,-1749.9944,-55428.8491
CPTY_A,2018-05-11,2.2605,219499.6058,-12.7682,-1537.1664,-1468.9200,-56897.7690
CPTY_A,2018-05-25,2.2989,149718.3036,-10.2441,-1547.4105,-1517.3342,-58415.1032
CPTY_A,2018-06-08,2.3372,276896.5777,-16.2307,-1563.6412,-1830.0303,-60245.1335
CPTY_A,2018-06-22,2.3756,289956.4423,-16.8715,-1580.5127,-1801.5473,-62046.6808
CPTY_A,2018-07-06,2.4140,258240.6280,-15.9696,-1596.4823,-1886.1008,-63932.7816
CPTY_A,2018-07-20,2.4523,454485.9741,-24.3961,-1620.8784,-2121.2936,-66054.0752
CPTY_A,2018-08-03,2.4907,381811.8758,-21.7042,-1642.5825,-2103.1182,-68157.1933
CPTY_A,2018-08-17,2.5290,305176.4056,-18.7998,-1661.3824,-2084.8115,-70242.0048
CPTY_A,2018-08-31,2.5674,232793.8724,-16.1768,-1677.5591,-2049.8606,-72291.8654
CPTY_A,2018-09-14,2.6057,312329.0008,-19.7557,-1697.3148,-2134.3967,-74426.2622
CPTY_A,2018-09-28,2.6441,277308.1097,-18.3735,-1715.6884,-1999.0438,-76425.3060
CPTY_A,2018-10-12,2.6825,313154.3852,-19.8240,-1735.5124,-2108.8375,-78534.1435
CPTY_A,2018-10-26,2.7208,350040.3518,-21.0516,-1756.5639,-2034.1506,-80568.2941
CPTY_A,2018-11-09,2.7592,232195.4339,-16.0708,-1772.6348,-1860.8151,-82429.1092
CPTY_A,2018-11-23,2.7975,185073.9896,-13.7669,-1786.4017,-1663.7786,-84092.8877
CPTY_A,2018-12-07,2.8359,113775.7818,-11.1156,-1797.5173,-1542.3266,-85635.2144
CPTY_A,2018-12-21,2.8742,31034.3808,-7.7381,-1805.2553,-1526.2376,-87161.4520
CPTY_A,2019-01-04,2.9126,56209.7306,-9.3649,-1814.6202,-1695.1482,-88856.6001
CPTY_A,2019-01-18,2.9509,4007.9588,-6.6418,-1821.2621,-1434.1871,-90290.7872
CPTY_A,2019-02-01,2.9893,-70721.1495,-3.7790,-1825.0411,-1435.9915,-91726.7787
CPTY_A,2019-02-15,3.0277,-155813.4756,-0.0258,-1825.0670,-1288.1421,-93014.9208
CPTY_A,2019-03-01,3.0660,-242369.5856,3.8013,-1821.2656,-1158.0472,-94172.9680
CPTY_A,2019-03-15,3.1044,-307493.3911,6.2749,-1814.9907,-1216.6091,-95389.5771
CPTY_A,2019-03-29,3.1427,-156347.9842,-0.3197,-1815.3104,-1391.1326,-96780.7096
CPTY_A,2019-04-12,3.1811,-160557.8969,-0.3390,-1815.6493,-1358.0564,-98138.7660
CPTY_A,2019-04-26,3.2194,-181145.1077,0.8809,-1814.7684,-1243.8486,-99382.6147
CPTY_A,2019-05-10,3.2578,-90175.3154,-2.7271,-1817.4955,-1248.0135,-100630.6282
CPTY_A,2019-05-24,3.2962,-109030.8940,-2.6641,-1820.1596,-1340.4781,-101971.1063
CPTY_A,2019-06-07,3.3345,-103359.1539,-3.2870,-1823.4467,-1447.2618,-103418.3682
CPTY_A,2019-06-21,3.3729,-92663.9055,-4.3020,-1827.7486,-1531.0717,-104949.4399
CPTY_A,2019-07-05,3.4112,-142735.7671,-2.4525,-1830.2011,-1496.4506,-106445.8906
CPTY_A,2019-07-19,3.4496,-93289.4497,-4.0376,-1834.2387,-1437.3042,-107883.1948
CPTY_A,2019-08-02,3.4879,-103443.0893,-4.5294,-1838.7681,-1677.1119,-109560.3067
CPTY_A,2019-08-16,3.5263,-293005.3556,3.1773,-1835.5909,-1603.5921,-111163.8988
CPTY_A,2019-08-30,3.5646,-332471.2835,4.6533,-1830.9375,-1587.4331,-112751.3319
CPTY_A,2019-09-13,3.6030,-338014.9855,4.0391,-1826.8984,-1655.2425,-114406.5744
CPTY_A,2019-09-27,3.6414,-466230.1218,8.0026,-1818.8958,-1703.7954,-116110.3699
CPTY_A,2019-10-11,3.6797,-343199.7258,3.0596,-1815.8362,-1827.6319,-117938.0017
CPTY_A,2019-10-25,3.7181,-371222.1469,4.4793,-1811.3569,-1744.9585,-119682.9602
CPTY_A,2019-11-08,3.7564,-498355.7734,10.0954,-1801.2615,-1584.3077,-121267.2679
CPTY_A,2019-11-22,3.7948,-467097.9883,8.5313,-1792.7302,-1482.1457,-122749.4135
CPTY_A,2019-12-06,3.8331,-574646.2090,12.4183,-1780.3119,-1460.2764,-124209.6900
CPTY_A,2019-12-20,3.8715,-659982.9233,16.4366,-1763.8753,-1300.2603,-125509.9503
CPTY_A,2020-01-03,3.9098,-608717.8215,14.8657,-1749.0096,-1168.8733,-126678.8235
CPTY_A,2020-01-17,3.9481,-579355.9320,13.0821,-1735.9275,-1279.2019,-127958.0254
CPTY_A,2020-01-31,3.9863,-512172.6402,9.2700,-1726.6575,-1435.0024,-129393.0278
CPTY_A,2020-02-14,4.0246,-450192.0489,5.9921,-1720.6655,-1532.7056,-130925.7334
CPTY_A,2020-02-28,4.0628,-519479.0768,9.0709,-1711.5945,-1492.5175,-132418.2509
CPTY_A,2020-03-13,4.1011,-475696.4498,6.0553,-1705.5392,-1771.4115,-134189.6624
CPTY_A,2020-03-27,4.1393,-278970.3732,-2.1951,-1707.7343,-1902.2479,-136091.9103
CPTY_A,2020-04-14,4.1885,-210920.7740,-6.5285,-1714.2628,-2349.0822,-138440.9925
CPTY_A,2020-04-24,4.2158,-212979.0296,-3.7278,-1717.9906,-1297.5857,-139738.5782
CPTY_A,2020-05-11,4.2623,-121232.8042,-10.0034,-1727.9940,-2206.9069,-141945.4850
CPTY_A,2020-05-22,4.2923,-123481.1434,-6.9292,-1734.9233,-1471.4349,-143416.9199
CPTY_A,2020-06-05,4.3306,-86663.6609,-10.7249,-1745.6482,-1899.5139,-145316.4338
CPTY_A,2020-06-19,4.3689,-158574.3332,-6.7472,-1752.3954,-1671.0729,-146987.5067
CPTY_A,2020-07-06,4.4153,-186948.8183,-8.0464,-1760.4419,-2226.3879,-149213.8946
CPTY_A,2020-07-17,4.4454,-189143.1423,-5.0136,-1765.4555,-1416.9820,-150630.8767
CPTY_A,2020-07-31,4.4836,-275871.3090,-3.3340,-1768.7894,-1870.7503,-152501.6270
CPTY_A,2020-08-14,4.5219,-239741.3815,-4.6455,-1773.4349,-1772.8135,-154274.4405
CPTY_A,2020-08-28,4.5601,-157948.2080,-7.9476,-1781.3826,-1810.9519,-156085.3924
CPTY_A,2020-09-11,4.5984,-189401.7056,-6.5156,-1787.8982,-1871.0808,-157956.4732
CPTY_A,2020-09-25,4.6366,-270452.3309,-3.9357,-1791.8338,-1940.0690,-159896.5422
CPTY_A,2020-10-09,4.6749,-176531.0802,-8.1157,-1799.9495,-2026.9801,-161923.5223
CPTY_A,2020-10-23,4.7131,-195216.0516,-7.8988,-1807.8483,-2050.1538,-163973.6761
CPTY_A,2020-11-06,4.7514,-236585.8417,-6.5290,-1814.3773,-1942.4806,-165916.1567
CPTY_A,2020-11-20,4.7896,-223572.1185,-6.5813,-1820.9586,-1811.5817,-167727.7383
CPTY_A,2020-12-04,4.8279,-253264.0417,-4.7725,-1825.7311,-1601.9273,-169329.6657
CPTY_A,2020-12-18,4.8661,-337179.1877,-2.2316,-1827.9627,-1679.0320,-171008.6977
CPTY_A,2021-01-04,4.9126,-466986.1319,3.8239,-1824.1389,-1939.7405,-172948.4382
CPTY_A,2021-01-15,4.9427,-469116.1325,2.6562,-1821.4826,-1250.5306,-174198.9688
CPTY_A,2021-01-29,4.9811,-430130.6433,0.6642,-1820.8184,-1695.6426,-175894.6114
CPTY_A,2021-02-12,5.0194,-400235.9383,0.9971,-1819.8213,-1570.6613,-177465.2726
CPTY_A,2021-02-26,5.0578,-454279.6653,2.4795,-1817.3418,-1606.6562,-179071.9288
CPTY_A,2021-03-12,5.0962,-447291.7213,1.6133,-1815.7285,-1795.9418,-180867.8706
CPTY_A,2021-03-26,5.1345,-271106.2608,-5.5438,-1821.2723,-1833.3251,-182701.1957
CPTY_A,2021-04-09,5.1729,-229511.2232,-6.8115,-1828.0839,-1786.9850,-184488.1807
CPTY_A,2021-04-23,5.2112,-199092.4160,-8.4770,-1836.5609,-1777.9520,-186266.1327
CPTY_A,2021-05-07,5.2496,-264837.1283,-6.1881,-1842.7490,-1720.4292,-187986.5619
CPTY_A,2021-05-21,5.2879,-253351.8177,-6.2680,-1849.0170,-1753.7676,-189740.3296
CPTY_A,2021-06-04,5.3263,-292262.3502,-5.2782,-1854.2952,-1751.9369,-191492.2665
CPTY_A,2021-06-18,5.3646,-218976.4539,-8.9971,-1863.2923,-1897.1059,-193389.3723
CPTY_A,2021-07-02,5.4030,-183215.4727,-10.3731,-1873.6654,-1878.9447,-195268.3170
CPTY_A,2021-07-16,5.4414,-163799.9486,-11.9463,-1885.6117,-2024.8641,-197293.1812
CPTY_A,2021-07-30,5.4797,-126902.5691,-14.4279,-1900.0396,-2108.4923,-199401.6735
CPTY_A,2021-08-13,5.5181,-113399.0254,-15.1047,-1915.1443,-2052.0891,-201453.7626
CPTY_A,2021-08-27,5.5564,-140822.4435,-14.2916,-1929.4359,-2124.2286,-203577.9912
CPTY_A,2021-09-10,5.5948,-83061.3509,-16.2256,-1945.6615,-2001.0739,-205579.0651
CPTY_A,2021-09-24,5.6331,-175043.0335,-11.8784,-1957.5399,-1853.4547,-207432.5198
CPTY_A,2021-10-08,5.6715,-208577.0318,-10.3714,-1967.9113,-1847.6238,-209280.1436
CPTY_A,2021-10-22,5.7099,-258037.4182,-9.3024,-1977.2137,-1906.8068,-211186.9505
CPTY_A,2021-11-05,5.7482,-234481.9982,-10.0257,-1987.2394,-1940.8946,-213127.8450
CPTY_A,2021-11-19,5.7866,-299868.4958,-8.2890,-1995.5284,-2018.3018,-215146.1468
CPTY_A,2021-12-03,5.8249,-299273.9230,-8.4134,-2003.9418,-1940.6593,-217086.8061
CPTY_A,2021-12-17,5.8633,-296700.5752,-8.3746,-2012.3163,-1908.3954,-218995.2015
CPTY_A,2022-01-04,5.9126,-356054.8212,-6.0246,-2018.3410,-2339.4646,-221334.6661
CPTY_A,2022-01-14,5.9400,-355968.0179,-3.3994,-2021.7404,-1313.4187,-222648.0848
CPTY_A,2022-01-28,5.9783,-318820.3320,-5.7468,-2027.4871,-1773.9076,-224421.9924
CPTY_A,2022-02-11,6.0167,-352180.0120,-3.3012,-2030.7883,-1528.9996,-225950.9920
CPTY_A,2022-02-25,6.0551,-382296.9163,-0.1584,-2030.9468,-1344.7148,-227295.7068
CPTY_A,2022-03-11,6.0934,-380949.9092,-0.4892,-2031.4360,-1381.3872,-228677.0940
CPTY_A,2022-03-25,6.1318,-153303.5132,-9.8312,-2041.2671,-1398.6127,-230075.7067
CPTY_A,2022-04-08,6.1701,-116407.0582,-11.4690,-2052.7361,-1367.1370,-231442.8436
CPTY_A,2022-04-22,6.2085,-152571.3130,-10.4104,-2063.1465,-1328.1164,-232770.9600
CPTY_A,2022-05-06,6.2468,-141904.7869,-11.2305,-2074.3770,-1378.8721,-234149.8321
CPTY_A,2022-05-20,6.2852,-126447.6778,-12.3682,-2086.7452,-1369.5538,-235519.3859
CPTY_A,2022-06-03,6.3235,-166959.6601,-10.5695,-2097.3147,-1342.3593,-236861.7451
CPTY_A,2022-06-17,6.3619,-201111.8308,-9.5368,-2106.8516,-1386.3877,-238248.1329
CPTY_A,2022-07-01,6.4003,-141742.1518,-11.5776,-2118.4291,-1431.4211,-239679.5539
CPTY_A,2022-07-15,6.4386,-154603.7234,-11.1261,-2129.5552,-1439.0747,-241118.6287
CPTY_A,2022-07-29,6.4770,-134336.6586,-10.9750,-2140.5302,-1395.4625,-242514.0911
CPTY_A,2022-08-12,6.5153,-75602.9267,-13.1147,-2153.6449,-1422.2282,-243936.3193
CPTY_A,2022-08-26,6.5537,-134106.8366,-10.2472,-2163.8921,-1309.4463,-245245.7656
CPTY_A,2022-09-09,6.5920,-180427.9234,-8.8869,-2172.7790,-1333.0522,-246578.8179
CPTY_A,2022-09-23,6.6304,-298873.4643,-3.8419,-2176.6208,-1305.0571,-247883.8749
CPTY_A,2022-10-07,6.6688,-279116.9800,-4.3152,-2180.9361,-1275.5572,-249159.4321
CPTY_A,2022-10-21,6.7071,-299994.5144,-3.3338,-2184.2699,-1283.9148,-250443.3470
CPTY_A,2022-11-04,6.7455,-337017.6793,-2.5189,-2186.7888,-1398.8279,-251842.1749
CPTY_A,2022-11-18,6.7838,-347092.8467,-2.5834,-2189.3722,-1433.7000,-253275.8749
CPTY_A,2022-12-02,6.8222,-283640.5770,-5.0534,-2194.4257,-1425.2343,-254701.1092
CPTY_A,2022-12-16,6.8605,-279175.0371,-4.9476,-2199.3733,-1431.5087,-256132.6179
CPTY_A,2022-12-30,6.8989,-223725.4461,-7.7715,-2207.1448,-1467.6658,-257600.2837
CPTY_A,2023-01-13,6.9372,-162537.4839,-11.1324,-2218.2771,-1499.0595,-259099.3432
CPTY_A,2023-01-27,6.9756,-197968.6888,-10.2540,-2228.5311,-1465.2975,-260564.6407
CPTY_A,2023-02-10,7.0140,-219496.0762,-8.9421,-2237.4733,-1416.7000,-261981.3407
CPTY_A,2023-02-24,7.0523,-184251.9200,-10.7519,-2248.2251,-1466.5327,-263447.8734
CPTY_A,2023-03-10,7.0907,-168587.4508,-12.3934,-2260.6185,-1566.4710,-265014.3444
CPTY_A,2023-03-24,7.1290,-31604.6263,-17.8652,-2278.4837,-1563.1693,-266577.5136
CPTY_A,2023-04-11,7.1783,26616.4860,-27.9179,-2306.4016,-2094.4113,-268671.9249
CPTY_A,2023-04-21,7.2057,24989.7339,-15.2792,-2321.6808,-1127.0276,-269798.9525
CPTY_A,2023-05-05,7.2441,16790.8316,-21.8699,-2343.5507,-1675.0446,-271473.9971
CPTY_A,2023-05-19,7.2825,46143.9193,-23.0226,-2366.5733,-1689.2255,-273163.2226
CPTY_A,2023-06-02,7.3208,137257.5472,-27.9092,-2394.4825,-1840.7499,-275003.9725
CPTY_A,2023-06-16,7.3592,110598.4758,-27.4670,-2421.9495,-1859.5035,-276863.4760
CPTY_A,2023-06-30,7.3975,169020.0557,-29.1957,-2451.1452,-1854.3945,-278717.8705
CPTY_A,2023-07-14,7.4359,239226.1495,-33.0873,-2484.2325,-1985.3142,-280703.1847
CPTY_A,2023-07-28,7.4742,258050.0257,-35.0050,-2519.2374,-2121.1848,-282824.3695
CPTY_A,2023-08-11,7.5126,255069.4280,-33.0820,-2552.3195,-1894.0238,-284718.3933
CPTY_A,2023-08-25,7.5509,195478.7952,-29.3805,-2581.6999,-1723.5269,-286441.9203
CPTY_A,2023-09-08,7.5893,159843.7988,-28.1564,-2609.8563,-1622.2574,-288064.1777
CPTY_A,2023-09-22,7.6277,-2115.4750,-21.8986,-2631.7549,-1606.2613,-289670.4390
CPTY_A,2023-10-06,7.6660,81852.6757,-26.3693,-2658.1243,-1747.0201,-291417.4592
CPTY_A,2023-10-20,7.7044,75910.5039,-25.8972,-2684.0214,-1725.7309,-293143.1900
CPTY_A,2023-11-03,7.7427,80296.0375,-25.6962,-2709.7176,-1630.8517,-294774.0417
CPTY_A,2023-11-17,7.7811,-8452.2091,-21.3148,-2731.0325,-1480.7627,-296254.8044
CPTY_A,2023-12-01,7.8194,19765.4954,-21.9393,-2752.9718,-1406.0292,-297660.8336
CPTY_A,2023-12-15,7.8578,62600.5429,-23.6716,-2776.6434,-1412.4613,-299073.2949
CPTY_A,2023-12-29,7.8962,147046.6893,-25.0323,-2801.6757,-1257.9285,-300331.2234
CPTY_A,2024-01-12,7.9344,115085.7609,-23.4815,-2825.1572,-1143.5241,-301474.7475
CPTY_A,2024-01-26,7.9727,99603.7532,-22.7817,-2847.9390,-1111.1214,-302585.8689
CPTY_A,2024-02-09,8.0109,60200.8727,-19.4490,-2867.3880,-952.2456,-303538.1145
CPTY_A,2024-02-23,8.0492,60740.9114,-19.1496,-2886.5375,-919.3521,-304457.4666
CPTY_A,2024-03-08,8.0874,79072.5975,-19.1403,-2905.6778,-886.0448,-305343.5114
CPTY_A,2024-03-22,8.1257,153135.1199,-20.8366,-2926.5144,-868.1849,-306211.6962
CPTY_A,2024-04-05,8.1639,188060.4059,-22.4264,-2948.9408,-864.0697,-307075.7660
CPTY_A,2024-04-19,8.2022,192093.9993,-22.5877,-2971.5285,-898.8143,-307974.5802
CPTY_A,2024-05-03,8.2404,173835.7087,-22.8505,-2994.3790,-983.9106,-308958.4908
CPTY_A,2024-05-17,8.2787,146139.0332,-21.1967,-3015.5757,-939.7331,-309898.2239
CPTY_A,2024-05-31,8.3169,150900.0601,-21.6694,-3037.2451,-964.7466,-310862.9704
CPTY_A,2024-06-14,8.3552,157483.5869,-20.6173,-3057.8624,-837.3006,-311700.2711
CPTY_A,2024-06-28,8.3934,112544.2485,-17.7631,-3075.6255,-698.6137,-312398.8848
CPTY_A,2024-07-12,8.4317,113042.3331,-16.8088,-3092.4343,-654.1965,-313053.0813
CPTY_A,2024-07-26,8.4699,100737.9277,-16.1758,-3108.6101,-633.1032,-313686.1845
CPTY_A,2024-08-09,8.5082,62446.4194,-13.1363,-3121.7464,-567.9124,-314254.0969
CPTY_A,2024-08-23,8.5464,78213.2821,-13.7234,-3135.4698,-546.3471,-314800.4440
CPTY_A,2024-09-06,8.5847,80213.2109,-13.6068,-3149.0765,-525.4973,-315325.9413
CPTY_A,2024-09-20,8.6230,-61365.6066,-5.9251,-3155.0016,-422.3245,-315748.2658
CPTY_A,2024-10-04,8.6612,-76413.1287,-5.8359,-3160.8376,-451.3533,-316199.6191
CPTY_A,2024-10-18,8.6995,-70105.9071,-6.2341,-3167.0717,-454.7483,-316654.3674
CPTY_A,2024-11-01,8.7377,-93135.6421,-6.2395,-3173.3112,-470.4317,-317124.7991
CPTY_A,2024-11-15,8.7760,-79242.9041,-5.6515,-3178.9627,-417.4193,-317542.2184
CPTY_A,2024-11-29,8.8142,-79070.0146,-5.6368,-3184.5996,-414.2554,-317956.4738
CPTY_A,2024-12-13,8.8525,-68309.7130,-7.0214,-3191.6210,-463.2429,-318419.7167
CPTY_A,2024-12-27,8.8907,-4970.0740,-8.2358,-3199.8568,-406.6014,-318826.3181
CPTY_A,2025-01-10,8.9290,-41601.2847,-6.5026,-3206.3593,-380.3693,-319206.6874
CPTY_A,2025-01-24,8.9674,-71602.5184,-5.5726,-3211.9319,-362.1332,-319568.8206
CPTY_A,2025-02-07,9.0057,-75745.8719,-5.1656,-3217.0976,-337.8827,-319906.7033
CPTY_A,2025-02-21,9.0441,-84972.3428,-5.0877,-3222.1853,-323.6809,-320230.3843
CPTY_A,2025-03-07,9.0825,-64514.4068,-5.8420,-3228.0273,-342.7406,-320573.1249
CPTY_A,2025-03-21,9.1208,9031.4716,-8.0182,-3236.0454,-312.6232,-320885.7481
CPTY_A,2025-04-04,9.1592,14359.3184,-7.9584,-3244.0039,-288.0810,-321173.8291
CPTY_A,2025-04-22,9.2085,-20296.7824,-8.0812,-3252.0851,-340.9330,-321514.7621
CPTY_A,2025-05-02,9.2359,-20820.4802,-4.6553,-3256.7404,-192.4432,-321707.2053
CPTY_A,2025-05-16,9.2742,-6321.5163,-7.1668,-3263.9071,-279.4265,-321986.6318
CPTY_A,2025-05-30,9.3126,-5336.0785,-7.6848,-3271.5920,-305.3016,-322291.9334
CPTY_A,2025-06-13,9.3509,-15805.8057,-7.1229,-3278.7148,-321.9841,-322613.9174
CPTY_A,2025-06-27,9.3893,78522.8491,-10.2745,-3288.9894,-303.6971,-322917.6146
CPTY_A,2025-07-11,9.4277,66187.4156,-9.3042,-3298.2936,-261.3166,-323178.9311
CPTY_A,2025-07-25,9.4660,49482.0130,-8.5770,-3306.8705,-247.4387,-323426.3698
CPTY_A,2025-08-08,9.5044,58180.3296,-8.8640,-3315.7345,-253.6859,-323680.0557
CPTY_A,2025-08-22,9.5427,55087.0114,-8.7001,-3324.4346,-245.1789,-323925.2347
CPTY_A,2025-09-05,9.5811,42904.8954,-8.1207,-3332.5553,-240.2691,-324165.5037
CPTY_A,2025-09-19,9.6194,-80156.4383,-0.5896,-3333.1449,-101.5070,-324267.0107
CPTY_A,2025-10-03,9.6578,-59906.4961,-1.2202,-3334.3651,-86.9537,-324353.9644
CPTY_A,2025-10-17,9.6962,-55847.1014,-1.6749,-3336.0400,-99.9592,-324453.9236
CPTY_A,2025-10-31,9.7345,-58886.3108,-1.5832,-3337.6231,-98.5112,-324552.4348
CPTY_A,2025-11-14,9.7729,-54094.5061,-1.8667,-3339.4898,-114.5791,-324667.0139
CPTY_A,2025-11-28,9.8112,-58629.7247,-2.1279,-3341.6177,-126.8508,-324793.8647
CPTY_A,2025-12-12,9.8496,-57914.6449,-2.0196,-3343.6373,-121.2535,-324915.1182
CPTY_A,2025-12-29,9.8962,-19163.0375,-3.2973,-3346.9345,-117.6465,-325032.7647
CPTY_A,2026-01-09,9.9263,-19421.8004,-1.9551,-3348.8896,-75.5682,-325108.3330
CPTY_A,2026-01-23,9.9646,-12922.4089,-2.9117,-3351.8012,-102.5625,-325210.8954
CPTY_A,2026-02-06,10.0030,-14754.2274,-2.8597,-3354.6609,-103.6015,-325314.4969
CPTY_A,2026-02-20,10.0414,-17994.9285,-2.5920,-3357.2529,-107.9274,-325422.4243
CPTY_A,2026-03-06,10.0797,-23508.2640,-2.5262,-3359.7791,-122.9390,-325545.3633
CPTY_A,2026-03-20,10.1181,-12878.5325,-1.8918,-3361.6708,-84.3117,-325629.6750
CPTY_A,2026-04-07,10.1674,8329.8980,-3.6070,-3365.2778,-111.3022,-325740.9772
CPTY_A,2026-04-17,10.1948,8174.0421,-1.9859,-3367.2637,-62.5691,-325803.5463
