#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,9382.58,11344.00,5238.48,-1387.60,5887.79,-1564.55,6316.26,-1681.92,-3407.97,-11991.92,0.00,0.00,0.00,0.00,-326798.41,9382.58,11344.00,Marginal,107890.17,1201499.87
Swap_1,CPTY_A,99434.57,178830.50,85039.80,-15290.70,90789.14,-16577.46,94462.52,-17406.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24260.56,15842.75,Marginal,861741.92,867048.07
Swap_3,CPTY_A,70280.09,87581.52,41601.73,-11098.10,44510.88,-11715.39,46353.25,-12104.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5869.40,10716.45,Marginal,1818104.81,1848884.93
Swap_2,CPTY_A,60596.84,100104.42,47200.15,-9491.08,51160.89,-10101.71,53704.78,-10490.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.06,18286.51,Marginal,1457674.53,1490108.54
