#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,24208.75,422970.44,189946.35,-3299.02,225786.27,-4051.60,251169.88,-4592.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24208.75,422970.44,None,5001.60,5001.60
CCSwap,CPTY_A,24208.75,422970.44,189946.35,-3299.02,225786.27,-4051.60,251169.88,-4592.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,5001.60,5001.60
