#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
CVA,IndexCurve/EUR-EURIBOR-6M/3/6M,Up,111138.60,0.000001,#N/A,111138.61,0.01
CVA,IndexCurve/EUR-EURIBOR-6M/4/1Y,Up,111138.60,0.000001,#N/A,111138.66,0.06
CVA,IndexCurve/EUR-EURIBOR-6M/5/2Y,Up,111138.60,0.000001,#N/A,111138.75,0.15
CVA,IndexCurve/EUR-EURIBOR-6M/6/3Y,Up,111138.60,0.000001,#N/A,111138.90,0.30
CVA,IndexCurve/EUR-EURIBOR-6M/7/5Y,Up,111138.60,0.000001,#N/A,111139.66,1.06
CVA,IndexCurve/EUR-EURIBOR-6M/8/10Y,Up,111138.60,0.000001,#N/A,111140.93,2.33
CVA,IndexCurve/EUR-EURIBOR-6M/9/15Y,Up,111138.60,0.000001,#N/A,111140.30,1.70
CVA,IndexCurve/EUR-EURIBOR-6M/10/20Y,Up,111138.60,0.000001,#N/A,111120.72,-17.88
CVA,IndexCurve/EUR-EURIBOR-6M/11/30Y,Up,111138.60,0.000001,#N/A,111138.60,0.00
CVA,SwaptionVolatility/EUR/8/1Y/15Y/ATM,Up,111138.60,0.000001,#N/A,111138.89,0.29
CVA,SwaptionVolatility/EUR/9/1Y/20Y/ATM,Up,111138.60,0.000001,#N/A,111139.76,1.16
CVA,SwaptionVolatility/EUR/19/2Y/15Y/ATM,Up,111138.60,0.000001,#N/A,111139.21,0.61
CVA,SwaptionVolatility/EUR/20/2Y/20Y/ATM,Up,111138.60,0.000001,#N/A,111139.51,0.91
CVA,SwaptionVolatility/EUR/30/3Y/15Y/ATM,Up,111138.60,0.000001,#N/A,111138.75,0.15
CVA,SwaptionVolatility/EUR/31/3Y/20Y/ATM,Up,111138.60,0.000001,#N/A,111138.70,0.10
CVA,SwaptionVolatility/EUR/41/4Y/15Y/ATM,Up,111138.60,0.000001,#N/A,111141.43,2.83
CVA,SwaptionVolatility/EUR/42/4Y/20Y/ATM,Up,111138.60,0.000001,#N/A,111139.31,0.71
CVA,SwaptionVolatility/EUR/51/5Y/12Y/ATM,Up,111138.60,0.000001,#N/A,111139.00,0.40
CVA,SwaptionVolatility/EUR/52/5Y/15Y/ATM,Up,111138.60,0.000001,#N/A,111139.13,0.53
CVA,SwaptionVolatility/EUR/61/7Y/10Y/ATM,Up,111138.60,0.000001,#N/A,111138.83,0.23
CVA,SwaptionVolatility/EUR/62/7Y/12Y/ATM,Up,111138.60,0.000001,#N/A,111140.70,2.10
CVA,SwaptionVolatility/EUR/63/7Y/15Y/ATM,Up,111138.60,0.000001,#N/A,111140.44,1.84
CVA,SwaptionVolatility/EUR/71/10Y/7Y/ATM,Up,111138.60,0.000001,#N/A,111138.52,-0.08
CVA,SwaptionVolatility/EUR/72/10Y/10Y/ATM,Up,111138.60,0.000001,#N/A,111142.74,4.14
CVA,SwaptionVolatility/EUR/73/10Y/12Y/ATM,Up,111138.60,0.000001,#N/A,111138.75,0.15
CVA,SwaptionVolatility/EUR/81/12Y/5Y/ATM,Up,111138.60,0.000001,#N/A,111138.80,0.20
CVA,SwaptionVolatility/EUR/82/12Y/7Y/ATM,Up,111138.60,0.000001,#N/A,111138.92,0.32
CVA,SwaptionVolatility/EUR/83/12Y/10Y/ATM,Up,111138.60,0.000001,#N/A,111138.69,0.09
CVA,SwaptionVolatility/EUR/88/15Y/1Y/ATM,Up,111138.60,0.000001,#N/A,111138.64,0.04
CVA,SwaptionVolatility/EUR/89/15Y/2Y/ATM,Up,111138.60,0.000001,#N/A,111138.72,0.12
CVA,SwaptionVolatility/EUR/90/15Y/3Y/ATM,Up,111138.60,0.000001,#N/A,111138.96,0.36
CVA,SwaptionVolatility/EUR/91/15Y/4Y/ATM,Up,111138.60,0.000001,#N/A,111139.33,0.73
CVA,SwaptionVolatility/EUR/92/15Y/5Y/ATM,Up,111138.60,0.000001,#N/A,111140.49,1.89
CVA,SwaptionVolatility/EUR/93/15Y/7Y/ATM,Up,111138.60,0.000001,#N/A,111138.85,0.25
CVA,SwaptionVolatility/EUR/99/20Y/1Y/ATM,Up,111138.60,0.000001,#N/A,111138.77,0.17
CVA,SwaptionVolatility/EUR/100/20Y/2Y/ATM,Up,111138.60,0.000001,#N/A,111138.78,0.18
CVA,SwaptionVolatility/EUR/101/20Y/3Y/ATM,Up,111138.60,0.000001,#N/A,111138.84,0.24
CVA,SwaptionVolatility/EUR/102/20Y/4Y/ATM,Up,111138.60,0.000001,#N/A,111138.78,0.18
CVA,SurvivalProbability/BANK/0/2W,Up,111138.60,0.000001,#N/A,111138.60,0.00
CVA,SurvivalProbability/BANK/1/1M,Up,111138.60,0.000001,#N/A,111138.60,0.00
CVA,SurvivalProbability/BANK/2/3M,Up,111138.60,0.000001,#N/A,111138.59,-0.01
CVA,SurvivalProbability/BANK/3/6M,Up,111138.60,0.000001,#N/A,111138.57,-0.03
CVA,SurvivalProbability/BANK/4/1Y,Up,111138.60,0.000001,#N/A,111138.51,-0.10
CVA,SurvivalProbability/BANK/5/2Y,Up,111138.60,0.000001,#N/A,111138.47,-0.13
CVA,SurvivalProbability/BANK/6/3Y,Up,111138.60,0.000001,#N/A,111138.43,-0.17
CVA,SurvivalProbability/BANK/7/5Y,Up,111138.60,0.000001,#N/A,111138.57,-0.03
CVA,SurvivalProbability/BANK/8/10Y,Up,111138.60,0.000001,#N/A,111139.71,1.11
CVA,SurvivalProbability/BANK/9/15Y,Up,111138.60,0.000001,#N/A,111141.33,2.73
CVA,SurvivalProbability/BANK/10/20Y,Up,111138.60,0.000001,#N/A,111140.94,2.34
