#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,195050.91,2105236.43,1004255.41,-29161.49,1079924.33,-32708.94,1128791.97,-35074.69,0.00,-395.65,0.00,0.00,0.00,0.00,0.00,195050.91,2105236.43,None,906378.55,1005164.20
BermSwp,CPTY_A,4668.99,216.10,94.41,-691.17,118.00,-782.96,135.00,-845.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,55827.43,56106.86
CC_SWAP_EUR_USD,CPTY_A,149506.66,2111701.85,1008535.33,-22748.05,1082262.54,-25071.44,1129652.50,-26581.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,696096.88,832968.14
FXSwap,CPTY_A,3912.04,10674.22,5019.05,-595.78,5535.26,-656.03,5872.18,-695.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,29624.32,29624.32
FX_CALL_OPTION,CPTY_A,12408.73,134.23,63.92,-1921.43,68.96,-2080.88,72.21,-2183.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,219683.55,219790.09
Swap_EUR,CPTY_A,47200.73,78969.29,36518.81,-6994.51,41452.77,-7915.31,44830.66,-8543.48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,584121.67,643106.82
Swap_USD,CPTY_A,68099.69,51094.20,23858.38,-10166.95,26631.99,-11419.93,28515.62,-12269.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,807507.76,912477.51
