#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,1201477.63,0.00,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63,1201477.63
CPTY_A,2016-02-19,0.038251,1287385.13,104714.24,2937257.97,0.00,1287325.77,1287325.77,1287325.77,1287325.77
CPTY_A,2016-03-07,0.084699,1658942.38,218227.59,4084513.63,0.00,1658701.75,1658701.75,1490983.57,1490983.57
CPTY_A,2016-04-05,0.163934,1986276.38,534974.25,6064162.25,0.00,1985614.82,1985614.82,1730055.34,1730055.34
CPTY_A,2016-05-06,0.248634,2148843.50,877703.56,6506852.63,0.00,2147610.35,2147610.35,1872299.36,1872299.36
CPTY_A,2016-06-06,0.333333,2387732.50,1246992.75,7677440.91,0.00,2385786.62,2385786.62,2002775.63,2002775.63
CPTY_A,2016-07-05,0.412568,2573048.50,1398128.25,7773447.75,0.00,2570226.32,2570226.32,2111756.23,2111756.23
CPTY_A,2016-08-05,0.497268,2604758.25,1555797.00,7797699.23,0.00,2601384.83,2601384.83,2195154.50,2195154.50
CPTY_A,2016-09-06,0.584699,2461490.25,1687778.00,6653914.00,0.00,2457468.26,2601384.83,2234378.99,2255899.23
CPTY_A,2016-10-05,0.663934,2601640.00,1888743.00,8834949.50,0.00,2596715.50,2601384.83,2277620.80,2297130.02
CPTY_A,2016-11-07,0.754098,2641982.00,1993089.13,10409970.75,0.00,2635868.34,2635868.34,2320454.74,2337631.34
CPTY_A,2016-12-05,0.830601,2676170.25,2084661.25,13205216.25,0.00,2669207.29,2669207.29,2352576.69,2368171.23
CPTY_A,2017-01-05,0.915330,2766765.50,2095498.25,12123765.75,0.00,2758746.20,2758746.20,2390174.58,2404325.58
CPTY_A,2017-02-06,1.003002,2655738.00,2162467.75,11665927.28,0.00,2647310.04,2758746.20,2412650.50,2435305.08
CPTY_A,2017-05-05,1.244098,3175996.75,2584203.50,11692400.38,0.00,3162802.89,3162802.89,2558023.86,2576288.18
CPTY_A,2017-08-07,1.501632,2940627.00,2336170.75,12567100.50,0.00,2925798.23,3162802.89,2621098.24,2676877.16
CPTY_A,2017-11-06,1.750947,2873131.50,2282132.50,11986311.53,0.00,2856091.46,3162802.89,2654558.62,2746067.50
CPTY_A,2018-02-05,2.000262,3352797.75,2619271.25,15423863.00,0.00,3329368.34,3329368.34,2738667.72,2818770.82
CPTY_A,2019-02-05,3.000262,3839758.75,3492279.25,16262710.63,0.00,3803717.81,3803717.81,3093653.41,3147057.81
CPTY_A,2020-02-05,4.000000,3245338.75,2867655.50,11914529.63,0.00,3212701.40,3803717.81,3123407.61,3311179.80
CPTY_A,2021-02-05,5.000262,2850181.75,2519135.25,12812820.50,0.00,2824896.64,3803717.81,3063692.91,3409708.05
CPTY_A,2022-02-07,6.005741,2441394.50,2498739.00,9433810.59,0.00,2431413.94,3803717.81,2957836.95,3475673.05
CPTY_A,2023-02-06,7.003002,2095743.38,1861737.00,10179362.59,0.00,2103186.79,3803717.81,2836130.76,3522388.16
CPTY_A,2024-02-05,8.000000,1570098.38,1322108.38,4993886.56,0.00,1591523.56,3803717.81,2681021.86,3557448.81
CPTY_A,2025-02-05,9.000262,1099121.88,960482.13,3477266.66,0.00,1127692.69,3803717.81,2508389.53,3584818.40
CPTY_A,2026-02-05,10.000262,711558.63,614986.13,2532934.75,0.00,740518.39,3803717.81,2331607.05,3606707.77
CPTY_A,2027-02-05,11.000262,277003.56,176952.03,900862.31,0.00,292449.55,3803717.81,2146233.51,3624617.35
