#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,792809.16,620819.46,2726896.63,0.00,894489.49,995044.86,735873.83,766636.19
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,881792.05,523132.16,2822791.38,0.00,999656.63,999656.63,745943.22,775531.29
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,876316.29,539262.06,2778044.00,0.00,998488.54,999656.63,755742.14,784227.49
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,793165.79,590739.81,2778347.50,0.00,908429.99,999656.63,761564.49,792442.32
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,763440.13,599662.92,2687796.00,0.00,878771.80,999656.63,765737.21,799819.39
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,832812.88,529028.61,2796718.13,0.00,963275.55,999656.63,772311.62,806470.32
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,849527.23,551128.05,2822320.88,0.00,987701.47,999656.63,779706.05,813102.49
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,783450.11,592498.35,2884214.81,0.00,915447.37,999656.63,784072.27,819103.14
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,806083.33,632474.57,2865323.16,0.00,946619.85,999656.63,789132.64,824724.07
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,860560.17,535350.65,3007943.25,0.00,1015664.88,1015664.88,795960.87,830479.49
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,839906.34,529620.72,2623237.25,0.00,996262.00,1015664.88,801821.77,835898.09
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,788689.47,560167.62,2460574.56,0.00,940256.08,1015664.88,805799.27,841063.16
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,766788.72,558974.56,2713003.44,0.00,918783.58,1015664.88,808958.07,845944.65
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,835819.20,454506.77,2955336.38,0.00,1006411.89,1015664.88,814166.40,850421.44
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,827804.76,485568.55,2882696.50,0.00,1001818.21,1015664.88,819147.21,854807.47
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,731430.73,499732.52,2661087.06,0.00,889675.82,1015664.88,820970.84,858966.68
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,705064.37,519927.55,2496226.63,0.00,861955.68,1015664.88,822003.85,862916.23
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,784705.43,449467.12,2586410.19,0.00,964025.87,1015664.88,825384.34,866552.04
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,782955.27,487388.72,2590569.50,0.00,966755.17,1015664.88,828779.22,870132.84
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,701912.83,516470.30,2421992.36,0.00,871084.44,1015664.88,829771.31,873545.69
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,689300.58,513133.38,2598885.63,0.00,859771.88,1015664.88,830458.73,876802.14
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,749882.62,428644.38,2689442.63,0.00,939926.18,1015664.88,832832.61,879813.47
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,709261.84,435204.35,2454277.81,0.00,893520.61,1015664.88,834163.20,882792.03
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,613549.81,457009.69,2201302.44,0.00,776864.59,1015664.88,832933.87,885642.78
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,594801.09,478028.80,2043319.50,0.00,757029.05,1015664.88,831307.36,888428.94
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,669673.35,396462.61,2176179.56,0.00,856457.37,1015664.88,831801.15,890927.11
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,649860.61,398065.58,2171455.56,0.00,835426.41,1015664.88,831875.62,893489.46
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,561882.23,424368.08,1964398.13,0.00,725950.28,1015664.88,829810.23,895871.71
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,542923.12,429682.13,1780829.63,0.00,704974.66,1015664.88,827420.19,898165.21
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,597199.39,344303.74,1809747.44,0.00,779342.08,1015664.88,826515.52,900376.18
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,560673.46,350858.94,1745810.38,0.00,735347.07,1015664.88,824831.70,902505.48
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,469802.29,375387.53,1525515.83,0.00,619257.23,1015664.88,821103.74,904557.55
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,452318.01,388735.45,1484729.31,0.00,599235.21,1015664.88,817109.31,906557.88
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,505999.15,299469.47,1590834.13,0.00,673678.88,1015664.88,814626.90,908446.24
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,489400.19,317072.22,1595173.63,0.00,654848.57,1015664.88,811878.92,910290.26
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,395109.56,337971.98,1466408.41,0.00,531363.56,1015664.88,807084.77,912091.17
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,378073.84,359487.76,1384612.73,0.00,511032.28,1015664.88,802110.09,913831.56
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,414468.29,255180.47,1410735.00,0.00,562974.67,1015664.88,798285.02,915460.42
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,395434.40,275225.20,1298290.88,0.00,539845.50,1015664.88,794081.34,917090.31
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,316439.97,302354.46,1185366.68,0.00,434194.05,1015664.88,788321.23,918668.03
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,300498.49,299831.52,1207244.81,0.00,414412.01,1015664.88,782437.00,920194.47
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,337714.42,215217.20,1203082.13,0.00,468046.90,1015664.88,777678.32,921639.53
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,318911.91,225917.28,1094323.34,0.00,444230.12,1015664.88,772597.63,923072.18
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,245574.86,246651.83,946040.03,0.00,343810.13,1015664.88,766162.32,924461.83
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,223867.53,248419.35,884384.41,0.00,315043.95,1015664.88,759341.92,925840.71
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,255356.92,163517.60,877590.53,0.00,361081.91,1015664.88,753836.98,927082.31
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,232388.58,169875.79,813497.87,0.00,330270.95,1015664.88,747734.96,928358.45
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,157146.91,196361.50,569318.08,0.00,224495.03,1015664.88,740144.86,929624.92
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,140657.93,204436.35,524309.89,0.00,201947.61,1015664.88,732691.62,930816.44
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,173985.61,119302.48,536052.45,0.00,251009.27,1015664.88,726326.19,931937.72
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,156108.37,127790.75,474455.13,0.00,226385.12,1015664.88,719367.24,933103.16
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,80494.52,144945.35,332366.40,0.00,117317.18,1015664.88,711362.30,934200.91
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,63256.61,152546.08,271327.39,0.00,92656.27,1015664.88,703243.85,935269.85
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,87168.45,54059.14,258763.75,0.00,128322.22,1015664.88,695797.63,936311.11
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,65280.34,58005.71,218529.88,0.00,96582.52,1015664.88,688135.99,937325.73
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,7736.02,97688.62,57637.21,0.00,11502.90,1015664.88,679593.71,938314.74
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2654.15,116740.83,20325.25,0.00,3966.55,1015664.88,671087.80,939288.55
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,1015664.88,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,1015664.88,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,1015664.88,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,1015664.88,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,1015664.88,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,1015664.88,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,1015664.88,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,1015664.88,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,77170.89,0.00,77170.89,77170.89,77170.89,77170.89,77170.89,77170.89
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,275976.48,185611.77,1006050.44,0.00,277363.46,277363.46,277363.46,277363.46
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,346702.68,257584.79,1178340.97,0.00,350226.40,350226.40,314195.28,314195.28
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,372868.99,374805.85,1570224.69,0.00,378616.16,378616.16,336135.72,336135.72
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,482142.70,498105.72,1736419.53,0.00,492024.45,492024.45,374820.83,374820.83
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,633821.48,447750.12,2310523.75,0.00,649968.83,649968.83,428142.25,428142.25
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,668004.15,493013.85,2351009.25,0.00,688578.47,688578.47,472807.82,472807.82
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,601054.69,531835.62,2273355.00,0.00,622664.26,688578.47,494145.69,503531.13
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,623612.14,557296.55,2221302.81,0.00,649246.20,688578.47,513477.60,526595.65
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,750243.75,461379.97,2434809.44,0.00,784995.02,784995.02,543569.21,555233.41
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,774665.24,508431.98,2751526.43,0.00,814609.61,814609.61,570610.97,581111.44
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,711711.05,547132.01,2696890.75,0.00,752159.78,814609.61,587080.93,602294.20
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,675942.24,551514.58,2531085.63,0.00,717977.42,814609.61,598077.67,620131.01
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,781312.54,432271.75,2787310.63,0.00,834013.56,834013.56,615995.40,636373.95
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,791975.40,477385.14,2897553.23,0.00,849632.25,849632.25,632656.34,651581.67
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,723394.39,576366.74,2610635.09,0.00,779990.43,849632.25,642564.08,664899.93
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,738001.49,643124.53,2697681.69,0.00,799772.04,849632.25,652460.04,676528.49
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,817283.75,504501.46,2587976.19,0.00,890079.74,890079.74,666221.80,688896.33
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,822381.93,505527.17,2543636.56,0.00,900169.69,900169.69,679297.86,700705.04
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,769551.96,583087.31,2796995.55,0.00,846610.31,900169.69,688154.45,711263.59
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,751555.11,594443.19,2764625.56,0.00,831000.37,900169.69,695342.88,720769.91
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,895560.12,561753.59,3025029.75,0.00,995080.78,995080.78,709279.84,733524.58
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,877596.34,584477.44,2934281.75,0.00,980061.15,995080.78,721697.93,745519.61
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,787774.84,590991.70,2742379.88,0.00,884209.67,995080.78,728823.96,756462.69
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,792859.47,620880.44,2727123.88,0.00,894523.72,995080.78,735929.39,766694.95
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,881842.85,523191.25,2823132.50,0.00,999683.07,999683.07,745997.67,775588.82
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,876379.96,539333.60,2778238.63,0.00,998523.66,999683.07,755795.83,784283.81
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,793218.90,590803.74,2778583.38,0.00,908450.91,999683.07,761616.94,792497.50
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,763502.29,599737.48,2688107.63,0.00,878799.26,999683.07,765788.76,799873.55
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,832868.09,529092.77,2797047.50,0.00,963285.26,999683.07,772361.78,806523.55
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,849591.60,551200.48,2822606.50,0.00,987714.42,999683.07,779754.93,813154.80
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,783514.14,592575.57,2884374.13,0.00,915459.10,999683.07,784119.96,819154.63
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,806159.41,632564.36,2865420.09,0.00,946638.05,999683.07,789179.41,824774.77
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,860634.58,535432.25,3008190.38,0.00,1015670.01,1015670.01,796006.39,830528.82
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,839975.54,529696.64,2623423.56,0.00,996256.77,1015670.01,801865.81,835946.13
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,788753.14,560245.03,2460956.56,0.00,940243.63,1015670.01,805841.68,841109.97
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,766853.94,559053.14,2713412.19,0.00,918769.59,1015670.01,808998.91,845990.29
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,835893.85,454584.07,2955682.13,0.00,1006394.72,1015670.01,814205.70,850466.01
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,827886.12,485652.72,2883206.00,0.00,1001803.76,1015670.01,819185.09,854850.99
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,731507.15,499822.40,2661561.56,0.00,889662.89,1015670.01,821007.40,859009.21
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,705139.36,520016.16,2496296.72,0.00,861939.32,1015670.01,822039.08,862957.82
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,784775.20,449537.21,2586889.06,0.00,963984.87,1015670.01,825417.75,866592.76
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,783036.92,487470.29,2591013.63,0.00,966722.82,1015670.01,828811.05,870172.70
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,701994.48,516562.01,2422545.61,0.00,871060.27,1015670.01,829801.83,873584.74
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,689384.67,513226.37,2599444.88,0.00,859747.48,1015670.01,830488.00,876840.42
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,749959.84,428717.92,2689791.25,0.00,939875.88,1015670.01,832860.14,879851.03
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,709344.22,435283.00,2454766.19,0.00,893478.92,1015670.01,834189.22,882828.88
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,613618.56,457087.21,2201749.44,0.00,776820.26,1015670.01,832958.38,885678.95
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,594876.65,478116.86,2043536.88,0.00,756992.32,1015670.01,831330.56,888464.45
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,669753.72,396540.76,2176408.56,0.00,856404.62,1015670.01,831822.86,890962.01
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,649943.56,398141.72,2171895.94,0.00,835375.93,1015670.01,831895.85,893523.76
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,561951.15,424445.62,1964545.25,0.00,725898.26,1015670.01,829829.04,895905.44
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,542989.74,429756.89,1781143.13,0.00,704919.79,1015670.01,827437.60,898198.39
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,597268.86,344366.19,1810056.56,0.00,779271.57,1015670.01,826531.27,900408.83
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,560748.43,350927.23,1746240.75,0.00,735288.72,1015670.01,824846.08,902537.62
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,469864.82,375461.08,1525921.83,0.00,619203.86,1015670.01,821116.89,904589.21
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,452384.71,388814.23,1484937.50,0.00,599188.38,1015670.01,817121.38,906589.06
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,506069.75,299533.84,1591036.88,0.00,673616.74,1015670.01,814637.69,908476.96
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,489475.81,317141.87,1595399.25,0.00,654793.87,1015670.01,811888.59,910320.55
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,395172.31,338047.61,1466724.84,0.00,531318.11,1015670.01,807093.49,912121.03
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,378140.89,359568.74,1384651.43,0.00,510994.81,1015670.01,802118.03,913861.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,414537.79,255246.33,1410785.98,0.00,562924.52,1015670.01,798292.04,915489.47
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,395507.07,275295.00,1298322.39,0.00,539802.69,1015670.01,794087.54,917118.97
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,316494.08,302425.52,1185377.31,0.00,434151.34,1015670.01,788326.65,918696.31
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,300555.39,299903.30,1207465.06,0.00,414376.21,1015670.01,782441.78,920222.39
