#NettingSet,Date,Time,CollateralBalance,COLVA Increment,COLVA,CollateralFloor Increment,CollateralFloor
CPTY,2038-11-02,17.9996,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY,2039-02-02,18.2516,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY,2039-05-03,18.4982,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY,2039-08-02,18.7475,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY,2039-11-02,18.9996,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY,2040-02-02,19.2514,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY,2040-05-02,19.4973,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY,2040-08-02,19.7486,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY,2040-11-02,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY,2041-02-04,20.2571,0.0000,0.0000,0.0000,0.0000,0.0000
