#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
trade_01,Swap,1,0,2040-11-05,Interest,-18748333.9598,GBP,0.0319250000,20.0000000000,2020-11-04,2040-11-05,0.0000,#N/A,#N/A,10000000.0000,0.8965757426,-16809301.4425534010,1.0000000000,-16809301.4425534010,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_01,Swap,1,1,2040-11-05,Index,18748333.9598,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,2040-09-05,549.8886350409,#N/A,0.8965757426,16809301.4425533600,1.0000000000,16809301.4425533600,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_02,Swap,1,0,2040-11-05,Interest,-12616174.3237,EUR,0.0116875000,20.0000000000,2020-11-04,2040-11-05,0.0000,#N/A,#N/A,10000000.0000,1.0083224200,-12721171.4256892540,0.9081531083,-11552771.3719800171,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_02,Swap,1,1,2040-11-05,Index,12616174.3237,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2040-08-05,132.3436686558,#N/A,1.0083224200,12721171.4256892055,0.9081531083,11552771.3719799723,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_03,Swap,1,0,2021-11-04,Interest,-109630.0000,EUR,0.0109630000,1.0000000000,2020-11-04,2021-11-04,0.0000,#N/A,#N/A,10000000.0000,1.0052756592,-110208.3705171359,0.9081531083,-100086.0742503475,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_03,Swap,2,0,2022-11-04,Interest,-109630.0000,EUR,0.0109630000,1.0000000000,2021-11-04,2022-11-04,0.0000,#N/A,#N/A,10000000.0000,1.0116006310,-110901.7771745734,0.9081531083,-100715.7936616439,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_03,Swap,3,0,2023-11-06,Interest,-110239.0556,EUR,0.0109630000,1.0055555556,2022-11-04,2023-11-06,0.0000,#N/A,#N/A,10000000.0000,1.0168826003,-112100.1774673660,0.9081531083,-101804.1246125804,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_03,Swap,4,0,2024-11-04,Interest,-109020.9444,EUR,0.0109630000,0.9944444444,2023-11-06,2024-11-04,0.0000,#N/A,#N/A,10000000.0000,1.0222483660,-111446.4823169473,0.9081531083,-101210.4693298201,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_03,Swap,5,0,2025-11-04,Interest,-109630.0000,EUR,0.0109630000,1.0000000000,2024-11-04,2025-11-04,0.0000,#N/A,#N/A,10000000.0000,1.0268390511,-112572.3651758407,0.9081531083,-102232.9433477521,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_03,Swap,6,0,2026-11-04,Interest,-109630.0000,EUR,0.0109630000,1.0000000000,2025-11-04,2026-11-04,0.0000,#N/A,#N/A,10000000.0000,1.0303489799,-112957.1586674304,0.9081531083,-102582.3947532087,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_03,Swap,7,0,2027-11-04,Interest,-109630.0000,EUR,0.0109630000,1.0000000000,2026-11-04,2027-11-04,0.0000,#N/A,#N/A,10000000.0000,1.0329332851,-113240.4760441861,0.9081531083,-102839.6903095565,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_03,Swap,8,0,2028-11-06,Interest,-110239.0556,EUR,0.0109630000,1.0055555556,2027-11-04,2028-11-06,0.0000,#N/A,#N/A,10000000.0000,1.0344116012,-114032.5579763913,0.9081531083,-103559.0219783495,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_03,Swap,9,0,2029-11-05,Interest,-109325.4722,EUR,0.0109630000,0.9972222222,2028-11-06,2029-11-05,0.0000,#N/A,#N/A,10000000.0000,1.0347216174,-113121.4294389489,0.9081531083,-102731.5777649729,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
trade_03,Swap,10,0,2030-11-04,Interest,-109325.4722,EUR,0.0109630000,0.9972222222,2029-11-05,2030-11-04,0.0000,#N/A,#N/A,10000000.0000,1.0338169545,-113022.5267454133,0.9081531083,-102641.7589764152,GBP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
