#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,361720.94,49543.52,22019.88,-54037.70,26655.19,-60450.10,29911.36,-64790.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361720.94,49543.52,None,4910361.81,5032551.69
AmericanSwaptionCash,CPTY_A,65788.92,0.00,0.00,-10108.98,0.00,-10988.26,0.00,-11561.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1146829.46,1168420.00
AmericanSwaptionPhysical,CPTY_A,90902.04,1484.83,630.80,-13459.81,824.21,-15193.94,966.65,-16377.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1146829.46,1168420.00
Swap,CPTY_A,65609.48,68378.58,31015.65,-9498.98,36234.63,-10971.70,39839.64,-11988.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,426668.08,428281.40
SwaptionCash,CPTY_A,62681.70,0.00,0.00,-9672.32,0.00,-10468.17,0.00,-10983.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1135378.90,1156405.38
SwaptionPhysical,CPTY_A,90189.07,1511.84,642.74,-13349.93,838.80,-15074.84,983.08,-16252.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1135378.90,1156405.38
