#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
63,2018-07-20,14,1727794.745594,1594318.095408,0.000000,1739415.993906,CPTY_A,2.452317
64,2018-08-03,14,1814246.414631,1646975.255504,0.000000,1557182.460630,CPTY_A,2.490673
65,2018-08-17,14,1542377.463098,1488583.217437,0.000000,1743624.540275,CPTY_A,2.529029
66,2018-08-31,14,1850565.298936,1630509.825583,-202960.360234,2377525.197018,CPTY_A,2.567385
67,2018-09-14,14,1310389.690401,1288088.583826,0.000000,1300134.674814,CPTY_A,2.605741
68,2018-09-28,14,1602236.146357,1598620.317589,0.000000,1782710.386614,CPTY_A,2.644098
69,2018-10-12,14,1449618.623684,1383234.193569,0.000000,1024289.099947,CPTY_A,2.682454
70,2018-10-26,14,1592726.607455,1491658.649569,0.000000,1246551.699672,CPTY_A,2.720810
71,2018-11-09,14,1615945.836213,1525218.277638,0.000000,1630014.635449,CPTY_A,2.759166
72,2018-11-23,14,1657095.869013,1520855.179017,88080.318740,2116203.182773,CPTY_A,2.797522
73,2018-12-07,14,1530180.577832,1529585.175220,0.000000,1715836.494209,CPTY_A,2.835878
74,2018-12-21,14,1839364.144199,1737276.730381,0.000000,1987948.410794,CPTY_A,2.874235
75,2019-01-04,14,1557852.625756,1441555.308838,0.000000,1449700.160471,CPTY_A,2.912591
76,2019-01-18,14,1657487.837443,1614198.546887,0.000000,1426503.378790,CPTY_A,2.950947
77,2019-02-01,14,1699805.036297,1534418.879498,0.000000,1865736.757736,CPTY_A,2.989303
78,2019-02-15,14,1492636.820851,1477689.453487,0.000000,1788020.876227,CPTY_A,3.027659
79,2019-03-01,14,1845909.804989,1790604.734743,-187716.209141,1962095.307903,CPTY_A,3.066015
80,2019-03-15,14,1882232.027055,1724883.901184,0.000000,1873673.281821,CPTY_A,3.104372
81,2019-03-29,14,2018052.725591,1663950.381523,0.000000,2052325.393907,CPTY_A,3.142728
82,2019-04-12,14,1687783.863302,1590855.120535,0.000000,2235890.220510,CPTY_A,3.181084
83,2019-04-26,14,1727166.957432,1696434.731856,0.000000,1921129.818253,CPTY_A,3.219440
84,2019-05-10,14,1661269.358244,1566314.639364,0.000000,2267009.059940,CPTY_A,3.257796
85,2019-05-24,14,1881161.395437,1707434.020367,111225.483539,2270900.036296,CPTY_A,3.296152
86,2019-06-07,14,1799129.126094,1694603.173597,0.000000,1453623.623188,CPTY_A,3.334509
87,2019-06-21,14,1754759.489128,1661305.347755,0.000000,1939076.072798,CPTY_A,3.372865
88,2019-07-05,14,1904029.899248,1711597.056995,0.000000,2317369.729673,CPTY_A,3.411221
89,2019-07-19,14,1915476.835404,1871550.381180,0.000000,1496964.771986,CPTY_A,3.449577
90,2019-08-02,14,1579046.808239,1501841.682308,0.000000,2103742.730872,CPTY_A,3.487933
91,2019-08-16,14,1813625.318166,1770110.314838,0.000000,2445685.584150,CPTY_A,3.526289
92,2019-08-30,14,1814519.771434,1611774.147797,-175327.795693,2033068.279371,CPTY_A,3.564646
93,2019-09-13,14,1695887.268718,1667050.870931,0.000000,1724701.203007,CPTY_A,3.603002
94,2019-09-27,14,1669163.809055,1630496.562762,0.000000,1502887.403113,CPTY_A,3.641358
95,2019-10-11,14,1958663.192387,1938930.910634,0.000000,2803739.379315,CPTY_A,3.679714
96,2019-10-25,14,1794442.407705,1620927.739636,0.000000,1775132.892604,CPTY_A,3.718070
97,2019-11-08,14,1908904.333532,1795760.924353,0.000000,2387759.304129,CPTY_A,3.756426
98,2019-11-22,14,1717285.932704,1613869.633338,106318.628359,1836734.705663,CPTY_A,3.794783
99,2019-12-06,14,1430766.192008,1309392.761644,0.000000,1129941.368117,CPTY_A,3.833139
100,2019-12-20,14,1766319.286743,1590777.724280,0.000000,1052739.150179,CPTY_A,3.871495
101,2020-01-03,14,1803526.271890,1787927.133829,0.000000,1609274.258035,CPTY_A,3.909836
102,2020-01-17,14,1639219.314067,1631459.507566,0.000000,1659589.681542,CPTY_A,3.948087
103,2020-01-31,14,1675453.091484,1548849.291363,0.000000,1935118.642450,CPTY_A,3.986339
104,2020-02-14,14,1517140.780040,1431993.905764,0.000000,1519347.649096,CPTY_A,4.024590
105,2020-02-28,14,1560333.987372,1402422.717701,-167845.737317,1226596.180758,CPTY_A,4.062842
106,2020-03-13,14,1980058.241784,1811875.968426,0.000000,1591064.031090,CPTY_A,4.101093
107,2020-03-27,18,1743795.084254,1721511.496586,0.000000,1825815.847731,CPTY_A,4.139344
108,2020-04-14,10,1519693.920908,1458611.523671,0.000000,1237906.892328,CPTY_A,4.188525
109,2020-04-24,17,1998298.750486,1776265.998216,0.000000,2636202.035314,CPTY_A,4.215847
110,2020-05-11,11,1820486.936237,1655287.524792,0.000000,2185999.733287,CPTY_A,4.262295
111,2020-05-22,14,1736987.699420,1669866.674752,123518.471172,2009900.512326,CPTY_A,4.292350
112,2020-06-05,14,1699784.201333,1660704.411128,0.000000,1920683.987356,CPTY_A,4.330601
113,2020-06-19,17,1956910.232436,1679160.452673,0.000000,2833553.519217,CPTY_A,4.368852
114,2020-07-06,11,1596160.716132,1480366.205709,0.000000,1449085.463621,CPTY_A,4.415301
115,2020-07-17,14,1998577.719048,1714089.909184,0.000000,2864505.200647,CPTY_A,4.445355
116,2020-07-31,14,1664520.336443,1567870.438740,0.000000,1881550.752750,CPTY_A,4.483607
117,2020-08-14,14,1752052.126136,1526782.796076,0.000000,1779495.452712,CPTY_A,4.521858
118,2020-08-28,14,1815806.974929,1621018.862632,-160665.898027,2526018.606912,CPTY_A,4.560109
119,2020-09-11,14,1722367.744530,1612919.269253,0.000000,1958955.629752,CPTY_A,4.598361
120,2020-09-25,14,1668923.320057,1513929.256448,0.000000,1647130.202390,CPTY_A,4.636612
121,2020-10-09,14,1549119.377068,1488296.272941,0.000000,1488812.525281,CPTY_A,4.674863
122,2020-10-23,14,1659043.971762,1615953.093751,0.000000,1854992.346155,CPTY_A,4.713115
123,2020-11-06,14,1813009.148404,1719342.982154,0.000000,1113356.562815,CPTY_A,4.751366
124,2020-11-20,14,1546802.814355,1449105.867370,0.000000,2074328.220053,CPTY_A,4.789617
125,2020-12-04,14,1539143.185840,1475847.265853,118033.441096,1530118.518093,CPTY_A,4.827869
126,2020-12-18,17,1748861.691666,1722232.462020,0.000000,1447185.986474,CPTY_A,4.866120
127,2021-01-04,11,1893658.328761,1816945.705766,0.000000,1705383.095338,CPTY_A,4.912591
128,2021-01-15,14,1327875.235109,1250467.394947,0.000000,1301594.269748,CPTY_A,4.942728
129,2021-01-29,14,1511308.835281,1436540.333067,0.000000,1425170.267441,CPTY_A,4.981084
