#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility
Swap_20y,Swap,30,1,2031-03-03,InterestProjected,-99135.6243,EUR,0.0196092444,0.5055555556,2030-09-02,2031-03-03,0.0000,2030-08-29,0.0196092444,10000000.0000,0.7387666215,-73238.0902157966,1.0000000000,-73238.0902157966,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,31,1,2031-09-01,InterestProjected,-99168.4231,EUR,0.0196157320,0.5055555556,2031-03-03,2031-09-01,0.0000,2031-02-27,0.0196157320,10000000.0000,0.7314085619,-72532.6337037600,1.0000000000,-72532.6337037600,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,32,1,2032-03-01,InterestProjected,-99168.4231,EUR,0.0196157320,0.5055555556,2031-09-01,2032-03-01,0.0000,2031-08-28,0.0196157320,10000000.0000,0.7241237880,-71810.2141621501,1.0000000000,-71810.2141621501,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,33,1,2032-09-01,InterestProjected,-100263.6311,EUR,0.0196167974,0.5111111111,2032-03-01,2032-09-01,0.0000,2032-02-26,0.0196167974,10000000.0000,0.7168327151,-71872.2508831470,1.0000000000,-71872.2508831470,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,34,1,2033-03-01,InterestProjected,-98620.8636,EUR,0.0196151994,0.5027777778,2032-09-01,2033-03-01,0.0000,2032-08-30,0.0196151994,10000000.0000,0.7097321491,-69994.3974734547,1.0000000000,-69994.3974734547,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,35,1,2033-09-01,InterestProjected,-100263.6311,EUR,0.0196167974,0.5111111111,2033-03-01,2033-09-01,0.0000,2033-02-25,0.0196167974,10000000.0000,0.7025859830,-70443.8217985869,1.0000000000,-70443.8217985869,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,36,1,2034-03-01,InterestProjected,-98620.8636,EUR,0.0196151994,0.5027777778,2033-09-01,2034-03-01,0.0000,2033-08-30,0.0196151994,10000000.0000,0.6956265377,-68603.2898918944,1.0000000000,-68603.2898918944,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,37,1,2034-09-01,InterestProjected,-100263.6311,EUR,0.0196167974,0.5111111111,2034-03-01,2034-09-01,0.0000,2034-02-27,0.0196167974,10000000.0000,0.6886223985,-69043.7821080494,1.0000000000,-69043.7821080494,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,38,1,2035-03-01,InterestProjected,-98620.8636,EUR,0.0196151994,0.5027777778,2034-09-01,2035-03-01,0.0000,2034-08-30,0.0196151994,10000000.0000,0.6818012690,-67239.8299560520,1.0000000000,-67239.8299560520,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,39,1,2035-09-03,InterestProjected,-101358.9578,EUR,0.0196178628,0.5166666667,2035-03-01,2035-09-03,0.0000,2035-02-27,0.0196178628,10000000.0000,0.6748620961,-68403.3187497456,1.0000000000,-68403.3187497456,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,40,1,2036-03-03,InterestProjected,-99162.1885,EUR,0.0196144988,0.5055555556,2035-09-03,2036-03-03,0.0000,2035-08-30,0.0196144988,10000000.0000,0.6681405205,-66254.2762732880,1.0000000000,-66254.2762732880,EUR,#N/A,#N/A,#N/A,#N/A
