#TradeId,ScenarioLabel,Type,CashflowNo,LegNo,PayDate,FlowType,Amount_Base,Amount_Scen,Amount_Diff,Currency,Coupon_Base,Coupon_Scen,Coupon_Diff,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount_Base,AccruedAmount_Scen,AccruedAmount_Diff,fixingDate,fixingValue_Base,fixingValue_Scen,fixingValue_Diff,Notional_Base,Notional_Scen,Notional_Diff,DiscountFactor_Base,DiscountFactor_Scen,PresentValue_Base,PresentValue_Scen,PresentValue_Diff,FXRate(Local-Base)_Base,FXRate(Local-Base)_Scen,PresentValue(Base)_Base,PresentValue(Base)_Scen,PresentValue(Base)_Diff,BaseCurrency,FloorStrike,CapStrike,FloorVolatility_Base,FloorVolatility_Scen,CapVolatility_Base,CapVolatility_Scen,EffectiveFloorVolatility_Base,EffectiveFloorVolatility_Scen,EffectiveCapVolatility_Base,EffectiveCapVolatility_Scen
CC_SWAP_EUR_USD,parallel_rates,Swap,10,0,2018-08-09,InterestProjected,348098.186676,634747.659811,286649.473136,USD,0.0120293105,0.0219351235,0.0099058129,0.2555555556,2018-05-09,2018-08-09,0.0000,0.0000,0.0000,2018-05-04,0.0120293105,0.0219351235,0.0099058129,113233700.0000,113233700.0000,0.0000,0.9651997068,0.9412785773,335984.2677316509,597474.3741412703,261490.1064096195,0.8831293157,0.8919606089,296717.5564621229,532923.6065611938,236206.0500990710,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,11,0,2018-11-09,InterestProjected,348098.186676,634747.659811,286649.473135,USD,0.0120293105,0.0219351235,0.0099058129,0.2555555556,2018-08-09,2018-11-09,0.0000,0.0000,0.0000,2018-08-07,0.0120293105,0.0219351235,0.0099058129,113233700.0000,113233700.0000,0.0000,0.9609100307,0.9347361956,334491.0392305160,593321.6126696811,258830.5734391651,0.8831293157,0.8919606089,295398.8425976684,529219.5069103786,233820.6643127102,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,12,0,2019-02-11,InterestProjected,355677.411140,648585.966471,292908.555331,USD,0.0120297121,0.0219364576,0.0099067455,0.2611111111,2018-11-09,2019-02-11,0.0000,0.0000,0.0000,2018-11-07,0.0120297121,0.0219364576,0.0099067455,113233700.0000,113233700.0000,0.0000,0.9565467910,0.9280985524,340222.0862477166,601951.6965611741,261729.6103134576,0.8831293157,0.8919606089,300460.0982284572,536917.2017930928,236457.1035646356,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,13,0,2019-05-09,InterestProjected,392675.486314,663833.989789,271158.503475,USD,0.0143496510,0.0242586727,0.0099090217,0.2416666667,2019-02-11,2019-05-09,0.0000,0.0000,0.0000,2019-02-07,0.0143496510,0.0242586727,0.0099090217,113233700.0000,113233700.0000,0.0000,0.9519178133,0.9214083899,373794.7902753044,611662.2076857062,237867.4174104019,0.8831293157,0.8919606089,330109.1373639688,545578.5952084607,215469.4578444919,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,14,0,2019-08-09,InterestProjected,415284.377108,702103.409879,286819.032771,USD,0.0143510794,0.0242627519,0.0099116725,0.2555555556,2019-05-09,2019-08-09,0.0000,0.0000,0.0000,2019-05-07,0.0143510794,0.0242627519,0.0099116725,113233700.0000,113233700.0000,0.0000,0.9470471691,0.9143861909,393293.8937212577,641993.6625668489,248699.7688455913,0.8831293157,0.8919606089,347329.3672477873,572633.0581730676,225303.6909252804,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,15,0,2019-11-12,InterestProjected,428851.870865,725071.233724,296219.362859,USD,0.0143519366,0.0242651998,0.0099132633,0.2638888889,2019-08-09,2019-11-12,0.0000,0.0000,0.0000,2019-08-07,0.0143519366,0.0242651998,0.0099132633,113233700.0000,113233700.0000,0.0000,0.9420438518,0.9071911659,403997.2682836997,657778.2178862758,253780.9496025762,0.8831293157,0.8919606089,356781.8311012532,586712.2597469994,229930.4286457462,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,16,0,2020-02-10,InterestProjected,406240.281006,686794.099067,280553.818061,USD,0.0143505081,0.0242611201,0.0099106121,0.2500000000,2019-11-12,2020-02-10,0.0000,0.0000,0.0000,2019-11-08,0.0143505081,0.0242611201,0.0099106121,113233700.0000,113233700.0000,0.0000,0.9373282519,0.9004270579,380780.4924573864,618407.9900036125,237627.4975462262,0.8831293157,0.8919606089,336278.4157520123,551595.5673122472,215317.1515602350,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,17,0,2020-05-11,InterestProjected,475805.669559,759654.293165,283848.623606,USD,0.0166232150,0.0265400298,0.0099168148,0.2527777778,2020-02-10,2020-05-11,0.0000,0.0000,0.0000,2020-02-06,0.0166232150,0.0265400298,0.0099168148,113233700.0000,113233700.0000,0.0000,0.9323810255,0.8934443259,443632.1781335854,678708.8178962598,235076.6397626745,0.8831293157,0.8919606089,391784.5819165014,605381.5304765471,213596.9485600458,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,18,0,2020-08-10,InterestProjected,475805.669559,759654.293165,283848.623606,USD,0.0166232150,0.0265400298,0.0099168148,0.2527777778,2020-05-11,2020-08-10,0.0000,0.0000,0.0000,2020-05-06,0.0166232150,0.0265400298,0.0099168148,113233700.0000,113233700.0000,0.0000,0.9274599106,0.8865157444,441290.6837638249,673445.4912139969,232154.8074501721,0.8831293157,0.8919606089,389716.7395959197,600686.8504041962,210970.1108082765,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,19,0,2020-11-09,InterestProjected,475805.669559,759654.293165,283848.623606,USD,0.0166232150,0.0265400298,0.0099168148,0.2527777778,2020-08-10,2020-11-09,0.0000,0.0000,0.0000,2020-08-06,0.0166232150,0.0265400298,0.0099168148,113233700.0000,113233700.0000,0.0000,0.9225647694,0.8796408935,438961.5478210539,668222.9811633053,229261.4333422515,0.8831293157,0.8919606089,387659.8113645088,596028.5771593950,208368.7657948862,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,20,0,2021-02-09,InterestProjected,481045.393960,768030.389582,286984.995621,USD,0.0166235983,0.0265410060,0.0099174077,0.2555555556,2020-11-09,2021-02-09,0.0000,0.0000,0.0000,2020-11-05,0.0166235983,0.0265410060,0.0099174077,113233700.0000,113233700.0000,0.0000,0.9176420990,0.8727446890,441427.5050104616,670294.4435147555,228866.9385042939,0.8831293157,0.8919606089,389837.5704498410,597876.2399797079,208038.6695298669,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,21,0,2021-05-10,InterestProjected,535011.891215,815883.620093,280871.728877,USD,0.0188993874,0.0288212297,0.0099218423,0.2500000000,2021-02-09,2021-05-10,0.0000,0.0000,0.0000,2021-02-05,0.0188993874,0.0288212297,0.0099218423,113233700.0000,113233700.0000,0.0000,0.9119233503,0.8651698135,487889.8362842893,705877.8794164164,217988.0431321271,0.8831293157,0.8919606089,430869.8172755013,629615.2631333075,198745.4458578061,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,22,0,2021-08-09,InterestProjected,540970.645368,824981.937782,284011.292414,USD,0.0188998827,0.0288223807,0.0099224980,0.2527777778,2021-05-10,2021-08-09,0.0000,0.0000,0.0000,2021-05-06,0.0188998827,0.0288223807,0.0099224980,113233700.0000,113233700.0000,0.0000,0.9061772946,0.8575776155,490215.3158689069,707486.0430101630,217270.7271412562,0.8831293157,0.8919606089,432923.5164698379,631049.6817115964,198126.1652417585,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,23,0,2021-11-09,InterestProjected,546929.711617,834080.981291,287151.269675,USD,0.0189003781,0.0288235317,0.0099231536,0.2555555556,2021-08-09,2021-11-09,0.0000,0.0000,0.0000,2021-08-05,0.0189003781,0.0288235317,0.0099231536,113233700.0000,113233700.0000,0.0000,0.9004048996,0.8499697112,492458.1920808051,708943.5708028916,216485.3787220866,0.8831293157,0.8919606089,434904.2662041469,632349.7390890874,197445.4728849405,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,24,0,2022-02-09,InterestProjected,546929.711617,834080.981291,287151.269675,USD,0.0189003781,0.0288235317,0.0099231536,0.2555555556,2021-11-09,2022-02-09,0.0000,0.0000,0.0000,2021-11-05,0.0189003781,0.0288235317,0.0099231536,113233700.0000,113233700.0000,0.0000,0.8946692751,0.8424292996,489321.2086110426,702654.2569165411,213333.0483054986,0.8831293157,0.8919606089,432133.9041389998,626739.9188454549,194606.0147064551,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,25,0,2022-05-09,InterestProjected,543742.626507,821511.066679,277768.440172,USD,0.0194236201,0.0293460879,0.0099224677,0.2472222222,2022-02-09,2022-05-09,0.0000,0.0000,0.0000,2022-02-07,0.0194236201,0.0293460879,0.0099224677,113233700.0000,113233700.0000,0.0000,0.8891554527,0.8351984347,483471.7212457447,686124.7569860867,202653.0357403420,0.8831293157,0.8919606089,426968.0503646395,611996.2560226744,185028.2056580350,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,26,0,2022-08-09,InterestProjected,562116.448848,849306.045704,287189.596856,USD,0.0194251897,0.0293496678,0.0099244781,0.2555555556,2022-05-09,2022-08-09,0.0000,0.0000,0.0000,2022-05-05,0.0194251897,0.0293496678,0.0099244781,113233700.0000,113233700.0000,0.0000,0.8834914878,0.8277890649,496625.0976827941,703046.2573590035,206421.1596762094,0.8831293157,0.8919606089,438584.1826971955,627089.5677988027,188505.3851016073,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,27,0,2022-11-09,InterestProjected,562116.448848,849306.045704,287189.596856,USD,0.0194251897,0.0293496678,0.0099244781,0.2555555556,2022-08-09,2022-11-09,0.0000,0.0000,0.0000,2022-08-05,0.0194251897,0.0293496678,0.0099244781,113233700.0000,113233700.0000,0.0000,0.8778636025,0.8204454264,493461.5708146199,696809.2608316753,203347.6900170554,0.8831293157,0.8919606089,435790.3793787715,621526.4125785799,185736.0331998084,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,28,0,2023-02-09,InterestProjected,562116.448848,849306.045704,287189.596856,USD,0.0194251897,0.0293496678,0.0099244781,0.2555555556,2022-11-09,2023-02-09,0.0000,0.0000,0.0000,2022-11-07,0.0194251897,0.0293496678,0.0099244781,113233700.0000,113233700.0000,0.0000,0.8722715672,0.8131669363,490318.1957718214,690627.5951238066,200309.3993519853,0.8831293157,0.8919606089,433014.3727281025,616012.6102697732,182998.2375416707,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,29,0,2023-05-09,InterestProjected,586585.276433,864458.309703,277873.033270,USD,0.0209540489,0.0308802529,0.0099262040,0.2472222222,2023-02-09,2023-05-09,0.0000,0.0000,0.0000,2023-02-07,0.0209540489,0.0308802529,0.0099262040,113233700.0000,113233700.0000,0.0000,0.8665853880,0.8058985839,508326.2293787095,696665.7276228998,188339.4982441904,0.8831293157,0.8919606089,448917.7951252229,621398.3866102832,172480.5914850603,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,30,0,2023-08-09,InterestProjected,606410.665945,893712.049314,287301.383370,USD,0.0209558753,0.0308842165,0.0099283412,0.2555555556,2023-05-09,2023-08-09,0.0000,0.0000,0.0000,2023-05-04,0.0209558753,0.0308842165,0.0099283412,113233700.0000,113233700.0000,0.0000,0.8607464994,0.7984535127,521965.8579289278,713587.5251029190,191621.6671739912,0.8831293157,0.8919606089,460963.3509537600,636491.9633942435,175528.6124404835,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,31,0,2023-11-09,InterestProjected,606410.665945,893712.049314,287301.383370,USD,0.0209558753,0.0308842165,0.0099283412,0.2555555556,2023-08-09,2023-11-09,0.0000,0.0000,0.0000,2023-08-07,0.0209558753,0.0308842165,0.0099283412,113233700.0000,113233700.0000,0.0000,0.8549469522,0.7910772207,518448.9506174881,706995.2440846030,188546.2934671150,0.8831293157,0.8919606089,457857.4670062782,630611.9084031065,172754.4413968283,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,32,0,2024-02-09,InterestProjected,606410.665945,893712.049314,287301.383370,USD,0.0209558753,0.0308842165,0.0099283412,0.2555555556,2023-11-09,2024-02-09,0.0000,0.0000,0.0000,2023-11-07,0.0209558753,0.0308842165,0.0099283412,113233700.0000,113233700.0000,0.0000,0.8491864812,0.7837690726,514955.7395629000,700463.8640314351,185508.1244685351,0.8831293157,0.8919606089,454772.5099178955,624786.1746739255,170013.6647560300,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,33,0,2024-05-09,InterestProjected,655961.323556,937131.651889,281170.328332,USD,0.0231719470,0.0331043374,0.0099323904,0.2500000000,2024-02-09,2024-05-09,0.0000,0.0000,0.0000,2024-02-07,0.0231719470,0.0331043374,0.0099323904,113233700.0000,113233700.0000,0.0000,0.8435887961,0.7766851303,553361.6232554559,727856.2191530948,174494.5958976389,0.8831293157,0.8919606089,488689.8717037913,649219.0764274462,160529.2047236550,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,34,0,2024-08-09,InterestProjected,670581.320813,958044.653409,287463.332597,USD,0.0231734357,0.0331073734,0.0099339377,0.2555555556,2024-05-09,2024-08-09,0.0000,0.0000,0.0000,2024-05-07,0.0231734357,0.0331073734,0.0099339377,113233700.0000,113233700.0000,0.0000,0.8379048543,0.7695099395,561883.3438807019,737224.8832855828,175341.5394048809,0.8831293157,0.8919606089,496215.6530085142,657575.5557916397,161359.9027831255,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,35,0,2024-11-12,InterestProjected,692514.835710,989421.338463,296906.502753,USD,0.0231756690,0.0331119280,0.0099362591,0.2638888889,2024-08-09,2024-11-12,0.0000,0.0000,0.0000,2024-08-07,0.0231756690,0.0331119280,0.0099362591,113233700.0000,113233700.0000,0.0000,0.8320757544,0.7621703316,576224.8043640499,754107.5896302899,177882.7852662400,0.8831293157,0.8919606089,508881.0171919225,672634.2648227446,163753.2476308221,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,36,0,2025-02-10,InterestProjected,655961.323556,937131.651889,281170.328332,USD,0.0231719470,0.0331043374,0.0099323904,0.2500000000,2024-11-12,2025-02-10,0.0000,0.0000,0.0000,2024-11-08,0.0231719470,0.0331043374,0.0099323904,113233700.0000,113233700.0000,0.0000,0.8265908602,0.7552816053,542211.6347081523,707798.2984131259,165586.6637049737,0.8831293157,0.8919606089,478842.9899474735,631328.2012309555,152485.2112834820,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,37,0,2025-05-09,InterestProjected,655685.353932,930599.251521,274913.897590,USD,0.0236886119,0.0336207060,0.0099320941,0.2444444444,2025-02-10,2025-05-09,0.0000,0.0000,0.0000,2025-02-06,0.0236886119,0.0336207060,0.0099320941,113233700.0000,113233700.0000,0.0000,0.8212628135,0.7486061682,538489.9985132400,696652.3398054615,158162.3412922215,0.8831293157,0.8919606089,475556.3039212179,621386.4452044890,145830.1412832712,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,38,0,2025-08-11,InterestProjected,700529.186327,994326.997661,293797.811333,USD,0.0236932798,0.0336301017,0.0099368219,0.2611111111,2025-05-09,2025-08-11,0.0000,0.0000,0.0000,2025-05-07,0.0236932798,0.0336301017,0.0099368219,113233700.0000,113233700.0000,0.0000,0.8156094210,0.7415407455,571358.2040726630,737333.9831534168,165975.7790807538,0.8831293157,0.8919606089,504583.1798065974,657672.8685761838,153089.6887695865,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,39,0,2025-11-10,InterestProjected,678105.063412,962458.679142,284353.615730,USD,0.0236909457,0.0336254034,0.0099344577,0.2527777778,2025-08-11,2025-11-10,0.0000,0.0000,0.0000,2025-08-07,0.0236909457,0.0336254034,0.0099344577,113233700.0000,113233700.0000,0.0000,0.8101735322,0.7347643473,549382.7744461846,707180.3231947647,157797.5487485801,0.8831293157,0.8919606089,485176.0336774164,630776.9916789010,145600.9580014846,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,40,0,2026-02-09,InterestProjected,678105.063412,962458.679142,284353.615730,USD,0.0236909457,0.0336254034,0.0099344577,0.2527777778,2025-11-10,2026-02-09,0.0000,0.0000,0.0000,2025-11-06,0.0236909457,0.0336254034,0.0099344577,113233700.0000,113233700.0000,0.0000,0.8047738726,0.7280498736,545721.2379399718,700717.9197245942,154996.6817846224,0.8831293157,0.8919606089,481942.4234481183,625012.7823446903,143070.3588965720,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,1,1,2016-05-09,Interest,163875.000000,-82996.997874,-246871.997874,EUR,-0.0065550000,0.0033198799,0.0098748799,0.2500000000,2016-02-09,2016-05-09,0.0000,0.0000,0.0000,2016-02-05,-0.0001230000,0.0097518799,0.0098748799,100000000.0000,100000000.0000,0.0000,1.0005987008,0.9980251319,163973.1121016411,-82833.0897464762,-246806.2018481173,1.0000000000,1.0000000000,163973.1121016411,-82833.0897464762,-246806.2018481173,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,2,1,2016-08-09,InterestProjected,209018.888889,-43241.157654,-252260.046543,EUR,-0.0081790000,0.0016920453,0.0098710453,0.2555555556,2016-05-09,2016-08-09,0.0000,0.0000,0.0000,2016-05-05,-0.0017470000,0.0081240453,0.0098710453,100000000.0000,100000000.0000,0.0000,1.0013181466,0.9962285181,209294.4064211713,-43078.0744119791,-252372.4808331504,1.0000000000,1.0000000000,209294.4064211713,-43078.0744119791,-252372.4808331504,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,3,1,2016-11-09,InterestProjected,213746.666667,-38501.448150,-252248.114817,EUR,-0.0083640000,0.0015065784,0.0098705784,0.2555555556,2016-08-09,2016-11-09,0.0000,0.0000,0.0000,2016-08-05,-0.0019320000,0.0079385784,0.0098705784,100000000.0000,100000000.0000,0.0000,1.0023470665,0.9947417513,214248.3443027970,-38298.9979607567,-252547.3422635537,1.0000000000,1.0000000000,214248.3443027970,-38298.9979607567,-252547.3422635537,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,4,1,2017-02-09,InterestProjected,221541.111111,-30687.332664,-252228.443775,EUR,-0.0086690000,0.0012008087,0.0098698087,0.2555555556,2016-11-09,2017-02-09,0.0000,0.0000,0.0000,2016-11-07,-0.0022370000,0.0076328087,0.0098698087,100000000.0000,100000000.0000,0.0000,1.0032090583,0.9930909122,222252.0494529517,-30475.3111883529,-252727.3606413047,1.0000000000,1.0000000000,222252.0494529517,-30475.3111883529,-252727.3606413047,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,5,1,2017-05-09,InterestProjected,210979.444444,-33026.826317,-244006.270762,EUR,-0.0085340000,0.0013359166,0.0098699166,0.2472222222,2017-02-09,2017-05-09,0.0000,0.0000,0.0000,2017-02-07,-0.0021020000,0.0077679166,0.0098699166,100000000.0000,100000000.0000,0.0000,1.0042170609,0.9916677588,211869.1576205575,-32751.6388330410,-244620.7964535985,1.0000000000,1.0000000000,211869.1576205575,-32751.6388330410,-244620.7964535985,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,6,1,2017-08-09,InterestProjected,216277.060655,-35964.668184,-252241.728839,EUR,-0.0084630154,0.0014073131,0.0098703285,0.2555555556,2017-05-09,2017-08-09,0.0000,0.0000,0.0000,2017-05-05,-0.0020310154,0.0078393131,0.0098703285,100000000.0000,100000000.0000,0.0000,1.0050871675,0.9900284302,217377.2982821027,-35606.0439856981,-252983.3422678008,1.0000000000,1.0000000000,217377.2982821027,-35606.0439856981,-252983.3422678008,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,7,1,2017-11-09,InterestProjected,216277.060655,-35964.668184,-252241.728839,EUR,-0.0084630154,0.0014073131,0.0098703285,0.2555555556,2017-08-09,2017-11-09,0.0000,0.0000,0.0000,2017-08-07,-0.0020310154,0.0078393131,0.0098703285,100000000.0000,100000000.0000,0.0000,1.0059958979,0.9884290203,217573.8358183938,-35548.5217397993,-253122.3575581931,1.0000000000,1.0000000000,217573.8358183938,-35548.5217397993,-253122.3575581931,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,8,1,2018-02-09,InterestProjected,216277.060655,-35964.668184,-252241.728839,EUR,-0.0084630154,0.0014073131,0.0098703285,0.2555555556,2017-11-09,2018-02-09,0.0000,0.0000,0.0000,2017-11-07,-0.0020310154,0.0078393131,0.0098703285,100000000.0000,100000000.0000,0.0000,1.0070846601,0.9870078319,217809.3101158126,-35497.4091694957,-253306.7192853083,1.0000000000,1.0000000000,217809.3101158126,-35497.4091694957,-253306.7192853083,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,9,1,2018-05-09,InterestProjected,178482.198154,-65603.409150,-244085.607304,EUR,-0.0072195046,0.0026536210,0.0098731257,0.2472222222,2018-02-09,2018-05-09,0.0000,0.0000,0.0000,2018-02-07,-0.0007875046,0.0090856210,0.0098731257,100000000.0000,100000000.0000,0.0000,1.0076854517,0.9851914675,179853.9144619391,-64631.9189354525,-244485.8333973916,1.0000000000,1.0000000000,179853.9144619391,-64631.9189354525,-244485.8333973916,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,10,1,2018-08-09,InterestProjected,184498.385984,-67823.543556,-252321.929540,EUR,-0.0072195021,0.0026539647,0.0098734668,0.2555555556,2018-05-09,2018-08-09,0.0000,0.0000,0.0000,2018-05-07,-0.0007875021,0.0090859647,0.0098734668,100000000.0000,100000000.0000,0.0000,1.0082904403,0.9833013669,186027.9588348674,-66690.9830876279,-252718.9419224953,1.0000000000,1.0000000000,186027.9588348674,-66690.9830876279,-252718.9419224953,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,11,1,2018-11-09,InterestProjected,184498.385984,-67823.543556,-252321.929540,EUR,-0.0072195021,0.0026539647,0.0098734668,0.2555555556,2018-08-09,2018-11-09,0.0000,0.0000,0.0000,2018-08-07,-0.0007875021,0.0090859647,0.0098734668,100000000.0000,100000000.0000,0.0000,1.0088957921,0.9814148925,186139.6452700738,-66563.0357070865,-252702.6809771603,1.0000000000,1.0000000000,186139.6452700738,-66563.0357070865,-252702.6809771603,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,12,1,2019-02-11,InterestProjected,188509.175478,-69303.951655,-257813.127133,EUR,-0.0072195003,0.0026541939,0.0098736942,0.2611111111,2018-11-09,2019-02-11,0.0000,0.0000,0.0000,2018-11-07,-0.0007875003,0.0090861939,0.0098736942,100000000.0000,100000000.0000,0.0000,1.0095146791,0.9794911458,190302.7797970753,-67882.6070143397,-258185.3868114150,1.0000000000,1.0000000000,190302.7797970753,-67882.6070143397,-258185.3868114150,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CC_SWAP_EUR_USD,parallel_rates,Swap,13,1,2019-05-09,InterestProjected,124894.123068,-113819.230281,-238713.353349,EUR,-0.0051680327,0.0047097613,0.0098777939,0.2416666667,2019-02-11,2019-05-09,0.0000,0.0000,0.0000,2019-02-07,0.0012639673,0.0111417613,0.0098777939,100000000.0000,100000000.0000,0.0000,1.0096743885,0.9773138391,126102.3973409041,-111237.1089105320,-237339.5062514361,1.0000000000,1.0000000000,126102.3973409041,-111237.1089105320,-237339.5062514361,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
