#NettingSet,Date,Time,CollateralBalance,COLVA Increment,COLVA,CollateralFloor Increment,CollateralFloor
CPTY_A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,0.0000
CPTY_A,2016-08-05,0.4973,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-02-06,1.0030,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-08-07,1.5016,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-02-05,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-08-06,2.4989,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-02-05,3.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-08-05,3.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-02-05,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-08-05,4.4973,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-02-05,5.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-08-05,5.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-02-07,6.0057,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-08-05,6.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-02-06,7.0030,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-08-07,7.5016,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-02-05,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-08-05,8.4973,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2025-02-05,9.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2025-08-05,9.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2026-02-05,10.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2026-08-05,10.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2027-02-05,11.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2027-08-05,11.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2028-02-07,12.0055,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2028-08-07,12.5027,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2029-02-05,13.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2029-08-06,13.4989,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2030-02-05,14.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2030-08-05,14.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2031-02-05,15.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2031-08-05,15.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2032-02-05,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2032-08-05,16.4973,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2033-02-07,17.0057,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2033-08-05,17.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2034-02-06,18.0030,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2034-08-07,18.5016,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2035-02-05,19.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2035-08-06,19.4989,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2036-02-05,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2036-08-05,20.4973,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2037-02-05,21.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2037-08-05,21.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2038-02-05,22.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2038-08-05,22.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2039-02-07,23.0057,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2039-08-05,23.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2040-02-06,24.0027,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2040-08-06,24.5000,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2041-02-05,25.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2041-08-05,25.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2042-02-05,26.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2042-08-05,26.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2043-02-05,27.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2043-08-05,27.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2044-02-05,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2044-08-05,28.4973,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2045-02-06,29.0030,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2045-08-07,29.5016,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2046-02-05,30.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2046-08-06,30.4989,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2047-02-05,31.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2047-08-05,31.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2048-02-05,32.0000,0.0000,0.0000,0.0000,0.0000,0.0000
