#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility
Swap_50y_2,Swap,1,0,2017-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2016-03-01,2017-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9789669132,195793.3826454816,1.0000000000,195793.3826454816,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,2,0,2018-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2017-03-01,2018-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9599205138,191984.1027561586,1.0000000000,191984.1027561586,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,3,0,2019-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2018-03-01,2019-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9410994540,188219.8907964683,1.0000000000,188219.8907964683,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,4,0,2020-03-02,Interest,200555.5556,EUR,0.0200000000,1.0027777778,2019-03-01,2020-03-02,0.0000,#N/A,#N/A,10000000.0000,0.9225507578,185022.6797644066,1.0000000000,185022.6797644066,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,5,0,2021-03-01,Interest,199444.4444,EUR,0.0200000000,0.9972222222,2020-03-02,2021-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9045584745,180409.1624090101,1.0000000000,180409.1624090101,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,6,0,2022-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2021-03-01,2022-03-01,0.0000,#N/A,#N/A,10000000.0000,0.8868232292,177364.6458448515,1.0000000000,177364.6458448515,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,7,0,2023-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2022-03-01,2023-03-01,0.0000,#N/A,#N/A,10000000.0000,0.8694365753,173887.3150587498,1.0000000000,173887.3150587498,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,8,0,2024-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2023-03-01,2024-03-01,0.0000,#N/A,#N/A,10000000.0000,0.8523592231,170471.8446231373,1.0000000000,170471.8446231373,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,9,0,2025-03-03,Interest,201111.1111,EUR,0.0200000000,1.0055555556,2024-03-01,2025-03-03,0.0000,#N/A,#N/A,10000000.0000,0.8355720124,168042.8158258896,1.0000000000,168042.8158258896,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,10,0,2026-03-02,Interest,199444.4444,EUR,0.0200000000,0.9972222222,2025-03-03,2026-03-02,0.0000,#N/A,#N/A,10000000.0000,0.8192477699,163394.4163249926,1.0000000000,163394.4163249926,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,11,0,2027-03-01,Interest,199444.4444,EUR,0.0200000000,0.9972222222,2026-03-02,2027-03-01,0.0000,#N/A,#N/A,10000000.0000,0.8032287449,160199.5107788594,1.0000000000,160199.5107788594,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,12,0,2028-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2027-03-01,2028-03-01,0.0000,#N/A,#N/A,10000000.0000,0.7874383387,157487.6677361019,1.0000000000,157487.6677361019,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,13,0,2029-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2028-03-01,2029-03-01,0.0000,#N/A,#N/A,10000000.0000,0.7720136447,154402.7289360914,1.0000000000,154402.7289360914,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,14,0,2030-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2029-03-01,2030-03-01,0.0000,#N/A,#N/A,10000000.0000,0.7568910965,151378.2192956248,1.0000000000,151378.2192956248,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,15,0,2031-03-03,Interest,201111.1111,EUR,0.0200000000,1.0055555556,2030-03-01,2031-03-03,0.0000,#N/A,#N/A,10000000.0000,0.7419840264,149221.2319699568,1.0000000000,149221.2319699568,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,16,0,2032-03-01,Interest,198888.8889,EUR,0.0200000000,0.9944444444,2031-03-03,2032-03-01,0.0000,#N/A,#N/A,10000000.0000,0.7274837987,144688.4443986819,1.0000000000,144688.4443986819,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,17,0,2033-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2032-03-01,2033-03-01,0.0000,#N/A,#N/A,10000000.0000,0.7132282696,142645.6539258766,1.0000000000,142645.6539258766,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,18,0,2034-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2033-03-01,2034-03-01,0.0000,#N/A,#N/A,10000000.0000,0.6992520872,139850.4174362925,1.0000000000,139850.4174362925,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,19,0,2035-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2034-03-01,2035-03-01,0.0000,#N/A,#N/A,10000000.0000,0.6855497773,137109.9554653681,1.0000000000,137109.9554653681,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,20,0,2036-03-03,Interest,201111.1111,EUR,0.0200000000,1.0055555556,2035-03-01,2036-03-03,0.0000,#N/A,#N/A,10000000.0000,0.6720070712,135148.0887688343,1.0000000000,135148.0887688343,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,21,0,2037-03-02,Interest,199444.4444,EUR,0.0200000000,0.9972222222,2036-03-03,2037-03-02,0.0000,#N/A,#N/A,10000000.0000,0.6588814189,131410.2385407883,1.0000000000,131410.2385407883,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,22,0,2038-03-01,Interest,199444.4444,EUR,0.0200000000,0.9972222222,2037-03-02,2038-03-01,0.0000,#N/A,#N/A,10000000.0000,0.6460121370,128843.5317584860,1.0000000000,128843.5317584860,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,23,0,2039-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2038-03-01,2039-03-01,0.0000,#N/A,#N/A,10000000.0000,0.6333598951,126671.9790245420,1.0000000000,126671.9790245420,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,24,0,2040-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2039-03-01,2040-03-01,0.0000,#N/A,#N/A,10000000.0000,0.6209218004,124184.3600831460,1.0000000000,124184.3600831460,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,25,0,2041-03-01,Interest,200000.0000,EUR,0.0200000000,1.0000000000,2040-03-01,2041-03-01,0.0000,#N/A,#N/A,10000000.0000,0.6087606255,121752.1250974405,1.0000000000,121752.1250974405,EUR,#N/A,#N/A,#N/A,#N/A
Swap_50y_2,Swap,26,0,2042-03-03,Interest,201111.1111,EUR,0.0200000000,1.0055555556,2041-03-01,2042-03-03,0.0000,#N/A,#N/A,10000000.0000,0.5967666620,120016.4064676380,1.0000000000,120016.4064676380,EUR,#N/A,#N/A,#N/A,#N/A
