#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,528390.630357,524932.808977,0.000000,495154.395828,CPTY_A,0.038251
1,2016-03-04,14,524320.855435,522458.490894,-24380.551250,366831.143969,CPTY_A,0.076503
2,2016-03-18,14,458883.919840,456767.099166,0.000000,478096.803918,CPTY_A,0.114754
3,2016-04-01,14,619571.871141,619262.366637,0.000000,546426.868857,CPTY_A,0.153005
4,2016-04-15,14,566812.767016,566872.590528,0.000000,441781.509197,CPTY_A,0.191257
5,2016-04-29,14,430649.178062,423319.293670,0.000000,475292.460854,CPTY_A,0.229508
6,2016-05-13,14,501250.974850,502108.664656,0.000000,469771.945013,CPTY_A,0.267760
7,2016-05-27,14,464690.208064,456183.278316,0.000000,376872.546011,CPTY_A,0.306011
8,2016-06-10,14,544303.607001,537075.856247,0.000000,572494.599183,CPTY_A,0.344262
9,2016-06-24,14,523380.667478,517799.986117,0.000000,481596.006430,CPTY_A,0.382514
10,2016-07-08,14,518378.588197,516290.988197,0.000000,469952.024796,CPTY_A,0.420765
11,2016-07-22,14,488142.628452,485305.946003,0.000000,447150.889050,CPTY_A,0.459016
12,2016-08-05,14,563460.165608,563461.118146,0.000000,483899.526200,CPTY_A,0.497268
13,2016-08-19,14,476884.263343,476450.784466,0.000000,514981.849219,CPTY_A,0.535519
14,2016-09-02,14,510076.169349,500005.180738,287345.794375,439935.031559,CPTY_A,0.573770
15,2016-09-16,14,459959.557404,456801.813766,0.000000,420395.660896,CPTY_A,0.612022
16,2016-09-30,14,486035.772053,481152.082049,0.000000,499349.833776,CPTY_A,0.650273
17,2016-10-14,14,439403.312026,436735.622001,0.000000,438197.892897,CPTY_A,0.688525
18,2016-10-28,17,509554.127633,498552.223530,0.000000,477577.620496,CPTY_A,0.726776
19,2016-11-14,11,499591.021509,489941.408873,0.000000,423070.997200,CPTY_A,0.773224
20,2016-11-25,14,406988.979160,406438.153699,0.000000,368027.123735,CPTY_A,0.803279
21,2016-12-09,14,466867.613598,464912.185748,0.000000,450636.296217,CPTY_A,0.841530
22,2016-12-23,14,477097.656607,475213.087951,0.000000,526279.079335,CPTY_A,0.879781
23,2017-01-06,14,494879.569065,486706.121222,0.000000,612210.056655,CPTY_A,0.918070
24,2017-01-20,14,484579.615079,479723.460229,0.000000,576911.607860,CPTY_A,0.956426
25,2017-02-03,14,517531.747086,512231.626493,0.000000,592184.861915,CPTY_A,0.994783
26,2017-02-17,14,452012.014494,452306.928357,0.000000,430796.768836,CPTY_A,1.033139
27,2017-03-03,14,436647.894714,429241.810944,-290943.756250,447949.240658,CPTY_A,1.071495
28,2017-03-17,14,454942.008998,453914.697178,0.000000,489284.251010,CPTY_A,1.109851
29,2017-03-31,18,343379.145931,339881.122595,0.000000,281419.022772,CPTY_A,1.148207
30,2017-04-18,10,524502.222068,522693.561434,0.000000,472837.493839,CPTY_A,1.197522
31,2017-04-28,14,472250.359853,468364.746930,0.000000,478657.858617,CPTY_A,1.224920
32,2017-05-12,14,449553.896003,432702.174238,0.000000,467380.714405,CPTY_A,1.263276
33,2017-05-26,14,486790.620733,480011.523897,0.000000,461289.800858,CPTY_A,1.301632
34,2017-06-09,14,450002.478974,448531.751721,0.000000,498534.712434,CPTY_A,1.339988
35,2017-06-23,14,487957.268146,480420.264709,0.000000,396248.471955,CPTY_A,1.378344
36,2017-07-07,14,493059.280034,493792.735785,0.000000,437763.523235,CPTY_A,1.416700
37,2017-07-21,14,437743.915295,433566.087331,0.000000,377051.648568,CPTY_A,1.455057
38,2017-08-04,14,458591.284418,451739.118299,0.000000,470764.330425,CPTY_A,1.493413
39,2017-08-18,14,462709.573488,462925.638898,0.000000,473643.902109,CPTY_A,1.531769
40,2017-09-01,14,394592.349532,391373.114771,285132.887188,331272.653772,CPTY_A,1.570125
41,2017-09-15,14,466001.687530,453757.339927,0.000000,454366.457099,CPTY_A,1.608481
42,2017-09-29,14,417363.497293,414675.679469,0.000000,435659.435608,CPTY_A,1.646837
43,2017-10-13,14,447818.450972,447375.327145,0.000000,407391.570546,CPTY_A,1.685194
44,2017-10-27,17,433584.439180,426847.912528,0.000000,414219.370511,CPTY_A,1.723550
45,2017-11-13,11,416193.053591,414968.655641,0.000000,301258.178119,CPTY_A,1.770125
46,2017-11-24,14,443657.006696,443679.380939,0.000000,404406.254402,CPTY_A,1.800262
47,2017-12-08,14,403566.531267,401096.343755,0.000000,469610.505391,CPTY_A,1.838618
48,2017-12-22,14,412317.147406,410724.748783,0.000000,374918.462773,CPTY_A,1.876974
49,2018-01-05,14,402734.772868,400908.090404,0.000000,332008.278108,CPTY_A,1.915330
50,2018-01-19,14,441259.311860,440916.682620,0.000000,465777.413869,CPTY_A,1.953687
51,2018-02-02,14,302244.585140,299145.742905,0.000000,262573.184190,CPTY_A,1.992043
52,2018-02-16,14,486164.175579,482114.895751,0.000000,446207.078594,CPTY_A,2.030399
53,2018-03-02,14,425492.879491,402564.848844,-282177.788359,302904.236980,CPTY_A,2.068755
54,2018-03-16,18,351703.722647,350546.930894,0.000000,256974.911504,CPTY_A,2.107111
