#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CPTY_A,2016-02-05,0.000000,29884515.35,0.00,29884515.35,-29884515.35,29884515.35,29884515.35
CPTY_A,2016-05-06,0.248634,25314097.75,0.00,28678566.10,0.00,25299570.06,29884515.35
CPTY_A,2016-08-05,0.497268,24353869.68,0.00,29472676.65,0.00,24322329.23,29884515.35
CPTY_A,2016-11-07,0.754098,23220122.92,0.00,28790015.33,0.00,23166390.60,29884515.35
CPTY_A,2017-02-06,1.003002,22870333.92,0.00,32966349.44,0.00,22797754.88,29884515.35
CPTY_A,2017-05-05,1.244098,22431582.06,0.00,32281572.54,0.00,22338395.06,29884515.35
CPTY_A,2017-08-07,1.501632,21249189.75,71723.71,30745608.70,0.00,21142035.86,29884515.35
CPTY_A,2017-11-06,1.750947,20524272.46,397874.41,33710370.81,0.00,20402546.01,29884515.35
CPTY_A,2018-02-05,2.000262,20020896.89,423278.86,31792643.00,0.00,19880990.13,29884515.35
CPTY_A,2018-05-08,2.252317,19218086.53,565055.98,31825982.00,0.00,19071637.75,29884515.35
CPTY_A,2018-08-06,2.498892,17955460.48,307777.52,28775515.00,0.00,17808174.30,29884515.35
CPTY_A,2018-11-05,2.748207,17414941.57,326457.26,26543297.00,0.00,17261838.30,29884515.35
CPTY_A,2019-02-05,3.000262,18047983.38,375826.10,26558066.00,0.00,17878580.89,29884515.35
CPTY_A,2019-05-07,3.249577,17286551.81,130169.45,29024669.00,0.00,17120977.79,29884515.35
CPTY_A,2019-08-05,3.496152,16717361.98,307138.66,26878234.00,0.00,16554611.98,29884515.35
CPTY_A,2019-11-05,3.748207,15603590.51,290947.49,27419848.00,0.00,15449176.69,29884515.35
CPTY_A,2020-02-05,4.000000,15529004.28,466792.59,26774046.00,0.00,15372834.13,29884515.35
CPTY_A,2020-05-05,4.245902,14746253.79,704518.53,25317529.00,0.00,14601913.44,29884515.35
CPTY_A,2020-08-05,4.497268,13992516.21,569914.69,28490372.00,0.00,13859828.73,29884515.35
CPTY_A,2020-11-05,4.748634,13279086.53,685245.09,30016168.00,0.00,13157222.70,29884515.35
CPTY_A,2021-02-05,5.000262,13508306.38,250774.66,27460512.00,0.00,13388468.66,29884515.35
CPTY_A,2021-05-05,5.244098,12603172.12,205173.56,23299319.50,0.00,12505488.25,29884515.35
CPTY_A,2021-08-05,5.496152,11878595.64,647544.69,22811476.25,0.00,11800908.16,29884515.35
CPTY_A,2021-11-05,5.748207,10620896.19,588228.57,20585376.00,0.00,10564307.71,29884515.35
CPTY_A,2022-02-07,6.005741,10135158.94,817384.58,20592234.00,0.00,10093725.75,29884515.35
CPTY_A,2022-05-05,6.244098,9594156.84,988709.91,19082054.50,0.00,9572232.59,29884515.35
CPTY_A,2022-08-05,6.496152,8945076.21,876630.91,19278743.00,0.00,8941942.27,29884515.35
CPTY_A,2022-11-07,6.753687,8222621.86,607395.50,16967334.50,0.00,8236027.99,29884515.35
CPTY_A,2023-02-06,7.003002,7594857.38,680948.67,16186854.50,0.00,7621831.80,29884515.35
CPTY_A,2023-05-05,7.244098,7133070.54,563195.51,15139619.00,0.00,7175604.27,29884515.35
CPTY_A,2023-08-07,7.501632,6581906.08,633525.54,15774464.50,0.00,6638332.51,29884515.35
CPTY_A,2023-11-06,7.750947,6081425.35,418609.08,13807799.50,0.00,6148966.78,29884515.35
CPTY_A,2024-02-05,8.000000,5419897.11,421128.35,11900664.00,0.00,5493855.77,29884515.35
CPTY_A,2024-05-07,8.251366,4762940.59,547260.95,9240788.00,0.00,4842508.97,29884515.35
CPTY_A,2024-08-05,8.497268,4054814.27,525634.01,8062312.00,0.00,4134886.23,29884515.35
CPTY_A,2024-11-05,8.748634,3319776.42,422664.99,7223022.25,0.00,3395686.53,29884515.35
CPTY_A,2025-02-05,9.000262,2533902.18,378413.69,5759192.75,0.00,2599769.00,29884515.35
CPTY_A,2025-05-06,9.246837,1776856.25,293844.47,3819744.88,0.00,1829403.62,29884515.35
CPTY_A,2025-08-05,9.496152,1167692.78,236395.88,2918152.25,0.00,1206508.79,29884515.35
CPTY_A,2025-11-05,9.748207,580893.30,127464.14,1562904.63,0.00,602365.23,29884515.35
CPTY_A,2026-02-05,10.000262,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2026-05-05,10.244098,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2026-08-05,10.496152,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2026-11-05,10.748207,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2027-02-05,11.000262,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2027-05-05,11.244098,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2027-08-05,11.496152,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2027-11-05,11.748207,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2028-02-07,12.005464,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2028-05-05,12.245902,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2028-08-07,12.502732,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2028-11-06,12.751366,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2029-02-05,13.000262,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2029-05-08,13.252317,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2029-08-06,13.498892,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2029-11-05,13.748207,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2030-02-05,14.000262,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2030-05-07,14.249577,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2030-08-05,14.496152,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2030-11-05,14.748207,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2031-02-05,15.000262,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2031-05-06,15.246837,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2031-08-05,15.496152,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2031-11-05,15.748207,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2032-02-05,16.000000,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2032-05-05,16.245902,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2032-08-05,16.497268,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2032-11-05,16.748634,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2033-02-07,17.005741,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2033-05-05,17.244098,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2033-08-05,17.496152,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2033-11-07,17.753687,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2034-02-06,18.003002,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2034-05-05,18.244098,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2034-08-07,18.501632,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2034-11-06,18.750947,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2035-02-05,19.000262,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2035-05-08,19.252317,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2035-08-06,19.498892,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2035-11-05,19.748207,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2036-02-05,20.000000,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2036-05-06,20.248634,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,29884515.35
CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,29884515.35
