#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FloorStrike,CapStrike,FloorVolatility,CapVolatility
EquitySwap_1,EquitySwap,11,0,2018-11-05,Interest,0.0000,USD,0.0000000000,0.2527777778,2018-08-06,2018-11-05,0.0000,2018-11-05,2100.1157471301,95611916.5550,0.9610970884,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,12,0,2019-02-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2018-11-05,2019-02-05,0.0000,2019-02-05,2100.1157471301,95611916.5550,0.9568256468,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,13,0,2019-05-06,Interest,0.0000,USD,0.0000000000,0.2500000000,2019-02-05,2019-05-06,0.0000,2019-05-06,2100.1157471301,95611916.5550,0.9520780003,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,14,0,2019-08-05,Interest,0.0000,USD,0.0000000000,0.2527777778,2019-05-06,2019-08-05,0.0000,2019-08-05,2100.1157471301,95611916.5550,0.9472593542,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,15,0,2019-11-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2019-08-05,2019-11-05,0.0000,2019-11-05,2100.1157471301,95611916.5550,0.9424125470,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,16,0,2020-02-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2019-11-05,2020-02-05,0.0000,2020-02-05,2100.1157471301,95611916.5550,0.9375905393,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,17,0,2020-05-05,Interest,0.0000,USD,0.0000000000,0.2500000000,2020-02-05,2020-05-05,0.0000,2020-05-05,2100.1157471301,95611916.5550,0.9327073368,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,18,0,2020-08-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2020-05-05,2020-08-05,0.0000,2020-08-05,2100.1157471301,95611916.5550,0.9277305480,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,19,0,2020-11-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2020-08-05,2020-11-05,0.0000,2020-11-05,2100.1157471301,95611916.5550,0.9227803146,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,20,0,2021-02-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2020-11-05,2021-02-05,0.0000,2021-02-05,2100.1157471301,95611916.5550,0.9178564949,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,21,0,2021-05-05,Interest,0.0000,USD,0.0000000000,0.2472222222,2021-02-05,2021-05-05,0.0000,2021-05-05,2100.1157471301,95611916.5550,0.9122410311,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,22,0,2021-08-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2021-05-05,2021-08-05,0.0000,2021-08-05,2100.1157471301,95611916.5550,0.9064300111,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,23,0,2021-11-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2021-08-05,2021-11-05,0.0000,2021-11-05,2100.1157471301,95611916.5550,0.9006560075,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,24,0,2022-02-07,Interest,0.0000,USD,0.0000000000,0.2611111111,2021-11-05,2022-02-07,0.0000,2022-02-07,2100.1157471301,95611916.5550,0.8947944691,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,25,0,2022-05-05,Interest,0.0000,USD,0.0000000000,0.2416666667,2022-02-07,2022-05-05,0.0000,2022-05-05,2100.1157471301,95611916.5550,0.8894034257,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,26,0,2022-08-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2022-05-05,2022-08-05,0.0000,2022-08-05,2100.1157471301,95611916.5550,0.8837378823,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,27,0,2022-11-07,Interest,0.0000,USD,0.0000000000,0.2611111111,2022-08-05,2022-11-07,0.0000,2022-11-07,2100.1157471301,95611916.5550,0.8779864483,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,28,0,2023-02-06,Interest,0.0000,USD,0.0000000000,0.2527777778,2022-11-07,2023-02-06,0.0000,2023-02-06,2100.1157471301,95611916.5550,0.8724542312,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,29,0,2023-05-05,Interest,0.0000,USD,0.0000000000,0.2444444444,2023-02-06,2023-05-05,0.0000,2023-05-05,2100.1157471301,95611916.5550,0.8668410225,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,30,0,2023-08-07,Interest,0.0000,USD,0.0000000000,0.2611111111,2023-05-05,2023-08-07,0.0000,2023-08-07,2100.1157471301,95611916.5550,0.8608738805,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,31,0,2023-11-06,Interest,0.0000,USD,0.0000000000,0.2527777778,2023-08-07,2023-11-06,0.0000,2023-11-06,2100.1157471301,95611916.5550,0.8551363130,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,32,0,2024-02-05,Interest,0.0000,USD,0.0000000000,0.2527777778,2023-11-06,2024-02-05,0.0000,2024-02-05,2100.1157471301,95611916.5550,0.8494369854,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,33,0,2024-05-06,Interest,0.0000,USD,0.0000000000,0.2527777778,2024-02-05,2024-05-06,0.0000,2024-05-06,2100.1157471301,95611916.5550,0.8437756428,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,34,0,2024-08-05,Interest,0.0000,USD,0.0000000000,0.2527777778,2024-05-06,2024-08-05,0.0000,2024-08-05,2100.1157471301,95611916.5550,0.8381520320,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,35,0,2024-11-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2024-08-05,2024-11-05,0.0000,2024-11-05,2100.1157471301,95611916.5550,0.8325047227,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,36,0,2025-02-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2024-11-05,2025-02-05,0.0000,2025-02-05,2100.1157471301,95611916.5550,0.8268954639,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,37,0,2025-05-05,Interest,0.0000,USD,0.0000000000,0.2472222222,2025-02-05,2025-05-05,0.0000,2025-05-05,2100.1157471301,95611916.5550,0.8215050840,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,38,0,2025-08-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2025-05-05,2025-08-05,0.0000,2025-08-05,2100.1157471301,95611916.5550,0.8159699387,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,39,0,2025-11-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2025-08-05,2025-11-05,0.0000,2025-11-05,2100.1157471301,95611916.5550,0.8104720882,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,40,0,2026-02-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2025-11-05,2026-02-05,0.0000,2026-02-05,2100.1157471301,95611916.5550,0.8050112812,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,1,1,2016-05-05,Interest,155150.0000,USD,0.0062060000,0.2500000000,2016-02-05,2016-05-05,0.0000,2016-02-03,0.0062060000,100000000.0000,0.9979318366,154829.1244491587,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,2,1,2016-08-05,InterestProjected,204025.3677,USD,0.0079836013,0.2555555556,2016-05-05,2016-08-05,0.0000,2016-05-03,0.0079836013,100000000.0000,0.9954641984,203099.9491606838,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,3,1,2016-11-07,InterestProjected,223540.8403,USD,0.0085611386,0.2611111111,2016-08-05,2016-11-07,0.0000,2016-08-03,0.0085611386,100000000.0000,0.9929260580,221959.5253549825,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,4,1,2017-02-06,InterestProjected,230749.5548,USD,0.0091285538,0.2527777778,2016-11-07,2017-02-06,0.0000,2016-11-03,0.0091288035,100000000.0000,0.9901032900,228465.8934017275,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,5,1,2017-05-05,InterestProjected,234139.0772,USD,0.0095784168,0.2444444444,2017-02-06,2017-05-05,0.0000,2017-02-02,0.0095793083,100000000.0000,0.9861866989,230904.8436574719,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,6,1,2017-08-07,InterestProjected,257076.2088,USD,0.0098454718,0.2611111111,2017-05-05,2017-08-07,0.0000,2017-05-03,0.0098454718,100000000.0000,0.9819756659,252442.5813629926,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,7,1,2017-11-06,InterestProjected,249143.2353,USD,0.0098562159,0.2527777778,2017-08-07,2017-11-06,0.0000,2017-08-03,0.0098563507,100000000.0000,0.9779161579,243641.1953861848,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,8,1,2018-02-05,InterestProjected,249143.2353,USD,0.0098562159,0.2527777778,2017-11-06,2018-02-05,0.0000,2017-11-02,0.0098563507,100000000.0000,0.9738734320,242633.9775739356,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,9,1,2018-05-07,InterestProjected,301685.4494,USD,0.0119348090,0.2527777778,2018-02-05,2018-05-07,0.0000,2018-02-01,0.0119348090,100000000.0000,0.9696033695,292515.2282806989,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,10,1,2018-08-06,InterestProjected,304064.0883,USD,0.0120289090,0.2527777778,2018-05-07,2018-08-06,0.0000,2018-05-03,0.0120293105,100000000.0000,0.9653408597,293525.4884141386,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,11,1,2018-11-05,InterestProjected,304069.1632,USD,0.0120291098,0.2527777778,2018-08-06,2018-11-05,0.0000,2018-08-02,0.0120293105,100000000.0000,0.9610970884,292239.9874596444,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,12,1,2019-02-05,InterestProjected,307415.7134,USD,0.0120293105,0.2555555556,2018-11-05,2019-02-05,0.0000,2018-11-01,0.0120293105,100000000.0000,0.9568256468,294143.2388301216,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,13,1,2019-05-06,InterestProjected,354941.8464,USD,0.0141976739,0.2500000000,2019-02-05,2019-05-06,0.0000,2019-02-01,0.0141976739,100000000.0000,0.9520780003,337932.3233510169,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,14,1,2019-08-05,InterestProjected,362748.9536,USD,0.0143505081,0.2527777778,2019-05-06,2019-08-05,0.0000,2019-05-02,0.0143510794,100000000.0000,0.9472593542,343617.3395581831,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,15,1,2019-11-05,InterestProjected,366749.8078,USD,0.0143510794,0.2555555556,2019-08-05,2019-11-05,0.0000,2019-08-01,0.0143510794,100000000.0000,0.9424125470,345629.6204853266,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,16,1,2020-02-05,InterestProjected,366749.8078,USD,0.0143510794,0.2555555556,2019-11-05,2020-02-05,0.0000,2019-11-01,0.0143510794,100000000.0000,0.9375905393,343861.1500852076,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,17,1,2020-05-05,InterestProjected,412413.9458,USD,0.0164965578,0.2500000000,2020-02-05,2020-05-05,0.0000,2020-02-03,0.0164965578,100000000.0000,0.9327073368,384661.5130052117,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,18,1,2020-08-05,InterestProjected,424825.2896,USD,0.0166235983,0.2555555556,2020-05-05,2020-08-05,0.0000,2020-05-01,0.0166235983,100000000.0000,0.9277305480,394123.3987230772,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,19,1,2020-11-05,InterestProjected,424825.2896,USD,0.0166235983,0.2555555556,2020-08-05,2020-11-05,0.0000,2020-08-03,0.0166235983,100000000.0000,0.9227803146,392020.4143965237,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,20,1,2021-02-05,InterestProjected,424825.2896,USD,0.0166235983,0.2555555556,2020-11-05,2021-02-05,0.0000,2020-11-03,0.0166235983,100000000.0000,0.9178564949,389928.6512841688,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,21,1,2021-05-05,InterestProjected,464692.5519,USD,0.0187965527,0.2472222222,2021-02-05,2021-05-05,0.0000,2021-02-03,0.0187965527,100000000.0000,0.9122410311,423911.6127316530,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,22,1,2021-08-05,InterestProjected,483009.6620,USD,0.0189003781,0.2555555556,2021-05-05,2021-08-05,0.0000,2021-04-30,0.0189003781,100000000.0000,0.9064300111,437814.4532491970,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,23,1,2021-11-05,InterestProjected,483009.6620,USD,0.0189003781,0.2555555556,2021-08-05,2021-11-05,0.0000,2021-08-03,0.0189003781,100000000.0000,0.9006560075,435025.5537290611,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,24,1,2022-02-07,InterestProjected,493535.7411,USD,0.0189013688,0.2611111111,2021-11-05,2022-02-07,0.0000,2021-11-03,0.0189013688,100000000.0000,0.8947944691,441613.0514177720,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,25,1,2022-05-05,InterestProjected,469087.3659,USD,0.0194105117,0.2416666667,2022-02-07,2022-05-05,0.0000,2022-02-03,0.0194131321,100000000.0000,0.8894034257,417207.9101650679,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,26,1,2022-08-05,InterestProjected,496421.5148,USD,0.0194251897,0.2555555556,2022-05-05,2022-08-05,0.0000,2022-05-03,0.0194251897,100000000.0000,0.8837378823,438706.4982337188,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,27,1,2022-11-07,InterestProjected,507240.6114,USD,0.0194262362,0.2611111111,2022-08-05,2022-11-07,0.0000,2022-08-03,0.0194262362,100000000.0000,0.8779864483,445350.3828027939,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,28,1,2023-02-06,InterestProjected,491012.4033,USD,0.0194246665,0.2527777778,2022-11-07,2023-02-06,0.0000,2022-11-03,0.0194251897,100000000.0000,0.8724542312,428385.8488327550,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,29,1,2023-05-05,InterestProjected,510919.6886,USD,0.0209012600,0.2444444444,2023-02-06,2023-05-05,0.0000,2023-02-02,0.0209047978,100000000.0000,0.8668410225,442886.1452714604,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,30,1,2023-08-07,InterestProjected,547212.9858,USD,0.0209570931,0.2611111111,2023-05-05,2023-08-07,0.0000,2023-05-03,0.0209570931,100000000.0000,0.8608738805,471081.3665316584,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,31,1,2023-11-06,InterestProjected,529702.5701,USD,0.0209552665,0.2527777778,2023-08-07,2023-11-06,0.0000,2023-08-03,0.0209558753,100000000.0000,0.8551363130,452967.9027881912,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,32,1,2024-02-05,InterestProjected,529702.5701,USD,0.0209552665,0.2527777778,2023-11-06,2024-02-05,0.0000,2023-11-02,0.0209558753,100000000.0000,0.8494369854,449948.9543041896,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,33,1,2024-05-06,InterestProjected,583335.1268,USD,0.0230769940,0.2527777778,2024-02-05,2024-05-06,0.0000,2024-02-01,0.0230769940,100000000.0000,0.8437756428,492203.9715805659,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,34,1,2024-08-05,InterestProjected,585735.3268,USD,0.0231719470,0.2527777778,2024-05-06,2024-08-05,0.0000,2024-05-02,0.0231734357,100000000.0000,0.8381520320,490935.2543212054,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,35,1,2024-11-05,InterestProjected,592210.0230,USD,0.0231734357,0.2555555556,2024-08-05,2024-11-05,0.0000,2024-08-01,0.0231734357,100000000.0000,0.8325047227,493017.6409780683,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,36,1,2025-02-05,InterestProjected,592210.0230,USD,0.0231734357,0.2555555556,2024-11-05,2025-02-05,0.0000,2024-11-01,0.0231734357,100000000.0000,0.8268954639,489695.7817188198,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,37,1,2025-05-05,InterestProjected,584961.7942,USD,0.0236613759,0.2472222222,2025-02-05,2025-05-05,0.0000,2025-02-03,0.0236613759,100000000.0000,0.8215050840,480549.0878532939,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,38,1,2025-08-05,InterestProjected,605435.2789,USD,0.0236909457,0.2555555556,2025-05-05,2025-08-05,0.0000,2025-05-01,0.0236917237,100000000.0000,0.8159699387,494016.9874350388,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,39,1,2025-11-05,InterestProjected,605455.1610,USD,0.0236917237,0.2555555556,2025-08-05,2025-11-05,0.0000,2025-08-01,0.0236917237,100000000.0000,0.8104720882,490704.5086439108,#N/A,#N/A,#N/A,#N/A
EquitySwap_1,EquitySwap,40,1,2026-02-05,InterestProjected,605455.1610,USD,0.0236917237,0.2555555556,2025-11-05,2026-02-05,0.0000,2025-11-03,0.0236917237,100000000.0000,0.8050112812,487398.2348311701,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,1,0,2016-05-05,Interest,2160038.9120,USD,-0.0216003891,0.2500000000,2016-02-05,2016-05-05,0.0000,2016-05-03,2144.9127170423,100000000.0000,0.9979318366,2155571.5986363133,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,2,0,2016-08-05,Interest,-57536.9104,USD,0.0005892073,0.2555555556,2016-05-05,2016-08-05,0.0000,2016-08-03,2138.9872326551,97651387.0723,0.9954641984,-57275.9344343075,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,3,0,2016-11-07,Interest,-48628.7280,USD,0.0004993625,0.2611111111,2016-08-05,2016-11-07,0.0000,2016-11-03,2131.3455883604,97381617.6943,0.9929260580,-48284.7312385665,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,4,0,2017-02-06,Interest,-48605.6025,USD,0.0005009146,0.2527777778,2016-11-07,2017-02-06,0.0000,2017-02-02,2123.5831006611,97033716.7476,0.9901032900,-48124.5669198493,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,5,0,2017-05-05,Interest,-56249.0461,USD,0.0005818045,0.2444444444,2017-02-06,2017-05-05,0.0000,2017-05-03,2115.1041674278,96680314.1662,0.9861866989,-55472.0610508538,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,6,0,2017-08-07,Interest,-51749.7077,USD,0.0005374120,0.2611111111,2017-05-05,2017-08-07,0.0000,2017-08-03,2105.2836252385,96294293.9872,0.9819756659,-50816.9537036440,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,7,0,2017-11-06,Interest,-13746.1521,USD,0.0001434174,0.2527777778,2017-08-07,2017-11-06,0.0000,2017-11-02,2100.1157471301,95847194.4110,0.9779161579,-13442.5842220951,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,8,0,2018-02-05,Interest,0.0000,USD,0.0000000000,0.2527777778,2017-11-06,2018-02-05,0.0000,2018-02-01,2100.1157471301,95611916.5550,0.9738734320,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,9,0,2018-05-07,Interest,0.0000,USD,0.0000000000,0.2527777778,2018-02-05,2018-05-07,0.0000,2018-05-03,2100.1157471301,95611916.5550,0.9696033695,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,10,0,2018-08-06,Interest,0.0000,USD,0.0000000000,0.2527777778,2018-05-07,2018-08-06,0.0000,2018-08-02,2100.1157471301,95611916.5550,0.9653408597,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,11,0,2018-11-05,Interest,0.0000,USD,0.0000000000,0.2527777778,2018-08-06,2018-11-05,0.0000,2018-11-01,2100.1157471301,95611916.5550,0.9610970884,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,12,0,2019-02-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2018-11-05,2019-02-05,0.0000,2019-02-01,2100.1157471301,95611916.5550,0.9568256468,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,13,0,2019-05-06,Interest,0.0000,USD,0.0000000000,0.2500000000,2019-02-05,2019-05-06,0.0000,2019-05-02,2100.1157471301,95611916.5550,0.9520780003,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,14,0,2019-08-05,Interest,0.0000,USD,0.0000000000,0.2527777778,2019-05-06,2019-08-05,0.0000,2019-08-01,2100.1157471301,95611916.5550,0.9472593542,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,15,0,2019-11-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2019-08-05,2019-11-05,0.0000,2019-11-01,2100.1157471301,95611916.5550,0.9424125470,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,16,0,2020-02-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2019-11-05,2020-02-05,0.0000,2020-02-03,2100.1157471301,95611916.5550,0.9375905393,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,17,0,2020-05-05,Interest,0.0000,USD,0.0000000000,0.2500000000,2020-02-05,2020-05-05,0.0000,2020-05-01,2100.1157471301,95611916.5550,0.9327073368,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,18,0,2020-08-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2020-05-05,2020-08-05,0.0000,2020-08-03,2100.1157471301,95611916.5550,0.9277305480,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,19,0,2020-11-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2020-08-05,2020-11-05,0.0000,2020-11-03,2100.1157471301,95611916.5550,0.9227803146,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,20,0,2021-02-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2020-11-05,2021-02-05,0.0000,2021-02-03,2100.1157471301,95611916.5550,0.9178564949,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,21,0,2021-05-05,Interest,0.0000,USD,0.0000000000,0.2472222222,2021-02-05,2021-05-05,0.0000,2021-05-03,2100.1157471301,95611916.5550,0.9122410311,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,22,0,2021-08-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2021-05-05,2021-08-05,0.0000,2021-08-03,2100.1157471301,95611916.5550,0.9064300111,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,23,0,2021-11-05,Interest,0.0000,USD,0.0000000000,0.2555555556,2021-08-05,2021-11-05,0.0000,2021-11-03,2100.1157471301,95611916.5550,0.9006560075,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,24,0,2022-02-07,Interest,0.0000,USD,0.0000000000,0.2611111111,2021-11-05,2022-02-07,0.0000,2022-02-03,2100.1157471301,95611916.5550,0.8947944691,0.0000000000,#N/A,#N/A,#N/A,#N/A
EquitySwap_2,EquitySwap,25,0,2022-05-05,Interest,0.0000,USD,0.0000000000,0.2416666667,2022-02-07,2022-05-05,0.0000,2022-05-03,2100.1157471301,95611916.5550,0.8894034257,0.0000000000,#N/A,#N/A,#N/A,#N/A
