#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
BASE,FX_CALL_OPTION,2016-02-05,0.000000,215230,0,0,0,215230,215230,215230,215230.00,215230.00
BASE,FX_CALL_OPTION,2016-05-05,0.245902,215280,0,0,0,259621,216357,216357,216356.63,216356.63
BASE,FX_CALL_OPTION,2016-08-05,0.497268,215316,0,0,0,278914,217494,217494,216931.38,216931.38
BASE,FX_CALL_OPTION,2016-11-07,0.754098,215251,0,0,0,295793,218552,218552,217483.30,217483.30
BASE,FX_CALL_OPTION,2017-02-06,1.003002,215211,0,0,0,309416,219600,219600,218008.66,218008.66
BASE,FX_CALL_OPTION,2017-05-05,1.244098,215278,0,0,0,321015,220742,220742,218538.33,218538.33
BASE,FX_CALL_OPTION,2017-08-07,1.501632,215227,0,0,0,327331,221836,221836,219103.92,219103.92
BASE,FX_CALL_OPTION,2017-11-06,1.750947,215150,0,0,0,339756,222867,222867,219639.79,219639.79
BASE,FX_CALL_OPTION,2018-02-05,2.000262,215161,0,0,0,352162,223988,223988,220181.79,220181.79
BASE,FX_CALL_OPTION,2018-05-07,2.249577,215189,0,0,0,355799,225141,225141,220731.38,220731.38
BASE,FX_CALL_OPTION,2018-08-06,2.498892,215124,0,0,0,362797,226202,226202,221277.21,221277.21
BASE,FX_CALL_OPTION,2018-11-05,2.748207,215242,0,0,0,373135,227462,227462,221838.28,221838.28
BASE,FX_CALL_OPTION,2019-02-05,3.000262,215410,0,0,0,383138,228794,228794,222422.67,222422.67
BASE,FX_CALL_OPTION,2019-05-06,3.246837,215661,0,0,0,388022,230198,230198,223013.14,223013.14
BASE,FX_CALL_OPTION,2019-08-05,3.496152,215670,0,0,0,399738,231362,231362,223608.49,223608.49
BASE,FX_CALL_OPTION,2019-11-05,3.748207,215746,0,0,0,408685,232618,232618,224214.36,224214.36
