#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
BASE,CC_SWAP_EUR_USD,2026-11-05,10.748207,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2027-02-05,11.000262,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2027-05-05,11.244098,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2027-08-05,11.496152,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2027-11-05,11.748207,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2028-02-07,12.005464,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2028-05-05,12.245902,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2028-08-07,12.502732,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2028-11-06,12.751366,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2029-02-05,13.000262,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2029-05-07,13.249577,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2029-08-06,13.498892,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2029-11-05,13.748207,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2030-02-05,14.000262,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2030-05-06,14.246837,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2030-08-05,14.496152,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2030-11-05,14.748207,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2031-02-05,15.000262,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2031-05-05,15.244098,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2031-08-05,15.496152,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2031-11-05,15.748207,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2032-02-05,16.000000,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2032-05-05,16.245902,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2032-08-05,16.497268,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2032-11-05,16.748634,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2033-02-07,17.005741,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2033-05-05,17.244098,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2033-08-05,17.496152,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2033-11-07,17.753687,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2034-02-06,18.003002,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2034-05-05,18.244098,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2034-08-07,18.501632,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2034-11-06,18.750947,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2035-02-05,19.000262,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2035-05-07,19.249577,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2035-08-06,19.498892,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2035-11-05,19.748207,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2036-02-05,20.000000,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2036-05-05,20.245902,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2036-08-05,20.497268,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2036-11-05,20.748634,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2037-02-05,21.000262,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2037-05-05,21.244098,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2037-08-05,21.496152,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2037-11-05,21.748207,0,0,0,0,0,0,7741179,0.00,0.00
BASE,CC_SWAP_EUR_USD,2038-02-05,22.000262,0,0,0,0,0,0,7741179,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2016-02-05,0.000000,0,43016424,0,0,0,0,0,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2016-05-05,0.245902,0,43027000,0,0,0,0,0,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2016-08-05,0.497268,0,42737580,0,0,0,0,0,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2016-11-07,0.754098,0,42721816,0,0,0,0,0,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2017-02-06,1.003002,0,40726064,0,0,0,0,0,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2017-05-05,1.244098,0,40721280,0,0,0,0,0,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2017-08-07,1.501632,0,38751196,0,0,0,0,0,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2017-11-06,1.750947,11388,38767708,0,0,0,11796,11796,1679.66,1679.66
eur_6m_up,CC_SWAP_EUR_USD,2018-02-05,2.000262,32962,36569744,0,0,0,34314,34314,5747.29,5747.29
eur_6m_up,CC_SWAP_EUR_USD,2018-05-07,2.249577,62651,36576344,0,0,0,65548,65548,12374.86,12374.86
eur_6m_up,CC_SWAP_EUR_USD,2018-08-06,2.498892,107320,34778680,0,0,0,112847,112847,22398.97,22398.97
eur_6m_up,CC_SWAP_EUR_USD,2018-11-05,2.748207,154900,34795340,0,0,0,163694,163694,35217.18,35217.18
eur_6m_up,CC_SWAP_EUR_USD,2019-02-05,3.000262,217402,33036946,0,0,0,230910,230910,51657.51,51657.51
eur_6m_up,CC_SWAP_EUR_USD,2019-05-06,3.246837,322791,33098332,0,0,0,344549,344549,73900.63,73900.63
eur_6m_up,CC_SWAP_EUR_USD,2019-08-05,3.496152,450691,31462248,0,0,0,483484,483484,103108.53,103108.53
eur_6m_up,CC_SWAP_EUR_USD,2019-11-05,3.748207,553791,31553228,0,0,491695,597099,597099,136327.81,136327.81
eur_6m_up,CC_SWAP_EUR_USD,2020-02-05,4.000000,822193,29982142,0,0,3609989,890988,890988,183832.30,183832.30
eur_6m_up,CC_SWAP_EUR_USD,2020-05-05,4.245902,898941,30057352,0,0,5152678,978992,978992,229884.01,229884.01
eur_6m_up,CC_SWAP_EUR_USD,2020-08-05,4.497268,1075968,28625144,0,0,6419349,1177727,1177727,282861.89,282861.89
eur_6m_up,CC_SWAP_EUR_USD,2020-11-05,4.748634,1132312,28711382,0,0,8369523,1245687,1245687,333828.44,333828.44
eur_6m_up,CC_SWAP_EUR_USD,2021-02-05,5.000262,1414157,27253568,0,0,10785267,1563644,1563644,395716.44,395716.44
eur_6m_up,CC_SWAP_EUR_USD,2021-05-05,5.244098,1608298,27473886,0,0,11952095,1787033,1787033,460408.71,460408.71
eur_6m_up,CC_SWAP_EUR_USD,2021-08-05,5.496152,1960508,26287776,0,0,14385580,2189437,2189437,539702.34,539702.34
eur_6m_up,CC_SWAP_EUR_USD,2021-11-05,5.748207,2024660,26411730,0,0,15920960,2272550,2272550,615686.46,615686.46
eur_6m_up,CC_SWAP_EUR_USD,2022-02-07,6.005741,2401296,25083058,0,0,18201862,2709269,2709269,705462.10,705462.10
eur_6m_up,CC_SWAP_EUR_USD,2022-05-05,6.244098,2393465,25160860,0,0,20231778,2713386,2713386,782110.67,782110.67
eur_6m_up,CC_SWAP_EUR_USD,2022-08-05,6.496152,2748752,24071642,0,0,21337796,3131971,3131971,873286.73,873286.73
eur_6m_up,CC_SWAP_EUR_USD,2022-11-07,6.753687,2855065,24230304,0,0,21762676,3269968,3269968,964677.94,964677.94
eur_6m_up,CC_SWAP_EUR_USD,2023-02-06,7.003002,3229084,23107036,0,0,25480578,3716896,3716896,1062660.12,1062660.12
eur_6m_up,CC_SWAP_EUR_USD,2023-05-05,7.244098,3292108,23174698,0,0,23542604,3807827,3807827,1154023.93,1154023.93
eur_6m_up,CC_SWAP_EUR_USD,2023-08-07,7.501632,3646505,22037928,0,0,25580436,4239603,4239603,1259953.17,1259953.17
eur_6m_up,CC_SWAP_EUR_USD,2023-11-06,7.750947,3835134,22189402,0,0,28262346,4481285,4481285,1363569.74,1363569.74
eur_6m_up,CC_SWAP_EUR_USD,2024-02-05,8.000000,4209737,21163698,0,0,30549754,4943683,4943683,1475024.53,1475024.53
eur_6m_up,CC_SWAP_EUR_USD,2024-05-06,8.248634,4336888,21276874,0,0,30974694,5118555,5118555,1584849.40,1584849.40
eur_6m_up,CC_SWAP_EUR_USD,2024-08-05,8.497268,4705755,20316318,0,0,30759968,5581770,5581770,1701801.10,1701801.10
eur_6m_up,CC_SWAP_EUR_USD,2024-11-05,8.748634,4854497,20507972,0,0,32691624,5787411,5787411,1819189.03,1819189.03
eur_6m_up,CC_SWAP_EUR_USD,2025-02-05,9.000262,5428881,19627166,0,0,35394564,6505008,6505008,1950194.53,1950194.53
eur_6m_up,CC_SWAP_EUR_USD,2025-05-05,9.244098,5483558,19726754,0,0,35941820,6602764,6602764,2072917.41,2072917.41
eur_6m_up,CC_SWAP_EUR_USD,2025-08-05,9.496152,5987745,18961764,0,0,35177452,7246432,7246432,2210237.16,2210237.16
eur_6m_up,CC_SWAP_EUR_USD,2025-11-05,9.748207,6156376,19058544,0,0,35729144,7488308,7488308,2346709.75,2346709.75
eur_6m_up,CC_SWAP_EUR_USD,2026-02-05,10.000262,0,0,0,0,0,0,7488308,2287561.35,2476302.81
eur_6m_up,CC_SWAP_EUR_USD,2026-05-05,10.244098,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2026-08-05,10.496152,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2026-11-05,10.748207,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2027-02-05,11.000262,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2027-05-05,11.244098,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2027-08-05,11.496152,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2027-11-05,11.748207,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2028-02-07,12.005464,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2028-05-05,12.245902,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2028-08-07,12.502732,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2028-11-06,12.751366,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2029-02-05,13.000262,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2029-05-07,13.249577,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2029-08-06,13.498892,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2029-11-05,13.748207,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2030-02-05,14.000262,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2030-05-06,14.246837,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2030-08-05,14.496152,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2030-11-05,14.748207,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2031-02-05,15.000262,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2031-05-05,15.244098,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2031-08-05,15.496152,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2031-11-05,15.748207,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2032-02-05,16.000000,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2032-05-05,16.245902,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2032-08-05,16.497268,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2032-11-05,16.748634,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2033-02-07,17.005741,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2033-05-05,17.244098,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2033-08-05,17.496152,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2033-11-07,17.753687,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2034-02-06,18.003002,0,0,0,0,0,0,7488308,0.00,0.00
