#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
eur_6m_up,Swap_EUR,2023-02-06,7.003002,2039819,33825,0,0,4637839,2347971,3356587,2847285.41,3356043.52
eur_6m_up,Swap_EUR,2023-05-05,7.244098,2035833,29770,0,0,4598548,2354753,3356587,2830893.09,3356061.62
eur_6m_up,Swap_EUR,2023-08-07,7.501632,2036644,31586,0,0,4689368,2367901,3356587,2814998.37,3356079.67
eur_6m_up,Swap_EUR,2023-11-06,7.750947,1872929,40690,0,0,4352273,2188484,3356587,2794846.05,3356096.00
eur_6m_up,Swap_EUR,2024-02-05,8.000000,1875141,43030,0,0,4444026,2202062,3356587,2776391.72,3356111.30
eur_6m_up,Swap_EUR,2024-05-06,8.248634,1871771,39512,0,0,4335871,2209133,3356587,2759293.16,3356125.65
eur_6m_up,Swap_EUR,2024-08-05,8.497268,1876094,43201,0,0,4394801,2225345,3356587,2743669.59,3356139.16
eur_6m_up,Swap_EUR,2024-11-05,8.748634,1714152,51831,0,0,4073375,2043570,3356587,2723554.29,3356152.03
eur_6m_up,Swap_EUR,2025-02-05,9.000262,1716424,53962,0,0,4057430,2056658,3356587,2704909.30,3356164.20
eur_6m_up,Swap_EUR,2025-05-05,9.244098,1707775,46076,0,0,3946607,2056336,3356587,2687801.60,3356175.37
eur_6m_up,Swap_EUR,2025-08-05,9.496152,1711102,49104,0,0,4042198,2070794,3356587,2671424.48,3356186.30
eur_6m_up,Swap_EUR,2025-11-05,9.748207,1553661,56021,0,0,3788975,1889795,3356587,2651214.26,3356196.67
eur_6m_up,Swap_EUR,2026-02-05,10.000262,1557130,59322,0,0,3847518,1903623,3356587,2632371.36,3356206.52
eur_6m_up,Swap_EUR,2026-05-05,10.244098,1553236,55509,0,0,3698327,1908181,3356587,2615133.77,3356215.58
eur_6m_up,Swap_EUR,2026-08-05,10.496152,1557817,58785,0,0,3737657,1923517,3356587,2598525.28,3356224.51
eur_6m_up,Swap_EUR,2026-11-05,10.748207,1400241,65109,0,0,3382907,1737720,3356587,2578338.65,3356233.02
eur_6m_up,Swap_EUR,2027-02-05,11.000262,1402190,67206,0,0,3476023,1748966,3356587,2559334.79,3356241.14
eur_6m_up,Swap_EUR,2027-05-05,11.244098,1390616,55892,0,0,3403083,1743041,3356587,2541632.92,3356248.64
eur_6m_up,Swap_EUR,2027-08-05,11.496152,1392513,58197,0,0,3455646,1754273,3356587,2524369.95,3356256.07
eur_6m_up,Swap_EUR,2027-11-05,11.748207,1240690,66095,0,0,3166004,1570937,3356587,2503914.28,3356263.18
eur_6m_up,Swap_EUR,2028-02-07,12.005464,1244428,69415,0,0,3179142,1583837,3356587,2484198.54,3356270.12
eur_6m_up,Swap_EUR,2028-05-05,12.245902,1233982,59854,0,0,3083699,1578162,3356587,2466409.34,3356276.35
eur_6m_up,Swap_EUR,2028-08-07,12.502732,1232370,59775,0,0,3107928,1584269,3356587,2448288.46,3356282.74
eur_6m_up,Swap_EUR,2028-11-06,12.751366,1082199,67017,0,0,2809555,1398198,3356587,2427813.15,3356288.68
eur_6m_up,Swap_EUR,2029-02-05,13.000262,1082717,68430,0,0,2838177,1405886,3356587,2408247.90,3356294.40
eur_6m_up,Swap_EUR,2029-05-07,13.249577,1072939,58029,0,0,2709928,1400179,3356587,2389279.25,3356299.91
eur_6m_up,Swap_EUR,2029-08-06,13.498892,1073865,58812,0,0,2708435,1408419,3356587,2371163.44,3356305.22
eur_6m_up,Swap_EUR,2029-11-05,13.748207,926078,66233,0,0,2403215,1220684,3356587,2350300.23,3356310.33
eur_6m_up,Swap_EUR,2030-02-05,14.000262,927985,68272,0,0,2405463,1229403,3356587,2330120.08,3356315.32
eur_6m_up,Swap_EUR,2030-05-06,14.246837,916182,54509,0,0,2323776,1219790,3356587,2310903.17,3356320.03
eur_6m_up,Swap_EUR,2030-08-05,14.496152,917409,56202,0,0,2284051,1227552,3356587,2292270.92,3356324.63
eur_6m_up,Swap_EUR,2030-11-05,14.748207,774040,64573,0,0,2036880,1040968,3356587,2270885.49,3356329.12
eur_6m_up,Swap_EUR,2031-02-05,15.000262,776460,66637,0,0,2045469,1049520,3356587,2250362.45,3356333.46
eur_6m_up,Swap_EUR,2031-05-05,15.244098,762871,52082,0,0,1922418,1036212,3356587,2230941.61,3356337.52
eur_6m_up,Swap_EUR,2031-08-05,15.496152,762886,52377,0,0,1910484,1041489,3356587,2211594.40,3356341.58
eur_6m_up,Swap_EUR,2031-11-05,15.748207,624674,60392,0,0,1662938,857129,3356587,2189915.78,3356345.51
eur_6m_up,Swap_EUR,2032-02-05,16.000000,624681,60322,0,0,1648341,861486,3356587,2169010.21,3356349.32
eur_6m_up,Swap_EUR,2032-05-05,16.245902,608050,44582,0,0,1514140,842712,3356587,2148935.06,3356352.92
eur_6m_up,Swap_EUR,2032-08-05,16.497268,608745,45571,0,0,1542254,847955,3356587,2129112.24,3356356.49
eur_6m_up,Swap_EUR,2032-11-05,16.748634,471142,53229,0,0,1250250,659609,3356587,2107057.70,3356359.96
eur_6m_up,Swap_EUR,2033-02-07,17.005741,471741,53866,0,0,1292389,663871,3356587,2085238.36,3356363.40
eur_6m_up,Swap_EUR,2033-05-05,17.244098,454900,36403,0,0,1137433,643241,3356587,2065306.38,3356366.49
eur_6m_up,Swap_EUR,2033-08-05,17.496152,454880,36442,0,0,1160205,646476,3356587,2044866.28,3356369.67
eur_6m_up,Swap_EUR,2033-11-07,17.753687,320793,44709,0,0,866242,458275,3356587,2021851.25,3356372.83
eur_6m_up,Swap_EUR,2034-02-06,18.003002,321383,45435,0,0,856806,461422,3356587,2000241.60,3356375.80
eur_6m_up,Swap_EUR,2034-05-05,18.244098,303162,26602,0,0,762011,437372,3356587,1979588.26,3356378.60
eur_6m_up,Swap_EUR,2034-08-07,18.501632,303672,27155,0,0,747994,440379,3356587,1958163.17,3356381.50
eur_6m_up,Swap_EUR,2034-11-06,18.750947,173636,36458,0,0,505228,253066,3356587,1935491.98,3356384.24
eur_6m_up,Swap_EUR,2035-02-05,19.000262,173406,36264,0,0,502454,253999,3356587,1913427.99,3356386.90
eur_6m_up,Swap_EUR,2035-05-07,19.249577,152081,14381,0,0,378190,223881,3356587,1891545.46,3356389.50
eur_6m_up,Swap_EUR,2035-08-06,19.498892,151860,14147,0,0,375606,224677,3356587,1870232.69,3356392.03
eur_6m_up,Swap_EUR,2035-11-05,19.748207,29083,29545,0,0,117329,43245,3356587,1847167.52,3356394.50
eur_6m_up,Swap_EUR,2036-02-05,20.000000,28715,29146,0,0,121943,42913,3356587,1824452.61,3356396.92
eur_6m_up,Swap_EUR,2036-05-05,20.245902,0,0,0,0,0,0,3356587,0.00,0.00
eur_6m_up,Swap_EUR,2036-08-05,20.497268,0,0,0,0,0,0,3356587,0.00,0.00
eur_6m_up,Swap_EUR,2036-11-05,20.748634,0,0,0,0,0,0,3356587,0.00,0.00
eur_6m_up,Swap_EUR,2037-02-05,21.000262,0,0,0,0,0,0,3356587,0.00,0.00
eur_6m_up,Swap_EUR,2037-05-05,21.244098,0,0,0,0,0,0,3356587,0.00,0.00
eur_6m_up,Swap_EUR,2037-08-05,21.496152,0,0,0,0,0,0,3356587,0.00,0.00
eur_6m_up,Swap_EUR,2037-11-05,21.748207,0,0,0,0,0,0,3356587,0.00,0.00
eur_6m_up,Swap_EUR,2038-02-05,22.000262,0,0,0,0,0,0,3356587,0.00,0.00
eonia_up,Swap_EUR,2016-02-05,0.000000,12729,0,0,0,12729,12729,12729,12728.56,12728.56
eonia_up,Swap_EUR,2016-05-05,0.245902,134932,122062,0,0,562536,136277,136277,136277.14,136277.14
eonia_up,Swap_EUR,2016-08-05,0.497268,183120,171292,0,0,775131,186826,186826,161829.16,161829.16
eonia_up,Swap_EUR,2016-11-07,0.754098,173857,260091,0,0,822222,179213,186826,167749.79,170342.47
eonia_up,Swap_EUR,2017-02-06,1.003002,209615,294427,0,0,1011960,218234,218234,180277.89,182227.18
eonia_up,Swap_EUR,2017-05-05,1.244098,275104,263427,0,0,1183673,289207,289207,201387.50,202959.03
eonia_up,Swap_EUR,2017-08-07,1.501632,305302,293331,0,0,1347529,324288,324288,222465.24,223767.25
eonia_up,Swap_EUR,2017-11-06,1.750947,271720,353362,0,0,1405958,291512,324288,232296.75,238080.23
eonia_up,Swap_EUR,2018-02-05,2.000262,291924,374485,0,0,1441128,316321,324288,242769.61,248825.23
eonia_up,Swap_EUR,2018-05-07,2.249577,344040,332973,0,0,1591684,376535,376535,257594.48,262978.97
eonia_up,Swap_EUR,2018-08-06,2.498892,363452,351382,0,0,1651124,401774,401774,271979.29,276826.57
eonia_up,Swap_EUR,2018-11-05,2.748207,321708,399768,0,0,1592924,359199,401774,279891.81,288161.69
eonia_up,Swap_EUR,2019-02-05,3.000262,345269,422067,0,0,1670783,389420,401774,289093.35,297706.35
eonia_up,Swap_EUR,2019-05-06,3.246837,387156,375143,0,0,1825897,440999,440999,300629.59,308588.49
eonia_up,Swap_EUR,2019-08-05,3.496152,400712,387055,0,0,1811777,461025,461025,312067.57,319458.92
eonia_up,Swap_EUR,2019-11-05,3.748207,350438,425656,0,0,1626444,407277,461025,318470.11,328978.76
eonia_up,Swap_EUR,2020-02-05,4.000000,363520,439263,0,0,1794584,426769,461025,325287.36,337290.82
eonia_up,Swap_EUR,2020-05-05,4.245902,405046,394263,0,0,1915938,480243,480243,334261.61,345569.89
eonia_up,Swap_EUR,2020-08-05,4.497268,415018,405253,0,0,1863316,497062,497062,343361.01,354037.24
eonia_up,Swap_EUR,2020-11-05,4.748634,365505,438160,0,0,1754949,442205,497062,348593.27,361608.16
eonia_up,Swap_EUR,2021-02-05,5.000262,375353,448563,0,0,1716624,458730,497062,354135.67,368424.60
eonia_up,Swap_EUR,2021-05-05,5.244098,414028,404240,0,0,1876051,510964,510964,361427.76,375052.29
eonia_up,Swap_EUR,2021-08-05,5.496152,420660,411436,0,0,1861364,524420,524420,368902.64,381902.35
eonia_up,Swap_EUR,2021-11-05,5.748207,368541,440314,0,0,1701373,464109,524420,373077.39,388151.66
eonia_up,Swap_EUR,2022-02-07,6.005741,375235,447252,0,0,1746936,477441,524420,377552.65,393995.04
eonia_up,Swap_EUR,2022-05-05,6.244098,407932,399857,0,0,1827455,524027,524420,383144.02,398973.77
eonia_up,Swap_EUR,2022-08-05,6.496152,418706,410402,0,0,1898390,543327,543327,389359.23,404574.78
eonia_up,Swap_EUR,2022-11-07,6.753687,370038,439195,0,0,1682017,485156,543327,393012.19,409865.74
eonia_up,Swap_EUR,2023-02-06,7.003002,375920,445443,0,0,1686408,497816,543327,396743.33,414617.13
eonia_up,Swap_EUR,2023-05-05,7.244098,402487,396025,0,0,1739736,538172,543327,401450.33,418900.83
eonia_up,Swap_EUR,2023-08-07,7.501632,409569,403811,0,0,1800347,553324,553324,406664.21,423515.63
eonia_up,Swap_EUR,2023-11-06,7.750947,360374,427744,0,0,1611100,491751,553324,409401.07,427691.00
eonia_up,Swap_EUR,2024-02-05,8.000000,363521,430998,0,0,1672213,501026,553324,412253.50,431602.16
eonia_up,Swap_EUR,2024-05-06,8.248634,388870,383043,0,0,1675908,541344,553324,416144.61,435271.15
eonia_up,Swap_EUR,2024-08-05,8.497268,392860,386608,0,0,1714956,552391,553324,420131.22,438725.42
eonia_up,Swap_EUR,2024-11-05,8.748634,342470,407053,0,0,1538038,486427,553324,422036.04,442018.07
eonia_up,Swap_EUR,2025-02-05,9.000262,349627,414133,0,0,1526656,501635,553324,424261.44,445129.94
eonia_up,Swap_EUR,2025-05-05,9.244098,366577,361199,0,0,1525623,531118,553324,427080.05,447983.81
eonia_up,Swap_EUR,2025-08-05,9.496152,369777,364183,0,0,1589342,541193,553324,430108.94,450779.84
eonia_up,Swap_EUR,2025-11-05,9.748207,318931,380214,0,0,1459065,471516,553324,431179.58,453431.27
eonia_up,Swap_EUR,2026-02-05,10.000262,325090,386255,0,0,1497742,485500,553324,432548.72,455949.04
eonia_up,Swap_EUR,2026-05-05,10.244098,341708,335449,0,0,1467808,515330,553324,434519.13,458266.81
eonia_up,Swap_EUR,2026-08-05,10.496152,348240,341061,0,0,1493693,530513,553324,436824.33,460549.51
eonia_up,Swap_EUR,2026-11-05,10.748207,296385,355114,0,0,1297085,456100,553324,437276.36,462725.15
eonia_up,Swap_EUR,2027-02-05,11.000262,299285,358116,0,0,1358834,465239,553324,437917.07,464801.08
eonia_up,Swap_EUR,2027-05-05,11.244098,313948,308372,0,0,1376847,492825,553324,439107.79,466720.75
eonia_up,Swap_EUR,2027-08-05,11.496152,316966,311654,0,0,1411580,502613,553324,440500.15,468619.54
eonia_up,Swap_EUR,2027-11-05,11.748207,268798,325928,0,0,1259804,430561,553324,440286.90,470436.85
eonia_up,Swap_EUR,2028-02-07,12.005464,272920,329745,0,0,1268184,441699,553324,440317.16,472212.98
eonia_up,Swap_EUR,2028-05-05,12.245902,284811,279906,0,0,1268735,465419,553324,440810.00,473805.52
eonia_up,Swap_EUR,2028-08-07,12.502732,284724,280867,0,0,1284549,470103,553324,441411.73,475438.98
eonia_up,Swap_EUR,2028-11-06,12.751366,234873,291574,0,0,1128087,391688,553324,440442.20,476957.62
eonia_up,Swap_EUR,2029-02-05,13.000262,236218,293518,0,0,1146824,397888,553324,439627.47,478419.69
eonia_up,Swap_EUR,2029-05-07,13.249577,248504,245713,0,0,1122724,422786,553324,439310.56,479829.15
eonia_up,Swap_EUR,2029-08-06,13.498892,250742,247856,0,0,1121555,430877,553324,439154.79,481186.54
eonia_up,Swap_EUR,2029-11-05,13.748207,204880,260296,0,0,962148,355601,553324,437639.60,482494.70
eonia_up,Swap_EUR,2030-02-05,14.000262,205662,261171,0,0,963447,360583,553324,436252.31,483769.88
eonia_up,Swap_EUR,2030-05-06,14.246837,217712,215082,0,0,967394,385501,553324,435373.94,484973.68
eonia_up,Swap_EUR,2030-08-05,14.496152,219307,216984,0,0,940795,392224,553324,434631.82,486149.21
eonia_up,Swap_EUR,2030-11-05,14.748207,174211,227880,0,0,820720,314735,553324,432582.71,487297.26
eonia_up,Swap_EUR,2031-02-05,15.000262,175925,229355,0,0,826062,321058,553324,430708.72,488406.73
eonia_up,Swap_EUR,2031-05-05,15.244098,186114,183554,0,0,800854,342987,553324,429305.58,489445.10
eonia_up,Swap_EUR,2031-08-05,15.496152,187668,185294,0,0,792811,349363,553324,428005.25,490484.13
eonia_up,Swap_EUR,2031-11-05,15.748207,143029,193532,0,0,672359,268966,553324,425459.78,491489.90
eonia_up,Swap_EUR,2032-02-05,16.000000,144302,194756,0,0,662680,274115,553324,423078.05,492462.98
