#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
eur_6m_up,BermSwp,2033-08-05,17.496152,45559,896,0,0,115943,64749,194651,154308.47,183172.04
eur_6m_up,BermSwp,2033-11-07,17.753687,32200,1371,0,0,86549,45999,194651,152737.34,183338.56
eur_6m_up,BermSwp,2034-02-06,18.003002,32266,1504,0,0,85630,46325,194651,151263.69,183495.22
eur_6m_up,BermSwp,2034-05-05,18.244098,30331,714,0,0,76078,43758,194651,149843.01,183642.65
eur_6m_up,BermSwp,2034-08-07,18.501632,30373,752,0,0,74774,44047,194651,148370.37,183795.88
eur_6m_up,BermSwp,2034-11-06,18.750947,17392,1516,0,0,50481,25349,194651,146734.66,183940.21
eur_6m_up,BermSwp,2035-02-05,19.000262,17378,1504,0,0,50219,25455,194651,145143.27,184080.76
eur_6m_up,BermSwp,2035-05-07,19.249577,15183,441,0,0,37787,22351,194651,143552.91,184217.66
eur_6m_up,BermSwp,2035-08-06,19.498892,15157,457,0,0,37535,22424,194651,142004.14,184351.06
eur_6m_up,BermSwp,2035-11-05,19.748207,2895,1862,0,0,11714,4304,194651,140265.72,184481.10
eur_6m_up,BermSwp,2036-02-05,20.000000,2864,1844,0,0,12182,4279,194651,138553.70,184609.14
eur_6m_up,BermSwp,2036-05-05,20.245902,0,0,0,0,0,0,194651,0.00,0.00
eur_6m_up,BermSwp,2036-08-05,20.497268,0,0,0,0,0,0,194651,0.00,0.00
eur_6m_up,BermSwp,2036-11-05,20.748634,0,0,0,0,0,0,194651,0.00,0.00
eur_6m_up,BermSwp,2037-02-05,21.000262,0,0,0,0,0,0,194651,0.00,0.00
eur_6m_up,BermSwp,2037-05-05,21.244098,0,0,0,0,0,0,194651,0.00,0.00
eur_6m_up,BermSwp,2037-08-05,21.496152,0,0,0,0,0,0,194651,0.00,0.00
eur_6m_up,BermSwp,2037-11-05,21.748207,0,0,0,0,0,0,194651,0.00,0.00
eur_6m_up,BermSwp,2038-02-05,22.000262,0,0,0,0,0,0,194651,0.00,0.00
eonia_up,BermSwp,2016-02-05,0.000000,38185,0,0,0,38185,38185,38185,38185.19,38185.19
eonia_up,BermSwp,2016-05-05,0.245902,38197,0,0,0,51138,38578,38578,38578.05,38578.05
eonia_up,BermSwp,2016-08-05,0.497268,38181,0,0,0,55046,38953,38953,38767.73,38767.73
eonia_up,BermSwp,2016-11-07,0.754098,38183,0,0,0,60831,39360,39360,38969.35,38969.35
eonia_up,BermSwp,2017-02-06,1.003002,38236,0,0,0,65454,39808,39808,39177.49,39177.49
eonia_up,BermSwp,2017-05-05,1.244098,38198,0,0,0,67540,40156,40156,39367.16,39367.16
eonia_up,BermSwp,2017-08-07,1.501632,38202,0,0,0,72649,40578,40578,39574.78,39574.78
eonia_up,BermSwp,2017-11-06,1.750947,38169,0,0,0,78863,40950,40950,39770.52,39770.52
eonia_up,BermSwp,2018-02-05,2.000262,38132,0,0,0,80611,41319,41319,39963.50,39963.50
eonia_up,BermSwp,2018-05-07,2.249577,38112,0,0,0,83367,41712,41712,40157.27,40157.27
eonia_up,BermSwp,2018-08-06,2.498892,38169,0,0,0,85301,42193,42193,40360.42,40360.42
eonia_up,BermSwp,2018-11-05,2.748207,38212,0,0,0,88729,42665,42665,40569.47,40569.47
eonia_up,BermSwp,2019-02-05,3.000262,38308,0,0,0,91501,43207,43207,40791.05,40791.05
eonia_up,BermSwp,2019-05-06,3.246837,38214,0,0,0,96172,43529,43529,40998.96,40998.96
eonia_up,BermSwp,2019-08-05,3.496152,38222,0,0,0,94677,43975,43975,41211.18,41211.18
eonia_up,BermSwp,2019-11-05,3.748207,38122,0,0,0,94070,44305,44305,41419.23,41419.23
eonia_up,BermSwp,2020-02-05,4.000000,38106,0,0,0,101267,44736,44736,41628.04,41628.04
eonia_up,BermSwp,2020-05-05,4.245902,38159,0,0,0,104977,45243,45243,41837.40,41837.40
eonia_up,BermSwp,2020-08-05,4.497268,38129,0,0,0,103669,45667,45667,42051.45,42051.45
eonia_up,BermSwp,2020-11-05,4.748634,38180,0,0,0,106879,46193,46193,42270.66,42270.66
eonia_up,BermSwp,2021-02-05,5.000262,38160,0,0,0,105076,46637,46637,42490.38,42490.38
eonia_up,BermSwp,2021-05-05,5.244098,38327,0,0,0,111532,47301,47301,42714.07,42714.07
eonia_up,BermSwp,2021-08-05,5.496152,38274,0,0,0,110828,47715,47715,42943.39,42943.39
eonia_up,BermSwp,2021-11-05,5.748207,38199,0,0,0,111774,48104,48104,43169.70,43169.70
eonia_up,BermSwp,2022-02-07,6.005741,38148,0,0,0,114379,48538,48538,43399.91,43399.91
eonia_up,BermSwp,2022-05-05,6.244098,38261,0,0,0,118024,49150,49150,43619.42,43619.42
eonia_up,BermSwp,2022-08-05,6.496152,38300,0,0,0,122296,49699,49699,43855.33,43855.33
eonia_up,BermSwp,2022-11-07,6.753687,38210,0,0,0,120489,50097,50097,44093.35,44093.35
eonia_up,BermSwp,2023-02-06,7.003002,38340,0,0,0,121596,50772,50772,44331.11,44331.11
eonia_up,BermSwp,2023-05-05,7.244098,38283,0,0,0,124260,51189,51189,44559.35,44559.35
eonia_up,BermSwp,2023-08-07,7.501632,38232,0,0,0,128376,51650,51650,44802.79,44802.79
eonia_up,BermSwp,2023-11-06,7.750947,38304,0,0,0,127697,52267,52267,45042.89,45042.89
eonia_up,BermSwp,2024-02-05,8.000000,38205,0,0,0,132228,52656,52656,45279.90,45279.90
eonia_up,BermSwp,2024-05-06,8.248634,38272,0,0,0,132504,53279,53279,45521.02,45521.02
eonia_up,BermSwp,2024-08-05,8.497268,38264,0,0,0,135629,53802,53802,45763.32,45763.32
eonia_up,BermSwp,2024-11-05,8.748634,38272,0,0,0,136022,54360,54360,46010.30,46010.30
eonia_up,BermSwp,2025-02-05,9.000262,38400,0,0,0,135137,55096,55096,46264.31,46264.31
eonia_up,BermSwp,2025-05-05,9.244098,38060,0,0,0,134738,55143,55143,46498.52,46498.52
eonia_up,BermSwp,2025-08-05,9.496152,38141,0,0,0,141178,55822,55822,46745.99,46745.99
eonia_up,BermSwp,2025-11-05,9.748207,38058,0,0,0,145698,56266,56266,46992.13,46992.13
eonia_up,BermSwp,2026-02-05,10.000262,38128,0,0,0,149229,56942,56942,47242.92,47242.92
eonia_up,BermSwp,2026-05-05,10.244098,38145,0,0,0,147021,57526,57526,47487.68,47487.68
eonia_up,BermSwp,2026-08-05,10.496152,38441,0,0,0,149817,58562,58562,47753.62,47753.62
eonia_up,BermSwp,2026-11-05,10.748207,34084,19,0,0,129976,52451,58562,47863.78,48007.09
eonia_up,BermSwp,2027-02-05,11.000262,34020,20,0,0,136307,52884,58562,47978.81,48248.95
eonia_up,BermSwp,2027-05-05,11.244098,34419,15,0,0,138531,54029,58562,48110.02,48472.59
eonia_up,BermSwp,2027-08-05,11.496152,34376,53,0,0,142025,54510,58562,48250.34,48693.81
eonia_up,BermSwp,2027-11-05,11.748207,30108,220,0,0,126441,48226,58562,48249.83,48905.53
eonia_up,BermSwp,2028-02-07,12.005464,30380,283,0,0,127204,49168,58562,48269.50,49112.46
eonia_up,BermSwp,2028-05-05,12.245902,30634,214,0,0,127228,50059,58562,48304.64,49297.99
eonia_up,BermSwp,2028-08-07,12.502732,30306,263,0,0,128333,50038,58562,48340.24,49488.29
eonia_up,BermSwp,2028-11-06,12.751366,25852,433,0,0,112921,43113,58562,48238.31,49665.22
eonia_up,BermSwp,2029-02-05,13.000262,25825,578,0,0,114701,43500,58562,48147.60,49835.56
eonia_up,BermSwp,2029-05-07,13.249577,26293,386,0,0,112229,44732,58562,48083.33,49999.76
eonia_up,BermSwp,2029-08-06,13.498892,26376,377,0,0,111877,45324,58562,48032.37,50157.90
eonia_up,BermSwp,2029-11-05,13.748207,22102,641,0,0,95932,38361,58562,47856.99,50310.31
eonia_up,BermSwp,2030-02-05,14.000262,22110,725,0,0,96139,38765,58562,47693.31,50458.87
eonia_up,BermSwp,2030-05-06,14.246837,22745,543,0,0,96647,40274,58562,47564.89,50599.12
eonia_up,BermSwp,2030-08-05,14.496152,22800,594,0,0,94150,40777,58562,47448.16,50736.07
eonia_up,BermSwp,2030-11-05,14.748207,18550,990,0,0,81902,33512,58562,47209.99,50869.82
eonia_up,BermSwp,2031-02-05,15.000262,18635,1055,0,0,82301,34008,58562,46988.15,50999.08
eonia_up,BermSwp,2031-05-05,15.244098,19170,712,0,0,79847,35327,58562,46801.63,51120.05
eonia_up,BermSwp,2031-08-05,15.496152,19279,791,0,0,79180,35890,58562,46624.15,51241.10
eonia_up,BermSwp,2031-11-05,15.748207,15032,1203,0,0,67093,28268,58562,46330.36,51358.28
eonia_up,BermSwp,2032-02-05,16.000000,15102,1297,0,0,66140,28688,58562,46052.73,51471.65
eonia_up,BermSwp,2032-05-05,16.245902,15547,805,0,0,62616,29827,58562,45807.13,51578.97
eonia_up,BermSwp,2032-08-05,16.497268,15553,896,0,0,64507,30141,58562,45568.43,51685.37
eonia_up,BermSwp,2032-11-05,16.748634,11301,1333,0,0,49540,22123,58562,45216.56,51788.58
eonia_up,BermSwp,2033-02-07,17.005741,11385,1366,0,0,52260,22519,58562,44873.40,51890.99
eonia_up,BermSwp,2033-05-05,17.244098,11722,777,0,0,47238,23408,58562,44576.69,51983.20
eonia_up,BermSwp,2033-08-05,17.496152,11748,827,0,0,48857,23697,58562,44275.90,52077.97
eonia_up,BermSwp,2033-11-07,17.753687,7551,1190,0,0,33907,15390,58562,43856.88,52172.03
eonia_up,BermSwp,2034-02-06,18.003002,7580,1177,0,0,33299,15604,58562,43465.62,52260.53
eonia_up,BermSwp,2034-05-05,18.244098,7878,546,0,0,31867,16375,58562,43107.61,52343.80
eonia_up,BermSwp,2034-08-07,18.501632,7861,544,0,0,30832,16510,58562,42737.38,52430.36
eonia_up,BermSwp,2034-11-06,18.750947,3826,1056,0,0,19383,8116,58562,42277.05,52511.89
eonia_up,BermSwp,2035-02-05,19.000262,3865,1139,0,0,19573,8280,58562,41830.95,52591.28
eonia_up,BermSwp,2035-05-07,19.249577,3938,322,0,0,15624,8522,58562,41399.55,52668.61
eonia_up,BermSwp,2035-08-06,19.498892,3916,335,0,0,15622,8559,58562,40979.65,52743.96
eonia_up,BermSwp,2035-11-05,19.748207,428,1408,0,0,3119,945,58562,40474.23,52817.42
eonia_up,BermSwp,2036-02-05,20.000000,424,1436,0,0,3439,946,58562,39976.58,52889.74
eonia_up,BermSwp,2036-05-05,20.245902,0,0,0,0,0,0,58562,0.00,0.00
eonia_up,BermSwp,2036-08-05,20.497268,0,0,0,0,0,0,58562,0.00,0.00
eonia_up,BermSwp,2036-11-05,20.748634,0,0,0,0,0,0,58562,0.00,0.00
eonia_up,BermSwp,2037-02-05,21.000262,0,0,0,0,0,0,58562,0.00,0.00
eonia_up,BermSwp,2037-05-05,21.244098,0,0,0,0,0,0,58562,0.00,0.00
eonia_up,BermSwp,2037-08-05,21.496152,0,0,0,0,0,0,58562,0.00,0.00
eonia_up,BermSwp,2037-11-05,21.748207,0,0,0,0,0,0,58562,0.00,0.00
eonia_up,BermSwp,2038-02-05,22.000262,0,0,0,0,0,0,58562,0.00,0.00
