#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
BASE,Swap_USD,2022-08-05,6.496152,818038,514021,0,0,2715628,932085,961001,722311.35,730219.40
BASE,Swap_USD,2022-11-07,6.753687,798066,526979,0,0,2726092,914042,961001,729622.49,739019.67
BASE,Swap_USD,2023-02-06,7.003002,775786,534549,0,0,2659294,892983,961001,735438.32,746922.48
BASE,Swap_USD,2023-05-05,7.244098,831979,489205,0,0,2725941,962311,962311,742989.03,754090.98
BASE,Swap_USD,2023-08-07,7.501632,800197,496809,0,0,2533583,930348,962311,749421.15,761239.27
BASE,Swap_USD,2023-11-06,7.750947,773897,504574,0,0,2405163,904285,962311,754402.46,767706.90
BASE,Swap_USD,2024-02-05,8.000000,746600,510355,0,0,2451975,876766,962311,758211.83,773765.25
BASE,Swap_USD,2024-05-06,8.248634,799383,466442,0,0,2573076,943461,962311,763795.70,779448.49
BASE,Swap_USD,2024-08-05,8.497268,767061,478548,0,0,2485451,909855,962311,768069.47,784799.13
BASE,Swap_USD,2024-11-05,8.748634,733127,483489,0,0,2482683,874016,962311,771113.54,789899.42
BASE,Swap_USD,2025-02-05,9.000262,702957,488451,0,0,2405310,842299,962311,773103.73,794719.68
BASE,Swap_USD,2025-05-05,9.244098,751715,444725,0,0,2461009,905142,962311,776586.56,799140.32
BASE,Swap_USD,2025-08-05,9.496152,720660,449853,0,0,2353941,872151,962311,779123.11,803471.33
BASE,Swap_USD,2025-11-05,9.748207,691477,458313,0,0,2372855,841078,962311,780725.04,807578.38
BASE,Swap_USD,2026-02-05,10.000262,657434,461273,0,0,2220189,803726,962311,781304.77,811478.40
BASE,Swap_USD,2026-05-05,10.244098,697315,416916,0,0,2310739,856664,962311,783098.53,815068.60
BASE,Swap_USD,2026-08-05,10.496152,664689,421547,0,0,2207913,820725,962311,784002.09,818604.49
BASE,Swap_USD,2026-11-05,10.748207,632123,422550,0,0,2113744,784474,962311,784013.15,821974.54
BASE,Swap_USD,2027-02-05,11.000262,600596,430292,0,0,2041085,749129,962311,783213.83,825190.14
BASE,Swap_USD,2027-05-05,11.244098,636291,388682,0,0,2061746,797547,962311,783524.65,828163.70
BASE,Swap_USD,2027-08-05,11.496152,602684,390810,0,0,2033841,759255,962311,782992.53,831104.91
BASE,Swap_USD,2027-11-05,11.748207,564836,386077,0,0,1897758,715184,962311,781537.70,833919.91
BASE,Swap_USD,2028-02-07,12.005464,528922,382841,0,0,1758504,673181,962311,779215.81,836671.12
BASE,Swap_USD,2028-05-05,12.245902,563588,337409,0,0,1828068,720783,962311,778068.53,839137.95
BASE,Swap_USD,2028-08-07,12.502732,529136,339197,0,0,1690602,680230,962311,776058.73,841668.17
BASE,Swap_USD,2028-11-06,12.751366,493352,341162,0,0,1665555,637410,962311,773355.26,844020.54
BASE,Swap_USD,2029-02-05,13.000262,459626,343542,0,0,1556399,596815,962311,769975.32,846285.27
BASE,Swap_USD,2029-05-07,13.249577,494755,306416,0,0,1597437,645652,962311,767635.95,848468.51
BASE,Swap_USD,2029-08-06,13.498892,459097,304985,0,0,1529396,602125,962311,764579.08,850571.10
BASE,Swap_USD,2029-11-05,13.748207,426505,308815,0,0,1448799,562186,962311,760908.80,852597.44
BASE,Swap_USD,2030-02-05,14.000262,393620,311765,0,0,1425171,521471,962311,756598.07,854572.68
BASE,Swap_USD,2030-05-06,14.246837,421563,266481,0,0,1434992,561262,962311,753217.32,856437.35
BASE,Swap_USD,2030-08-05,14.496152,385781,266245,0,0,1303936,516200,962311,749140.93,858258.24
BASE,Swap_USD,2030-11-05,14.748207,353262,265048,0,0,1223314,475084,962311,744457.15,860036.57
BASE,Swap_USD,2031-02-05,15.000262,324639,267554,0,0,1121669,438806,962311,739321.20,861755.12
BASE,Swap_USD,2031-05-05,15.244098,350722,222093,0,0,1183987,476388,962311,735115.46,863363.56
BASE,Swap_USD,2031-08-05,15.496152,319332,223224,0,0,1083117,435950,962311,730249.35,864973.01
BASE,Swap_USD,2031-11-05,15.748207,285725,220159,0,0,982922,392050,962311,724836.37,866530.93
BASE,Swap_USD,2032-02-05,16.000000,254681,219552,0,0,903193,351226,962311,718956.84,868038.23
BASE,Swap_USD,2032-05-05,16.245902,280952,178159,0,0,954065,389378,962311,713968.26,869465.17
BASE,Swap_USD,2032-08-05,16.497268,247223,176077,0,0,829826,344371,962311,708336.77,870879.85
BASE,Swap_USD,2032-11-05,16.748634,216762,175660,0,0,728098,303472,962311,702260.50,872252.07
BASE,Swap_USD,2033-02-07,17.005741,185541,174046,0,0,634990,261108,962311,695590.78,873613.66
BASE,Swap_USD,2033-05-05,17.244098,209124,130618,0,0,705894,295707,962311,690063.39,874839.68
BASE,Swap_USD,2033-08-05,17.496152,178185,130268,0,0,605301,253237,962311,683770.33,876099.82
BASE,Swap_USD,2033-11-07,17.753687,148459,131154,0,0,529055,212083,962311,676928.06,877350.40
BASE,Swap_USD,2034-02-06,18.003002,119493,131519,0,0,433936,171561,962311,669929.47,878526.98
BASE,Swap_USD,2034-05-05,18.244098,140238,89081,0,0,454897,202322,962311,663750.03,879634.19
BASE,Swap_USD,2034-08-07,18.501632,109554,87588,0,0,361093,158873,962311,656722.38,880785.02
BASE,Swap_USD,2034-11-06,18.750947,79969,87430,0,0,279341,116551,962311,649540.19,881869.00
BASE,Swap_USD,2035-02-05,19.000262,52861,89166,0,0,202045,77429,962311,642033.15,882924.53
BASE,Swap_USD,2035-05-07,19.249577,70241,45245,0,0,224815,103402,962311,635056.95,883952.73
BASE,Swap_USD,2035-08-06,19.498892,40745,44040,0,0,144437,60282,962311,627707.82,884954.63
BASE,Swap_USD,2035-11-05,19.748207,14244,46598,0,0,64666,21180,962311,620050.59,885931.23
BASE,Swap_USD,2036-02-05,20.000000,580,60363,0,0,4295,866,962311,612255.28,886892.83
BASE,Swap_USD,2036-05-05,20.245902,0,0,0,0,0,0,962311,0.00,0.00
BASE,Swap_USD,2036-08-05,20.497268,0,0,0,0,0,0,962311,0.00,0.00
BASE,Swap_USD,2036-11-05,20.748634,0,0,0,0,0,0,962311,0.00,0.00
BASE,Swap_USD,2037-02-05,21.000262,0,0,0,0,0,0,962311,0.00,0.00
BASE,Swap_USD,2037-05-05,21.244098,0,0,0,0,0,0,962311,0.00,0.00
BASE,Swap_USD,2037-08-05,21.496152,0,0,0,0,0,0,962311,0.00,0.00
BASE,Swap_USD,2037-11-05,21.748207,0,0,0,0,0,0,962311,0.00,0.00
BASE,Swap_USD,2038-02-05,22.000262,0,0,0,0,0,0,962311,0.00,0.00
eur_6m_up,Swap_USD,2016-02-05,0.000000,47768,0,0,0,47768,47768,47768,47768.45,47768.45
eur_6m_up,Swap_USD,2016-05-05,0.245902,244252,196858,0,0,887228,245473,245473,245473.37,245473.37
eur_6m_up,Swap_USD,2016-08-05,0.497268,324793,294706,0,0,1169369,328078,328078,287229.34,287229.34
eur_6m_up,Swap_USD,2016-11-07,0.754098,378081,366848,0,0,1465981,383879,383879,320146.39,320146.39
eur_6m_up,Swap_USD,2017-02-06,1.003002,409542,413798,0,0,1636620,417894,417894,344403.22,344403.22
eur_6m_up,Swap_USD,2017-05-05,1.244098,535819,389345,0,0,1953587,549418,549418,384133.38,384133.38
eur_6m_up,Swap_USD,2017-08-07,1.501632,557610,427945,0,0,1961453,574734,574734,416821.92,416821.92
eur_6m_up,Swap_USD,2017-11-06,1.750947,570143,455886,0,0,2118274,590593,590593,441564.93,441564.93
eur_6m_up,Swap_USD,2018-02-05,2.000262,576067,488392,0,0,2152817,599701,599701,461275.21,461275.21
eur_6m_up,Swap_USD,2018-05-07,2.249577,675474,443919,0,0,2302071,706713,706713,488476.46,488476.46
eur_6m_up,Swap_USD,2018-08-06,2.498892,680974,473920,0,0,2323079,716042,716042,511180.77,511180.77
eur_6m_up,Swap_USD,2018-11-05,2.748207,675124,495718,0,0,2362987,713453,716042,529530.78,529765.65
eur_6m_up,Swap_USD,2019-02-05,3.000262,670694,522234,0,0,2402814,712367,716042,544890.98,545414.93
eur_6m_up,Swap_USD,2019-05-06,3.246837,755061,474105,0,0,2546632,805956,805956,564717.08,565201.25
eur_6m_up,Swap_USD,2019-08-05,3.496152,750678,494136,0,0,2582893,805298,805956,581873.20,582369.76
eur_6m_up,Swap_USD,2019-11-05,3.748207,730132,500911,0,0,2496163,787230,805956,595682.78,597405.20
eur_6m_up,Swap_USD,2020-02-05,4.000000,727960,530597,0,0,2403493,788870,805956,607843.56,610533.08
eur_6m_up,Swap_USD,2020-05-05,4.245902,808725,487964,0,0,2663228,880742,880742,623648.47,626182.23
eur_6m_up,Swap_USD,2020-08-05,4.497268,799669,508056,0,0,2570265,875298,880742,637713.91,640410.34
eur_6m_up,Swap_USD,2020-11-05,4.748634,790673,533484,0,0,2619840,869841,880742,650001.41,653132.13
eur_6m_up,Swap_USD,2021-02-05,5.000262,780126,551996,0,0,2581687,862591,880742,660699.58,664586.13
eur_6m_up,Swap_USD,2021-05-05,5.244098,849684,513052,0,0,2688561,944112,944112,673877.46,677583.29
eur_6m_up,Swap_USD,2021-08-05,5.496152,835098,535697,0,0,2708095,932613,944112,685743.11,689806.36
eur_6m_up,Swap_USD,2021-11-05,5.748207,813135,543614,0,0,2665105,912691,944112,695694.63,700957.49
eur_6m_up,Swap_USD,2022-02-07,6.005741,789124,550159,0,0,2638642,890332,944112,704040.92,711384.29
eur_6m_up,Swap_USD,2022-05-05,6.244098,847682,506762,0,0,2814852,960987,960987,713849.32,720912.37
eur_6m_up,Swap_USD,2022-08-05,6.496152,818039,513930,0,0,2713278,932086,960987,722317.05,730227.41
eur_6m_up,Swap_USD,2022-11-07,6.753687,798063,526879,0,0,2725632,914039,960987,729627.86,739026.82
eur_6m_up,Swap_USD,2023-02-06,7.003002,775784,534463,0,0,2655898,892980,960987,735443.39,746928.85
eur_6m_up,Swap_USD,2023-05-05,7.244098,831987,489127,0,0,2726554,962320,962320,742994.22,754097.43
eur_6m_up,Swap_USD,2023-08-07,7.501632,800213,496741,0,0,2531117,930367,962320,749426.80,761245.79
eur_6m_up,Swap_USD,2023-11-06,7.750947,773909,504509,0,0,2405361,904299,962320,754408.38,767713.49
eur_6m_up,Swap_USD,2024-02-05,8.000000,746614,510297,0,0,2452082,876782,962320,758218.08,773771.90
eur_6m_up,Swap_USD,2024-05-06,8.248634,799396,466400,0,0,2570129,943477,962320,763802.23,779455.20
eur_6m_up,Swap_USD,2024-08-05,8.497268,767079,478510,0,0,2483870,909877,962320,768076.46,784805.90
eur_6m_up,Swap_USD,2024-11-05,8.748634,733152,483461,0,0,2485445,874046,962320,771121.17,789906.23
eur_6m_up,Swap_USD,2025-02-05,9.000262,702982,488415,0,0,2404238,842329,962320,773112.00,794726.55
eur_6m_up,Swap_USD,2025-05-05,9.244098,751748,444698,0,0,2458605,905181,962320,776595.65,799147.23
eur_6m_up,Swap_USD,2025-08-05,9.496152,720673,449829,0,0,2353786,872166,962320,779132.35,803478.29
eur_6m_up,Swap_USD,2025-11-05,9.748207,691491,458275,0,0,2372649,841095,962320,780734.48,807585.38
eur_6m_up,Swap_USD,2026-02-05,10.000262,657461,461245,0,0,2218294,803759,962320,781314.81,811485.43
eur_6m_up,Swap_USD,2026-05-05,10.244098,697335,416890,0,0,2309503,856689,962320,783108.92,815075.68
eur_6m_up,Swap_USD,2026-08-05,10.496152,664701,421513,0,0,2201679,820740,962320,784012.60,818611.60
eur_6m_up,Swap_USD,2026-11-05,10.748207,632138,422523,0,0,2113959,784493,962320,784023.87,821981.68
eur_6m_up,Swap_USD,2027-02-05,11.000262,600607,430265,0,0,2041501,749143,962320,783224.63,825197.32
eur_6m_up,Swap_USD,2027-05-05,11.244098,636306,388650,0,0,2065209,797565,962320,783535.61,828170.91
eur_6m_up,Swap_USD,2027-08-05,11.496152,602703,390775,0,0,2032796,759279,962320,783003.78,831112.15
eur_6m_up,Swap_USD,2027-11-05,11.748207,564857,386046,0,0,1896053,715211,962320,781549.30,833927.17
eur_6m_up,Swap_USD,2028-02-07,12.005464,528939,382812,0,0,1760240,673204,962320,779227.63,836678.42
eur_6m_up,Swap_USD,2028-05-05,12.245902,563603,337378,0,0,1827353,720802,962320,778080.49,839145.27
eur_6m_up,Swap_USD,2028-08-07,12.502732,529145,339169,0,0,1688788,680241,962320,776070.67,841675.52
eur_6m_up,Swap_USD,2028-11-06,12.751366,493368,341140,0,0,1664717,637430,962320,773367.38,844027.91
eur_6m_up,Swap_USD,2029-02-05,13.000262,459648,343520,0,0,1558111,596843,962320,769987.74,846292.66
eur_6m_up,Swap_USD,2029-05-07,13.249577,494778,306397,0,0,1596709,645682,962320,767648.71,848475.93
eur_6m_up,Swap_USD,2029-08-06,13.498892,459119,304967,0,0,1530629,602154,962320,764592.14,850578.54
eur_6m_up,Swap_USD,2029-11-05,13.748207,426525,308792,0,0,1444489,562212,962320,760922.10,852604.90
eur_6m_up,Swap_USD,2030-02-05,14.000262,393640,311742,0,0,1424703,521498,962320,756611.60,854580.16
eur_6m_up,Swap_USD,2030-05-06,14.246837,421587,266459,0,0,1433841,561294,962320,753231.17,856444.85
eur_6m_up,Swap_USD,2030-08-05,14.496152,385806,266220,0,0,1303530,516233,962320,749155.10,858265.76
eur_6m_up,Swap_USD,2030-11-05,14.748207,353281,265027,0,0,1223101,475110,962320,744471.52,860044.10
eur_6m_up,Swap_USD,2031-02-05,15.000262,324657,267534,0,0,1121091,438830,962320,739335.71,861762.68
eur_6m_up,Swap_USD,2031-05-05,15.244098,350735,222069,0,0,1182632,476406,962320,735130.04,863371.13
eur_6m_up,Swap_USD,2031-08-05,15.496152,319341,223207,0,0,1082610,435963,962320,730263.89,864980.60
eur_6m_up,Swap_USD,2031-11-05,15.748207,285733,220142,0,0,981641,392061,962320,724850.85,866538.54
eur_6m_up,Swap_USD,2032-02-05,16.000000,254684,219535,0,0,901199,351230,962320,718971.16,868045.85
eur_6m_up,Swap_USD,2032-05-05,16.245902,280958,178145,0,0,952806,389387,962320,713982.50,869472.81
eur_6m_up,Swap_USD,2032-08-05,16.497268,247230,176063,0,0,828684,344380,962320,708350.93,870887.50
eur_6m_up,Swap_USD,2032-11-05,16.748634,216767,175646,0,0,726328,303478,962320,702274.54,872259.73
eur_6m_up,Swap_USD,2033-02-07,17.005741,185547,174033,0,0,635323,261116,962320,695604.72,873621.34
eur_6m_up,Swap_USD,2033-05-05,17.244098,209126,130605,0,0,706227,295710,962320,690077.19,874847.37
eur_6m_up,Swap_USD,2033-08-05,17.496152,178187,130257,0,0,605836,253239,962320,683783.97,876107.52
eur_6m_up,Swap_USD,2033-11-07,17.753687,148459,131142,0,0,528041,212084,962320,676941.51,877358.11
eur_6m_up,Swap_USD,2034-02-06,18.003002,119494,131509,0,0,433000,171562,962320,669942.74,878534.71
eur_6m_up,Swap_USD,2034-05-05,18.244098,140236,89069,0,0,455101,202319,962320,663763.09,879641.93
eur_6m_up,Swap_USD,2034-08-07,18.501632,109552,87584,0,0,360594,158870,962320,656735.21,880792.77
eur_6m_up,Swap_USD,2034-11-06,18.750947,79968,87427,0,0,279480,116549,962320,649552.82,881876.76
eur_6m_up,Swap_USD,2035-02-05,19.000262,52860,89165,0,0,202057,77428,962320,642045.59,882932.31
eur_6m_up,Swap_USD,2035-05-07,19.249577,70240,45241,0,0,224507,103402,962320,635069.23,883960.51
eur_6m_up,Swap_USD,2035-08-06,19.498892,40745,44038,0,0,144259,60282,962320,627719.93,884962.42
eur_6m_up,Swap_USD,2035-11-05,19.748207,14244,46596,0,0,64674,21180,962320,620062.55,885939.04
eur_6m_up,Swap_USD,2036-02-05,20.000000,580,60363,0,0,4295,866,962320,612267.09,886900.64
eur_6m_up,Swap_USD,2036-05-05,20.245902,0,0,0,0,0,0,962320,0.00,0.00
eur_6m_up,Swap_USD,2036-08-05,20.497268,0,0,0,0,0,0,962320,0.00,0.00
eur_6m_up,Swap_USD,2036-11-05,20.748634,0,0,0,0,0,0,962320,0.00,0.00
eur_6m_up,Swap_USD,2037-02-05,21.000262,0,0,0,0,0,0,962320,0.00,0.00
eur_6m_up,Swap_USD,2037-05-05,21.244098,0,0,0,0,0,0,962320,0.00,0.00
eur_6m_up,Swap_USD,2037-08-05,21.496152,0,0,0,0,0,0,962320,0.00,0.00
eur_6m_up,Swap_USD,2037-11-05,21.748207,0,0,0,0,0,0,962320,0.00,0.00
eur_6m_up,Swap_USD,2038-02-05,22.000262,0,0,0,0,0,0,962320,0.00,0.00
eonia_up,Swap_USD,2016-02-05,0.000000,47768,0,0,0,47768,47768,47768,47768.45,47768.45
eonia_up,Swap_USD,2016-05-05,0.245902,244260,196857,0,0,886976,246695,246695,246694.83,246694.83
eonia_up,Swap_USD,2016-08-05,0.497268,324811,294709,0,0,1168629,331384,331384,289504.69,289504.69
eonia_up,Swap_USD,2016-11-07,0.754098,378094,366845,0,0,1463710,389743,389743,323643.72,323643.72
eonia_up,Swap_USD,2017-02-06,1.003002,409567,413807,0,0,1635942,426408,426408,349145.58,349145.58
eonia_up,Swap_USD,2017-05-05,1.244098,535842,389334,0,0,1954093,563312,563312,390649.20,390649.20
eonia_up,Swap_USD,2017-08-07,1.501632,557638,427904,0,0,1964188,592316,592316,425235.57,425235.57
eonia_up,Swap_USD,2017-11-06,1.750947,570184,455853,0,0,2117047,611716,611716,451788.23,451788.23
eonia_up,Swap_USD,2018-02-05,2.000262,576110,488350,0,0,2154490,624257,624257,473284.93,473284.93
eonia_up,Swap_USD,2018-05-07,2.249577,675519,443883,0,0,2299701,739321,739321,502769.03,502769.03
eonia_up,Swap_USD,2018-08-06,2.498892,681009,473880,0,0,2320810,752814,752814,527716.11,527716.11
eonia_up,Swap_USD,2018-11-05,2.748207,675133,495652,0,0,2364950,753813,753813,548227.40,548227.40
eonia_up,Swap_USD,2019-02-05,3.000262,670708,522150,0,0,2399977,756474,756474,565722.41,565722.41
eonia_up,Swap_USD,2019-05-06,3.246837,755092,474020,0,0,2542246,860107,860107,588078.91,588078.91
eonia_up,Swap_USD,2019-08-05,3.496152,750703,494059,0,0,2572889,863694,863694,607733.34,607733.34
eonia_up,Swap_USD,2019-11-05,3.748207,730172,500837,0,0,2494493,848601,863694,623930.93,624945.84
eonia_up,Swap_USD,2020-02-05,4.000000,728006,530524,0,0,2401960,854674,863694,638455.81,639974.58
eonia_up,Swap_USD,2020-05-05,4.245902,808745,487897,0,0,2661468,958889,958889,657013.70,658444.51
eonia_up,Swap_USD,2020-08-05,4.497268,799682,507982,0,0,2569709,957770,958889,673823.89,675237.27
eonia_up,Swap_USD,2020-11-05,4.748634,790665,533371,0,0,2620137,956585,958889,688791.66,690252.19
eonia_up,Swap_USD,2021-02-05,5.000262,780084,551872,0,0,2585593,953364,958889,702105.70,703770.78
eonia_up,Swap_USD,2021-05-05,5.244098,849660,512923,0,0,2685841,1048592,1048592,718216.32,719803.97
eonia_up,Swap_USD,2021-08-05,5.496152,835074,535550,0,0,2708363,1041053,1048592,733021.68,734882.25
eonia_up,Swap_USD,2021-11-05,5.748207,813109,543433,0,0,2665935,1023961,1048592,745779.18,748638.19
eonia_up,Swap_USD,2022-02-07,6.005741,789089,549977,0,0,2635403,1004021,1048592,756852.94,761500.60
eonia_up,Swap_USD,2022-05-05,6.244098,847656,506583,0,0,2821307,1088892,1088892,769527.89,773998.13
eonia_up,Swap_USD,2022-08-05,6.496152,818041,513747,0,0,2708528,1061518,1088892,780857.28,786216.22
eonia_up,Swap_USD,2022-11-07,6.753687,798057,526679,0,0,2724684,1046330,1088892,790980.39,797757.99
eonia_up,Swap_USD,2023-02-06,7.003002,775778,534290,0,0,2649126,1027333,1088892,799394.83,808122.71
eonia_up,Swap_USD,2023-05-05,7.244098,832001,488968,0,0,2727739,1112484,1112484,809814.96,818252.37
eonia_up,Swap_USD,2023-08-07,7.501632,800245,496605,0,0,2527423,1081122,1112484,819129.06,828353.46
eonia_up,Swap_USD,2023-11-06,7.750947,773933,504378,0,0,2405790,1056075,1112484,826750.59,837492.73
eonia_up,Swap_USD,2024-02-05,8.000000,746642,510181,0,0,2452238,1029065,1112484,833048.96,846053.66
eonia_up,Swap_USD,2024-05-06,8.248634,799422,466313,0,0,2564168,1112873,1112873,841483.53,854096.23
eonia_up,Swap_USD,2024-08-05,8.497268,767116,478434,0,0,2480634,1078623,1112873,848422.33,861668.15
eonia_up,Swap_USD,2024-11-05,8.748634,733202,483402,0,0,2491019,1041403,1112873,853967.05,868885.77
eonia_up,Swap_USD,2025-02-05,9.000262,703032,488342,0,0,2401961,1008689,1112873,858292.74,875707.12
eonia_up,Swap_USD,2025-05-05,9.244098,751813,444642,0,0,2453727,1089271,1112873,864385.35,881962.94
eonia_up,Swap_USD,2025-08-05,9.496152,720697,449780,0,0,2353497,1054788,1112873,869439.16,888091.94
eonia_up,Swap_USD,2025-11-05,9.748207,691519,458198,0,0,2372240,1022359,1112873,873393.14,893903.98
eonia_up,Swap_USD,2026-02-05,10.000262,657515,461186,0,0,2214437,981956,1112873,876129.43,899423.05
eonia_up,Swap_USD,2026-05-05,10.244098,697375,416837,0,0,2306984,1051712,1112873,880308.73,904503.69
eonia_up,Swap_USD,2026-08-05,10.496152,664725,421443,0,0,2189161,1012650,1112873,883486.78,909507.47
eonia_up,Swap_USD,2026-11-05,10.748207,632169,422468,0,0,2114397,972830,1112873,885581.95,914276.56
eonia_up,Swap_USD,2027-02-05,11.000262,600629,430208,0,0,2042097,933679,1112873,886684.01,918827.10
eonia_up,Swap_USD,2027-05-05,11.244098,636334,388585,0,0,2072196,998895,1112873,889117.39,923035.10
eonia_up,Swap_USD,2027-08-05,11.496152,602742,390702,0,0,2030206,955768,1112873,890578.71,927197.32
eonia_up,Swap_USD,2027-11-05,11.748207,564900,385983,0,0,1887130,904857,1112873,890885.05,931180.94
eonia_up,Swap_USD,2028-02-07,12.005464,528974,382753,0,0,1764960,856100,1112873,890139.68,935074.29
eonia_up,Swap_USD,2028-05-05,12.245902,563632,337314,0,0,1825923,921048,1112873,890746.53,938565.20
eonia_up,Swap_USD,2028-08-07,12.502732,529162,339113,0,0,1685171,873690,1112873,890396.16,942145.81
eonia_up,Swap_USD,2028-11-06,12.751366,493400,341095,0,0,1663027,822824,1112873,889078.60,945474.75
eonia_up,Swap_USD,2029-02-05,13.000262,459692,343475,0,0,1554516,774308,1112873,886881.25,948679.66
eonia_up,Swap_USD,2029-05-07,13.249577,494823,306358,0,0,1595380,841853,1112873,886033.96,951769.25
eonia_up,Swap_USD,2029-08-06,13.498892,459164,304929,0,0,1532245,789029,1112873,884242.34,954744.72
eonia_up,Swap_USD,2029-11-05,13.748207,426564,308743,0,0,1443008,740369,1112873,881633.30,957612.27
eonia_up,Swap_USD,2030-02-05,14.000262,393680,311695,0,0,1422010,690230,1112873,878187.35,960407.51
eonia_up,Swap_USD,2030-05-06,14.246837,421634,266415,0,0,1431513,746584,1112873,875909.64,963046.28
eonia_up,Swap_USD,2030-08-05,14.496152,385855,266168,0,0,1302864,690090,1112873,872713.78,965623.10
eonia_up,Swap_USD,2030-11-05,14.748207,353319,264986,0,0,1222329,638316,1112873,868707.79,968139.68
eonia_up,Swap_USD,2031-02-05,15.000262,324691,267493,0,0,1119920,592550,1112873,864067.42,970571.68
eonia_up,Swap_USD,2031-05-05,15.244098,350762,222022,0,0,1179904,646416,1112873,860585.99,972847.84
eonia_up,Swap_USD,2031-08-05,15.496152,319359,223173,0,0,1081571,594518,1112873,856258.23,975125.43
eonia_up,Swap_USD,2031-11-05,15.748207,285749,220107,0,0,979064,537350,1112873,851154.00,977330.12
eonia_up,Swap_USD,2032-02-05,16.000000,254691,219500,0,0,897240,483807,1112873,845373.05,979463.16
eonia_up,Swap_USD,2032-05-05,16.245902,280971,178115,0,0,950263,539029,1112873,840736.16,981482.47
eonia_up,Swap_USD,2032-08-05,16.497268,247243,176035,0,0,826401,479139,1112873,835226.57,983484.44
eonia_up,Swap_USD,2032-11-05,16.748634,216776,175617,0,0,725583,424360,1112873,829060.23,985426.32
eonia_up,Swap_USD,2033-02-07,17.005741,185557,174007,0,0,635995,367016,1112873,822074.63,987353.17
eonia_up,Swap_USD,2033-05-05,17.244098,209131,130581,0,0,706898,417613,1112873,816483.97,989088.16
eonia_up,Swap_USD,2033-08-05,17.496152,178190,130235,0,0,606912,359440,1112873,809899.65,990871.43
eonia_up,Swap_USD,2033-11-07,17.753687,148461,131119,0,0,526016,302576,1112873,802540.45,992641.18
eonia_up,Swap_USD,2034-02-06,18.003002,119495,131490,0,0,431025,245988,1112873,794833.01,994306.21
eonia_up,Swap_USD,2034-05-05,18.244098,140238,89053,0,0,455437,291490,1112873,788181.33,995873.06
eonia_up,Swap_USD,2034-08-07,18.501632,109557,87567,0,0,359516,230081,1112873,780412.83,997501.64
