#Date,EPE,ENE
2018-06-08,1571378.3968,286970.6529
2018-06-22,1574003.6864,289595.9425
2018-07-06,1579945.2648,295537.5209
2018-07-20,1585163.9271,300756.1832
2018-08-03,1589116.2637,304708.5198
2018-08-17,1594166.9752,309759.2313
2018-08-31,1598918.0693,314510.3253
2018-09-14,1602735.5309,318327.7869
2018-09-28,1607675.0483,323267.3044
2018-10-12,1613246.3577,328838.6137
2018-10-26,1618049.6840,333641.9401
2018-11-09,1467413.6817,381888.3910
2018-11-23,1471119.4245,385594.1338
2018-12-07,1476182.8299,390657.5392
2018-12-21,1479377.8555,393852.5648
2019-01-04,1483584.3445,398059.0538
2019-01-18,1488036.9685,402511.6778
2019-02-01,1492203.7664,406678.4757
2019-02-15,1496470.3328,410945.0421
2019-03-01,1499524.6239,413999.3332
2019-03-15,1502667.1520,417141.8612
2019-03-29,1506220.8785,420695.5877
2019-04-12,1509199.3900,423674.0993
2019-04-26,1513768.7901,428243.4993
2019-05-10,1499193.6570,405964.8034
2019-05-24,1502617.2309,409388.3774
2019-06-07,1505686.8710,412458.0174
2019-06-21,1509773.6222,416544.7686
2019-07-05,1514874.5784,421645.7248
2019-07-19,1517819.0029,424590.1494
2019-08-02,1521735.9788,428507.1253
2019-08-16,1525033.0012,431804.1477
2019-08-30,1528739.5883,435510.7347
2019-09-13,1531507.8762,438279.0226
2019-09-27,1534682.8355,441453.9820
2019-10-11,1538001.6854,444772.8319
2019-10-25,1541592.3905,448363.5370
2019-11-08,1402590.7414,495731.4224
2019-11-22,1405916.9678,499057.6488
2019-12-06,1409301.0541,502441.7351
2019-12-20,1412745.9448,505886.6258
2020-01-03,1416548.5450,509689.2260
2020-01-17,1419737.4760,512878.1569
2020-01-31,1421965.3740,515106.0550
2020-02-14,1424587.2191,517727.9001
2020-02-28,1426919.9502,520060.6312
2020-03-13,1429978.1257,523118.8067
2020-03-27,1434459.5950,527600.2760
2020-04-14,1439291.6206,532432.3016
2020-04-24,1441322.8067,534463.4876
2020-05-11,1430824.6578,504310.4743
2020-05-22,1434362.5180,507848.3345
2020-06-05,1436203.5847,509689.4012
2020-06-19,1439840.7453,513326.5617
2020-07-06,1443290.2531,516776.0696
2020-07-17,1445558.1457,519043.9622
2020-07-31,1449692.0805,523177.8969
2020-08-14,1452453.2418,525939.0582
2020-08-28,1455032.8163,528518.6328
2020-09-11,1458009.5507,531495.3672
2020-09-25,1460465.2379,533951.0544
2020-10-09,1464258.2146,537744.0310
2020-10-23,1465370.4786,538856.2950
2020-11-06,1333557.2660,583183.6799
2020-11-20,1335718.7147,585345.1285
2020-12-04,1338132.3221,587758.7359
2020-12-18,1341425.0359,591051.4498
2021-01-04,1344896.4085,594522.8223
2021-01-15,1347460.4825,597086.8964
2021-01-29,1349131.3070,598757.7209
2021-02-12,1352056.6898,601683.1037
2021-02-26,1354453.8096,604080.2234
2021-03-12,1358300.8821,607927.2960
2021-03-26,1361475.1237,611101.5376
2021-04-09,1364259.7733,613886.1871
2021-04-23,1366990.3641,616616.7780
2021-05-07,1357786.5142,573143.9399
2021-05-21,1361396.2755,576753.7012
2021-06-04,1364194.7078,579552.1336
2021-06-18,1366805.3527,582162.7785
2021-07-02,1368731.5664,584088.9922
2021-07-16,1372016.0758,587373.5015
2021-07-30,1375220.6649,590578.0906
2021-08-13,1378043.1888,593400.6145
2021-08-27,1376841.7424,592199.1682
2021-09-10,1381572.2138,596929.6396
2021-09-24,1383514.9680,598872.3937
2021-10-08,1385872.3587,601229.7845
2021-10-22,1388834.0021,604191.4279
2021-11-05,1271386.4537,641779.0689
2021-11-19,1274138.6160,644531.2312
2021-12-03,1276270.4122,646663.0274
2021-12-17,1277896.5729,648289.1881
2022-01-04,1281705.9665,652098.5817
2022-01-14,1283230.0654,653622.6806
2022-01-28,1286189.0434,656581.6586
2022-02-11,1289568.1751,659960.7903
2022-02-25,1292835.8742,663228.4894
2022-03-11,1294497.9601,664890.5753
2022-03-25,1297160.7412,667553.3564
2022-04-08,1299387.1161,669779.7313
2022-04-22,1301911.4054,672304.0207
2022-05-06,1296853.8370,621583.0075
2022-05-20,1299888.6841,624617.8546
2022-06-07,1302704.0479,627433.2184
2022-06-17,1303926.4621,628655.6325
2022-07-01,1306608.8493,631338.0197
2022-07-15,1307767.6216,632496.7920
2022-07-29,1310673.6090,635402.7795
2022-08-12,1312895.1017,637624.2721
2022-08-26,1315299.8033,640028.9737
2022-09-09,1316615.1076,641344.2780
2022-09-23,1318593.8162,643322.9867
2022-10-07,1321242.9361,645972.1065
2022-10-21,1324201.7885,648930.9589
2022-11-04,1207720.8382,686429.8727
2022-11-18,1210561.4971,689270.5316
2022-12-02,1212326.3005,691035.3350
2022-12-16,1214311.2650,693020.2995
2022-12-30,1216992.2767,695701.3112
2023-01-13,1219287.1540,697996.1885
2023-01-27,1221344.1664,700053.2009
2023-02-10,1224535.6158,703244.6503
2023-02-24,1227877.2549,706586.2894
2023-03-10,1230064.9732,708774.0077
2023-03-24,1231463.3851,710172.4197
2023-04-11,1234009.3999,712718.4345
2023-04-21,1236082.7728,714791.8073
2023-05-05,1232259.2044,653782.0541
2023-05-19,1233918.0887,655440.9384
2023-06-02,1234583.0650,656105.9147
2023-06-16,1236317.9211,657840.7708
2023-06-30,1239065.5393,660588.3890
2023-07-14,1239712.1641,661235.0138
2023-07-28,1243394.2164,664917.0661
2023-08-11,1244785.4815,666308.3312
2023-08-25,1246026.2003,667549.0500
2023-09-08,1248173.4745,669696.3242
2023-09-22,1250170.9344,671693.7841
2023-10-06,1253333.9546,674856.8043
2023-10-20,1256011.3921,677534.2419
2023-11-03,1151655.9709,698191.3346
2023-11-17,1153585.4709,700120.8346
2023-12-01,1156767.9792,703303.3430
2023-12-15,1159172.4549,705707.8186
2023-12-29,1159852.7758,706388.1396
2024-01-12,1162381.8121,708917.1758
2024-01-26,1164786.5286,711321.8924
2024-02-09,1166926.5813,713461.9451
2024-02-23,1169086.0318,715621.3955
2024-03-08,1169686.4248,716221.7886
2024-03-22,1171823.6950,718359.0587
2024-04-05,1174657.7415,721193.1053
2024-04-19,1177077.2775,723612.6413
2024-05-03,1178494.5916,652720.3680
2024-05-17,1180199.8588,654425.6352
2024-05-31,1181330.2152,655555.9916
2024-06-14,1183657.1854,657882.9619
2024-06-28,1185611.6898,659837.4662
2024-07-12,1188070.9238,662296.7002
2024-07-26,1189521.3537,663747.1301
2024-08-09,1190390.8681,664616.6445
2024-08-23,1192686.0716,666911.8480
2024-09-06,1193844.0396,668069.8160
2024-09-20,1195684.0092,669909.7856
2024-10-04,1197980.3489,672206.1253
2024-10-18,1199643.6515,673869.4279
2024-11-01,1095126.8844,691969.2153
2024-11-15,1096753.5146,693595.8455
2024-11-29,1098418.7633,695261.0942
2024-12-13,1100670.8705,697513.2014
2024-12-27,1101806.5098,698648.8407
2025-01-10,1104101.3828,700943.7137
2025-01-24,1106440.0015,703282.3324
2025-02-07,1108446.8598,705289.1907
2025-02-21,1110645.1099,707487.4408
2025-03-07,1112508.2925,709350.6234
2025-03-21,1113643.4316,710485.7625
2025-04-04,1115195.4948,712037.8256
2025-04-22,1116913.4070,713755.7379
2025-05-02,1114917.3990,640339.7413
2025-05-16,1117332.9780,642755.3203
2025-05-30,1118878.8198,644301.1621
2025-06-13,1119939.5608,645361.9031
2025-06-27,1121346.9926,646769.3348
2025-07-11,1122948.9804,648371.3227
2025-07-25,1125361.2925,650783.6348
2025-08-08,1127700.6770,653123.0193
2025-08-22,1129919.0600,655341.4023
2025-09-05,1132057.8947,657480.2370
2025-09-19,1133581.1199,659003.4622
2025-10-03,1135825.4572,661247.7995
2025-10-17,1137150.5650,662572.9073
2025-10-31,1031828.5143,678867.4516
2025-11-14,1033418.0223,680456.9596
2025-11-28,1034701.0046,681739.9419
2025-12-12,1036168.2614,683207.1988
2025-12-29,1037854.3516,684893.2890
2026-01-09,1039634.1807,686673.1180
2026-01-23,1041544.0043,688582.9417
2026-02-06,1043704.7268,690743.6642
2026-02-20,1044781.2089,691820.1463
2026-03-06,1047263.8664,694302.8038
2026-03-20,1048270.5664,695309.5037
2026-04-07,1049557.6973,696596.6347
2026-04-17,1050443.7098,697482.6471
2026-05-05,1047852.4411,622837.0258
2026-05-15,1049559.3635,624543.9482
2026-05-29,1051092.3799,626076.9646
2026-06-12,1052095.2819,627079.8666
2026-06-26,1053452.8313,628437.4160
2026-07-10,1054465.2849,629449.8696
2026-07-24,1056007.4705,630992.0552
2026-08-07,1057606.8925,632591.4772
2026-08-21,1058956.8926,633941.4773
2026-09-04,1060180.9287,635165.5134
2026-09-18,1060933.4870,635918.0717
2026-10-02,1063098.1105,638082.6952
2026-10-16,1064595.6799,639580.2646
2026-10-30,959318.1335,650328.5267
2026-11-13,959910.3218,650920.7150
2026-11-27,960660.9964,651671.3896
2026-12-11,961502.1263,652512.5194
2026-12-29,963351.2274,654361.6205
2027-01-08,964019.7344,655030.1276
2027-01-22,965602.0190,656612.4121
2027-02-05,966829.2481,657839.6413
2027-02-19,967887.8718,658898.2649
2027-03-05,969549.9622,660560.3553
2027-03-19,970758.9519,661769.3450
2027-04-02,972125.7298,663136.1229
2027-04-16,973147.9396,664158.3328
2027-04-30,967315.9441,585115.0798
2027-05-14,968467.7933,586266.9290
2027-05-28,969916.4848,587715.6205
2027-06-11,971295.3531,589094.4889
2027-06-25,972156.3063,589955.4420
2027-07-09,973620.2612,591419.3970
2027-07-23,975259.5554,593058.6911
2027-08-06,976904.1934,594703.3291
2027-08-20,977067.9865,594867.1223
2027-09-03,978268.6414,596067.7771
2027-09-17,979376.6280,597175.7637
2027-10-01,980935.1200,598734.2558
2027-10-15,981517.9873,599317.1230
2027-10-29,875317.1266,607489.3215
2027-11-12,876086.0134,608258.2082
2027-11-26,877185.5893,609357.7841
2027-12-10,878856.0966,611028.2914
2027-12-29,880005.4910,612177.6859
2028-01-07,880850.7016,613022.8964
2028-01-21,882099.4339,614271.6287
2028-02-04,883529.0430,615701.2378
2028-02-18,884821.1966,616993.3914
2028-03-03,885523.6715,617695.8663
2028-03-17,887058.9571,619231.1519
2028-03-31,888111.5111,620283.7059
2028-04-18,889648.9673,621821.1621
2028-04-28,884052.4145,540781.9700
2028-05-12,884988.2321,541717.7876
2028-05-26,886376.2256,543105.7811
2028-06-09,886934.7848,543664.3403
2028-06-23,887981.4427,544710.9982
2028-07-07,888379.8390,545109.3945
2028-07-21,889632.7301,546362.2856
2028-08-04,890850.7800,547580.3355
2028-08-18,891937.8837,548667.4392
2028-09-01,892862.0241,549591.5796
2028-09-15,893914.6351,550644.1906
2028-09-29,894849.5300,551579.0855
2028-10-13,895771.7386,552501.2941
2028-10-27,896488.7499,553218.3054
2028-11-13,792904.8590,555772.3527
2028-11-24,793961.2742,556828.7679
2028-12-08,794690.4167,557557.9104
2028-12-22,795738.8448,558606.3385
2029-01-05,797411.1429,560278.6366
2029-01-19,797984.6999,560852.1935
2029-02-02,798756.8658,561624.3595
2029-02-16,799290.6631,562158.1568
2029-03-02,799793.6689,562661.1626
2029-03-16,800117.3029,562984.7966
2029-04-03,800424.5012,563291.9949
2029-04-13,800546.9230,563414.4167
2029-04-27,800813.0097,563680.5034
2029-05-11,794370.5044,479634.2621
2029-05-25,794615.8606,479879.6184
2029-06-08,794711.8155,479975.5733
2029-06-22,795121.2873,480385.0450
2029-07-06,795606.3640,480870.1217
2029-07-20,796307.5475,481571.3052
2029-08-03,796491.9478,481755.7056
2029-08-17,796835.9780,482099.7357
2029-08-31,797064.7240,482328.4817
2029-09-14,797519.4477,482783.2055
2029-09-28,797855.3504,483119.1081
2029-10-12,798279.4596,483543.2173
2029-10-26,798358.4506,483622.2084
2029-11-09,693566.9034,483091.8150
2029-11-23,693758.4944,483283.4060
2029-12-07,694015.6304,483540.5420
2029-12-21,694192.3847,483717.2964
2030-01-04,694514.5201,484039.4317
2030-01-18,695077.3863,484602.2979
2030-02-01,695470.3957,484995.3073
2030-02-15,695701.8961,485226.8077
2030-03-01,695999.5662,485524.4778
2030-03-15,696300.4422,485825.3538
2030-03-29,696881.5881,486406.4998
2030-04-12,697168.1163,486693.0279
2030-04-26,697446.4281,486971.3398
2030-05-10,689491.0585,402586.9523
2030-05-24,689557.9320,402653.8258
2030-06-07,689837.9686,402933.8624
2030-06-21,689882.0106,402977.9044
2030-07-05,690027.9858,403123.8796
2030-07-19,690329.6206,403425.5144
2030-08-02,690309.6851,403405.5789
2030-08-16,690867.9625,403963.8563
2030-08-30,691137.5293,404233.4231
2030-09-13,691508.3792,404604.2730
2030-09-27,691679.4144,404775.3083
2030-10-11,692158.0672,405253.9610
2030-10-25,692824.2571,405920.1509
2030-11-08,587211.6251,402979.3177
2030-11-22,587474.1353,403241.8279
2030-12-06,587704.0901,403471.7828
2030-12-20,587945.3194,403713.0121
2031-01-03,588140.8872,403908.5799
2031-01-17,588725.4205,404493.1132
2031-01-31,588860.1642,404627.8568
2031-02-14,589493.0486,405260.7413
2031-02-28,590436.6740,406204.3666
2031-03-14,591855.6902,407623.3829
2031-03-28,592549.1989,408316.8916
2031-04-15,593396.0867,409163.7794
2031-04-25,594040.6399,409808.3326
2031-05-09,585730.2438,328907.7636
2031-05-23,586529.1036,329706.6233
2031-06-06,587207.0077,330384.5274
2031-06-20,587797.4132,330974.9330
2031-07-07,588554.1878,331731.7076
2031-07-18,589037.5856,332215.1053
2031-08-04,589871.4873,333049.0071
2031-08-15,590591.6138,333769.1336
2031-08-29,591285.7232,334463.2429
2031-09-12,591871.6615,335049.1812
2031-09-26,592909.1076,336086.6274
2031-10-10,593750.1724,336927.6922
2031-10-24,594422.6573,337600.1770
2031-11-07,486616.6277,337442.1610
2031-11-21,486995.1662,337820.6996
2031-12-05,487485.7698,338311.3032
2031-12-19,488033.9421,338859.4755
2032-01-05,488494.5750,339320.1084
2032-01-16,489152.2508,339977.7841
2032-01-30,489783.0316,340608.5649
2032-02-13,490261.5618,341087.0952
2032-02-27,490631.1710,341456.7043
2032-03-12,490965.6961,341791.2294
2032-03-30,491509.8977,342335.4311
2032-04-09,491657.9047,342483.4380
2032-04-23,492018.4589,342843.9922
2032-05-07,479878.5780,262395.5335
2032-05-21,480149.9223,262666.8778
2032-06-04,480364.8208,262881.7764
2032-06-21,480715.3227,263232.2783
2032-07-02,480934.3161,263451.2716
2032-07-16,481322.2910,263839.2465
2032-07-30,481776.3791,264293.3346
2032-08-13,482201.5576,264718.5131
2032-08-27,482206.7761,264723.7316
2032-09-10,482509.4297,265026.3852
2032-09-24,482699.4522,265216.4077
2032-10-08,483090.4420,265607.3976
2032-10-22,483346.9584,265863.9139
2032-11-05,372535.6079,261173.5719
2032-11-19,372620.7620,261258.7260
2032-12-03,372883.7867,261521.7507
2032-12-17,373042.3412,261680.3052
2033-01-04,373217.7620,261855.7260
2033-01-14,373414.6993,262052.6633
2033-01-28,373661.6627,262299.6267
2033-02-11,373943.5523,262581.5163
2033-02-25,374241.1617,262879.1257
2033-03-11,374381.5868,263019.5508
2033-03-25,374460.5429,263098.5069
2033-04-08,374651.2481,263289.2121
2033-04-22,374667.2847,263305.2487
2033-05-06,361342.8801,182993.9069
2033-05-20,361376.3865,183027.4133
2033-06-03,361401.9147,183052.9415
2033-06-17,361440.2287,183091.2555
2033-07-01,361574.6008,183225.6276
2033-07-15,361786.8497,183437.8765
2033-07-29,361817.4919,183468.5187
2033-08-12,361936.3868,183587.4136
2033-08-26,361918.4963,183569.5231
2033-09-09,362019.4466,183670.4734
2033-09-23,362142.0961,183793.1229
2033-10-07,362364.1567,184015.1835
2033-10-21,362597.9660,184248.9928
2033-11-04,251127.9220,177395.8996
2033-11-18,251150.6684,177418.6460
2033-12-02,251234.9966,177502.9742
2033-12-16,251308.4112,177576.3887
2033-12-30,251408.7780,177676.7556
2034-01-13,251415.1430,177683.1206
2034-01-27,251499.0460,177767.0236
2034-02-10,251533.6289,177801.6065
2034-02-24,251533.6289,177801.6065
2034-03-10,251533.6295,177801.6071
2034-03-24,251533.6293,177801.6069
2034-04-11,251533.6287,177801.6063
2034-04-21,251533.6288,177801.6064
2034-05-05,238504.0063,98732.9626
2034-05-19,238504.0062,98732.9625
2034-06-02,238504.0075,98732.9639
2034-06-16,238504.0079,98732.9642
2034-06-30,238504.0085,98732.9649
2034-07-14,238504.0095,98732.9659
2034-07-28,238504.0098,98732.9661
2034-08-11,238504.0083,98732.9646
2034-08-25,238504.0092,98732.9656
2034-09-08,238504.0088,98732.9652
2034-09-22,238504.0105,98732.9669
2034-10-06,238504.0095,98732.9659
2034-10-20,238504.0086,98732.9650
2034-11-03,124663.6808,88223.0568
2034-11-17,124663.6814,88223.0574
2034-12-01,124663.6823,88223.0583
2034-12-15,124663.6814,88223.0574
2034-12-29,124663.6816,88223.0576
2035-01-12,124663.6813,88223.0572
2035-01-26,124663.6806,88223.0566
2035-02-09,124663.6812,88223.0572
2035-02-23,124663.6810,88223.0570
2035-03-09,124663.6804,88223.0564
2035-03-27,124663.6812,88223.0572
2035-04-06,124663.6811,88223.0571
2035-04-20,124663.6813,88223.0573
2035-05-04,118224.1423,16680.3667
2035-05-18,118224.1424,16680.3668
2035-06-01,118224.1421,16680.3664
2035-06-15,118224.1421,16680.3664
2035-06-29,118224.1421,16680.3664
2035-07-13,118224.1419,16680.3662
2035-07-27,118224.1419,16680.3662
2035-08-10,118224.1422,16680.3665
2035-08-24,118224.1426,16680.3669
2035-09-07,118224.1423,16680.3666
2035-09-21,118224.1419,16680.3662
2035-10-05,118224.1417,16680.3660
2035-10-19,118224.1421,16680.3664
