#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-LIBOR-6M/3/3Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-LIBOR-6M/4/5Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-LIBOR-6M/5/7Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-LIBOR-6M/6/10Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-LIBOR-6M/7/15Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-LIBOR-6M/8/20Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-SIFMA/0/6M,Cross,141.47,0.000100,0.000100,130.31,-11.16
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-SIFMA/1/1Y,Cross,141.47,0.000100,0.000100,1009.30,867.83
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-SIFMA/2/2Y,Cross,141.47,0.000100,0.000100,157.95,16.48
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-SIFMA/3/3Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-SIFMA/4/5Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-SIFMA/5/7Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-SIFMA/6/10Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-SIFMA/7/15Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/1/1Y:IndexCurve/USD-SIFMA/8/20Y,Cross,141.47,0.000100,0.000100,141.53,0.05
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-3M/0/6M,Cross,141.47,0.000100,0.000100,321.63,180.16
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-3M/1/1Y,Cross,141.47,0.000100,0.000100,-556.72,-698.19
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-3M/2/2Y,Cross,141.47,0.000100,0.000100,129.93,-11.54
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-3M/3/3Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-3M/4/5Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-3M/5/7Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-3M/6/10Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-3M/7/15Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-3M/8/20Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-6M/0/6M,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-6M/1/1Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-6M/2/2Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-6M/3/3Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-6M/4/5Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-6M/5/7Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-6M/6/10Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-6M/7/15Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-LIBOR-6M/8/20Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-SIFMA/0/6M,Cross,141.47,0.000100,0.000100,130.23,-11.24
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-SIFMA/1/1Y,Cross,141.47,0.000100,0.000100,1009.31,867.84
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-SIFMA/2/2Y,Cross,141.47,0.000100,0.000100,157.90,16.42
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-SIFMA/3/3Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-SIFMA/4/5Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-SIFMA/5/7Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-SIFMA/6/10Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-SIFMA/7/15Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/2/2Y:IndexCurve/USD-SIFMA/8/20Y,Cross,141.47,0.000100,0.000100,141.47,0.00
bmaBasisSwap_01y,DiscountCurve/USD/3/3Y:IndexCurve/USD-LIBOR-3M/0/6M,Cross,141.47,0.000100,0.000100,321.63,180.16
bmaBasisSwap_01y,DiscountCurve/USD/3/3Y:IndexCurve/USD-LIBOR-3M/1/1Y,Cross,141.47,0.000100,0.000100,-556.72,-698.19
bmaBasisSwap_01y,DiscountCurve/USD/3/3Y:IndexCurve/USD-LIBOR-3M/2/2Y,Cross,141.47,0.000100,0.000100,129.93,-11.54
bmaBasisSwap_01y,DiscountCurve/USD/3/3Y:IndexCurve/USD-SIFMA/0/6M,Cross,141.47,0.000100,0.000100,130.23,-11.25
bmaBasisSwap_01y,DiscountCurve/USD/3/3Y:IndexCurve/USD-SIFMA/1/1Y,Cross,141.47,0.000100,0.000100,1009.31,867.84
bmaBasisSwap_01y,DiscountCurve/USD/3/3Y:IndexCurve/USD-SIFMA/2/2Y,Cross,141.47,0.000100,0.000100,157.90,16.42
bmaBasisSwap_01y,DiscountCurve/USD/4/5Y:IndexCurve/USD-LIBOR-3M/0/6M,Cross,141.47,0.000100,0.000100,321.63,180.16
bmaBasisSwap_01y,DiscountCurve/USD/4/5Y:IndexCurve/USD-LIBOR-3M/1/1Y,Cross,141.47,0.000100,0.000100,-556.72,-698.19
bmaBasisSwap_01y,DiscountCurve/USD/4/5Y:IndexCurve/USD-LIBOR-3M/2/2Y,Cross,141.47,0.000100,0.000100,129.93,-11.54
bmaBasisSwap_01y,DiscountCurve/USD/4/5Y:IndexCurve/USD-SIFMA/0/6M,Cross,141.47,0.000100,0.000100,130.23,-11.25
bmaBasisSwap_01y,DiscountCurve/USD/4/5Y:IndexCurve/USD-SIFMA/1/1Y,Cross,141.47,0.000100,0.000100,1009.31,867.84
bmaBasisSwap_01y,DiscountCurve/USD/4/5Y:IndexCurve/USD-SIFMA/2/2Y,Cross,141.47,0.000100,0.000100,157.90,16.42
bmaBasisSwap_01y,DiscountCurve/USD/5/7Y:IndexCurve/USD-LIBOR-3M/0/6M,Cross,141.47,0.000100,0.000100,321.63,180.16
bmaBasisSwap_01y,DiscountCurve/USD/5/7Y:IndexCurve/USD-LIBOR-3M/1/1Y,Cross,141.47,0.000100,0.000100,-556.72,-698.19
bmaBasisSwap_01y,DiscountCurve/USD/5/7Y:IndexCurve/USD-LIBOR-3M/2/2Y,Cross,141.47,0.000100,0.000100,129.93,-11.54
bmaBasisSwap_01y,DiscountCurve/USD/5/7Y:IndexCurve/USD-SIFMA/0/6M,Cross,141.47,0.000100,0.000100,130.23,-11.25
bmaBasisSwap_01y,DiscountCurve/USD/5/7Y:IndexCurve/USD-SIFMA/1/1Y,Cross,141.47,0.000100,0.000100,1009.31,867.84
bmaBasisSwap_01y,DiscountCurve/USD/5/7Y:IndexCurve/USD-SIFMA/2/2Y,Cross,141.47,0.000100,0.000100,157.90,16.42
bmaBasisSwap_01y,DiscountCurve/USD/6/10Y:IndexCurve/USD-LIBOR-3M/0/6M,Cross,141.47,0.000100,0.000100,321.63,180.16
bmaBasisSwap_01y,DiscountCurve/USD/6/10Y:IndexCurve/USD-LIBOR-3M/1/1Y,Cross,141.47,0.000100,0.000100,-556.72,-698.19
bmaBasisSwap_01y,DiscountCurve/USD/6/10Y:IndexCurve/USD-LIBOR-3M/2/2Y,Cross,141.47,0.000100,0.000100,129.93,-11.54
bmaBasisSwap_01y,DiscountCurve/USD/6/10Y:IndexCurve/USD-SIFMA/0/6M,Cross,141.47,0.000100,0.000100,130.23,-11.25
bmaBasisSwap_01y,DiscountCurve/USD/6/10Y:IndexCurve/USD-SIFMA/1/1Y,Cross,141.47,0.000100,0.000100,1009.31,867.84
bmaBasisSwap_01y,DiscountCurve/USD/6/10Y:IndexCurve/USD-SIFMA/2/2Y,Cross,141.47,0.000100,0.000100,157.90,16.42
bmaBasisSwap_01y,DiscountCurve/USD/7/15Y:IndexCurve/USD-LIBOR-3M/0/6M,Cross,141.47,0.000100,0.000100,321.63,180.16
bmaBasisSwap_01y,DiscountCurve/USD/7/15Y:IndexCurve/USD-LIBOR-3M/1/1Y,Cross,141.47,0.000100,0.000100,-556.72,-698.19
bmaBasisSwap_01y,DiscountCurve/USD/7/15Y:IndexCurve/USD-LIBOR-3M/2/2Y,Cross,141.47,0.000100,0.000100,129.93,-11.54
bmaBasisSwap_01y,DiscountCurve/USD/7/15Y:IndexCurve/USD-SIFMA/0/6M,Cross,141.47,0.000100,0.000100,130.23,-11.25
bmaBasisSwap_01y,DiscountCurve/USD/7/15Y:IndexCurve/USD-SIFMA/1/1Y,Cross,141.47,0.000100,0.000100,1009.31,867.84
bmaBasisSwap_01y,DiscountCurve/USD/7/15Y:IndexCurve/USD-SIFMA/2/2Y,Cross,141.47,0.000100,0.000100,157.90,16.42
bmaBasisSwap_01y,DiscountCurve/USD/8/20Y:IndexCurve/USD-LIBOR-3M/0/6M,Cross,141.47,0.000100,0.000100,321.63,180.16
bmaBasisSwap_01y,DiscountCurve/USD/8/20Y:IndexCurve/USD-LIBOR-3M/1/1Y,Cross,141.47,0.000100,0.000100,-556.72,-698.19
bmaBasisSwap_01y,DiscountCurve/USD/8/20Y:IndexCurve/USD-LIBOR-3M/2/2Y,Cross,141.47,0.000100,0.000100,129.93,-11.54
bmaBasisSwap_01y,DiscountCurve/USD/8/20Y:IndexCurve/USD-SIFMA/0/6M,Cross,141.47,0.000100,0.000100,130.23,-11.25
bmaBasisSwap_01y,DiscountCurve/USD/8/20Y:IndexCurve/USD-SIFMA/1/1Y,Cross,141.47,0.000100,0.000100,1009.31,867.84
bmaBasisSwap_01y,DiscountCurve/USD/8/20Y:IndexCurve/USD-SIFMA/2/2Y,Cross,141.47,0.000100,0.000100,157.90,16.42
bmaBasisSwap_02y,DiscountCurve/USD/0/6M,Up,104.76,0.000100,#N/A,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/1/1Y,Up,104.76,0.000100,#N/A,104.81,0.06
bmaBasisSwap_02y,DiscountCurve/USD/2/2Y,Up,104.76,0.000100,#N/A,104.76,0.00
bmaBasisSwap_02y,DiscountCurve/USD/3/3Y,Up,104.76,0.000100,#N/A,104.76,0.00
bmaBasisSwap_02y,DiscountCurve/USD/0/6M,Down,104.76,0.000100,#N/A,104.74,-0.01
bmaBasisSwap_02y,DiscountCurve/USD/1/1Y,Down,104.76,0.000100,#N/A,104.70,-0.06
bmaBasisSwap_02y,DiscountCurve/USD/2/2Y,Down,104.76,0.000100,#N/A,104.75,0.00
bmaBasisSwap_02y,DiscountCurve/USD/3/3Y,Down,104.76,0.000100,#N/A,104.76,0.00
bmaBasisSwap_02y,IndexCurve/USD-LIBOR-3M/0/6M,Up,104.76,0.000100,#N/A,284.92,180.16
bmaBasisSwap_02y,IndexCurve/USD-LIBOR-3M/1/1Y,Up,104.76,0.000100,#N/A,96.73,-8.02
bmaBasisSwap_02y,IndexCurve/USD-LIBOR-3M/2/2Y,Up,104.76,0.000100,#N/A,-1273.93,-1378.69
bmaBasisSwap_02y,IndexCurve/USD-LIBOR-3M/3/3Y,Up,104.76,0.000100,#N/A,87.74,-17.02
bmaBasisSwap_02y,IndexCurve/USD-SIFMA/0/6M,Up,104.76,0.000100,#N/A,92.50,-12.26
