#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,89910.50,436224.57,197304.68,-12513.07,231621.72,-15043.65,255701.11,-16839.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89910.50,436224.57,None,165831.11,165831.11
CCSwap,CPTY_A,89910.50,436224.57,197304.68,-12513.07,231621.72,-15043.65,255701.11,-16839.03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,165831.11,165831.11
