#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CPTY_A,2016-02-05,0.000000,1335.21,0.00,1335.21,-1335.21,1335.21,1335.21
CPTY_A,2016-08-05,0.497268,77139.12,78763.04,255727.28,0.00,77915.05,77915.05
CPTY_A,2017-02-06,1.003002,164712.40,74714.44,561411.25,0.00,168070.42,168070.42
CPTY_A,2017-08-07,1.501632,116164.45,130385.85,488519.22,0.00,119725.02,168070.42
CPTY_A,2018-02-05,2.000262,181462.47,89344.65,770211.44,0.00,188905.75,188905.75
CPTY_A,2018-08-06,2.498892,164635.95,180353.71,688930.88,0.00,173113.01,188905.75
CPTY_A,2019-02-05,3.000262,242112.96,153145.29,795934.88,0.00,257154.21,257154.21
CPTY_A,2019-08-05,3.496152,202428.68,212835.92,782334.94,0.00,217155.30,257154.21
CPTY_A,2020-02-05,4.000000,293811.95,193980.23,1006821.50,0.00,318392.10,318392.10
CPTY_A,2020-08-05,4.497268,238557.80,236559.64,925571.00,0.00,261115.78,318392.10
CPTY_A,2021-02-05,5.000262,264626.90,166884.94,1094552.00,0.00,292595.70,318392.10
CPTY_A,2021-08-05,5.496152,237706.57,236883.53,854047.13,0.00,265459.29,318392.10
CPTY_A,2022-02-07,6.005741,268882.69,174691.10,1042305.75,0.00,303362.43,318392.10
CPTY_A,2022-08-05,6.496152,195514.27,208605.37,664905.31,0.00,222767.81,318392.10
CPTY_A,2023-02-06,7.003002,246439.29,163893.13,951346.38,0.00,283662.71,318392.10
CPTY_A,2023-08-07,7.501632,201966.05,208285.61,767216.94,0.00,234810.41,318392.10
CPTY_A,2024-02-05,8.000000,275036.57,180982.74,1108800.38,0.00,322980.35,322980.35
CPTY_A,2024-08-05,8.497268,231573.56,222338.08,1076894.25,0.00,274676.37,322980.35
CPTY_A,2025-02-05,9.000262,288438.29,187658.31,1033251.50,0.00,345604.74,345604.74
CPTY_A,2025-08-05,9.496152,218508.18,215285.92,1011098.81,0.00,264433.98,345604.74
CPTY_A,2026-02-05,10.000262,239857.01,157636.11,1052959.25,0.00,293221.92,345604.74
CPTY_A,2026-08-05,10.496152,202309.18,208367.96,804956.38,0.00,249794.23,345604.74
CPTY_A,2027-02-05,11.000262,244407.22,167455.83,830865.38,0.00,304842.35,345604.74
CPTY_A,2027-08-05,11.496152,185857.26,195173.09,679497.88,0.00,234133.51,345604.74
CPTY_A,2028-02-07,12.005464,227826.77,150696.02,920729.63,0.00,289955.27,345604.74
CPTY_A,2028-08-07,12.502732,183215.97,185321.68,754894.31,0.00,235524.60,345604.74
CPTY_A,2029-02-05,13.000262,210344.00,133898.08,770059.31,0.00,273117.63,345604.74
CPTY_A,2029-08-06,13.498892,161277.91,165340.36,651234.69,0.00,211515.01,345604.74
CPTY_A,2030-02-05,14.000262,206101.04,121344.61,749513.63,0.00,273034.19,345604.74
CPTY_A,2030-08-05,14.496152,141768.73,142782.69,568387.38,0.00,189688.10,345604.74
CPTY_A,2031-02-05,15.000262,170916.58,92339.99,681440.63,0.00,231013.99,345604.74
CPTY_A,2031-08-05,15.496152,111807.58,117578.05,586938.06,0.00,152632.89,345604.74
CPTY_A,2032-02-05,16.000000,135884.63,68366.16,545640.06,0.00,187387.95,345604.74
CPTY_A,2032-08-05,16.497268,81143.96,92970.19,419137.66,0.00,113024.92,345604.74
CPTY_A,2033-02-07,17.005741,110745.77,47143.64,543305.44,0.00,155843.02,345604.74
