#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
FX_TaRF,ScriptedTrade,1,0,2023-02-22,Cashflow,3629.3196,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2023-02-20,#N/A,#N/A,0.9972192812,3619.2274873757,1.0000000000,3619.2274873757,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,2,0,2023-03-22,Cashflow,8000.6194,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2023-03-20,#N/A,#N/A,0.9936407470,7949.7414113818,1.0000000000,7949.7414113818,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,3,0,2023-04-24,Cashflow,9291.7302,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2023-04-20,#N/A,#N/A,0.9893381288,9192.6629557365,1.0000000000,9192.6629557365,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,4,0,2023-05-23,Cashflow,6963.5646,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2023-05-20,#N/A,#N/A,0.9854800036,6862.4536701630,1.0000000000,6862.4536701630,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,5,0,2023-06-22,Cashflow,4319.7113,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2023-06-20,#N/A,#N/A,0.9814577765,4239.6142640144,1.0000000000,4239.6142640144,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,6,0,2023-07-24,Cashflow,1842.2242,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2023-07-20,#N/A,#N/A,0.9771963209,1800.2147513684,1.0000000000,1800.2147513684,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,7,0,2023-08-22,Cashflow,-332.4468,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2023-08-20,#N/A,#N/A,0.9733709513,-323.5940660704,1.0000000000,-323.5940660704,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,8,0,2023-09-22,Cashflow,-2196.7678,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2023-09-20,#N/A,#N/A,0.9692913930,-2129.3081487850,1.0000000000,-2129.3081487850,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,9,0,2023-10-24,Cashflow,-3845.5186,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2023-10-20,#N/A,#N/A,0.9651532264,-3711.5146466225,1.0000000000,-3711.5146466225,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,10,0,2023-11-22,Cashflow,-5287.9463,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2023-11-20,#N/A,#N/A,0.9614901555,-5084.3083297356,1.0000000000,-5084.3083297356,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,11,0,2023-12-22,Cashflow,-6567.1309,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2023-12-20,#N/A,#N/A,0.9577874744,-6289.9157518663,1.0000000000,-6289.9157518663,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,12,0,2024-01-23,Cashflow,-7589.1185,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2024-01-20,#N/A,#N/A,0.9539041071,-7239.2912830358,1.0000000000,-7239.2912830358,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
FX_TaRF,ScriptedTrade,13,0,2024-02-22,Cashflow,-8759.2781,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2024-02-20,#N/A,#N/A,0.9507966424,-8328.2921971666,1.0000000000,-8328.2921971666,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
