#NettingSet,Date,Time,CollateralBalance,COLVA Increment,COLVA,CollateralFloor Increment,CollateralFloor
CPTY_A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,0.0000
CPTY_A,2023-02-14,0.0384,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-02-28,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-03-14,0.1151,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-03-28,0.1534,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-04-11,0.1918,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-04-25,0.2301,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-05-09,0.2685,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-05-23,0.3068,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-06-06,0.3452,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-06-20,0.3836,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-07-05,0.4247,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-07-18,0.4603,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-08-01,0.4986,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-08-15,0.5370,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-08-29,0.5753,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-09-12,0.6137,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-09-26,0.6521,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-10-10,0.6904,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-10-24,0.7288,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-11-07,0.7671,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-11-21,0.8055,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-12-05,0.8438,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-12-19,0.8822,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-01-02,0.9205,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-01-16,0.9588,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-01-30,0.9970,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-02-13,1.0353,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-02-27,1.0735,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-03-12,1.1118,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-03-26,1.1500,0.0000,0.0000,0.0000,0.0000,0.0000
