#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,4514.14,74.61,32.04,-665.85,41.22,-757.00,47.90,-819.51,0.00,-117.70,0.00,0.00,0.00,0.00,0.00,4514.14,74.61,None,52111.62,52111.62
BermSwp,CPTY_A,4514.14,74.61,32.04,-665.85,41.22,-757.00,47.90,-819.51,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,52111.62,52111.62
,CPTY_B,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,None,0.00,0.00
LPISwp,CPTY_B,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
