#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility
TestedCBO,CBO,2,0,2022-11-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2022-08-29,2022-11-29,0.0000,#N/A,#N/A,1802750.2000,0.9922162715,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,3,0,2023-02-28,Interest,0.0000,USD,0.0000000000,0.2493150685,2022-11-29,2023-02-28,0.0000,#N/A,#N/A,1802750.2000,0.9825620738,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,4,0,2023-05-30,Interest,0.0000,USD,0.0000000000,0.2493150685,2023-02-28,2023-05-30,0.0000,#N/A,#N/A,1802750.2000,0.9726587737,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,5,0,2023-08-29,Interest,0.0000,USD,0.0000000000,0.2493150685,2023-05-30,2023-08-29,0.0000,#N/A,#N/A,1802750.2000,0.9628933520,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,6,0,2023-11-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2023-08-29,2023-11-29,0.0000,#N/A,#N/A,1802750.2000,0.9540350335,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,7,0,2024-02-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2023-11-29,2024-02-29,0.0000,#N/A,#N/A,1802750.2000,0.9452802704,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,8,0,2024-05-29,Interest,0.0000,USD,0.0000000000,0.2465753425,2024-02-29,2024-05-29,0.0000,#N/A,#N/A,1802750.2000,0.9368018657,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,9,0,2024-08-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2024-05-29,2024-08-29,0.0000,#N/A,#N/A,1802750.2000,0.9282136448,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,10,0,2024-11-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2024-08-29,2024-11-29,0.0000,#N/A,#N/A,1802750.2000,0.9207247217,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,11,0,2025-02-28,Interest,0.0000,USD,0.0000000000,0.2493150685,2024-11-29,2025-02-28,0.0000,#N/A,#N/A,1802750.2000,0.9134215477,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,12,0,2025-05-29,Interest,0.0000,USD,0.0000000000,0.2465753425,2025-02-28,2025-05-29,0.0000,#N/A,#N/A,1802750.2000,0.9062485282,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,13,0,2025-08-29,Interest,0.0000,USD,0.0000000000,0.2520547945,2025-05-29,2025-08-29,0.0000,#N/A,#N/A,1802750.2000,0.8989743255,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,14,0,2025-12-01,Interest,0.0000,USD,0.0000000000,0.2575342466,2025-08-29,2025-12-01,0.0000,#N/A,#N/A,1802750.2000,0.8922048908,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,15,0,2026-03-02,Interest,0.0000,USD,0.0000000000,0.2493150685,2025-12-01,2026-03-02,0.0000,#N/A,#N/A,1802750.2000,0.8857258139,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,16,0,2026-05-29,Interest,0.0000,USD,0.0000000000,0.2410958904,2026-03-02,2026-05-29,0.0000,#N/A,#N/A,1802750.2000,0.8795050857,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,17,0,2026-08-31,Interest,0.0000,USD,0.0000000000,0.2575342466,2026-05-29,2026-08-31,0.0000,#N/A,#N/A,1802750.2000,0.8729084692,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,18,0,2026-11-30,Interest,0.0000,USD,0.0000000000,0.2493150685,2026-08-31,2026-11-30,0.0000,#N/A,#N/A,1802750.2000,0.8666434922,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,19,0,2027-03-01,Interest,0.0000,USD,0.0000000000,0.2493150685,2026-11-30,2027-03-01,0.0000,#N/A,#N/A,1802750.2000,0.8604242959,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,20,0,2027-06-01,Interest,0.0000,USD,0.0000000000,0.2520547945,2027-03-01,2027-06-01,0.0000,#N/A,#N/A,1802750.2000,0.8541821240,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
TestedCBO,CBO,21,0,2027-08-30,Interest,0.0000,USD,0.0000000000,0.2465753425,2027-06-01,2027-08-30,0.0000,#N/A,#N/A,1802750.2000,0.8481194732,0.0000000000,1.0000000000,0.0000000000,USD,#N/A,#N/A,#N/A,#N/A
