#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CPTY_A,56.79,106.78,0.00,-9.05,0.00,-9.47,0.00,-9.73,0.00,-10221.42,0.00,0.00,0.00,0.00,-16778.69,56.79,106.78,None,2363.93,15496.11
Swap_1,CPTY_A,102970.34,114989.92,0.00,-16014.69,0.00,-17171.03,0.00,-17908.91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1433930.43,1441586.37
