#NettingSet,Date,Time,CollateralBalance,COLVA Increment,COLVA,CollateralFloor Increment,CollateralFloor
CPTY_A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,-351732.1128
CPTY_A,2016-02-19,0.0383,1201370.2621,0.0000,0.0000,-117.2662,-117.2662
CPTY_A,2016-03-04,0.0765,1129661.9149,0.0000,0.0000,-154.2749,-271.5411
CPTY_A,2016-03-18,0.1148,1227021.8515,0.0000,0.0000,-198.3719,-469.9129
CPTY_A,2016-04-01,0.1530,1527096.9021,0.0000,0.0000,-223.7757,-693.6887
CPTY_A,2016-04-15,0.1913,1508665.9600,0.0000,0.0000,-288.8387,-982.5274
CPTY_A,2016-04-29,0.2295,1520920.1697,0.0000,0.0000,-378.8387,-1361.3660
CPTY_A,2016-05-13,0.2678,1278281.9039,0.0000,0.0000,-395.0793,-1756.4453
CPTY_A,2016-05-27,0.3060,1288210.3222,0.0000,0.0000,-432.2876,-2188.7329
CPTY_A,2016-06-10,0.3443,1231083.7820,0.0000,0.0000,-486.9025,-2675.6354
CPTY_A,2016-06-24,0.3825,1247503.6529,0.0000,0.0000,-485.8533,-3161.4886
CPTY_A,2016-07-08,0.4208,1292981.2302,0.0000,0.0000,-536.2037,-3697.6923
CPTY_A,2016-07-22,0.4590,1306828.1731,0.0000,0.0000,-535.2565,-4232.9488
CPTY_A,2016-08-05,0.4973,1158752.8997,0.0000,0.0000,-479.9632,-4712.9120
CPTY_A,2016-08-19,0.5355,1159753.3468,0.0000,0.0000,-467.3451,-5180.2571
CPTY_A,2016-09-02,0.5738,1161447.8881,0.0000,0.0000,-434.1164,-5614.3735
CPTY_A,2016-09-16,0.6120,1120454.4343,0.0000,0.0000,-501.9495,-6116.3229
CPTY_A,2016-09-30,0.6503,1038227.3455,0.0000,0.0000,-430.1295,-6546.4524
CPTY_A,2016-10-14,0.6885,998104.8016,0.0000,0.0000,-508.9984,-7055.4508
CPTY_A,2016-10-28,0.7268,973124.2306,0.0000,0.0000,-556.2968,-7611.7475
CPTY_A,2016-11-14,0.7732,866618.7661,0.0000,0.0000,-806.3206,-8418.0682
CPTY_A,2016-11-25,0.8033,866037.6389,0.0000,0.0000,-497.3516,-8915.4198
CPTY_A,2016-12-09,0.8415,896730.9268,0.0000,0.0000,-703.6285,-9619.0483
CPTY_A,2016-12-23,0.8798,853124.4024,0.0000,0.0000,-767.8080,-10386.8563
CPTY_A,2017-01-06,0.9181,862824.8122,0.0000,0.0000,-871.2678,-11258.1241
CPTY_A,2017-01-20,0.9564,852163.6826,0.0000,0.0000,-822.5719,-12080.6959
CPTY_A,2017-02-03,0.9948,790529.1033,0.0000,0.0000,-896.8430,-12977.5390
CPTY_A,2017-02-17,1.0331,664055.0399,0.0000,0.0000,-832.0052,-13809.5442
CPTY_A,2017-03-03,1.0715,632917.5284,0.0000,0.0000,-919.0292,-14728.5734
CPTY_A,2017-03-17,1.1099,462914.8983,0.0000,0.0000,-1023.6154,-15752.1887
CPTY_A,2017-03-31,1.1482,653636.7433,0.0000,0.0000,-1191.3317,-16943.5204
CPTY_A,2017-04-18,1.1975,625356.2470,0.0000,0.0000,-1584.6712,-18528.1916
CPTY_A,2017-04-28,1.2249,624426.7017,0.0000,0.0000,-861.5575,-19389.7491
CPTY_A,2017-05-12,1.2633,498297.8136,0.0000,0.0000,-1006.4638,-20396.2129
CPTY_A,2017-05-26,1.3016,504749.8806,0.0000,0.0000,-1064.1534,-21460.3663
CPTY_A,2017-06-09,1.3400,517720.5760,0.0000,0.0000,-976.9521,-22437.3184
CPTY_A,2017-06-23,1.3783,598021.4680,0.0000,0.0000,-824.1606,-23261.4790
CPTY_A,2017-07-07,1.4167,608345.4476,0.0000,0.0000,-981.9824,-24243.4614
CPTY_A,2017-07-21,1.4551,592301.1610,0.0000,0.0000,-1100.8996,-25344.3610
CPTY_A,2017-08-04,1.4934,679227.8100,0.0000,0.0000,-1098.3612,-26442.7222
CPTY_A,2017-08-18,1.5318,609218.9099,0.0000,0.0000,-1266.7796,-27709.5017
CPTY_A,2017-09-01,1.5701,534564.7926,0.0000,0.0000,-1410.7831,-29120.2849
CPTY_A,2017-09-15,1.6085,567033.0856,0.0000,0.0000,-1515.3893,-30635.6742
CPTY_A,2017-09-29,1.6468,545745.7410,0.0000,0.0000,-1594.8552,-32230.5294
CPTY_A,2017-10-13,1.6852,607788.3809,0.0000,0.0000,-1767.5562,-33998.0856
CPTY_A,2017-10-27,1.7235,592810.6381,0.0000,0.0000,-1887.8990,-35885.9846
CPTY_A,2017-11-13,1.7701,393637.3171,0.0000,0.0000,-2207.4236,-38093.4082
CPTY_A,2017-11-24,1.8003,392178.7500,0.0000,0.0000,-1369.1477,-39462.5559
CPTY_A,2017-12-08,1.8386,348538.6733,0.0000,0.0000,-1656.5896,-41119.1455
CPTY_A,2017-12-22,1.8770,357110.0465,0.0000,0.0000,-1415.4094,-42534.5549
CPTY_A,2018-01-05,1.9153,225704.0682,0.0000,0.0000,-1511.6272,-44046.1821
CPTY_A,2018-01-19,1.9537,237131.1204,0.0000,0.0000,-1649.7682,-45695.9503
CPTY_A,2018-02-02,1.9920,318200.9608,0.0000,0.0000,-1797.4552,-47493.4055
CPTY_A,2018-02-16,2.0304,212721.3162,0.0000,0.0000,-1942.4957,-49435.9012
CPTY_A,2018-03-02,2.0688,214832.4194,0.0000,0.0000,-1882.8036,-51318.7048
CPTY_A,2018-03-16,2.1071,105629.1289,0.0000,0.0000,-1749.7329,-53068.4376
CPTY_A,2018-04-03,2.1564,238291.6952,0.0000,0.0000,-2439.4187,-55507.8564
CPTY_A,2018-04-13,2.1838,236618.2717,0.0000,0.0000,-1357.8636,-56865.7199
CPTY_A,2018-04-27,2.2222,327243.3338,0.0000,0.0000,-1884.0225,-58749.7425
CPTY_A,2018-05-11,2.2605,221557.0305,0.0000,0.0000,-1604.7712,-60354.5137
CPTY_A,2018-05-25,2.2989,209649.5793,0.0000,0.0000,-1678.1226,-62032.6362
CPTY_A,2018-06-08,2.3372,294098.9602,0.0000,0.0000,-1993.1022,-64025.7384
CPTY_A,2018-06-22,2.3756,377702.0199,0.0000,0.0000,-1952.3266,-65978.0651
CPTY_A,2018-07-06,2.4140,391814.3265,0.0000,0.0000,-2037.4689,-68015.5340
CPTY_A,2018-07-20,2.4523,511024.3874,0.0000,0.0000,-2253.8180,-70269.3520
CPTY_A,2018-08-03,2.4907,455100.6874,0.0000,0.0000,-2246.4289,-72515.7809
