#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue
XCCY_Swap_EUR_USD,Swap,11,0,2021-08-05,InterestProjected,884419.6167,USD,0.0175906664,0.5027777778,2021-02-05,2021-08-05,0.0000,2021-02-03,0.0175906664,100000000.0000,0.9311024378,823485.2611756193
XCCY_Swap_EUR_USD,Swap,12,0,2022-02-07,InterestProjected,911151.0222,USD,0.0176351811,0.5166666667,2021-08-05,2022-02-07,0.0000,2021-08-03,0.0176351811,100000000.0000,0.9220759667,840150.4595625070
XCCY_Swap_EUR_USD,Swap,13,0,2022-08-05,InterestProjected,957112.9245,USD,0.0192491985,0.4972222222,2022-02-07,2022-08-05,0.0000,2022-02-03,0.0192510389,100000000.0000,0.9132373132,874071.2355957672
XCCY_Swap_EUR_USD,Swap,14,0,2023-02-06,InterestProjected,990292.7445,USD,0.0192705615,0.5138888889,2022-08-05,2023-02-06,0.0000,2022-08-03,0.0192705615,100000000.0000,0.9041887024,895411.5115586107
XCCY_Swap_EUR_USD,Swap,15,0,2023-08-07,InterestProjected,996577.7392,USD,0.0197125267,0.5055555556,2023-02-06,2023-08-07,0.0000,2023-02-02,0.0197125267,100000000.0000,0.8946966111,891634.7259347575
XCCY_Swap_EUR_USD,Swap,16,0,2024-02-05,InterestProjected,996953.5653,USD,0.0197199606,0.5055555556,2023-08-07,2024-02-05,0.0000,2023-08-03,0.0197210373,100000000.0000,0.8852929323,882595.9451664055
XCCY_Swap_EUR_USD,Swap,17,0,2024-08-05,InterestProjected,1058738.4516,USD,0.0209420793,0.5055555556,2024-02-05,2024-08-05,0.0000,2024-02-01,0.0209420793,100000000.0000,0.8750335103,926431.6237834342
XCCY_Swap_EUR_USD,Swap,18,0,2025-02-05,InterestProjected,1071839.2734,USD,0.0209707684,0.5111111111,2024-08-05,2025-02-05,0.0000,2024-08-01,0.0209707684,100000000.0000,0.8647607820,926884.5682617070
XCCY_Swap_EUR_USD,Swap,19,0,2025-08-05,InterestProjected,1131319.7827,USD,0.0225013879,0.5027777778,2025-02-05,2025-08-05,0.0000,2025-02-03,0.0225013879,100000000.0000,0.8545579473,966778.3111909555
XCCY_Swap_EUR_USD,Swap,20,0,2026-02-05,InterestProjected,1152404.7966,USD,0.0225470504,0.5111111111,2025-08-05,2026-02-05,0.0000,2025-08-01,0.0225470504,100000000.0000,0.8443032420,972979.1059602880
XCCY_Swap_EUR_USD,Swap,1,1,2016-08-05,Interest,-673278.1652,EUR,0.0150800000,0.5055555556,2016-02-05,2016-08-05,0.0000,2016-02-03,0.0000800000,88312931.5700,0.9899901001,-666538.7181546561
XCCY_Swap_EUR_USD,Swap,2,1,2017-02-06,InterestProjected,-1564702.3622,EUR,0.0344776939,0.5138888889,2016-08-05,2017-02-06,0.0000,2016-08-03,0.0194776939,88312931.5700,0.9801791241,-1533688.5908889442
XCCY_Swap_EUR_USD,Swap,3,1,2017-08-07,InterestProjected,-1538741.6403,EUR,0.0344645425,0.5055555556,2017-02-06,2017-08-07,0.0000,2017-02-02,0.0194645425,88312931.5700,0.9706277514,-1493545.3383760981
XCCY_Swap_EUR_USD,Swap,4,1,2018-02-05,InterestProjected,-1538741.6403,EUR,0.0344645425,0.5055555556,2017-08-07,2018-02-05,0.0000,2017-08-03,0.0194655915,88312931.5700,0.9611694523,-1478991.4595840722
XCCY_Swap_EUR_USD,Swap,5,1,2018-08-06,InterestProjected,-1545842.9505,EUR,0.0346235968,0.5055555556,2018-02-05,2018-08-06,0.0000,2018-02-01,0.0196235968,88312931.5700,0.9517275362,-1471221.3026938967
XCCY_Swap_EUR_USD,Swap,6,1,2019-02-05,InterestProjected,-1554520.9969,EUR,0.0346277044,0.5083333333,2018-08-06,2019-02-05,0.0000,2018-08-02,0.0196282377,88312931.5700,0.9423255617,-1464864.8715558061
XCCY_Swap_EUR_USD,Swap,7,1,2019-08-05,InterestProjected,-1537457.6103,EUR,0.0346260359,0.5027777778,2019-02-05,2019-08-05,0.0000,2019-02-01,0.0196260359,88312931.5700,0.9331179876,-1434629.3513259566
XCCY_Swap_EUR_USD,Swap,8,1,2020-02-05,InterestProjected,-1563011.6107,EUR,0.0346276150,0.5111111111,2019-08-05,2020-02-05,0.0000,2019-08-01,0.0196276150,88312931.5700,0.9238500238,-1443988.3137569190
XCCY_Swap_EUR_USD,Swap,9,1,2020-08-05,InterestProjected,-1543616.8040,EUR,0.0345737358,0.5055555556,2020-02-05,2020-08-05,0.0000,2020-02-03,0.0195737358,88312931.5700,0.9147975433,-1412096.8600589989
XCCY_Swap_EUR_USD,Swap,10,1,2021-02-05,InterestProjected,-1560560.1614,EUR,0.0345733046,0.5111111111,2020-08-05,2021-02-05,0.0000,2020-08-03,0.0195733046,88312931.5700,0.9057364351,-1413456.1973859428
XCCY_Swap_EUR_USD,Swap,11,1,2021-08-05,InterestProjected,-1537412.6807,EUR,0.0346250240,0.5027777778,2021-02-05,2021-08-05,0.0000,2021-02-03,0.0196250240,88312931.5700,0.8968868295,-1378885.1848037255
XCCY_Swap_EUR_USD,Swap,12,1,2022-02-07,InterestProjected,-1580059.2797,EUR,0.0346288952,0.5166666667,2021-08-05,2022-02-07,0.0000,2021-08-03,0.0196288952,88312931.5700,0.8878822862,-1402906.6456074722
XCCY_Swap_EUR_USD,Swap,13,1,2022-08-05,InterestProjected,-1520430.7700,EUR,0.0346251624,0.4972222222,2022-02-07,2022-08-05,0.0000,2022-02-03,0.0196267620,88312931.5700,0.8793019985,-1336917.8146827260
XCCY_Swap_EUR_USD,Swap,14,1,2023-02-06,InterestProjected,-1571540.1337,EUR,0.0346283619,0.5138888889,2022-08-05,2023-02-06,0.0000,2022-08-03,0.0196283619,88312931.5700,0.8705212275,-1368059.0463137007
XCCY_Swap_EUR_USD,Swap,15,1,2023-08-07,InterestProjected,-1545190.2408,EUR,0.0346089774,0.5055555556,2023-02-06,2023-08-07,0.0000,2023-02-02,0.0196089774,88312931.5700,0.8619760901,-1331917.0421675595
XCCY_Swap_EUR_USD,Swap,16,1,2024-02-05,InterestProjected,-1545176.9331,EUR,0.0346086794,0.5055555556,2023-08-07,2024-02-05,0.0000,2023-08-03,0.0196097440,88312931.5700,0.8535149600,-1318831.6282671844
XCCY_Swap_EUR_USD,Swap,17,1,2024-08-05,InterestProjected,-1545176.9331,EUR,0.0346086794,0.5055555556,2024-02-05,2024-08-05,0.0000,2024-02-01,0.0196086794,88312931.5700,0.8451368842,-1305886.0186997312
XCCY_Swap_EUR_USD,Swap,18,1,2025-02-05,InterestProjected,-1562204.9522,EUR,0.0346097440,0.5111111111,2024-08-05,2025-02-05,0.0000,2024-08-01,0.0196097440,88312931.5700,0.8367503380,-1307175.5217952218
XCCY_Swap_EUR_USD,Swap,19,1,2025-08-05,InterestProjected,-1536663.3165,EUR,0.0346081471,0.5027777778,2025-02-05,2025-08-05,0.0000,2025-02-03,0.0196081471,88312931.5700,0.8285817313,-1273251.1512775940
XCCY_Swap_EUR_USD,Swap,20,1,2026-02-05,InterestProjected,-1562204.9522,EUR,0.0346097440,0.5111111111,2025-08-05,2026-02-05,0.0000,2025-08-01,0.0196097440,88312931.5700,0.8203594669,-1281569.6217993731
XCCY_Swap_EUR_USD,Swap,2,2,2026-02-05,Notional,100000000.0000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8443032420,84430324.2048708349
XCCY_Swap_EUR_USD,Swap,2,3,2026-02-05,Notional,-88312931.5700,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8203594669,-72448349.4640720487
XCCY_Swap_EUR_USD_RESET,Swap,1,0,2016-08-05,Interest,436117.5000,USD,0.0086265000,0.5055555556,2016-02-05,2016-08-05,0.0000,2016-02-03,0.0086265000,100000000.0000,0.9959695716,434359.7596575832
XCCY_Swap_EUR_USD_RESET,Swap,2,0,2017-02-06,InterestProjected,493206.9292,USD,0.0095975402,0.5138888889,2016-08-05,2017-02-06,0.0000,2016-08-03,0.0095975402,100000000.0000,0.9914603484,488995.1138626638
XCCY_Swap_EUR_USD_RESET,Swap,3,0,2017-08-07,InterestProjected,494364.4325,USD,0.0097786371,0.5055555556,2017-02-06,2017-08-07,0.0000,2017-02-02,0.0097786371,100000000.0000,0.9866080403,487743.9239144460
XCCY_Swap_EUR_USD_RESET,Swap,4,0,2018-02-05,InterestProjected,155612.3437,USD,0.0030780464,0.5055555556,2017-08-07,2018-02-05,0.0000,2017-08-03,0.0030772645,100000000.0000,0.9817102174,152766.2277316315
XCCY_Swap_EUR_USD_RESET,Swap,5,0,2018-08-06,InterestProjected,549426.4477,USD,0.0108677759,0.5055555556,2018-02-05,2018-08-06,0.0000,2018-02-01,0.0108677759,100000000.0000,0.9757906749,536125.2041966768
XCCY_Swap_EUR_USD_RESET,Swap,6,0,2019-02-05,InterestProjected,561455.3924,USD,0.0110450241,0.5083333333,2018-08-06,2019-02-05,0.0000,2018-08-02,0.0110451932,100000000.0000,0.9698511163,544528.1390732549
XCCY_Swap_EUR_USD_RESET,Swap,7,0,2019-08-05,InterestProjected,663663.6343,USD,0.0131999397,0.5027777778,2019-02-05,2019-08-05,0.0000,2019-02-01,0.0131999397,100000000.0000,0.9629282793,639060.4814279746
XCCY_Swap_EUR_USD_RESET,Swap,8,0,2020-02-05,InterestProjected,678479.9552,USD,0.0132746078,0.5111111111,2019-08-05,2020-02-05,0.0000,2019-08-01,0.0132746078,100000000.0000,0.9559038706,648561.6153171925
XCCY_Swap_EUR_USD_RESET,Swap,9,0,2020-08-05,InterestProjected,791206.4526,USD,0.0156502375,0.5055555556,2020-02-05,2020-08-05,0.0000,2020-02-03,0.0156502375,100000000.0000,0.9479506474,750024.6689507180
XCCY_Swap_EUR_USD_RESET,Swap,10,0,2021-02-05,InterestProjected,803368.7934,USD,0.0157180851,0.5111111111,2020-08-05,2021-02-05,0.0000,2020-08-03,0.0157180851,100000000.0000,0.9399474149,755124.4205403450
XCCY_Swap_EUR_USD_RESET,Swap,11,0,2021-08-05,InterestProjected,884419.6167,USD,0.0175906664,0.5027777778,2021-02-05,2021-08-05,0.0000,2021-02-03,0.0175906664,100000000.0000,0.9311024378,823485.2611756193
XCCY_Swap_EUR_USD_RESET,Swap,12,0,2022-02-07,InterestProjected,911151.0222,USD,0.0176351811,0.5166666667,2021-08-05,2022-02-07,0.0000,2021-08-03,0.0176351811,100000000.0000,0.9220759667,840150.4595625070
XCCY_Swap_EUR_USD_RESET,Swap,13,0,2022-08-05,InterestProjected,957112.9245,USD,0.0192491985,0.4972222222,2022-02-07,2022-08-05,0.0000,2022-02-03,0.0192510389,100000000.0000,0.9132373132,874071.2355957672
XCCY_Swap_EUR_USD_RESET,Swap,14,0,2023-02-06,InterestProjected,990292.7445,USD,0.0192705615,0.5138888889,2022-08-05,2023-02-06,0.0000,2022-08-03,0.0192705615,100000000.0000,0.9041887024,895411.5115586107
XCCY_Swap_EUR_USD_RESET,Swap,15,0,2023-08-07,InterestProjected,996577.7392,USD,0.0197125267,0.5055555556,2023-02-06,2023-08-07,0.0000,2023-02-02,0.0197125267,100000000.0000,0.8946966111,891634.7259347575
XCCY_Swap_EUR_USD_RESET,Swap,16,0,2024-02-05,InterestProjected,996953.5653,USD,0.0197199606,0.5055555556,2023-08-07,2024-02-05,0.0000,2023-08-03,0.0197210373,100000000.0000,0.8852929323,882595.9451664055
XCCY_Swap_EUR_USD_RESET,Swap,17,0,2024-08-05,InterestProjected,1058738.4516,USD,0.0209420793,0.5055555556,2024-02-05,2024-08-05,0.0000,2024-02-01,0.0209420793,100000000.0000,0.8750335103,926431.6237834342
XCCY_Swap_EUR_USD_RESET,Swap,18,0,2025-02-05,InterestProjected,1071839.2734,USD,0.0209707684,0.5111111111,2024-08-05,2025-02-05,0.0000,2024-08-01,0.0209707684,100000000.0000,0.8647607820,926884.5682617070
XCCY_Swap_EUR_USD_RESET,Swap,19,0,2025-08-05,InterestProjected,1131319.7827,USD,0.0225013879,0.5027777778,2025-02-05,2025-08-05,0.0000,2025-02-03,0.0225013879,100000000.0000,0.8545579473,966778.3111909555
XCCY_Swap_EUR_USD_RESET,Swap,20,0,2026-02-05,InterestProjected,1152404.7966,USD,0.0225470504,0.5111111111,2025-08-05,2026-02-05,0.0000,2025-08-01,0.0225470504,100000000.0000,0.8443032420,972979.1059602880
XCCY_Swap_EUR_USD_RESET,Swap,1,1,2016-08-05,Interest,-673278.1652,EUR,0.0150800000,0.5055555556,2016-02-05,2016-08-05,0.0000,2016-02-03,0.0000800000,88312931.5700,0.9899901001,-666538.7181546561
XCCY_Swap_EUR_USD_RESET,Swap,2,1,2017-02-06,InterestProjected,-1574029.8318,EUR,0.0344776939,0.5138888889,2016-08-05,2017-02-06,0.0000,2016-08-03,0.0194776939,88839380.6929,0.9801791241,-1542831.1818901342
XCCY_Swap_EUR_USD_RESET,Swap,3,1,2017-08-07,InterestProjected,-1556329.7174,EUR,0.0344645425,0.5055555556,2017-02-06,2017-08-07,0.0000,2017-02-02,0.0194645425,89322363.3058,0.9706277514,-1510616.8140549765
XCCY_Swap_EUR_USD_RESET,Swap,4,1,2018-02-05,InterestProjected,-1563952.8470,EUR,0.0344645425,0.5055555556,2017-08-07,2018-02-05,0.0000,2017-08-03,0.0194655915,89759877.2513,0.9611694523,-1503223.7013081443
XCCY_Swap_EUR_USD_RESET,Swap,5,1,2018-08-06,InterestProjected,-1578754.9434,EUR,0.0346235968,0.5055555556,2018-02-05,2018-08-06,0.0000,2018-02-01,0.0196235968,90193170.8115,0.9517275362,-1502544.5526078173
XCCY_Swap_EUR_USD_RESET,Swap,6,1,2019-02-05,InterestProjected,-1593700.1858,EUR,0.0346277044,0.5083333333,2018-08-06,2019-02-05,0.0000,2018-08-02,0.0196282377,90538716.2600,0.9423255617,-1501784.4228151853
XCCY_Swap_EUR_USD_RESET,Swap,7,1,2019-08-05,InterestProjected,-1582243.2470,EUR,0.0346260359,0.5027777778,2019-02-05,2019-08-05,0.0000,2019-02-01,0.0196260359,90885458.3438,0.9331179876,-1476419.6344839011
XCCY_Swap_EUR_USD_RESET,Swap,8,1,2020-02-05,InterestProjected,-1612818.8339,EUR,0.0346276150,0.5111111111,2019-08-05,2020-02-05,0.0000,2019-08-01,0.0196276150,91127128.1260,0.9238500238,-1490002.7180709518
XCCY_Swap_EUR_USD_RESET,Swap,9,1,2020-08-05,InterestProjected,-1597049.0168,EUR,0.0345737358,0.5055555556,2020-02-05,2020-08-05,0.0000,2020-02-03,0.0195737358,91369878.9589,0.9147975433,-1460976.5171199350
XCCY_Swap_EUR_USD_RESET,Swap,10,1,2021-02-05,InterestProjected,-1616989.7093,EUR,0.0345733046,0.5111111111,2020-08-05,2021-02-05,0.0000,2020-08-03,0.0195733046,91506309.7727,0.9057364351,-1464566.4949486509
XCCY_Swap_EUR_USD_RESET,Swap,11,1,2021-08-05,InterestProjected,-1595358.0953,EUR,0.0346250240,0.5027777778,2021-02-05,2021-08-05,0.0000,2021-02-03,0.0196250240,91641464.9560,0.8968868295,-1430855.6640010385
XCCY_Swap_EUR_USD_RESET,Swap,12,1,2022-02-07,InterestProjected,-1640209.0365,EUR,0.0346288952,0.5166666667,2021-08-05,2022-02-07,0.0000,2021-08-03,0.0196288952,91674831.6103,0.8878822862,-1456312.5491879769
XCCY_Swap_EUR_USD_RESET,Swap,13,1,2022-08-05,InterestProjected,-1578861.2404,EUR,0.0346251624,0.4972222222,2022-02-07,2022-08-05,0.0000,2022-02-03,0.0196267620,91706815.8768,0.8793019985,-1388295.8440385552
XCCY_Swap_EUR_USD_RESET,Swap,14,1,2023-02-06,InterestProjected,-1632063.5523,EUR,0.0346283619,0.5138888889,2022-08-05,2023-02-06,0.0000,2022-08-03,0.0196283619,91714054.0785,0.8705212275,-1420745.9669343303
XCCY_Swap_EUR_USD_RESET,Swap,15,1,2023-08-07,InterestProjected,-1604824.9561,EUR,0.0346089774,0.5055555556,2023-02-06,2023-08-07,0.0000,2023-02-02,0.0196089774,91721260.4601,0.8619760901,-1383320.7409614753
XCCY_Swap_EUR_USD_RESET,Swap,16,1,2024-02-05,InterestProjected,-1603706.1383,EUR,0.0346086794,0.5055555556,2023-08-07,2024-02-05,0.0000,2023-08-03,0.0196097440,91658105.5661,0.8535149600,-1368787.1805247436
XCCY_Swap_EUR_USD_RESET,Swap,17,1,2024-08-05,InterestProjected,-1602581.3262,EUR,0.0346086794,0.5055555556,2024-02-05,2024-08-05,0.0000,2024-02-01,0.0196086794,91593818.1363,0.8451368842,-1354400.5886463136
XCCY_Swap_EUR_USD_RESET,Swap,18,1,2025-02-05,InterestProjected,-1617341.1692,EUR,0.0346097440,0.5111111111,2024-08-05,2025-02-05,0.0000,2024-08-01,0.0196097440,91429834.3473,0.8367503380,-1353310.7699614437
XCCY_Swap_EUR_USD_RESET,Swap,19,1,2025-08-05,InterestProjected,-1587979.2207,EUR,0.0346081471,0.5027777778,2025-02-05,2025-08-05,0.0000,2025-02-03,0.0196081471,91262086.3308,0.8285817313,-1315770.5720211314
XCCY_Swap_EUR_USD_RESET,Swap,20,1,2026-02-05,InterestProjected,-1611054.2917,EUR,0.0346097440,0.5111111111,2025-08-05,2026-02-05,0.0000,2025-08-01,0.0196097440,91074431.1866,0.8203594669,-1321643.6399107790
XCCY_Swap_EUR_USD_RESET,Swap,2,2,2026-02-05,Notional,100000000.0000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8443032420,84430324.2048708349
XCCY_Swap_EUR_USD_RESET,Swap,2,3,2016-08-05,Notional,-88312931.5700,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9899901001,-87428927.9650203288
XCCY_Swap_EUR_USD_RESET,Swap,3,3,2016-08-05,Notional,88839380.6929,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2016-08-03,0.8883938069,#N/A,0.9899901001,87950107.3848876953
XCCY_Swap_EUR_USD_RESET,Swap,4,3,2017-02-06,Notional,-88839380.6929,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2016-08-03,0.8883938069,#N/A,0.9801791241,-87078506.3561596274
XCCY_Swap_EUR_USD_RESET,Swap,5,3,2017-02-06,Notional,89322363.3058,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2017-02-04,0.8932236331,#N/A,0.9801791241,87551915.8306628913
XCCY_Swap_EUR_USD_RESET,Swap,6,3,2017-08-07,Notional,-89322363.3058,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2017-02-04,0.8932236331,#N/A,0.9706277514,-86698764.6485258937
XCCY_Swap_EUR_USD_RESET,Swap,7,3,2017-08-07,Notional,89759877.2513,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2017-08-05,0.8975987725,#N/A,0.9706277514,87123427.8256860077
XCCY_Swap_EUR_USD_RESET,Swap,8,3,2018-02-05,Notional,-89759877.2513,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2017-08-05,0.8975987725,#N/A,0.9611694523,-86274452.0524422228
XCCY_Swap_EUR_USD_RESET,Swap,9,3,2018-02-05,Notional,90193170.8115,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2018-02-03,0.9019317081,#N/A,0.9611694523,86690920.5863024443
XCCY_Swap_EUR_USD_RESET,Swap,10,3,2018-08-06,Notional,-90193170.8115,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2018-02-03,0.9019317081,#N/A,0.9517275362,-85839324.2425338477
XCCY_Swap_EUR_USD_RESET,Swap,11,3,2018-08-06,Notional,90538716.2600,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2018-08-04,0.9053871626,#N/A,0.9517275362,86168189.3608918488
XCCY_Swap_EUR_USD_RESET,Swap,12,3,2019-02-05,Notional,-90538716.2600,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2018-08-04,0.9053871626,#N/A,0.9423255617,-85316946.6563311964
XCCY_Swap_EUR_USD_RESET,Swap,13,3,2019-02-05,Notional,90885458.3438,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2019-02-03,0.9088545834,#N/A,0.9423255617,85643690.5852926373
XCCY_Swap_EUR_USD_RESET,Swap,14,3,2019-08-05,Notional,-90885458.3438,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2019-02-03,0.9088545834,#N/A,0.9331179876,-84806855.9897312820
XCCY_Swap_EUR_USD_RESET,Swap,15,3,2019-08-05,Notional,91127128.1260,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2019-08-03,0.9112712813,#N/A,0.9331179876,85032362.4104827046
XCCY_Swap_EUR_USD_RESET,Swap,16,3,2020-02-05,Notional,-91127128.1260,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2019-08-03,0.9112712813,#N/A,0.9238500238,-84187799.4884901941
XCCY_Swap_EUR_USD_RESET,Swap,17,3,2020-02-05,Notional,91369878.9589,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2020-02-03,0.9136987896,#N/A,0.9238500238,84412064.8512530923
XCCY_Swap_EUR_USD_RESET,Swap,18,3,2020-08-05,Notional,-91369878.9589,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2020-02-03,0.9136987896,#N/A,0.9147975433,-83584940.8018807620
XCCY_Swap_EUR_USD_RESET,Swap,19,3,2020-08-05,Notional,91506309.7727,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2020-08-03,0.9150630977,#N/A,0.9147975433,83709747.3751851320
XCCY_Swap_EUR_USD_RESET,Swap,20,3,2021-02-05,Notional,-91506309.7727,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2020-08-03,0.9150630977,#N/A,0.9057364351,-82880598.8044035882
XCCY_Swap_EUR_USD_RESET,Swap,21,3,2021-02-05,Notional,91641464.9560,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2021-02-03,0.9164146496,#N/A,0.9057364351,83003013.7782856822
XCCY_Swap_EUR_USD_RESET,Swap,22,3,2021-08-05,Notional,-91641464.9560,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2021-02-03,0.9164146496,#N/A,0.8968868295,-82192022.9540632069
XCCY_Swap_EUR_USD_RESET,Swap,23,3,2021-08-05,Notional,91674831.6103,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2021-08-03,0.9167483161,#N/A,0.8968868295,82221949.0668509007
XCCY_Swap_EUR_USD_RESET,Swap,24,3,2022-02-07,Notional,-91674831.6103,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2021-08-03,0.9167483161,#N/A,0.8878822862,-81396459.0754980296
XCCY_Swap_EUR_USD_RESET,Swap,25,3,2022-02-07,Notional,91706815.8768,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2022-02-05,0.9170681588,#N/A,0.8878822862,81424857.3391814232
XCCY_Swap_EUR_USD_RESET,Swap,26,3,2022-08-05,Notional,-91706815.8768,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2022-02-05,0.9170681588,#N/A,0.8793019985,-80637986.4776217937
XCCY_Swap_EUR_USD_RESET,Swap,27,3,2022-08-05,Notional,91714054.0785,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2022-08-03,0.9171405408,#N/A,0.8793019985,80644351.0428808630
XCCY_Swap_EUR_USD_RESET,Swap,28,3,2023-02-06,Notional,-91714054.0785,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2022-08-03,0.9171405408,#N/A,0.8705212275,-79839030.9394380301
XCCY_Swap_EUR_USD_RESET,Swap,29,3,2023-02-06,Notional,91721260.4601,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2023-02-04,0.9172126046,#N/A,0.8705212275,79845304.2475732863
XCCY_Swap_EUR_USD_RESET,Swap,30,3,2023-08-07,Notional,-91721260.4601,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2023-02-04,0.9172126046,#N/A,0.8619760901,-79061533.4687498361
XCCY_Swap_EUR_USD_RESET,Swap,31,3,2023-08-07,Notional,91658105.5661,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2023-08-05,0.9165810557,#N/A,0.8619760901,79007095.4601201266
XCCY_Swap_EUR_USD_RESET,Swap,32,3,2024-02-05,Notional,-91658105.5661,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2023-08-05,0.9165810557,#N/A,0.8535149600,-78231564.3089381754
XCCY_Swap_EUR_USD_RESET,Swap,33,3,2024-02-05,Notional,91593818.1363,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2024-02-03,0.9159381814,#N/A,0.8535149600,78176694.0258744061
XCCY_Swap_EUR_USD_RESET,Swap,34,3,2024-08-05,Notional,-91593818.1363,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2024-02-03,0.9159381814,#N/A,0.8451368842,-77409314.0689173937
XCCY_Swap_EUR_USD_RESET,Swap,35,3,2024-08-05,Notional,91429834.3473,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,2024-08-03,0.9142983435,#N/A,0.8451368842,77270725.3204255104
