#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FloorStrike,CapStrike,FloorVolatility,CapVolatility
SWAP_EUR,Swap,1,0,2017-02-09,Interest,112440.0000,EUR,0.0112440000,1.0000000000,2016-02-09,2017-02-09,0.0000,#N/A,#N/A,10000000.0000,1.0032090583,112800.8265154917,#N/A,#N/A,#N/A,#N/A
SWAP_EUR,Swap,2,0,2018-02-09,Interest,112440.0000,EUR,0.0112440000,1.0000000000,2017-02-09,2018-02-09,0.0000,#N/A,#N/A,10000000.0000,1.0070846601,113236.5991808233,#N/A,#N/A,#N/A,#N/A
SWAP_EUR,Swap,3,0,2019-02-11,Interest,113064.6667,EUR,0.0112440000,1.0055555556,2018-02-09,2019-02-11,0.0000,#N/A,#N/A,10000000.0000,1.0095146791,114140.4406916204,#N/A,#N/A,#N/A,#N/A
SWAP_EUR,Swap,4,0,2020-02-10,Interest,112127.6667,EUR,0.0112440000,0.9972222222,2019-02-11,2020-02-10,0.0000,#N/A,#N/A,10000000.0000,1.0101677464,113267.7523458418,#N/A,#N/A,#N/A,#N/A
SWAP_EUR,Swap,5,0,2021-02-09,Interest,112127.6667,EUR,0.0112440000,0.9972222222,2020-02-10,2021-02-09,0.0000,#N/A,#N/A,10000000.0000,1.0089372825,113129.7832975405,#N/A,#N/A,#N/A,#N/A
SWAP_EUR,Swap,6,0,2022-02-09,Interest,112440.0000,EUR,0.0112440000,1.0000000000,2021-02-09,2022-02-09,0.0000,#N/A,#N/A,10000000.0000,1.0040782296,112898.5561390168,#N/A,#N/A,#N/A,#N/A
SWAP_EUR,Swap,7,0,2023-02-09,Interest,112440.0000,EUR,0.0112440000,1.0000000000,2022-02-09,2023-02-09,0.0000,#N/A,#N/A,10000000.0000,0.9963979508,112034.9855907996,#N/A,#N/A,#N/A,#N/A
SWAP_EUR,Swap,8,0,2024-02-09,Interest,112440.0000,EUR,0.0112440000,1.0000000000,2023-02-09,2024-02-09,0.0000,#N/A,#N/A,10000000.0000,0.9864291577,110914.0944878976,#N/A,#N/A,#N/A,#N/A
SWAP_EUR,Swap,9,0,2025-02-10,Interest,112752.3333,EUR,0.0112440000,1.0027777778,2024-02-09,2025-02-10,0.0000,#N/A,#N/A,10000000.0000,0.9745026196,109877.4441992805,#N/A,#N/A,#N/A,#N/A
SWAP_EUR,Swap,10,0,2026-02-09,Interest,112127.6667,EUR,0.0112440000,0.9972222222,2025-02-10,2026-02-09,0.0000,#N/A,#N/A,10000000.0000,0.9607423757,107725.8008569279,#N/A,#N/A,#N/A,#N/A
