#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
CAP_EUR,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-7176.33,0.02,#N/A
CAP_EUR,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,-7176.33,-0.01,#N/A
CAP_EUR,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-7176.33,0.07,#N/A
CAP_EUR,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,-7176.33,0.15,#N/A
CAP_EUR,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,-7176.33,0.23,#N/A
CAP_EUR,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,-7176.33,0.32,#N/A
CAP_EUR,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,-7176.33,0.62,#N/A
CAP_EUR,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,-7176.33,1.24,#N/A
CAP_EUR,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-7176.33,1.27,#N/A
CAP_EUR,true,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,DiscountCurve/EUR/13/20Y,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/0/2W,0.000100,,0.000000,EUR,-7176.33,-0.02,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/1/1M,0.000100,,0.000000,EUR,-7176.33,0.01,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/2/3M,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/3/6M,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/4/9M,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/5/1Y,0.000100,,0.000000,EUR,-7176.33,0.09,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/6/2Y,0.000100,,0.000000,EUR,-7176.33,1.20,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/7/3Y,0.000100,,0.000000,EUR,-7176.33,4.61,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/8/4Y,0.000100,,0.000000,EUR,-7176.33,7.93,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/9/5Y,0.000100,,0.000000,EUR,-7176.33,18.62,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/10/7Y,0.000100,,0.000000,EUR,-7176.33,37.31,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/11/10Y,0.000100,,0.000000,EUR,-7176.33,-139.00,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/12/15Y,0.000100,,0.000000,EUR,-7176.33,0.01,#N/A
CAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/13/20Y,0.000100,,0.000000,EUR,-7176.33,0.00,#N/A
CAP_EUR,true,OptionletVolatility/EUR/3/1Y/0.04,0.000000,,0.000000,EUR,-7176.33,-0.22,#N/A
CAP_EUR,true,OptionletVolatility/EUR/8/2Y/0.04,0.000000,,0.000000,EUR,-7176.33,-2.26,#N/A
CAP_EUR,true,OptionletVolatility/EUR/13/3Y/0.04,0.000000,,0.000000,EUR,-7176.33,-16.95,#N/A
CAP_EUR,true,OptionletVolatility/EUR/18/5Y/0.04,0.000000,,0.000000,EUR,-7176.33,-59.14,#N/A
CAP_EUR,true,OptionletVolatility/EUR/23/7Y/0.04,0.000000,,0.000000,EUR,-7176.33,-137.54,#N/A
CAP_EUR,true,OptionletVolatility/EUR/28/10Y/0.04,0.000000,,0.000000,EUR,-7176.33,-81.14,#N/A
CAP_USD,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-12690.05,0.03,#N/A
CAP_USD,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,-12690.05,-0.02,#N/A
