#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet
335,2028-12-22,14,66573.574349,66603.450997,0.000000,95358.164807,CPTY_A
336,2029-01-05,14,45574.649172,45627.135448,0.000000,63814.384036,CPTY_A
337,2029-01-19,14,63456.061963,63456.124490,0.000000,80888.951487,CPTY_A
338,2029-02-02,14,52386.019721,52393.540663,0.000000,68717.379235,CPTY_A
339,2029-02-16,14,74753.667108,76298.676649,53975.289375,129129.604884,CPTY_A
340,2029-03-02,14,70619.574720,71989.299804,0.000000,89326.757651,CPTY_A
341,2029-03-16,18,63162.020300,63306.964526,0.000000,78263.066312,CPTY_A
342,2029-04-03,10,53100.064506,53164.621133,0.000000,82423.643039,CPTY_A
343,2029-04-13,14,62316.957497,62324.048731,0.000000,105947.306309,CPTY_A
344,2029-04-27,14,63761.590503,63968.917433,0.000000,87650.459474,CPTY_A
345,2029-05-11,14,76394.038543,76647.760912,0.000000,142894.936540,CPTY_A
346,2029-05-25,14,66579.789374,66870.661111,0.000000,96474.411937,CPTY_A
347,2029-06-08,14,58170.956630,58468.859060,0.000000,99528.078463,CPTY_A
348,2029-06-22,14,63102.516645,63264.123829,0.000000,70736.240527,CPTY_A
349,2029-07-06,14,60668.895104,60841.149063,0.000000,86840.204995,CPTY_A
350,2029-07-20,14,61617.916588,62144.908508,0.000000,98003.385554,CPTY_A
351,2029-08-03,14,69225.647903,70427.926089,0.000000,89265.650433,CPTY_A
352,2029-08-17,14,60705.305293,61035.618044,0.000000,95182.549404,CPTY_A
353,2029-08-31,14,56622.364241,56670.498688,-12481.262002,83565.009323,CPTY_A
354,2029-09-14,14,50962.782248,50962.827181,0.000000,83039.479918,CPTY_A
355,2029-09-28,14,66914.089721,66915.583062,0.000000,78261.232270,CPTY_A
356,2029-10-12,14,52882.600304,52890.346480,0.000000,64899.867848,CPTY_A
357,2029-10-26,14,67372.916355,67384.854394,0.000000,114600.924240,CPTY_A
358,2029-11-09,14,56033.403122,56083.521589,0.000000,73461.319392,CPTY_A
359,2029-11-23,14,61953.421725,61972.912422,0.000000,74434.887593,CPTY_A
360,2029-12-07,14,44164.780882,44317.677450,0.000000,63669.556580,CPTY_A
361,2029-12-21,14,54545.378234,54781.661808,0.000000,57075.263988,CPTY_A
362,2030-01-04,14,45151.573157,45379.893630,0.000000,71286.525789,CPTY_A
363,2030-01-18,14,61703.359261,61815.993284,0.000000,90783.650686,CPTY_A
364,2030-02-01,14,64522.527954,64825.893165,0.000000,111352.820388,CPTY_A
365,2030-02-15,14,58990.523979,58990.525623,59066.346250,71919.529400,CPTY_A
366,2030-03-01,14,48584.380206,48924.133973,0.000000,67389.980020,CPTY_A
367,2030-03-15,14,46863.929685,46900.567684,0.000000,64552.919975,CPTY_A
368,2030-03-29,14,44537.833586,44587.961233,0.000000,44598.935651,CPTY_A
369,2030-04-12,14,59536.488597,59542.028377,0.000000,127399.177075,CPTY_A
370,2030-04-26,14,69535.646872,70216.822134,0.000000,84869.434052,CPTY_A
371,2030-05-10,14,59664.523466,60189.993200,0.000000,76639.207296,CPTY_A
372,2030-05-24,14,56215.195625,56277.115204,0.000000,92610.181204,CPTY_A
373,2030-06-07,14,50171.476034,50236.033999,0.000000,90763.137204,CPTY_A
374,2030-06-21,14,67673.381810,67751.221905,0.000000,77734.742248,CPTY_A
375,2030-07-05,14,50499.440627,50625.307430,0.000000,70009.033879,CPTY_A
376,2030-07-19,14,69417.987150,70047.519131,0.000000,125429.078790,CPTY_A
377,2030-08-02,14,42850.774122,43097.084177,0.000000,45312.837142,CPTY_A
378,2030-08-16,14,46915.812400,46932.730204,0.000000,47127.317656,CPTY_A
379,2030-08-30,14,61434.221361,61435.121952,-8902.173633,109822.368240,CPTY_A
380,2030-09-13,14,40944.681732,41577.764015,0.000000,36547.564842,CPTY_A
381,2030-09-27,14,40676.560506,40772.848897,0.000000,56538.644842,CPTY_A
382,2030-10-11,14,36226.413052,36381.799845,0.000000,52526.816794,CPTY_A
383,2030-10-25,14,55255.014372,55255.014695,0.000000,50522.573711,CPTY_A
384,2030-11-08,14,57020.432957,57052.992861,0.000000,70932.997684,CPTY_A
385,2030-11-22,14,47083.019036,47083.230008,0.000000,81295.580081,CPTY_A
386,2030-12-06,14,45241.460813,45282.311631,0.000000,69297.736564,CPTY_A
387,2030-12-20,14,49329.443950,50761.469835,0.000000,64919.951172,CPTY_A
388,2031-01-03,14,37439.355304,40186.198661,0.000000,17224.964456,CPTY_A
389,2031-01-17,14,54754.881566,54775.605050,0.000000,73615.665769,CPTY_A
390,2031-01-31,14,49375.677869,49486.034509,0.000000,72834.439716,CPTY_A
391,2031-02-14,14,52181.492577,52183.992711,0.000000,83647.817919,CPTY_A
392,2031-02-28,14,36040.958832,36042.157318,56738.102969,50420.263565,CPTY_A
393,2031-03-14,14,48588.066321,48938.908318,0.000000,57287.062631,CPTY_A
394,2031-03-28,18,43343.630053,44368.934497,0.000000,58062.295137,CPTY_A
395,2031-04-15,10,48529.740994,49427.643046,0.000000,28295.036299,CPTY_A
396,2031-04-25,14,37508.215925,37543.937048,0.000000,44326.890573,CPTY_A
397,2031-05-09,14,36441.380794,36603.187738,0.000000,42320.574611,CPTY_A
398,2031-05-23,14,48500.808941,48500.916905,0.000000,61756.999936,CPTY_A
399,2031-06-06,14,42521.838544,42637.854277,0.000000,69584.202768,CPTY_A
400,2031-06-20,17,36921.397216,37109.826054,0.000000,40055.687086,CPTY_A
401,2031-07-07,11,49326.850394,50356.457274,0.000000,88420.524519,CPTY_A
402,2031-07-18,17,42245.948737,42347.791702,0.000000,48565.765279,CPTY_A
403,2031-08-04,11,46541.152544,47464.924687,0.000000,53112.417759,CPTY_A
404,2031-08-15,14,38669.417764,39245.259643,0.000000,50024.106978,CPTY_A
405,2031-08-29,14,42837.872400,43108.672794,-10603.015586,47481.987219,CPTY_A
406,2031-09-12,14,38884.051253,38927.357978,0.000000,39517.207286,CPTY_A
407,2031-09-26,14,29957.535023,30049.156910,0.000000,33433.737936,CPTY_A
408,2031-10-10,14,31026.728840,31392.541096,0.000000,42576.785930,CPTY_A
409,2031-10-24,14,31241.279844,31558.681956,0.000000,43827.889323,CPTY_A
410,2031-11-07,14,30345.116939,30347.098486,0.000000,27006.691836,CPTY_A
411,2031-11-21,14,40433.117008,40736.727408,0.000000,52022.316135,CPTY_A
412,2031-12-05,14,35995.649734,36003.788152,0.000000,64088.626804,CPTY_A
413,2031-12-19,17,33714.498889,33872.943614,0.000000,42074.898753,CPTY_A
414,2032-01-05,11,40918.518657,41087.878731,0.000000,77823.270303,CPTY_A
415,2032-01-16,14,33546.841590,33945.933998,0.000000,26650.716601,CPTY_A
416,2032-01-30,14,31780.762098,33382.154033,0.000000,51791.249262,CPTY_A
417,2032-02-13,14,31727.988787,33284.107301,0.000000,19340.025123,CPTY_A
418,2032-02-27,14,19792.893055,19858.665949,52693.030625,30549.997872,CPTY_A
419,2032-03-12,18,41630.189877,41662.186209,0.000000,49461.068406,CPTY_A
420,2032-03-30,10,37977.470457,38001.917249,0.000000,39412.589933,CPTY_A
421,2032-04-09,14,24665.199098,24675.944518,0.000000,25987.366945,CPTY_A
422,2032-04-23,14,29422.491155,29606.965530,0.000000,36334.597351,CPTY_A
423,2032-05-07,14,39243.318055,39254.679474,0.000000,63933.718534,CPTY_A
424,2032-05-21,14,29583.022899,29596.203450,0.000000,29308.930997,CPTY_A
425,2032-06-04,14,35533.455772,35714.597840,0.000000,44992.991891,CPTY_A
426,2032-06-18,14,29026.041399,29591.511088,0.000000,41594.583876,CPTY_A
427,2032-07-02,14,35375.261676,35432.003055,0.000000,40646.238912,CPTY_A
428,2032-07-16,14,25331.947702,25801.845730,0.000000,37408.538417,CPTY_A
429,2032-07-30,14,38079.116589,38107.881445,0.000000,36524.144285,CPTY_A
430,2032-08-13,14,30219.849227,30325.002367,0.000000,39175.360578,CPTY_A
431,2032-08-27,14,25427.427985,25599.919300,-13605.561587,32494.937739,CPTY_A
432,2032-09-10,14,30579.373901,30939.192783,0.000000,25718.333238,CPTY_A
433,2032-09-24,14,21104.630821,21119.707443,0.000000,28293.897088,CPTY_A
434,2032-10-08,14,28455.369637,28646.614546,0.000000,48373.029251,CPTY_A
435,2032-10-22,14,26739.793467,26746.806676,0.000000,32928.412444,CPTY_A
436,2032-11-05,14,19156.897163,19500.355869,0.000000,26438.675693,CPTY_A
437,2032-11-19,14,29524.755165,29537.626489,0.000000,31819.709128,CPTY_A
438,2032-12-03,14,28126.271800,28226.669271,0.000000,32422.789998,CPTY_A
439,2032-12-17,18,28783.042425,28786.811491,0.000000,46431.173050,CPTY_A
440,2033-01-04,10,17465.326297,17553.368423,0.000000,22820.522121,CPTY_A
441,2033-01-14,14,23641.041376,24179.365348,0.000000,40036.335968,CPTY_A
442,2033-01-28,14,24329.748404,25234.821870,0.000000,23213.840393,CPTY_A
443,2033-02-11,14,23900.211334,23995.585222,0.000000,20101.809232,CPTY_A
444,2033-02-25,14,28059.857241,28544.756192,50616.308555,16273.754005,CPTY_A
445,2033-03-11,14,22617.101257,22730.997062,0.000000,23159.069077,CPTY_A
446,2033-03-25,14,20880.260447,20881.924163,0.000000,26873.181513,CPTY_A
447,2033-04-08,14,22805.523104,23117.911251,0.000000,36608.496931,CPTY_A
448,2033-04-22,14,20809.561864,21120.739392,0.000000,34070.095002,CPTY_A
449,2033-05-06,14,19328.648523,19346.957468,0.000000,33335.692183,CPTY_A
450,2033-05-20,14,21181.654320,21280.954370,0.000000,30506.200112,CPTY_A
451,2033-06-03,14,21403.575169,21700.534648,0.000000,31732.488192,CPTY_A
452,2033-06-17,14,26750.521976,26768.560439,0.000000,36121.952054,CPTY_A
453,2033-07-01,14,19185.765998,19291.314365,0.000000,24229.628635,CPTY_A
454,2033-07-15,14,20187.504410,20192.669439,0.000000,37582.692330,CPTY_A
455,2033-07-29,14,28335.161568,28341.237786,0.000000,28962.087899,CPTY_A
456,2033-08-12,14,24125.093275,24519.107747,0.000000,33656.852478,CPTY_A
457,2033-08-26,14,19805.120792,19806.750768,-14529.242061,26705.780089,CPTY_A
458,2033-09-09,14,12168.427891,12245.893906,0.000000,18359.165080,CPTY_A
459,2033-09-23,14,19818.210902,19819.078819,0.000000,28709.246029,CPTY_A
460,2033-10-07,14,19645.322718,19646.525200,0.000000,17786.616720,CPTY_A
461,2033-10-21,14,17147.277388,17168.562024,0.000000,27585.322901,CPTY_A
462,2033-11-04,14,17177.053909,17279.858788,0.000000,25461.687397,CPTY_A
463,2033-11-18,14,20467.515581,20485.799383,0.000000,21882.329476,CPTY_A
464,2033-12-02,14,16727.711263,16771.412276,0.000000,16197.278919,CPTY_A
465,2033-12-16,14,18038.943506,18452.019017,0.000000,24932.439551,CPTY_A
466,2033-12-30,14,15317.062969,15457.621120,0.000000,17613.078846,CPTY_A
467,2034-01-13,14,17222.178731,17250.481798,0.000000,22126.659912,CPTY_A
468,2034-01-27,14,18417.020471,18444.066334,0.000000,32044.701455,CPTY_A
469,2034-02-10,14,11628.479245,11680.371665,0.000000,15986.061008,CPTY_A
470,2034-02-24,14,15801.800597,15850.957058,49081.662676,19895.446291,CPTY_A
471,2034-03-10,14,11411.704616,11439.900366,0.000000,11920.599925,CPTY_A
472,2034-03-24,18,14609.656722,14701.856906,0.000000,17149.308607,CPTY_A
473,2034-04-11,10,14421.000945,14537.641965,0.000000,17305.846440,CPTY_A
474,2034-04-21,14,13096.367830,13196.629047,0.000000,18029.408819,CPTY_A
475,2034-05-05,14,14297.786432,14422.590428,0.000000,14654.363912,CPTY_A
476,2034-05-19,14,13695.779862,13728.515915,0.000000,21032.005216,CPTY_A
477,2034-06-02,14,16269.880760,16327.942724,0.000000,30819.543539,CPTY_A
478,2034-06-16,14,9567.698014,9572.430114,0.000000,8068.875931,CPTY_A
479,2034-06-30,14,15260.093230,15664.577165,0.000000,19863.809410,CPTY_A
480,2034-07-14,14,10725.283072,10814.032248,0.000000,17202.653579,CPTY_A
481,2034-07-28,14,10954.567841,11777.585780,0.000000,18462.403604,CPTY_A
482,2034-08-11,14,12003.265949,12841.378332,0.000000,10917.193186,CPTY_A
483,2034-08-25,14,13975.103450,13983.753069,-15419.670781,20979.477686,CPTY_A
484,2034-09-08,14,10808.123886,10921.624570,0.000000,13179.536830,CPTY_A
485,2034-09-22,14,7397.161981,7399.869963,0.000000,13476.983974,CPTY_A
486,2034-10-06,14,8684.507591,8703.086048,0.000000,11330.550339,CPTY_A
487,2034-10-20,14,8065.260055,8077.162958,0.000000,11098.002987,CPTY_A
488,2034-11-03,14,6475.541651,6690.685441,0.000000,11421.979883,CPTY_A
489,2034-11-17,14,7786.134156,7804.497282,0.000000,10248.408858,CPTY_A
490,2034-12-01,14,6479.294774,6631.643289,0.000000,10568.669028,CPTY_A
491,2034-12-15,14,9415.076529,9690.456456,0.000000,13675.754119,CPTY_A
492,2034-12-29,14,7022.276136,7022.669399,0.000000,8229.165907,CPTY_A
493,2035-01-12,14,9736.663298,9774.346183,0.000000,11914.383989,CPTY_A
494,2035-01-26,14,8721.933282,8733.198825,0.000000,12892.953433,CPTY_A
495,2035-02-09,14,7890.050483,7908.280819,0.000000,13088.914316,CPTY_A
496,2035-02-23,14,10378.422890,10395.783260,46696.555430,13485.654145,CPTY_A
497,2035-03-09,18,4775.046618,4785.673292,0.000000,7572.110942,CPTY_A
498,2035-03-27,10,4435.844088,4436.510139,0.000000,5522.546667,CPTY_A
499,2035-04-06,14,3497.906339,3522.781579,0.000000,3092.890247,CPTY_A
500,2035-04-20,14,3780.273055,3991.283157,0.000000,6821.611485,CPTY_A
501,2035-05-04,14,4327.421862,4460.823062,0.000000,4107.564314,CPTY_A
502,2035-05-18,14,4549.470679,4606.741053,0.000000,3798.344064,CPTY_A
503,2035-06-01,14,3347.682050,3366.949099,0.000000,5510.025845,CPTY_A
504,2035-06-15,14,4268.337337,4268.356247,0.000000,4415.247487,CPTY_A
505,2035-06-29,14,4251.865687,4340.079017,0.000000,3669.989449,CPTY_A
506,2035-07-13,14,2996.971946,3011.049670,0.000000,4321.809397,CPTY_A
507,2035-07-27,14,5774.608629,5785.510683,0.000000,8008.849109,CPTY_A
508,2035-08-10,14,5294.598336,5294.667936,0.000000,5842.463857,CPTY_A
509,2035-08-24,14,3474.948642,3486.945063,-15799.997983,4148.226865,CPTY_A
510,2035-09-07,14,62.220949,67.339136,0.000000,105.561417,CPTY_A
511,2035-09-21,14,86.748629,87.356562,0.000000,91.388905,CPTY_A
512,2035-10-05,14,97.781163,99.964415,0.000000,111.729853,CPTY_A
513,2035-10-19,14,69.837671,80.415930,0.000000,106.190655,CPTY_A
514,2035-11-02,14,73.396788,75.520064,0.000000,73.297297,CPTY_A
515,2035-11-16,14,80.955650,81.776633,0.000000,53.817863,CPTY_A
516,2035-11-30,14,60.807759,63.717773,0.000000,68.648005,CPTY_A
517,2035-12-14,14,55.733057,58.898013,0.000000,62.346418,CPTY_A
518,2035-12-28,14,63.943468,66.218362,0.000000,49.177620,CPTY_A
519,2036-01-11,14,63.125435,65.621205,0.000000,59.839000,CPTY_A
520,2036-01-25,14,68.511344,71.286990,0.000000,56.745167,CPTY_A
521,2036-02-08,14,60.494017,63.763321,0.000000,57.521454,CPTY_A
522,2036-02-22,14,43.118877,45.767898,45154.863164,45.920110,CPTY_A
523,2036-03-07,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
524,2036-03-21,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
525,2036-04-04,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
526,2036-04-18,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
527,2036-05-02,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
528,2036-05-16,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
529,2036-05-30,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
530,2036-06-13,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
531,2036-06-27,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
532,2036-07-11,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
533,2036-07-25,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
534,2036-08-08,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
535,2036-08-22,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
536,2036-09-05,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
537,2036-09-19,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
538,2036-10-03,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
