#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
85,-0.005880,154169.240823,0.000000,122585.826534,122580.915142,-10856.920794,170531.464031
86,-0.005785,154169.240823,0.000000,122585.826534,122580.915142,227780.747120,170531.464031
87,-0.005724,154169.240823,0.000000,122585.826534,122580.915142,67127.841240,170531.464031
88,-0.005558,154169.240823,0.000000,122585.826534,122580.915142,-137553.660456,170531.464031
89,-0.005270,154169.240823,0.000000,122585.826534,122580.915142,-73805.227478,170531.464031
90,-0.004834,154169.240823,0.000000,122585.826534,122580.915142,85847.688551,170531.464031
91,-0.004816,154169.240823,0.000000,122585.826534,122580.915142,-191368.187829,170531.464031
92,-0.004654,154169.240823,0.000000,122585.826534,122580.915142,-27246.293110,170531.464031
93,-0.004508,154169.240823,154776.432080,122585.826534,122580.915142,35698.825184,170531.464031
94,-0.004436,154169.240823,0.000000,122585.826534,122580.915142,-149761.574234,170531.464031
95,-0.004319,154169.240823,154770.982038,122585.826534,122580.915142,-31470.342330,170531.464031
96,-0.003980,154169.240823,0.000000,122585.826534,122580.915142,-76210.371857,170531.464031
97,-0.003815,154169.240823,0.000000,122585.826534,122580.915142,-50150.162545,170531.464031
98,-0.003371,154169.240823,0.000000,122585.826534,122580.915142,-148502.435574,170531.464031
99,-0.002942,154169.240823,0.000000,122585.826534,122580.915142,-122005.266167,170531.464031
100,-0.002825,154169.240823,0.000000,122585.826534,122580.915142,64456.392458,170531.464031
101,-0.002669,154169.240823,0.000000,122585.826534,122580.915142,-20971.582919,170531.464031
102,-0.002509,154169.240823,0.000000,122585.826534,122580.915142,46803.583707,170531.464031
103,-0.002292,154169.240823,0.000000,122585.826534,122580.915142,-161340.699321,170531.464031
104,-0.002286,154169.240823,0.000000,122585.826534,122580.915142,50401.873154,170531.464031
105,-0.002072,154169.240823,0.000000,122585.826534,122580.915142,19228.815314,170531.464031
106,-0.002026,154169.240823,0.000000,122585.826534,122580.915142,-104006.882968,170531.464031
107,-0.001942,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
108,-0.001889,154169.240823,0.000000,122585.826534,122580.915142,83795.320743,170531.464031
109,-0.001858,154169.240823,0.000000,122585.826534,122580.915142,-128728.349240,170531.464031
110,-0.001791,154169.240823,154698.402825,122585.826534,122580.915142,91923.834619,170531.464031
111,-0.001762,154169.240823,0.000000,122585.826534,122580.915142,-107394.681231,170531.464031
112,-0.001740,154169.240823,0.000000,122585.826534,122580.915142,-71739.821374,170531.464031
113,-0.001619,154169.240823,0.000000,122585.826534,122580.915142,111111.987285,170531.464031
114,-0.001616,154169.240823,0.000000,122585.826534,122580.915142,-159461.519744,170531.464031
115,-0.001547,154169.240823,0.000000,122585.826534,122580.915142,101154.671255,170531.464031
116,-0.001525,154169.240823,0.000000,122585.826534,122580.915142,30669.363859,170531.464031
117,-0.001425,154169.240823,0.000000,122585.826534,122580.915142,31904.502635,170531.464031
118,-0.001356,154169.240823,0.000000,122585.826534,122580.915142,103008.378744,170531.464031
119,-0.001322,154169.240823,0.000000,122585.826534,122580.915142,100800.357042,170531.464031
120,-0.001233,154169.240823,0.000000,122585.826534,122580.915142,-122699.303189,170531.464031
121,-0.001215,154169.240823,0.000000,122585.826534,122580.915142,-62276.101359,170531.464031
122,-0.001133,154169.240823,0.000000,122585.826534,122580.915142,25928.266343,170531.464031
123,-0.001126,154169.240823,0.000000,122585.826534,122580.915142,60674.992611,170531.464031
124,-0.001027,154169.240823,0.000000,122585.826534,122580.915142,-75874.091960,170531.464031
125,-0.001015,154169.240823,0.000000,122585.826534,122580.915142,-34469.020762,170531.464031
126,-0.001014,154169.240823,0.000000,122585.826534,122580.915142,59731.233134,170531.464031
127,-0.000876,154169.240823,0.000000,122585.826534,122580.915142,37695.038425,170531.464031
128,-0.000560,154169.240823,0.000000,122585.826534,122580.915142,100838.257062,170531.464031
129,-0.000418,154169.240823,0.000000,122585.826534,122580.915142,-39464.256406,170531.464031
130,-0.000358,154169.240823,0.000000,122585.826534,122580.915142,-95579.696938,170531.464031
131,-0.000331,154169.240823,0.000000,122585.826534,122580.915142,-45269.960414,170531.464031
132,-0.000278,154169.240823,0.000000,122585.826534,122580.915142,-55127.110107,170531.464031
133,-0.000185,154169.240823,0.000000,122585.826534,122580.915142,-172738.955402,170531.464031
134,0.000511,154169.240823,0.000000,122585.826534,122580.915142,83166.068369,170531.464031
135,0.000551,154169.240823,0.000000,122585.826534,122580.915142,89285.868448,170531.464031
136,0.000639,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
137,0.000643,154169.240823,0.000000,122585.826534,122580.915142,278053.259661,170531.464031
138,0.000775,154169.240823,0.000000,122585.826534,122580.915142,201540.049823,170531.464031
139,0.000787,154169.240823,0.000000,122585.826534,122580.915142,32978.718856,170531.464031
140,0.000794,154169.240823,0.000000,122585.826534,122580.915142,79313.919718,170531.464031
141,0.000880,154169.240823,0.000000,122585.826534,122580.915142,54528.596958,170531.464031
142,0.000986,154169.240823,0.000000,122585.826534,122580.915142,-30691.678243,170531.464031
143,0.001004,154169.240823,0.000000,122585.826534,122580.915142,-126221.204613,170531.464031
144,0.001151,154169.240823,0.000000,122585.826534,122580.915142,133787.065376,170531.464031
145,0.001174,154169.240823,154613.253582,122585.826534,122580.915142,66137.931523,170531.464031
146,0.001240,154169.240823,0.000000,122585.826534,122580.915142,135532.467384,170531.464031
147,0.001263,154169.240823,0.000000,122585.826534,122580.915142,-196886.664306,170531.464031
148,0.001430,154169.240823,0.000000,122585.826534,122580.915142,-206925.681818,170531.464031
149,0.001433,154169.240823,0.000000,122585.826534,122580.915142,-15396.692152,170531.464031
150,0.001624,154169.240823,0.000000,122585.826534,122580.915142,-88233.562329,170531.464031
151,0.001632,154169.240823,0.000000,122585.826534,122580.915142,-58442.807965,170531.464031
152,0.001828,154169.240823,0.000000,122585.826534,122580.915142,6401.805300,170531.464031
153,0.001915,154169.240823,0.000000,122585.826534,122580.915142,74879.341791,170531.464031
154,0.002018,154169.240823,0.000000,122585.826534,122580.915142,192140.587424,170531.464031
155,0.002031,154169.240823,154588.632961,122585.826534,122580.915142,-80206.911829,170531.464031
156,0.002068,154169.240823,0.000000,122585.826534,122580.915142,-103666.321749,170531.464031
157,0.002144,154169.240823,0.000000,122585.826534,122580.915142,145978.083909,170531.464031
158,0.002213,154169.240823,0.000000,122585.826534,122580.915142,-117191.326327,170531.464031
159,0.002405,154169.240823,154577.903520,122585.826534,122580.915142,-52177.965791,170531.464031
160,0.002411,154169.240823,0.000000,122585.826534,122580.915142,-67175.318159,170531.464031
161,0.002540,154169.240823,0.000000,122585.826534,122580.915142,-43086.846284,170531.464031
162,0.002636,154169.240823,0.000000,122585.826534,122580.915142,125154.380388,170531.464031
163,0.002679,154169.240823,0.000000,122585.826534,122580.915142,167759.940533,170531.464031
164,0.002743,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
165,0.002796,154169.240823,0.000000,122585.826534,122580.915142,-48077.211834,170531.464031
166,0.002857,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
167,0.003030,154169.240823,0.000000,122585.826534,122580.915142,-49078.465239,170531.464031
168,0.003090,154169.240823,0.000000,122585.826534,122580.915142,22602.772082,170531.464031
169,0.003097,154169.240823,0.000000,122585.826534,122580.915142,278097.132349,170531.464031
170,0.003184,154169.240823,0.000000,122585.826534,122580.915142,154944.847431,170531.464031
171,0.003283,154169.240823,0.000000,122585.826534,122580.915142,5893.244829,170531.464031
172,0.003352,154169.240823,154550.721644,122585.826534,122580.915142,102977.723539,170531.464031
173,0.003502,154169.240823,0.000000,122585.826534,122580.915142,-145680.651764,170531.464031
174,0.003518,154169.240823,0.000000,122585.826534,122580.915142,247210.869952,170531.464031
175,0.003526,154169.240823,0.000000,122585.826534,122580.915142,10057.046101,170531.464031
176,0.003560,154169.240823,0.000000,122585.826534,122580.915142,153132.991143,170531.464031
177,0.003631,154169.240823,0.000000,122585.826534,122580.915142,259212.190727,170531.464031
178,0.003756,154169.240823,0.000000,122585.826534,122580.915142,-156738.527560,170531.464031
179,0.003874,154169.240823,0.000000,122585.826534,122580.915142,118892.720128,170531.464031
180,0.003912,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
181,0.003924,154169.240823,0.000000,122585.826534,122580.915142,-10557.110632,170531.464031
182,0.003935,154169.240823,0.000000,122585.826534,122580.915142,-179145.992297,170531.464031
183,0.004073,154169.240823,0.000000,122585.826534,122580.915142,10153.732063,170531.464031
184,0.004147,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
185,0.004285,154169.240823,0.000000,122585.826534,122580.915142,-36540.693786,170531.464031
186,0.004403,154169.240823,0.000000,122585.826534,122580.915142,101330.801132,170531.464031
187,0.004424,154169.240823,0.000000,122585.826534,122580.915142,175601.720071,170531.464031
188,0.004428,154169.240823,154519.816726,122585.826534,122580.915142,-17826.884337,170531.464031
189,0.004571,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
190,0.004589,154169.240823,0.000000,122585.826534,122580.915142,-122686.558215,170531.464031
191,0.004682,154169.240823,0.000000,122585.826534,122580.915142,-158587.276669,170531.464031
192,0.004760,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
193,0.004764,154169.240823,0.000000,122585.826534,122580.915142,29810.878813,170531.464031
194,0.004845,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
195,0.004850,154169.240823,0.000000,122585.826534,122580.915142,-153244.989200,170531.464031
196,0.004872,154169.240823,154507.055152,122585.826534,122580.915142,0.000000,170531.464031
197,0.004877,154169.240823,0.000000,122585.826534,122580.915142,-125083.215400,170531.464031
198,0.004990,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
199,0.005222,154169.240823,0.000000,122585.826534,122580.915142,-51938.049063,170531.464031
200,0.005303,154169.240823,0.000000,122585.826534,122580.915142,12037.560276,170531.464031
201,0.005408,154169.240823,0.000000,122585.826534,122580.915142,8668.404461,170531.464031
202,0.005553,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
203,0.005560,154169.240823,0.000000,122585.826534,122580.915142,71294.391920,170531.464031
204,0.005678,154169.240823,0.000000,122585.826534,122580.915142,21587.242974,170531.464031
205,0.005690,154169.240823,0.000000,122585.826534,122580.915142,59905.427758,170531.464031
206,0.005753,154169.240823,0.000000,122585.826534,122580.915142,45971.430467,170531.464031
207,0.005838,154169.240823,0.000000,122585.826534,122580.915142,149822.637405,170531.464031
208,0.005858,154169.240823,154478.753829,122585.826534,122580.915142,0.000000,170531.464031
209,0.005959,154169.240823,154475.845432,122585.826534,122580.915142,0.000000,170531.464031
210,0.005975,154169.240823,0.000000,122585.826534,122580.915142,-33818.684002,170531.464031
211,0.005988,154169.240823,0.000000,122585.826534,122580.915142,7379.069804,170531.464031
212,0.006037,154169.240823,0.000000,122585.826534,122580.915142,71021.032442,170531.464031
213,0.006476,154169.240823,0.000000,122585.826534,122580.915142,-70585.811932,170531.464031
214,0.006526,154169.240823,0.000000,122585.826534,122580.915142,-120267.021645,170531.464031
215,0.006549,154169.240823,0.000000,122585.826534,122580.915142,-206959.976123,170531.464031
216,0.006771,154169.240823,0.000000,122585.826534,122580.915142,-138973.294874,170531.464031
217,0.006811,154169.240823,0.000000,122585.826534,122580.915142,92219.735443,170531.464031
218,0.006847,154169.240823,154450.358592,122585.826534,122580.915142,472.713632,170531.464031
219,0.006910,154169.240823,0.000000,122585.826534,122580.915142,118383.222749,170531.464031
220,0.007027,154169.240823,0.000000,122585.826534,122580.915142,-110451.616952,170531.464031
221,0.007141,154169.240823,154441.913620,122585.826534,122580.915142,11027.550199,170531.464031
222,0.007155,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
223,0.007155,154169.240823,0.000000,122585.826534,122580.915142,-130279.520082,170531.464031
224,0.007163,154169.240823,0.000000,122585.826534,122580.915142,-40912.175762,170531.464031
225,0.007174,154169.240823,0.000000,122585.826534,122580.915142,117774.994257,170531.464031
226,0.007219,154169.240823,0.000000,122585.826534,122580.915142,120299.687670,170531.464031
227,0.007237,154169.240823,154439.154233,122585.826534,122580.915142,-61019.608501,170531.464031
228,0.007271,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
229,0.007410,154169.240823,0.000000,122585.826534,122580.915142,148226.774319,170531.464031
230,0.007471,154169.240823,0.000000,122585.826534,122580.915142,43496.877152,170531.464031
231,0.007474,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
232,0.007475,154169.240823,0.000000,122585.826534,122580.915142,-181917.271481,170531.464031
233,0.007575,154169.240823,0.000000,122585.826534,122580.915142,90328.882169,170531.464031
234,0.007602,154169.240823,0.000000,122585.826534,122580.915142,-185475.978948,170531.464031
235,0.007615,154169.240823,0.000000,122585.826534,122580.915142,62454.689374,170531.464031
236,0.007817,154169.240823,0.000000,122585.826534,122580.915142,107821.926415,170531.464031
237,0.007885,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
238,0.007936,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
239,0.007957,154169.240823,0.000000,122585.826534,122580.915142,154697.389965,170531.464031
240,0.008029,154169.240823,154416.429610,122585.826534,122580.915142,-73999.073315,170531.464031
241,0.008037,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
242,0.008109,154169.240823,0.000000,122585.826534,122580.915142,-121769.398913,170531.464031
243,0.008112,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
244,0.008251,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
245,0.008274,154169.240823,0.000000,122585.826534,122580.915142,-86775.587186,170531.464031
246,0.008417,154169.240823,0.000000,122585.826534,122580.915142,-80233.878196,170531.464031
247,0.008421,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
248,0.008486,154169.240823,0.000000,122585.826534,122580.915142,10292.543302,170531.464031
249,0.008822,154169.240823,0.000000,122585.826534,122580.915142,-105500.153865,170531.464031
250,0.009018,154169.240823,0.000000,122585.826534,122580.915142,43108.227267,170531.464031
251,0.009028,154169.240823,0.000000,122585.826534,122580.915142,52113.500886,170531.464031
252,0.009043,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
253,0.009140,154169.240823,0.000000,122585.826534,122580.915142,-234189.556755,170531.464031
254,0.009148,154169.240823,0.000000,122585.826534,122580.915142,43993.965845,170531.464031
255,0.009245,154169.240823,154381.503908,122585.826534,122580.915142,-45281.111886,170531.464031
256,0.009306,154169.240823,0.000000,122585.826534,122580.915142,19362.305908,170531.464031
257,0.009348,154169.240823,0.000000,122585.826534,122580.915142,107539.136093,170531.464031
258,0.009469,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
259,0.009491,154169.240823,0.000000,122585.826534,122580.915142,-30812.680841,170531.464031
260,0.009551,154169.240823,0.000000,122585.826534,122580.915142,189890.903995,170531.464031
261,0.009657,154169.240823,0.000000,122585.826534,122580.915142,-9178.656376,170531.464031
262,0.009797,154169.240823,0.000000,122585.826534,122580.915142,-73404.595604,170531.464031
263,0.009998,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
264,0.010159,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
265,0.010239,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
266,0.010371,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
267,0.010469,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
268,0.010488,154169.240823,0.000000,122585.826534,122580.915142,156710.162223,170531.464031
269,0.010517,154169.240823,0.000000,122585.826534,122580.915142,-20783.748968,170531.464031
270,0.010521,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
271,0.010593,154169.240823,0.000000,122585.826534,122580.915142,-24888.952279,170531.464031
272,0.010703,154169.240823,0.000000,122585.826534,122580.915142,-9562.628675,170531.464031
273,0.010745,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
274,0.010907,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
275,0.011053,154169.240823,0.000000,122585.826534,122580.915142,15258.474152,170531.464031
276,0.011458,154169.240823,0.000000,122585.826534,122580.915142,38389.426300,170531.464031
277,0.011640,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
278,0.011663,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
279,0.011762,154169.240823,0.000000,122585.826534,122580.915142,215745.484829,170531.464031
280,0.011805,154169.240823,0.000000,122585.826534,122580.915142,245763.051667,170531.464031
281,0.011826,154169.240823,0.000000,122585.826534,122580.915142,44636.420374,170531.464031
282,0.011839,154169.240823,0.000000,122585.826534,122580.915142,3305.314468,170531.464031
283,0.011885,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
284,0.011893,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
285,0.011966,154169.240823,0.000000,122585.826534,122580.915142,-114757.897978,170531.464031
286,0.011978,154169.240823,0.000000,122585.826534,122580.915142,19226.143366,170531.464031
287,0.011981,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
288,0.012025,154169.240823,0.000000,122585.826534,122580.915142,-84626.199297,170531.464031
289,0.012082,154169.240823,154300.056694,122585.826534,122580.915142,0.000000,170531.464031
290,0.012085,154169.240823,0.000000,122585.826534,122580.915142,171443.551742,170531.464031
291,0.012142,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
292,0.012267,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
293,0.012356,154169.240823,0.000000,122585.826534,122580.915142,205944.562793,170531.464031
294,0.012376,154169.240823,0.000000,122585.826534,122580.915142,-115893.597126,170531.464031
295,0.012423,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
296,0.012441,154169.240823,0.000000,122585.826534,122580.915142,-125124.593155,170531.464031
297,0.012452,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
298,0.012663,154169.240823,0.000000,122585.826534,122580.915142,-196351.359624,170531.464031
299,0.012736,154169.240823,0.000000,122585.826534,122580.915142,139820.261713,170531.464031
300,0.012799,154169.240823,0.000000,122585.826534,122580.915142,-68240.358174,170531.464031
301,0.012810,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
302,0.012849,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
303,0.012877,154169.240823,154277.223362,122585.826534,122580.915142,-98203.841742,170531.464031
304,0.012883,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
305,0.012909,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
306,0.012980,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
307,0.013007,154169.240823,0.000000,122585.826534,122580.915142,42126.509364,170531.464031
308,0.013041,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
309,0.013069,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
310,0.013083,154169.240823,0.000000,122585.826534,122580.915142,43344.648506,170531.464031
311,0.013219,154169.240823,154267.427711,122585.826534,122580.915142,-13244.657936,170531.464031
312,0.013232,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
313,0.013239,154169.240823,0.000000,122585.826534,122580.915142,-29898.576661,170531.464031
314,0.013441,154169.240823,0.000000,122585.826534,122580.915142,52836.548636,170531.464031
315,0.013507,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
316,0.013554,154169.240823,0.000000,122585.826534,122580.915142,104226.642095,170531.464031
317,0.013686,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
318,0.013722,154169.240823,0.000000,122585.826534,122580.915142,24501.858673,170531.464031
319,0.013736,154169.240823,0.000000,122585.826534,122580.915142,39342.999714,170531.464031
320,0.013768,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
321,0.013797,154169.240823,0.000000,122585.826534,122580.915142,0.000000,170531.464031
322,0.013941,154169.240823,0.000000,122585.826534,122580.915142,-93071.271183,170531.464031
