#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
26,-0.022069,237045.744073,0.000000,91094.058924,108778.601016,-142045.442302,152978.099282
27,-0.021504,233925.953630,0.000000,91094.058924,108778.601016,-64676.365693,152978.099282
28,-0.021120,231808.197025,117719.399591,91094.058924,108778.601016,-162014.898668,152978.099282
29,-0.020613,229010.574334,0.000000,91094.058924,108778.601016,32553.025722,152978.099282
30,-0.020546,228640.533467,0.000000,91094.058924,108778.601016,41984.221296,152978.099282
31,-0.020361,227617.035096,0.000000,91094.058924,108778.601016,2738.230762,152978.099282
32,-0.020338,227488.126320,0.000000,91094.058924,108778.601016,-19173.040875,152978.099282
33,-0.020006,225656.599821,0.000000,91094.058924,108778.601016,-61215.561455,152978.099282
34,-0.019939,225286.129263,0.000000,91094.058924,108778.601016,-104139.775790,152978.099282
35,-0.019800,224519.022708,0.000000,91094.058924,108778.601016,-110661.017959,152978.099282
36,-0.019512,222924.922185,0.000000,91094.058924,108778.601016,21121.476444,152978.099282
37,-0.019499,222852.805379,117698.077189,91094.058924,108778.601016,-133572.100045,152978.099282
38,-0.019422,222427.156634,0.000000,91094.058924,108778.601016,95352.945775,152978.099282
39,-0.019400,222305.926780,0.000000,91094.058924,108778.601016,13051.123769,152978.099282
40,-0.019361,222088.442154,0.000000,91094.058924,108778.601016,-21164.435135,152978.099282
41,-0.019223,221327.898914,0.000000,91094.058924,108778.601016,53692.546583,152978.099282
42,-0.018925,219678.726097,0.000000,91094.058924,108778.601016,93141.448504,152978.099282
43,-0.018806,219022.402738,0.000000,91094.058924,108778.601016,69699.418200,152978.099282
44,-0.018714,218509.701504,0.000000,91094.058924,108778.601016,60839.585387,152978.099282
45,-0.018533,217510.775790,0.000000,91094.058924,108778.601016,61342.865623,152978.099282
46,-0.018509,217375.791823,0.000000,91094.058924,108778.601016,271411.838725,152978.099282
47,-0.018287,216146.307004,0.000000,91094.058924,108778.601016,12064.549316,152978.099282
48,-0.018196,215645.740983,0.000000,91094.058924,108778.601016,-26081.170624,152978.099282
49,-0.018183,215573.061406,0.000000,91094.058924,108778.601016,172837.615815,152978.099282
50,-0.018052,214847.890703,0.000000,91094.058924,108778.601016,-134386.420061,152978.099282
51,-0.017970,214393.324562,117677.970199,91094.058924,108778.601016,-10372.228553,152978.099282
52,-0.017949,214275.678500,0.000000,91094.058924,108778.601016,216334.199025,152978.099282
53,-0.017932,214178.924204,117677.461071,91094.058924,108778.601016,42611.872401,152978.099282
54,-0.017622,212461.208121,0.000000,91094.058924,108778.601016,159557.043050,152978.099282
55,-0.017602,212353.918367,0.000000,91094.058924,108778.601016,12431.399088,152978.099282
56,-0.017549,212056.271005,0.000000,91094.058924,108778.601016,175529.480870,152978.099282
57,-0.017540,212011.879235,0.000000,91094.058924,108778.601016,-68482.636632,152978.099282
58,-0.017356,210990.781483,0.000000,91094.058924,108778.601016,-3139.836718,152978.099282
59,-0.017319,210782.588608,0.000000,91094.058924,108778.601016,-62315.645999,152978.099282
60,-0.017150,209846.180320,0.000000,91094.058924,108778.601016,-85378.607663,152978.099282
61,-0.017000,209015.374344,0.000000,91094.058924,108778.601016,-68698.928939,152978.099282
62,-0.016991,208968.056651,0.000000,91094.058924,108778.601016,-98639.393062,152978.099282
63,-0.016940,208683.190767,0.000000,91094.058924,108778.601016,-19749.906519,152978.099282
64,-0.016921,208578.061357,0.000000,91094.058924,108778.601016,-20563.571001,152978.099282
65,-0.016800,207904.178519,0.000000,91094.058924,108778.601016,118117.566594,152978.099282
66,-0.016771,207744.655290,0.000000,91094.058924,108778.601016,23075.579447,152978.099282
67,-0.016709,207402.035458,0.000000,91094.058924,108778.601016,46117.956222,152978.099282
68,-0.016699,207345.004677,0.000000,91094.058924,108778.601016,-654.567507,152978.099282
69,-0.016636,206998.499275,0.000000,91094.058924,108778.601016,-49427.425798,152978.099282
70,-0.016449,205960.338492,117657.963674,91094.058924,108778.601016,-10383.865541,152978.099282
71,-0.016444,205931.297119,0.000000,91094.058924,108778.601016,-40087.576123,152978.099282
72,-0.016331,205303.084157,0.000000,91094.058924,108778.601016,26136.400769,152978.099282
73,-0.016144,204263.189447,0.000000,91094.058924,108778.601016,20433.866406,152978.099282
74,-0.015951,203195.422336,0.000000,91094.058924,108778.601016,14399.125312,152978.099282
75,-0.015850,202632.583446,0.000000,91094.058924,108778.601016,110986.524306,152978.099282
76,-0.015708,201846.013988,0.000000,91094.058924,108778.601016,25935.239318,152978.099282
77,-0.015579,201124.246396,0.000000,91094.058924,108778.601016,-157416.073032,152978.099282
78,-0.015478,200565.646052,0.000000,91094.058924,108778.601016,28901.651474,152978.099282
79,-0.015474,200545.985811,0.000000,91094.058924,108778.601016,184493.138390,152978.099282
80,-0.015424,200262.995852,0.000000,91094.058924,108778.601016,-1684.935697,152978.099282
81,-0.015328,199734.080014,0.000000,91094.058924,108778.601016,79192.076612,152978.099282
82,-0.015061,198244.817330,0.000000,91094.058924,108778.601016,-7305.997182,152978.099282
83,-0.015036,198109.665866,0.000000,91094.058924,108778.601016,811.177680,152978.099282
84,-0.015016,197995.042586,0.000000,91094.058924,108778.601016,-122771.875075,152978.099282
85,-0.014931,197526.317212,0.000000,91094.058924,108778.601016,221023.719438,152978.099282
86,-0.014639,195902.305420,0.000000,91094.058924,108778.601016,87662.819458,152978.099282
87,-0.014518,195225.468268,0.000000,91094.058924,108778.601016,-79144.323734,152978.099282
88,-0.014482,195023.877132,0.000000,91094.058924,108778.601016,49539.384223,152978.099282
89,-0.014414,194644.814296,0.000000,91094.058924,108778.601016,-132755.816782,152978.099282
90,-0.014393,194531.514467,0.000000,91094.058924,108778.601016,18833.033707,152978.099282
91,-0.014285,193930.169071,0.000000,91094.058924,108778.601016,-1783.399121,152978.099282
92,-0.014167,193274.852014,0.000000,91094.058924,108778.601016,-31235.912545,152978.099282
93,-0.014166,193267.084739,0.000000,91094.058924,108778.601016,-41716.798949,152978.099282
94,-0.014024,192473.573043,0.000000,91094.058924,108778.601016,-14754.326850,152978.099282
95,-0.013996,192322.216180,0.000000,91094.058924,108778.601016,12374.820698,152978.099282
96,-0.013950,192063.333368,0.000000,91094.058924,108778.601016,-61975.516275,152978.099282
97,-0.013886,191706.182169,0.000000,91094.058924,108778.601016,-58947.122304,152978.099282
98,-0.013765,191033.467982,0.000000,91094.058924,108778.601016,-152421.170934,152978.099282
99,-0.013749,190943.282679,0.000000,91094.058924,108778.601016,242811.590087,152978.099282
100,-0.013703,190686.162428,0.000000,91094.058924,108778.601016,149658.457875,152978.099282
101,-0.013675,190530.431889,117621.469867,91094.058924,108778.601016,-24660.869045,152978.099282
102,-0.013586,190036.307833,0.000000,91094.058924,108778.601016,-116023.215610,152978.099282
103,-0.013564,189913.731857,0.000000,91094.058924,108778.601016,-51469.880197,152978.099282
104,-0.013557,189871.740224,0.000000,91094.058924,108778.601016,-32934.187135,152978.099282
105,-0.013487,189485.128212,117619.003482,91094.058924,108778.601016,-36327.260176,152978.099282
106,-0.013442,189233.145669,0.000000,91094.058924,108778.601016,21512.744727,152978.099282
107,-0.013429,189161.905476,117618.241005,91094.058924,108778.601016,200739.559647,152978.099282
108,-0.013388,188932.626223,0.000000,91094.058924,108778.601016,39124.484363,152978.099282
109,-0.013363,188793.360067,0.000000,91094.058924,108778.601016,40336.447368,152978.099282
110,-0.013244,188130.257585,0.000000,91094.058924,108778.601016,-62860.559179,152978.099282
111,-0.013229,188043.771730,0.000000,91094.058924,108778.601016,68786.556882,152978.099282
112,-0.013125,187464.813363,0.000000,91094.058924,108778.601016,-40489.561773,152978.099282
113,-0.013014,186842.948738,0.000000,91094.058924,108778.601016,-106903.746957,152978.099282
114,-0.012991,186714.214122,0.000000,91094.058924,108778.601016,44929.410248,152978.099282
115,-0.012990,186708.969939,0.000000,91094.058924,108778.601016,7608.883742,152978.099282
116,-0.012934,186395.519689,0.000000,91094.058924,108778.601016,19120.369218,152978.099282
117,-0.012875,186070.468990,0.000000,91094.058924,108778.601016,35999.391649,152978.099282
118,-0.012818,185749.430837,117610.195875,91094.058924,108778.601016,-42429.766073,152978.099282
119,-0.012754,185394.562751,0.000000,91094.058924,108778.601016,11731.543494,152978.099282
120,-0.012696,185070.586987,0.000000,91094.058924,108778.601016,17327.933815,152978.099282
121,-0.012685,185010.737494,117608.455549,91094.058924,108778.601016,6320.007630,152978.099282
122,-0.012586,184453.665802,0.000000,91094.058924,108778.601016,42475.924464,152978.099282
123,-0.012560,184311.796460,0.000000,91094.058924,108778.601016,-100699.129070,152978.099282
124,-0.012461,183757.607459,0.000000,91094.058924,108778.601016,128606.149332,152978.099282
125,-0.012358,183179.339606,0.000000,91094.058924,108778.601016,-27775.161135,152978.099282
126,-0.012329,183019.187633,0.000000,91094.058924,108778.601016,-121137.976589,152978.099282
127,-0.012295,182831.544314,117603.324024,91094.058924,108778.601016,-14716.307277,152978.099282
128,-0.012147,182002.773467,0.000000,91094.058924,108778.601016,15368.307678,152978.099282
129,-0.012077,181610.321968,0.000000,91094.058924,108778.601016,-115275.602283,152978.099282
130,-0.012028,181339.863161,0.000000,91094.058924,108778.601016,-135966.069878,152978.099282
131,-0.011974,181035.100717,0.000000,91094.058924,108778.601016,-50287.428933,152978.099282
132,-0.011966,180990.114867,0.000000,91094.058924,108778.601016,49708.318545,152978.099282
133,-0.011904,180646.539569,0.000000,91094.058924,108778.601016,11486.784002,152978.099282
134,-0.011774,179915.736920,0.000000,91094.058924,108778.601016,-22485.416052,152978.099282
135,-0.011752,179793.243310,0.000000,91094.058924,108778.601016,124497.037435,152978.099282
136,-0.011749,179776.428539,0.000000,91094.058924,108778.601016,-53288.093386,152978.099282
137,-0.011705,179530.475798,0.000000,91094.058924,108778.601016,70973.209101,152978.099282
138,-0.011704,179526.020149,0.000000,91094.058924,108778.601016,17846.436525,152978.099282
139,-0.011671,179341.722017,0.000000,91094.058924,108778.601016,73834.956898,152978.099282
140,-0.011668,179322.521004,0.000000,91094.058924,108778.601016,119627.599460,152978.099282
141,-0.011397,177805.928893,0.000000,91094.058924,108778.601016,67062.004900,152978.099282
142,-0.011311,177327.563490,0.000000,91094.058924,108778.601016,27300.842661,152978.099282
143,-0.011302,177277.306331,0.000000,91094.058924,108778.601016,-73047.997205,152978.099282
144,-0.011252,176994.555848,0.000000,91094.058924,108778.601016,64447.357949,152978.099282
145,-0.011249,176976.585925,0.000000,91094.058924,108778.601016,-30327.773935,152978.099282
146,-0.011234,176895.075385,0.000000,91094.058924,108778.601016,203523.354271,152978.099282
147,-0.011220,176815.406147,0.000000,91094.058924,108778.601016,-122442.115171,152978.099282
148,-0.011073,175990.836094,0.000000,91094.058924,108778.601016,20342.812119,152978.099282
149,-0.011067,175958.828592,117587.166509,91094.058924,108778.601016,-40285.089034,152978.099282
150,-0.011037,175789.734146,117586.769500,91094.058924,108778.601016,28126.991796,152978.099282
151,-0.011020,175698.767214,0.000000,91094.058924,108778.601016,-46851.500513,152978.099282
152,-0.011004,175606.136863,117586.338470,91094.058924,108778.601016,50754.225861,152978.099282
153,-0.010991,175535.348060,0.000000,91094.058924,108778.601016,6816.651738,152978.099282
154,-0.010871,174859.703027,0.000000,91094.058924,108778.601016,78025.773648,152978.099282
155,-0.010815,174547.754516,0.000000,91094.058924,108778.601016,-88180.223572,152978.099282
156,-0.010792,174417.963181,0.000000,91094.058924,108778.601016,-22556.546202,152978.099282
157,-0.010774,174319.774634,0.000000,91094.058924,108778.601016,-72041.586727,152978.099282
158,-0.010689,173840.689856,0.000000,91094.058924,108778.601016,-5321.321333,152978.099282
159,-0.010541,173011.917678,0.000000,91094.058924,108778.601016,-3499.632227,152978.099282
160,-0.010526,172928.542279,0.000000,91094.058924,108778.601016,129652.116488,152978.099282
161,-0.010448,172487.969272,0.000000,91094.058924,108778.601016,19657.003648,152978.099282
162,-0.010335,171853.736229,0.000000,91094.058924,108778.601016,161245.906046,152978.099282
163,-0.010253,171393.881870,0.000000,91094.058924,108778.601016,61227.545776,152978.099282
164,-0.010235,171291.579163,0.000000,91094.058924,108778.601016,33858.097100,152978.099282
165,-0.010219,171206.776812,0.000000,91094.058924,108778.601016,-105005.839758,152978.099282
166,-0.010186,171019.076503,0.000000,91094.058924,108778.601016,55597.545878,152978.099282
167,-0.010185,171013.028491,0.000000,91094.058924,108778.601016,-6138.494996,152978.099282
168,-0.010151,170825.132830,0.000000,91094.058924,108778.601016,-84702.821172,152978.099282
169,-0.010151,170824.464015,117575.123790,91094.058924,108778.601016,-101828.882254,152978.099282
170,-0.010100,170536.458245,0.000000,91094.058924,108778.601016,97830.466544,152978.099282
171,-0.010075,170396.379440,117574.120866,91094.058924,108778.601016,-10789.656033,152978.099282
172,-0.010021,170091.389058,0.000000,91094.058924,108778.601016,113848.827096,152978.099282
173,-0.009976,169839.671227,0.000000,91094.058924,108778.601016,-27652.867279,152978.099282
174,-0.009920,169525.415484,0.000000,91094.058924,108778.601016,-73230.598027,152978.099282
175,-0.009893,169371.667915,0.000000,91094.058924,108778.601016,58624.800498,152978.099282
176,-0.009818,168955.332435,0.000000,91094.058924,108778.601016,-6443.920380,152978.099282
177,-0.009692,168246.397280,0.000000,91094.058924,108778.601016,8523.156645,152978.099282
178,-0.009657,168050.210250,0.000000,91094.058924,108778.601016,48047.341495,152978.099282
179,-0.009653,168024.762885,0.000000,91094.058924,108778.601016,109202.840883,152978.099282
180,-0.009608,167774.760918,0.000000,91094.058924,108778.601016,-4917.709676,152978.099282
181,-0.009593,167690.323080,0.000000,91094.058924,108778.601016,-97033.799631,152978.099282
182,-0.009566,167536.088616,0.000000,91094.058924,108778.601016,-51803.442308,152978.099282
183,-0.009555,167477.074357,117567.286427,91094.058924,108778.601016,-110020.758348,152978.099282
184,-0.009517,167258.869641,0.000000,91094.058924,108778.601016,-62613.522619,152978.099282
185,-0.009446,166861.114449,0.000000,91094.058924,108778.601016,-54194.006521,152978.099282
186,-0.009438,166816.120706,0.000000,91094.058924,108778.601016,-108769.914290,152978.099282
187,-0.009422,166726.734533,0.000000,91094.058924,108778.601016,17471.632258,152978.099282
188,-0.009342,166278.493455,0.000000,91094.058924,108778.601016,-72123.099626,152978.099282
189,-0.009329,166203.886146,0.000000,91094.058924,108778.601016,89966.701013,152978.099282
190,-0.009329,166201.822642,0.000000,91094.058924,108778.601016,-66600.556813,152978.099282
191,-0.009326,166185.198307,0.000000,91094.058924,108778.601016,-46441.644747,152978.099282
192,-0.009304,166063.474861,0.000000,91094.058924,108778.601016,-44233.413799,152978.099282
193,-0.009297,166026.548444,0.000000,91094.058924,108778.601016,-98212.936617,152978.099282
194,-0.009296,166016.307618,0.000000,91094.058924,108778.601016,35526.612145,152978.099282
195,-0.009206,165513.068644,0.000000,91094.058924,108778.601016,-74740.478482,152978.099282
196,-0.009162,165262.091688,0.000000,91094.058924,108778.601016,-130291.373924,152978.099282
197,-0.009109,164967.332236,0.000000,91094.058924,108778.601016,-43635.986442,152978.099282
198,-0.009105,164945.503750,0.000000,91094.058924,108778.601016,-17005.398517,152978.099282
199,-0.009048,164623.990814,0.000000,91094.058924,108778.601016,113849.476253,152978.099282
200,-0.008946,164045.940707,0.000000,91094.058924,108778.601016,63028.829786,152978.099282
201,-0.008938,164004.268728,0.000000,91094.058924,108778.601016,-138015.157884,152978.099282
202,-0.008935,163984.890822,0.000000,91094.058924,108778.601016,-91596.907438,152978.099282
203,-0.008891,163739.336244,0.000000,91094.058924,108778.601016,77915.290687,152978.099282
204,-0.008846,163483.535110,117557.951662,91094.058924,108778.601016,74804.369828,152978.099282
205,-0.008685,162580.660737,0.000000,91094.058924,108778.601016,152529.283523,152978.099282
206,-0.008570,161930.079753,0.000000,91094.058924,108778.601016,56142.176333,152978.099282
207,-0.008565,161902.315059,0.000000,91094.058924,108778.601016,-181497.150373,152978.099282
208,-0.008544,161785.143038,0.000000,91094.058924,108778.601016,-138969.271039,152978.099282
209,-0.008493,161493.443094,0.000000,91094.058924,108778.601016,-21411.803892,152978.099282
210,-0.008483,161442.095276,117553.186704,91094.058924,108778.601016,-21014.162275,152978.099282
211,-0.008464,161333.920187,0.000000,91094.058924,108778.601016,21368.507813,152978.099282
212,-0.008355,160718.125577,0.000000,91094.058924,108778.601016,61946.491844,152978.099282
213,-0.008353,160708.744715,0.000000,91094.058924,108778.601016,-92918.181916,152978.099282
214,-0.008346,160669.580691,117551.384819,91094.058924,108778.601016,40429.913337,152978.099282
215,-0.008332,160588.871871,0.000000,91094.058924,108778.601016,-22429.608569,152978.099282
216,-0.008285,160321.043069,0.000000,91094.058924,108778.601016,35016.400899,152978.099282
217,-0.008221,159964.499505,0.000000,91094.058924,108778.601016,-39412.668475,152978.099282
218,-0.008198,159833.484932,0.000000,91094.058924,108778.601016,87876.131312,152978.099282
219,-0.008141,159511.842981,0.000000,91094.058924,108778.601016,37742.448363,152978.099282
220,-0.008005,158741.138982,0.000000,91094.058924,108778.601016,15075.567900,152978.099282
221,-0.007995,158685.153643,0.000000,91094.058924,108778.601016,-17326.365533,152978.099282
222,-0.007867,157966.483561,0.000000,91094.058924,108778.601016,-39803.298856,152978.099282
223,-0.007861,157930.685005,0.000000,91094.058924,108778.601016,68462.922786,152978.099282
224,-0.007761,157366.690816,0.000000,91094.058924,108778.601016,-1927.517604,152978.099282
225,-0.007748,157292.549454,0.000000,91094.058924,108778.601016,-111382.253350,152978.099282
226,-0.007688,156954.046992,0.000000,91094.058924,108778.601016,-21968.411048,152978.099282
227,-0.007683,156924.445523,117542.659445,91094.058924,108778.601016,-41859.067296,152978.099282
228,-0.007610,156513.159973,0.000000,91094.058924,108778.601016,-58301.197932,152978.099282
229,-0.007478,155768.209336,0.000000,91094.058924,108778.601016,73325.353144,152978.099282
230,-0.007339,154977.510747,0.000000,91094.058924,108778.601016,-4237.933884,152978.099282
231,-0.007118,153729.470164,0.000000,91094.058924,108778.601016,-15426.944669,152978.099282
232,-0.007101,153634.914913,0.000000,91094.058924,108778.601016,-70061.304570,152978.099282
233,-0.007017,153154.513955,0.000000,91094.058924,108778.601016,-28521.338729,152978.099282
234,-0.006982,152956.364097,0.000000,91094.058924,108778.601016,65271.827718,152978.099282
235,-0.006980,152950.095191,0.000000,91094.058924,108778.601016,-21186.079514,152978.099282
236,-0.006962,152846.684988,0.000000,91094.058924,108778.601016,83617.561180,152978.099282
237,-0.006827,152082.995496,0.000000,91094.058924,108778.601016,1970.323266,152978.099282
238,-0.006756,151680.202634,0.000000,91094.058924,108778.601016,-61963.656712,152978.099282
239,-0.006752,151655.562989,0.000000,91094.058924,108778.601016,42021.146287,152978.099282
240,-0.006696,151338.463483,0.000000,91094.058924,108778.601016,-97408.760769,152978.099282
241,-0.006671,151196.539910,0.000000,91094.058924,108778.601016,133354.045270,152978.099282
242,-0.006584,150702.257886,0.000000,91094.058924,108778.601016,-85776.693677,152978.099282
243,-0.006428,149818.880546,0.000000,91094.058924,108778.601016,132088.309295,152978.099282
244,-0.006308,149137.571367,0.000000,91094.058924,108778.601016,70180.118936,152978.099282
245,-0.006243,148766.652075,0.000000,91094.058924,108778.601016,14115.018929,152978.099282
246,-0.006233,148713.689162,0.000000,91094.058924,108778.601016,-14917.371529,152978.099282
247,-0.006187,148449.666231,0.000000,91094.058924,108778.601016,-64408.596232,152978.099282
248,-0.006057,147711.934199,0.000000,91094.058924,108778.601016,90609.113318,152978.099282
249,-0.006054,147696.465308,0.000000,91094.058924,108778.601016,64424.017798,152978.099282
250,-0.005987,147315.325972,0.000000,91094.058924,108778.601016,-72746.643240,152978.099282
251,-0.005785,146163.394040,117517.690783,91094.058924,108778.601016,-166968.831767,152978.099282
252,-0.005778,146123.186806,0.000000,91094.058924,108778.601016,34368.725873,152978.099282
253,-0.005771,146084.088550,117517.507386,91094.058924,108778.601016,-29841.070771,152978.099282
254,-0.005770,146077.939479,0.000000,91094.058924,108778.601016,-7375.947514,152978.099282
255,-0.005636,145316.868432,117515.733661,91094.058924,108778.601016,-23794.130985,152978.099282
256,-0.005615,145195.875600,0.000000,91094.058924,108778.601016,-70466.201231,152978.099282
257,-0.005605,145141.575927,0.000000,91094.058924,108778.601016,45623.658809,152978.099282
258,-0.005577,144983.794317,0.000000,91094.058924,108778.601016,37638.649916,152978.099282
259,-0.005529,144711.173630,0.000000,91094.058924,108778.601016,45350.682957,152978.099282
260,-0.005527,144696.937228,0.000000,91094.058924,108778.601016,-135288.351105,152978.099282
261,-0.005524,144680.622090,0.000000,91094.058924,108778.601016,-79278.379058,152978.099282
262,-0.005508,144587.502076,0.000000,91094.058924,108778.601016,-14526.993678,152978.099282
263,-0.005481,144435.424079,0.000000,91094.058924,108778.601016,-116116.864983,152978.099282
264,-0.005367,143789.381891,0.000000,91094.058924,108778.601016,-80065.785955,152978.099282
265,-0.005323,143533.749245,0.000000,91094.058924,108778.601016,-60470.820338,152978.099282
266,-0.005262,143186.635218,0.000000,91094.058924,108778.601016,-13696.307386,152978.099282
267,-0.005257,143159.150688,0.000000,91094.058924,108778.601016,-44206.594090,152978.099282
268,-0.005224,142969.528697,0.000000,91094.058924,108778.601016,34855.327895,152978.099282
269,-0.005097,142249.606312,0.000000,91094.058924,108778.601016,2327.896292,152978.099282
270,-0.005063,142054.842499,0.000000,91094.058924,108778.601016,24981.302490,152978.099282
271,-0.004901,141132.158029,0.000000,91094.058924,108778.601016,-26244.822285,152978.099282
272,-0.004879,141001.399861,0.000000,91094.058924,108778.601016,93083.134850,152978.099282
273,-0.004855,140864.529452,0.000000,91094.058924,108778.601016,23180.874301,152978.099282
274,-0.004834,140747.599152,117505.189354,91094.058924,108778.601016,-35309.671041,152978.099282
275,-0.004760,140326.661094,117504.219699,91094.058924,108778.601016,-11930.574771,152978.099282
276,-0.004621,139533.055724,0.000000,91094.058924,108778.601016,41786.793439,152978.099282
277,-0.004530,139012.064388,0.000000,91094.058924,108778.601016,-106004.383954,152978.099282
278,-0.004518,138944.274212,0.000000,91094.058924,108778.601016,-3646.840570,152978.099282
279,-0.004440,138494.497176,0.000000,91094.058924,108778.601016,-27280.592112,152978.099282
280,-0.004281,137585.831376,0.000000,91094.058924,108778.601016,78264.374408,152978.099282
281,-0.004220,137235.662710,0.000000,91094.058924,108778.601016,27450.900756,152978.099282
282,-0.004183,137024.030458,0.000000,91094.058924,108778.601016,24534.115743,152978.099282
283,-0.004061,136327.879405,0.000000,91094.058924,108778.601016,-72958.614294,152978.099282
284,-0.004041,136210.670963,0.000000,91094.058924,108778.601016,-63093.939347,152978.099282
285,-0.004020,136095.036053,0.000000,91094.058924,108778.601016,49644.222506,152978.099282
286,-0.004004,136001.083450,0.000000,91094.058924,108778.601016,-16536.611817,152978.099282
287,-0.003978,135849.490615,0.000000,91094.058924,108778.601016,22551.230732,152978.099282
288,-0.003963,135764.688043,0.000000,91094.058924,108778.601016,17965.189393,152978.099282
289,-0.003929,135573.562603,0.000000,91094.058924,108778.601016,-91690.996998,152978.099282
290,-0.003822,134957.028079,117491.877734,91094.058924,108778.601016,-11253.584514,152978.099282
291,-0.003807,134872.150648,0.000000,91094.058924,108778.601016,14311.283771,152978.099282
292,-0.003799,134825.403162,117491.575858,91094.058924,108778.601016,76724.037841,152978.099282
293,-0.003778,134707.144092,117491.304664,91094.058924,108778.601016,-53528.343612,152978.099282
294,-0.003765,134629.953086,0.000000,91094.058924,108778.601016,-124950.672622,152978.099282
295,-0.003698,134247.007253,0.000000,91094.058924,108778.601016,9088.140513,152978.099282
296,-0.003682,134155.053061,0.000000,91094.058924,108778.601016,-35172.197171,152978.099282
297,-0.003643,133930.082307,117489.523352,91094.058924,108778.601016,35067.994345,152978.099282
298,-0.003614,133761.893794,0.000000,91094.058924,108778.601016,32019.009688,152978.099282
299,-0.003568,133499.512920,0.000000,91094.058924,108778.601016,-34845.554424,152978.099282
300,-0.003536,133316.941251,0.000000,91094.058924,108778.601016,52682.609010,152978.099282
301,-0.003501,133118.007418,0.000000,91094.058924,108778.601016,-41605.433374,152978.099282
302,-0.003500,133108.205436,0.000000,91094.058924,108778.601016,53595.702522,152978.099282
303,-0.003497,133093.666672,117487.607279,91094.058924,108778.601016,76229.996653,152978.099282
304,-0.003424,132675.419074,0.000000,91094.058924,108778.601016,70611.765847,152978.099282
305,-0.003418,132637.598101,0.000000,91094.058924,108778.601016,10724.258558,152978.099282
306,-0.003369,132357.862568,0.000000,91094.058924,108778.601016,18680.961310,152978.099282
307,-0.003361,132311.709374,0.000000,91094.058924,108778.601016,6114.500798,152978.099282
308,-0.003301,131963.458674,0.000000,91094.058924,108778.601016,-34556.029315,152978.099282
309,-0.003263,131745.599061,0.000000,91094.058924,108778.601016,35060.169191,152978.099282
310,-0.003251,131679.541187,0.000000,91094.058924,108778.601016,-13022.915058,152978.099282
311,-0.003222,131509.953950,0.000000,91094.058924,108778.601016,-29943.720562,152978.099282
312,-0.003144,131063.629912,0.000000,91094.058924,108778.601016,116834.165438,152978.099282
313,-0.003117,130906.022419,0.000000,91094.058924,108778.601016,-6995.609149,152978.099282
314,-0.003001,130241.454505,0.000000,91094.058924,108778.601016,-45786.361170,152978.099282
315,-0.002988,130166.728205,0.000000,91094.058924,108778.601016,-22547.442902,152978.099282
316,-0.002981,130125.529256,0.000000,91094.058924,108778.601016,-24291.227966,152978.099282
