#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
63,2018-07-20,14,1726992.721951,1599940.542504,0.000000,1738632.847300,CPTY_A,2.452317
64,2018-08-03,14,1813236.984015,1667346.433617,0.000000,1556569.711345,CPTY_A,2.490673
65,2018-08-17,14,1541764.933307,1383157.730818,0.000000,1741962.674947,CPTY_A,2.529029
66,2018-08-31,14,1850406.093178,1659268.102424,-203010.061953,2376459.771560,CPTY_A,2.567385
67,2018-09-14,14,1309879.526847,1259913.165458,0.000000,1299090.336571,CPTY_A,2.605741
68,2018-09-28,14,1601622.234319,1582087.764515,0.000000,1782319.851198,CPTY_A,2.644098
69,2018-10-12,14,1449152.868898,1366124.629857,0.000000,1023576.492101,CPTY_A,2.682454
70,2018-10-26,14,1591793.169631,1480865.247118,0.000000,1248431.387551,CPTY_A,2.720810
71,2018-11-09,14,1616107.232106,1532665.327123,0.000000,1628851.193174,CPTY_A,2.759166
72,2018-11-23,14,1656660.288969,1506937.053117,88030.259832,2115092.179118,CPTY_A,2.797522
73,2018-12-07,14,1528990.639761,1479645.153056,0.000000,1716285.153668,CPTY_A,2.835878
74,2018-12-21,14,1837146.095211,1735276.488945,0.000000,1984604.216600,CPTY_A,2.874235
75,2019-01-04,14,1556872.929087,1444221.607170,0.000000,1446492.718300,CPTY_A,2.912591
76,2019-01-18,14,1656312.643082,1583332.545720,0.000000,1425433.911054,CPTY_A,2.950947
77,2019-02-01,14,1698892.533139,1502117.298813,0.000000,1866467.642349,CPTY_A,2.989303
78,2019-02-15,14,1491712.865572,1437553.462475,0.000000,1787765.502515,CPTY_A,3.027659
79,2019-03-01,14,1844758.955239,1750329.098559,-187770.075547,1960839.364257,CPTY_A,3.066015
80,2019-03-15,14,1881555.500290,1756514.115814,0.000000,1872887.077061,CPTY_A,3.104372
81,2019-03-29,14,2017175.360152,1584939.320788,0.000000,2052599.315571,CPTY_A,3.142728
82,2019-04-12,14,1686918.847146,1466424.801409,0.000000,2233829.683950,CPTY_A,3.181084
83,2019-04-26,14,1726276.153667,1668562.216355,0.000000,1920425.984631,CPTY_A,3.219440
84,2019-05-10,14,1659513.873283,1534780.946749,0.000000,2264454.131089,CPTY_A,3.257796
85,2019-05-24,14,1879575.670809,1669016.212473,111159.103900,2269334.523330,CPTY_A,3.296152
86,2019-06-07,14,1798224.609519,1645614.395311,0.000000,1452044.862934,CPTY_A,3.334509
87,2019-06-21,14,1754067.720364,1609372.928882,0.000000,1937440.492718,CPTY_A,3.372865
88,2019-07-05,14,1903131.458241,1741345.909280,0.000000,2316043.701271,CPTY_A,3.411221
89,2019-07-19,14,1914713.817514,1825675.789237,0.000000,1496523.248635,CPTY_A,3.449577
90,2019-08-02,14,1578301.186491,1420860.425202,0.000000,2102171.831888,CPTY_A,3.487933
91,2019-08-16,14,1811703.628683,1731134.035815,0.000000,2441877.894797,CPTY_A,3.526289
92,2019-08-30,14,1813073.809440,1610481.920766,-175397.058291,2032120.717683,CPTY_A,3.564646
93,2019-09-13,14,1695274.658738,1603584.572712,0.000000,1724886.343337,CPTY_A,3.603002
94,2019-09-27,14,1668678.976509,1594606.499460,0.000000,1504920.261976,CPTY_A,3.641358
95,2019-10-11,14,1957118.397050,1811568.215432,0.000000,2800433.942679,CPTY_A,3.679714
96,2019-10-25,14,1794009.796698,1609198.600045,0.000000,1777243.474052,CPTY_A,3.718070
97,2019-11-08,14,1908019.560337,1697760.146727,0.000000,2384726.529190,CPTY_A,3.756426
98,2019-11-22,14,1716911.081735,1553431.214192,106254.296270,1835694.201143,CPTY_A,3.794783
99,2019-12-06,14,1430122.946241,1310801.515591,0.000000,1129155.286806,CPTY_A,3.833139
100,2019-12-20,14,1765615.337445,1555079.909744,0.000000,1052375.696979,CPTY_A,3.871495
101,2020-01-03,14,1802659.710047,1700387.190462,0.000000,1607606.647845,CPTY_A,3.909836
102,2020-01-17,14,1638345.779192,1601150.816887,0.000000,1658422.815515,CPTY_A,3.948087
103,2020-01-31,14,1674654.551834,1508760.561012,0.000000,1935124.026540,CPTY_A,3.986339
104,2020-02-14,14,1515519.469481,1408035.263002,0.000000,1517642.027794,CPTY_A,4.024590
105,2020-02-28,14,1559175.137005,1397802.806279,-167913.996301,1226656.593097,CPTY_A,4.062842
106,2020-03-13,14,1979296.516083,1767014.463400,0.000000,1591550.594169,CPTY_A,4.101093
107,2020-03-27,18,1742000.817577,1672169.987759,0.000000,1824992.333686,CPTY_A,4.139344
108,2020-04-14,10,1519432.347747,1437063.135694,0.000000,1234241.222068,CPTY_A,4.188525
