#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,1640276.158852,1639531.998608,0.000000,1587714.877672,CPTY_A,0.038251
1,2016-03-04,14,1645970.776458,1643237.332950,9805.416760,1580608.673743,CPTY_A,0.076503
2,2016-03-18,14,1635435.820503,1634581.894872,0.000000,1714314.508908,CPTY_A,0.114754
3,2016-04-01,14,1633538.005854,1632701.927267,0.000000,1643167.501678,CPTY_A,0.153005
4,2016-04-15,14,1668404.362645,1663696.006945,0.000000,1828193.872371,CPTY_A,0.191257
5,2016-04-29,14,1614275.064208,1613016.934003,0.000000,1617153.056313,CPTY_A,0.229508
6,2016-05-13,14,1635182.722461,1631020.032766,0.000000,1680763.752637,CPTY_A,0.267760
7,2016-05-27,14,1628430.566225,1622131.156704,63019.960629,1422039.640607,CPTY_A,0.306011
8,2016-06-10,14,1641788.640115,1632135.119324,0.000000,1454569.922044,CPTY_A,0.344262
9,2016-06-24,14,1639310.093478,1634906.817477,0.000000,1666685.303553,CPTY_A,0.382514
10,2016-07-08,14,1628929.134249,1623301.458704,0.000000,1625375.836103,CPTY_A,0.420765
11,2016-07-22,14,1641344.797436,1632717.708711,0.000000,1623693.041158,CPTY_A,0.459016
12,2016-08-05,14,1637141.905421,1631342.375764,0.000000,1747539.072979,CPTY_A,0.497268
13,2016-08-19,14,1642569.055918,1635171.508690,0.000000,1735911.090735,CPTY_A,0.535519
14,2016-09-02,14,1636660.312795,1624414.831893,-237481.464117,1591049.557995,CPTY_A,0.573770
15,2016-09-16,14,1627598.107941,1616237.194574,0.000000,1801183.047864,CPTY_A,0.612022
16,2016-09-30,14,1640635.172085,1626227.705342,0.000000,1689150.123552,CPTY_A,0.650273
17,2016-10-14,14,1623737.341847,1619619.760655,0.000000,1535607.548473,CPTY_A,0.688525
18,2016-10-28,17,1641187.721152,1628932.573026,0.000000,1562780.681415,CPTY_A,0.726776
19,2016-11-14,11,1521672.778809,1504220.062933,0.000000,1810011.382717,CPTY_A,0.773224
20,2016-11-25,14,1737899.147668,1730430.554138,66599.908684,1605719.647583,CPTY_A,0.803279
21,2016-12-09,14,1649335.273095,1626324.555239,0.000000,1708353.294358,CPTY_A,0.841530
22,2016-12-23,14,1614130.237984,1605727.797569,0.000000,1690682.931618,CPTY_A,0.879781
23,2017-01-06,14,1649193.975864,1626938.650741,0.000000,1723341.573944,CPTY_A,0.918070
24,2017-01-20,14,1646688.951074,1630256.484129,0.000000,1702097.805675,CPTY_A,0.956426
25,2017-02-03,14,1608300.598690,1596950.346311,0.000000,1712405.018720,CPTY_A,0.994783
26,2017-02-17,14,1633376.039492,1625231.595452,0.000000,1683596.982668,CPTY_A,1.033139
27,2017-03-03,14,1618694.742331,1610112.273036,-217553.570483,1811966.436663,CPTY_A,1.071495
28,2017-03-17,14,1620719.220086,1602887.780236,0.000000,1720607.030144,CPTY_A,1.109851
