#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,91767.992045,91889.004210,0.000000,78514.655215,CPTY_A,0.038251
1,2016-03-04,14,92556.463048,92388.580189,0.000000,107387.498888,CPTY_A,0.076503
2,2016-03-18,14,87364.684315,84277.221284,0.000000,97183.701760,CPTY_A,0.114754
3,2016-04-01,14,102710.440406,102225.211014,0.000000,117157.411462,CPTY_A,0.153005
4,2016-04-15,14,79361.276912,78766.020289,0.000000,78794.972619,CPTY_A,0.191257
5,2016-04-29,14,87382.155310,86375.038667,0.000000,106576.781451,CPTY_A,0.229508
6,2016-05-13,14,82472.407237,82485.533404,0.000000,72781.613269,CPTY_A,0.267760
7,2016-05-27,14,94175.543029,93872.672447,0.000000,91583.921578,CPTY_A,0.306011
8,2016-06-10,14,105486.640658,102080.661123,0.000000,157527.991119,CPTY_A,0.344262
9,2016-06-24,14,87998.365272,87724.771467,0.000000,91960.352189,CPTY_A,0.382514
10,2016-07-08,14,101990.105303,96078.184937,0.000000,127613.184368,CPTY_A,0.420765
11,2016-07-22,14,78669.705978,77402.191425,0.000000,67191.904867,CPTY_A,0.459016
12,2016-08-05,14,87427.830033,82503.851130,0.000000,77742.906693,CPTY_A,0.497268
13,2016-08-19,14,94059.137851,90891.680864,0.000000,122479.503109,CPTY_A,0.535519
14,2016-09-02,14,86284.398278,82211.880800,0.000000,96009.702865,CPTY_A,0.573770
15,2016-09-16,14,81798.488703,80418.844457,0.000000,85203.832779,CPTY_A,0.612022
16,2016-09-30,14,86918.774803,84950.928945,0.000000,80116.354507,CPTY_A,0.650273
17,2016-10-14,14,96016.945755,91901.314208,0.000000,102117.635679,CPTY_A,0.688525
18,2016-10-28,17,89717.339806,88180.374570,0.000000,63700.775394,CPTY_A,0.726776
19,2016-11-14,11,82861.158279,81164.449651,0.000000,112534.489598,CPTY_A,0.773224
20,2016-11-25,14,100037.948450,91548.833434,0.000000,136098.740367,CPTY_A,0.803279
21,2016-12-09,14,86163.328933,79307.984496,0.000000,88842.617620,CPTY_A,0.841530
22,2016-12-23,14,102955.307130,95377.629436,0.000000,136837.417562,CPTY_A,0.879781
23,2017-01-06,14,101904.464569,91354.569518,0.000000,154542.945803,CPTY_A,0.918070
24,2017-01-20,14,84928.439715,83885.288499,0.000000,76419.926965,CPTY_A,0.956426
25,2017-02-03,14,104714.796283,101440.685498,0.000000,117241.093809,CPTY_A,0.994783
26,2017-02-17,14,84149.367280,78627.890014,0.000000,78611.389370,CPTY_A,1.033139
27,2017-03-03,14,98610.766264,90403.268013,0.000000,96957.859185,CPTY_A,1.071495
28,2017-03-17,14,95911.534739,88331.779950,0.000000,128058.416843,CPTY_A,1.109851
29,2017-03-31,18,100089.360895,94466.581082,0.000000,91561.626941,CPTY_A,1.148207
30,2017-04-18,10,88986.674730,88381.262153,0.000000,105301.983627,CPTY_A,1.197522
31,2017-04-28,14,87890.890818,82768.752535,0.000000,102445.339551,CPTY_A,1.224920
32,2017-05-12,14,87991.016710,83942.382732,0.000000,86663.844611,CPTY_A,1.263276
33,2017-05-26,14,89414.269785,84100.660845,0.000000,75852.245246,CPTY_A,1.301632
34,2017-06-09,14,94691.736368,88608.637176,0.000000,97511.022936,CPTY_A,1.339988
35,2017-06-23,14,96875.981554,88239.075557,0.000000,117184.061446,CPTY_A,1.378344
36,2017-07-07,14,88521.966282,84172.936574,0.000000,88697.177348,CPTY_A,1.416700
37,2017-07-21,14,93625.085609,85482.777237,0.000000,100359.582028,CPTY_A,1.455057
38,2017-08-04,14,121933.998469,109233.197159,0.000000,143732.052683,CPTY_A,1.493413
39,2017-08-18,14,98437.582685,90059.306258,0.000000,111473.221991,CPTY_A,1.531769
40,2017-09-01,14,110387.983196,94077.276204,0.000000,105070.515412,CPTY_A,1.570125
41,2017-09-15,14,102192.455537,95813.303634,0.000000,94185.930287,CPTY_A,1.608481
42,2017-09-29,14,79834.067189,75320.277199,0.000000,74919.051991,CPTY_A,1.646837
43,2017-10-13,14,95659.003845,84704.355739,0.000000,139869.755866,CPTY_A,1.685194
44,2017-10-27,17,96755.000901,86705.009094,0.000000,77711.713929,CPTY_A,1.723550
