#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,80767.621027,80875.198179,0.000000,69535.427433,CPTY_A,0.038251
1,2016-03-04,14,81519.059252,81333.829183,0.000000,95335.790560,CPTY_A,0.076503
2,2016-03-18,14,77253.886171,74090.572691,0.000000,86782.508499,CPTY_A,0.114754
3,2016-04-01,14,90608.506161,90065.071195,0.000000,104678.915243,CPTY_A,0.153005
4,2016-04-15,14,70019.074719,69354.462579,0.000000,70039.940532,CPTY_A,0.191257
5,2016-04-29,14,77146.378519,76130.571407,0.000000,94256.697060,CPTY_A,0.229508
6,2016-05-13,14,72464.224914,72452.886601,0.000000,64180.885616,CPTY_A,0.267760
7,2016-05-27,14,82902.310884,82543.566485,0.000000,82549.930391,CPTY_A,0.306011
8,2016-06-10,14,93292.794323,90051.495688,0.000000,141044.494171,CPTY_A,0.344262
9,2016-06-24,14,77452.562184,77005.112942,0.000000,80706.675765,CPTY_A,0.382514
10,2016-07-08,14,90488.885938,84915.372774,0.000000,115679.004120,CPTY_A,0.420765
11,2016-07-22,14,69341.931075,67800.194471,0.000000,60883.530368,CPTY_A,0.459016
12,2016-08-05,14,77525.571065,72623.484706,0.000000,70460.044589,CPTY_A,0.497268
13,2016-08-19,14,83218.134411,79981.127492,0.000000,108457.681932,CPTY_A,0.535519
14,2016-09-02,14,76486.860557,72416.676010,0.000000,88074.261852,CPTY_A,0.573770
15,2016-09-16,14,72063.902830,70336.616265,0.000000,77289.520743,CPTY_A,0.612022
16,2016-09-30,14,76657.492788,74327.031314,0.000000,70466.383734,CPTY_A,0.650273
17,2016-10-14,14,84854.643372,80545.984277,0.000000,89551.810381,CPTY_A,0.688525
18,2016-10-28,17,78958.609061,77286.748916,0.000000,54660.858606,CPTY_A,0.726776
19,2016-11-14,11,73013.113379,70697.889304,0.000000,103013.898441,CPTY_A,0.773224
20,2016-11-25,14,88930.813008,80904.772324,0.000000,124344.034603,CPTY_A,0.803279
21,2016-12-09,14,76488.464719,69754.700736,0.000000,81789.219254,CPTY_A,0.841530
22,2016-12-23,14,91820.888080,84418.536466,0.000000,125160.862600,CPTY_A,0.879781
23,2017-01-06,14,91463.405282,81895.509772,0.000000,140223.126661,CPTY_A,0.918070
24,2017-01-20,14,74538.472927,73292.971210,0.000000,69975.672444,CPTY_A,0.956426
25,2017-02-03,14,92531.346027,89021.135939,0.000000,105690.697395,CPTY_A,0.994783
26,2017-02-17,14,74725.201199,68805.101901,0.000000,72079.833652,CPTY_A,1.033139
27,2017-03-03,14,87893.733773,80442.260401,0.000000,89395.063061,CPTY_A,1.071495
28,2017-03-17,14,85678.803712,78550.497995,0.000000,116706.148722,CPTY_A,1.109851
29,2017-03-31,18,88748.230673,83172.272755,0.000000,81455.861389,CPTY_A,1.148207
30,2017-04-18,10,78110.905375,77365.645854,0.000000,92344.677447,CPTY_A,1.197522
31,2017-04-28,14,77728.109494,72965.583481,0.000000,92356.243741,CPTY_A,1.224920
32,2017-05-12,14,77741.522672,73995.261153,0.000000,76791.836671,CPTY_A,1.263276
33,2017-05-26,14,79316.406041,74335.817230,0.000000,69133.693271,CPTY_A,1.301632
34,2017-06-09,14,84102.009850,77705.615391,0.000000,86836.819508,CPTY_A,1.339988
35,2017-06-23,14,86638.663751,78470.464826,0.000000,107670.793561,CPTY_A,1.378344
36,2017-07-07,14,78310.893798,73548.367789,0.000000,77970.541683,CPTY_A,1.416700
37,2017-07-21,14,83518.037328,75663.583773,0.000000,91397.611180,CPTY_A,1.455057
38,2017-08-04,14,109720.840864,97959.327444,0.000000,134435.588200,CPTY_A,1.493413
39,2017-08-18,14,87846.108577,79853.067161,0.000000,102109.374691,CPTY_A,1.531769
40,2017-09-01,14,100634.506321,86275.467880,0.000000,96681.179732,CPTY_A,1.570125
41,2017-09-15,14,90915.524847,84658.233437,0.000000,84600.296483,CPTY_A,1.608481
42,2017-09-29,14,70895.641845,65946.759463,0.000000,69463.344857,CPTY_A,1.646837
43,2017-10-13,14,86113.504872,75946.258177,0.000000,130397.891726,CPTY_A,1.685194
44,2017-10-27,17,86794.947094,77432.798244,0.000000,69603.113798,CPTY_A,1.723550
45,2017-11-13,11,87415.434261,79297.811090,0.000000,84696.173110,CPTY_A,1.770125
46,2017-11-24,14,88862.443748,80913.960461,0.000000,102028.838857,CPTY_A,1.800262
47,2017-12-08,14,87610.203612,79645.422534,0.000000,124674.172107,CPTY_A,1.838618
