#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CPTY_B,2016-02-05,0.000000,661307.28,0.00,661307.28,-661307.28,661307.28,661307.28
CPTY_B,2016-05-06,0.248634,655925.82,0.00,935631.03,0.00,655549.38,661307.28
CPTY_B,2016-08-05,0.497268,654442.59,0.00,998343.00,0.00,653595.03,661307.28
CPTY_B,2016-11-07,0.754098,664574.60,0.00,1230668.55,0.00,663036.75,663036.75
CPTY_B,2017-02-06,1.003002,659158.19,0.00,1171591.36,0.00,657066.35,663036.75
CPTY_B,2017-05-05,1.244098,696786.23,0.00,1272204.30,0.00,693891.59,693891.59
CPTY_B,2017-08-07,1.501632,694144.99,0.00,1225068.48,0.00,690644.60,693891.59
CPTY_B,2017-11-06,1.750947,567491.08,0.00,1083334.25,0.00,564125.37,693891.59
CPTY_B,2018-02-05,2.000262,585370.36,0.00,1234258.95,0.00,581279.78,693891.59
CPTY_B,2018-05-08,2.252317,616383.89,0.00,1521407.95,0.00,611686.82,693891.59
CPTY_B,2018-08-06,2.498892,615081.90,0.00,1594684.18,0.00,610036.47,693891.59
CPTY_B,2018-11-05,2.748207,499073.17,0.00,1256360.30,0.00,494685.58,693891.59
CPTY_B,2019-02-05,3.000262,503752.07,0.00,1429535.33,0.00,499023.74,693891.59
CPTY_B,2019-05-07,3.249577,534806.66,0.00,1461067.98,0.00,529684.17,693891.59
CPTY_B,2019-08-05,3.496152,533526.54,0.00,1346580.16,0.00,528332.45,693891.59
CPTY_B,2019-11-05,3.748207,439785.97,0.00,1444501.44,0.00,435433.83,693891.59
CPTY_B,2020-02-05,4.000000,438868.49,0.00,1501643.84,0.00,434454.93,693891.59
CPTY_B,2020-05-05,4.245902,430032.21,0.00,1086048.98,0.00,425822.93,693891.59
CPTY_B,2020-08-05,4.497268,437322.62,0.00,1182989.95,0.00,433175.60,693891.59
CPTY_B,2020-11-05,4.748634,315687.01,0.00,850183.87,0.00,312789.91,693891.59
CPTY_B,2021-02-05,5.000262,312439.72,0.00,864775.91,0.00,309667.94,693891.59
CPTY_B,2021-05-05,5.244098,337979.90,0.00,870058.16,0.00,335360.30,693891.59
CPTY_B,2021-08-05,5.496152,333035.07,0.00,845614.55,0.00,330856.98,693891.59
CPTY_B,2021-11-05,5.748207,241284.42,0.00,852502.09,0.00,239998.85,693891.59
CPTY_B,2022-02-07,6.005741,241673.51,0.00,822248.45,0.00,240685.53,693891.59
