#Id,NettingSet,DateIndex,Date,Sample,Depth,Value
CPTY_A,,0,2016-02-05,0,0,710667.3125
CPTY_A,,1,2016-05-06,1,0,651754.3125
CPTY_A,,1,2016-05-06,2,0,447185.5625
CPTY_A,,1,2016-05-06,3,0,859521.3750
CPTY_A,,1,2016-05-06,4,0,-272058.0000
CPTY_A,,1,2016-05-06,5,0,921101.2500
CPTY_A,,1,2016-05-06,6,0,287541.2500
CPTY_A,,1,2016-05-06,7,0,1755346.7500
CPTY_A,,1,2016-05-06,8,0,275713.3438
CPTY_A,,1,2016-05-06,9,0,277745.2188
CPTY_A,,1,2016-05-06,10,0,-619490.8125
CPTY_A,,1,2016-05-06,11,0,2000259.7500
CPTY_A,,1,2016-05-06,12,0,2468293.5000
CPTY_A,,1,2016-05-06,13,0,461042.4375
CPTY_A,,1,2016-05-06,14,0,598481.8750
CPTY_A,,1,2016-05-06,15,0,22651.2344
CPTY_A,,1,2016-05-06,16,0,676959.2500
CPTY_A,,1,2016-05-06,17,0,-164427.7656
CPTY_A,,1,2016-05-06,18,0,-613624.1875
CPTY_A,,1,2016-05-06,19,0,1650076.0000
CPTY_A,,1,2016-05-06,20,0,1040095.6875
CPTY_A,,1,2016-05-06,21,0,-249897.9844
CPTY_A,,1,2016-05-06,22,0,1006516.6250
CPTY_A,,1,2016-05-06,23,0,753146.5625
CPTY_A,,1,2016-05-06,24,0,2011181.7500
CPTY_A,,1,2016-05-06,25,0,-511895.8750
CPTY_A,,1,2016-05-06,26,0,1115308.2500
CPTY_A,,1,2016-05-06,27,0,2264760.7500
CPTY_A,,1,2016-05-06,28,0,75875.7500
CPTY_A,,1,2016-05-06,29,0,613341.0000
CPTY_A,,1,2016-05-06,30,0,205788.4688
CPTY_A,,1,2016-05-06,31,0,965942.9375
CPTY_A,,1,2016-05-06,32,0,1566343.6250
CPTY_A,,1,2016-05-06,33,0,-1208739.0000
CPTY_A,,1,2016-05-06,34,0,167555.5469
CPTY_A,,1,2016-05-06,35,0,1233188.2500
CPTY_A,,1,2016-05-06,36,0,101667.6016
CPTY_A,,1,2016-05-06,37,0,898139.1250
CPTY_A,,1,2016-05-06,38,0,363997.7813
CPTY_A,,1,2016-05-06,39,0,1339243.5000
